Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SF,Anthony Bennett,3000,Uta@Bkn 07:30PM ET,10.920,Bkn,1,0,6.250,5.812,12.250,17.000,1.000,18.000,0.171,6.500,206.000
PF/C,Luis Scola,3000,Uta@Bkn 07:30PM ET,12.481,Bkn,1,0,7.929,6.923,10.500,16.250,1.500,18.000,0.230,6.500,206.000
PF/C,Boris Diaw,3000,Uta@Bkn 07:30PM ET,11.100,Uta,0,0,12.714,6.062,7.000,4.000,29.750,18.000,0.188,0.000,206.000
PF,Joel Bolomboy,3000,Uta@Bkn 07:30PM ET,2.833,Uta,0,0,3.550,1.050,2.812,3.500,30.000,18.000,0.004,0.000,206.000
PF,Chris McCullough,3000,Uta@Bkn 07:30PM ET,5.250,Bkn,1,0,1.438,1.857,4.375,6.000,1.000,18.000,0.056,6.500,206.000
C,Jeff Withey,3000,Uta@Bkn 07:30PM ET,7.948,Uta,0,0,9.714,3.875,8.438,0.000,29.500,18.000,0.041,0.000,206.000
PG/SG,Denzel Valentine,3000,Cha@Chi 08:00PM ET,5.864,Chi,1,0,6.107,2.583,6.875,3.500,15.500,18.000,0.010,1.500,199.500
PG,Brian Roberts,3000,Cha@Chi 08:00PM ET,3.194,Cha,0,0,5.083,0.000,3.438,-0.500,11.500,18.000,0.009,0.000,199.500
PG,Isaiah Canaan,3000,Cha@Chi 08:00PM ET,11.212,Chi,1,0,7.214,6.150,5.125,0.000,13.000,18.000,0.190,1.500,199.500
PG,Jerian Grant,3000,Cha@Chi 08:00PM ET,9.231,Chi,1,0,10.321,3.857,8.000,7.000,13.000,18.000,0.142,1.500,199.500
PG,Aaron Harrison,3000,Cha@Chi 08:00PM ET,1.850,Cha,0,0,2.500,0.625,1.625,2.750,11.500,18.000,0.014,0.000,199.500
SF,Treveon Graham,3000,Cha@Chi 08:00PM ET,4.219,Cha,0,0,3.750,0.750,3.125,5.000,12.000,18.000,0.008,0.000,199.500
SF,Paul Zipser,3000,Cha@Chi 08:00PM ET,2.750,Chi,1,0,3.500,0.812,2.500,0.750,22.000,18.000,0.003,1.500,199.500
PF/C,Spencer Hawes,3000,Cha@Chi 08:00PM ET,15.208,Cha,0,0,9.571,8.038,6.062,1.500,13.750,18.000,0.385,0.000,199.500
PF,Bobby Portis,3000,Cha@Chi 08:00PM ET,9.141,Chi,1,0,9.107,5.183,5.875,0.000,13.000,18.000,0.099,1.500,199.500
PF,Christian Wood,3000,Cha@Chi 08:00PM ET,2.500,Cha,0,0,0.000,0.000,0.000,0.000,18.000,18.000,,0.000,199.500
C,Roy Hibbert,3000,Cha@Chi 08:00PM ET,12.973,Cha,0,0,12.536,8.609,10.188,4.500,9.500,18.000,0.257,0.000,199.500
C,Cristiano Felicio,3000,Cha@Chi 08:00PM ET,11.317,Chi,1,0,12.321,6.135,16.562,13.500,25.000,18.000,0.175,1.500,199.500
PG,Bobby Brown,3000,Was@Hou 08:00PM ET,0.656,Hou,1,0,1.333,0.000,1.312,0.000,3.000,18.000,0.003,0.000,230.500
PG,Trey Burke,3000,Was@Hou 08:00PM ET,8.473,Was,0,0,6.214,4.250,12.125,38.000,11.500,18.000,0.117,7.500,230.500
PG,Tyler Ennis,3000,Was@Hou 08:00PM ET,5.202,Hou,1,0,2.143,2.000,3.688,0.000,3.000,18.000,0.009,0.000,230.500
SG/SF,Corey Brewer,3000,Was@Hou 08:00PM ET,9.050,Hou,1,0,8.929,5.300,15.500,13.000,12.000,18.000,0.054,0.000,230.500
SG,Danuel House,3000,Was@Hou 08:00PM ET,1.250,Was,0,0,0.000,0.000,0.000,0.000,27.000,18.000,,7.500,230.500
SF,K.J. McDaniels,3000,Was@Hou 08:00PM ET,6.213,Hou,1,0,2.607,2.250,2.375,0.000,15.000,18.000,0.034,0.000,230.500
PF,Kyle Wiltjer,3000,Was@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,3.250,25.000,18.000,0.006,0.000,230.500
C,Ian Mahinmi,3000,Was@Hou 08:00PM ET,5.250,Was,0,0,0.000,0.000,0.000,0.000,26.000,18.000,,7.500,230.500
C,Andrew Nicholson,3000,Was@Hou 08:00PM ET,5.891,Was,0,0,9.250,2.232,6.875,1.250,26.000,18.000,0.029,7.500,230.500
C,Daniel Ochefu,3000,Was@Hou 08:00PM ET,2.875,Was,0,0,3.667,0.950,4.438,5.750,26.000,18.000,0.007,7.500,230.500
C,Chinanu Onuaku,3000,Was@Hou 08:00PM ET,13.250,Hou,1,0,13.250,0.000,13.250,13.250,7.500,18.000,0.159,0.000,230.500
PG,Mo Williams,3000,NO@Cle 07:00PM ET,0.000,Cle,1,0,0.000,0.000,0.000,0.000,27.000,18.000,,0.000,218.000
PG,Langston Galloway,3000,NO@Cle 07:00PM ET,17.426,NO,0,0,12.393,10.014,17.812,10.500,23.000,18.000,0.476,9.000,218.000
SG,James Jones,3000,NO@Cle 07:00PM ET,4.487,Cle,1,0,3.071,1.654,1.812,0.000,17.000,18.000,0.012,0.000,218.000
SG,Reggie Williams,3000,NO@Cle 07:00PM ET,9.400,NO,0,0,9.500,5.688,10.625,1.500,28.000,18.000,0.181,9.000,218.000
SG,DeAndre Liggins,3000,NO@Cle 07:00PM ET,8.583,Cle,1,0,8.786,2.432,8.312,12.500,17.000,18.000,0.082,0.000,218.000
SF,Mike Dunleavy,3000,NO@Cle 07:00PM ET,9.293,Cle,1,0,10.071,5.077,11.562,0.750,21.000,18.000,0.089,0.000,218.000
SF,Quincy Pondexter,3000,NO@Cle 07:00PM ET,0.000,NO,0,0,0.000,0.000,0.000,0.000,27.000,18.000,,9.000,218.000
PF,Cheick Diallo,3000,NO@Cle 07:00PM ET,11.857,NO,0,0,16.600,5.812,19.938,11.000,14.000,18.000,0.382,9.000,218.000
C,Chris Andersen,3000,NO@Cle 07:00PM ET,7.979,Cle,1,0,8.714,4.607,8.312,11.000,21.500,18.000,0.035,0.000,218.000
C,Alexis Ajinca,3000,NO@Cle 07:00PM ET,12.450,NO,0,0,16.500,6.750,14.438,15.250,6.000,18.000,0.239,9.000,218.000
C,Omer Asik,3000,NO@Cle 07:00PM ET,11.938,NO,0,0,8.321,7.062,5.125,4.000,6.000,18.000,0.191,9.000,218.000
PG,C.J. Watson,3000,Orl@NY 07:30PM ET,7.220,Orl,0,0,7.571,3.696,12.812,18.000,14.000,18.000,0.031,4.000,210.500
SG,Sasha Vujacic,3000,Orl@NY 07:30PM ET,5.202,NY,1,0,7.964,0.591,5.688,0.000,24.500,18.000,0.017,0.000,210.500
SG,C.J. Wilcox,3000,Orl@NY 07:30PM ET,2.982,Orl,0,0,3.429,0.750,3.875,5.500,24.500,18.000,0.002,4.000,210.500
SG,Ron Baker,3000,Orl@NY 07:30PM ET,7.050,NY,1,0,5.438,3.458,9.188,0.750,24.500,18.000,0.052,0.000,210.500
SG,Mario Hezonja,3000,Orl@NY 07:30PM ET,6.337,Orl,0,0,2.536,1.519,6.188,7.500,24.500,18.000,0.049,4.000,210.500
SF/PF,Lance Thomas,3000,Orl@NY 07:30PM ET,8.330,NY,1,0,8.036,5.365,7.188,13.750,17.000,18.000,0.024,0.000,210.500
SF,Mindaugas Kuzminskas,3000,Orl@NY 07:30PM ET,8.500,NY,1,0,8.571,4.071,10.688,21.000,23.000,18.000,0.061,0.000,210.500
SF,Damjan Rudez,3000,Orl@NY 07:30PM ET,4.452,Orl,0,0,3.821,1.346,2.500,8.500,15.000,18.000,0.007,4.000,210.500
PF,Arinze Onuaku,3000,Orl@NY 07:30PM ET,2.208,Orl,0,0,1.900,1.312,2.500,4.250,20.000,18.000,0.009,4.000,210.500
PF,Maurice Ndour,3000,Orl@NY 07:30PM ET,5.286,NY,1,0,5.393,3.438,6.125,6.000,11.000,18.000,0.002,0.000,210.500
PF,Stephen Zimmerman Jr.,3000,Orl@NY 07:30PM ET,4.125,Orl,0,0,2.583,1.950,5.000,11.000,20.000,18.000,0.011,4.000,210.500
C,Marshall Plumlee,3000,Orl@NY 07:30PM ET,5.000,NY,1,0,1.250,0.625,5.000,0.000,18.000,18.000,0.105,0.000,210.500
PG/SG,Leandro Barbosa,3000,Pho@LAC 10:30PM ET,10.955,Pho,0,0,16.821,4.721,11.625,19.750,4.250,18.000,0.193,4.500,214.000
PG,Tyler Ulis,3000,Pho@LAC 10:30PM ET,7.750,Pho,0,0,5.571,3.883,6.938,5.500,2.000,18.000,0.099,4.500,214.000
SG,John Jenkins,3000,Pho@LAC 10:30PM ET,2.563,Pho,0,0,3.375,0.000,2.562,3.500,6.500,18.000,0.025,4.500,214.000
SF,Paul Pierce,3000,Pho@LAC 10:30PM ET,6.917,LAC,1,0,4.292,3.500,6.938,8.250,25.500,18.000,0.012,0.000,214.000
SF,Alan Anderson,3000,Pho@LAC 10:30PM ET,5.596,LAC,1,0,3.750,2.312,10.125,10.750,25.500,18.000,0.025,0.000,214.000
SF,Wesley Johnson,3000,Pho@LAC 10:30PM ET,10.550,LAC,1,0,13.036,5.062,14.375,1.250,25.500,18.000,0.148,0.000,214.000
SF,Derrick Jones Jr.,3000,Pho@LAC 10:30PM ET,1.500,Pho,0,0,0.000,0.000,1.500,3.000,20.000,18.000,0.081,4.500,214.000
PF,Brandon Bass,3000,Pho@LAC 10:30PM ET,9.440,LAC,1,0,8.679,5.045,17.688,27.000,21.000,18.000,0.104,0.000,214.000
PF,Brice Johnson,3000,Pho@LAC 10:30PM ET,0.000,LAC,1,0,0.000,0.000,0.000,0.000,21.000,18.000,,0.000,214.000
C,Alan Williams,3000,Pho@LAC 10:30PM ET,9.768,Pho,0,0,16.429,3.659,4.375,0.000,14.000,18.000,0.275,4.500,214.000
C,Diamond Stone,3000,Pho@LAC 10:30PM ET,2.813,LAC,1,0,2.812,0.250,2.812,0.000,24.000,18.000,0.048,0.000,214.000
