Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
PF/C,Mike Muscala,3000,LAC@Atl 07:30PM ET,16.594,Atl,1,1,10.286,9.344,11.375,0.000,7.250,18.000,0.422,-7.500,206.500,-11.942,0.000
PF,Brandon Bass,3000,LAC@Atl 07:30PM ET,10.034,LAC,0,0,12.750,5.391,14.062,8.750,18.500,18.000,0.127,7.500,206.500,-8.918,13.500
PF,Luc Richard Mbah a Moute,3000,LAC@Atl 07:30PM ET,13.215,LAC,0,0,9.536,9.298,10.375,6.750,18.500,18.000,0.216,7.500,206.500,-8.918,34.250
PF,Mike Scott,3000,LAC@Atl 07:30PM ET,7.708,Atl,1,0,8.500,2.300,6.188,1.250,4.500,18.000,0.053,-7.500,206.500,-9011.530,-0.500
PF,Brice Johnson,3000,LAC@Atl 07:30PM ET,0.000,LAC,0,1,0.000,0.000,0.000,0.000,18.500,18.000,0.000,7.500,206.500,0.000,0.000
C,Tiago Splitter,3000,LAC@Atl 07:30PM ET,0.000,Atl,1,1,0.000,0.000,0.000,0.000,10.000,18.000,0.000,-7.500,206.500,0.000,0.000
C,Diamond Stone,3000,LAC@Atl 07:30PM ET,2.813,LAC,0,0,0.000,0.250,2.812,0.000,4.000,18.000,0.048,7.500,206.500,-9008.918,0.000
PG,Bobby Brown,3000,Hou@Mil 08:00PM ET,1.558,Hou,0,0,1.071,0.525,2.562,0.000,3.000,18.000,0.001,-5.000,226.500,-8990.867,0.000
PG,Tyler Ennis,3000,Hou@Mil 08:00PM ET,4.463,Hou,0,0,4.107,1.267,1.625,-0.500,3.000,18.000,0.005,-5.000,226.500,-8995.301,0.000
SG/SF,Corey Brewer,3000,Hou@Mil 08:00PM ET,9.979,Hou,0,0,12.643,6.080,14.688,17.750,22.500,18.000,0.079,-5.000,226.500,3.355,-0.500
SG,Jason Terry,3000,Hou@Mil 08:00PM ET,8.284,Mil,1,0,10.036,4.382,5.750,4.000,25.000,18.000,0.031,5.000,226.500,9.133,19.250
SG,Khris Middleton,3000,Hou@Mil 08:00PM ET,0.000,Mil,1,0,0.000,0.000,0.000,0.000,25.000,18.000,0.000,5.000,226.500,0.000,0.000
SG,Rashad Vaughn,3000,Hou@Mil 08:00PM ET,7.316,Mil,1,0,10.036,2.125,5.625,2.000,25.000,18.000,0.116,5.000,226.500,9.133,0.000
SF,Steve Novak,3000,Hou@Mil 08:00PM ET,1.156,Mil,1,0,0.417,0.000,1.688,2.000,25.000,18.000,0.003,5.000,226.500,9.133,0.000
SF,K.J. McDaniels,3000,Hou@Mil 08:00PM ET,5.590,Hou,0,0,4.000,2.109,3.875,3.250,29.000,18.000,0.021,-5.000,226.500,9.133,0.000
PF,Kyle Wiltjer,3000,Hou@Mil 08:00PM ET,2.306,Hou,0,0,1.042,0.375,1.000,3.250,18.500,18.000,0.006,-5.000,226.500,9.133,0.000
PF,Mirza Teletovic,3000,Hou@Mil 08:00PM ET,12.729,Mil,1,0,12.214,6.603,2.188,2.750,15.000,18.000,0.252,5.000,226.500,9.133,6.000
PF,Thon Maker,3000,Hou@Mil 08:00PM ET,4.513,Mil,1,0,6.850,1.886,4.938,9.750,15.000,18.000,0.002,5.000,226.500,9.133,0.000
C,Nene Hilario,3000,Hou@Mil 08:00PM ET,15.579,Hou,0,0,17.786,9.803,17.938,23.250,13.000,18.000,0.352,-5.000,226.500,9.133,35.500
C,Miles Plumlee,3000,Hou@Mil 08:00PM ET,5.681,Mil,1,0,7.429,1.618,3.188,9.000,22.000,18.000,0.027,5.000,226.500,9.133,18.000
C,Chinanu Onuaku,3000,Hou@Mil 08:00PM ET,6.625,Hou,0,0,0.000,0.000,6.625,0.000,13.000,18.000,0.160,-5.000,226.500,9.133,0.000
PG,Beno Udrih,3000,Sac@Det 07:30PM ET,13.278,Det,1,0,16.250,7.929,9.062,0.000,21.500,18.000,0.239,-7.000,205.500,-12.562,0.000
SG/SF,Arron Afflalo,3000,Sac@Det 07:30PM ET,12.639,Sac,0,0,11.929,6.944,15.062,21.750,6.000,18.000,0.207,7.000,205.500,-5.621,12.500
SG,Darrun Hilliard,3000,Sac@Det 07:30PM ET,6.413,Det,1,0,6.036,2.554,4.750,6.500,24.000,18.000,0.016,-7.000,205.500,-5.621,0.000
SG,Ben McLemore,3000,Sac@Det 07:30PM ET,8.485,Sac,0,0,9.929,2.554,1.312,3.500,6.500,18.000,0.071,7.000,205.500,-5.621,0.000
SG,Malachi Richardson,3000,Sac@Det 07:30PM ET,4.719,Sac,0,0,4.833,1.450,4.500,5.500,6.500,18.000,0.034,7.000,205.500,-5.621,8.500
SF,Michael Gbinije,3000,Sac@Det 07:30PM ET,1.344,Det,1,1,1.100,0.625,1.500,1.250,11.000,18.000,0.003,-7.000,205.500,-5.621,0.000
PF,Henry Ellenson,3000,Sac@Det 07:30PM ET,2.964,Det,1,0,2.429,1.361,4.750,3.500,23.000,18.000,0.001,-7.000,205.500,-5.621,0.000
PF,Skal Labissiere,3000,Sac@Det 07:30PM ET,5.450,Sac,0,0,5.812,2.250,3.875,8.750,12.000,18.000,0.044,7.000,205.500,-5.621,0.000
C,Kosta Koufos,3000,Sac@Det 07:30PM ET,15.948,Sac,0,0,19.214,10.295,17.188,20.000,5.000,18.000,0.401,7.000,205.500,-9005.621,9.250
C,Boban Marjanovic,3000,Sac@Det 07:30PM ET,9.488,Det,1,0,10.357,2.833,12.375,2.750,12.000,18.000,0.194,-7.000,205.500,-5.621,0.000
C,Willie Cauley-Stein,3000,Sac@Det 07:30PM ET,8.549,Sac,0,0,8.607,3.587,7.125,12.000,5.000,18.000,0.079,7.000,205.500,-9005.621,22.250
C,Georgios Papagiannis,3000,Sac@Det 07:30PM ET,1.375,Sac,0,0,2.750,0.000,1.375,0.000,5.000,18.000,0.081,7.000,205.500,-9005.621,0.000
PG,Randy Foye,3000,SA@Bkn 07:30PM ET,12.250,Bkn,1,0,6.786,7.031,17.062,22.500,6.000,18.000,0.194,8.500,215.000,-2.946,9.250
PG,Bryn Forbes,3000,SA@Bkn 07:30PM ET,1.483,SA,0,0,0.643,0.114,0.812,0.000,30.000,18.000,0.000,-8.500,215.000,1.054,6.000
SG/SF,Jonathon Simmons,3000,SA@Bkn 07:30PM ET,13.128,SA,0,0,10.429,8.023,11.188,3.500,30.000,18.000,0.245,-8.500,215.000,1.054,19.500
SG,Kyle Anderson,3000,SA@Bkn 07:30PM ET,8.776,SA,0,0,12.143,3.885,7.625,22.000,30.000,18.000,0.126,-8.500,215.000,1.054,28.750
SF/PF,Davis Bertans,3000,SA@Bkn 07:30PM ET,6.950,SA,0,0,0.929,2.250,5.438,10.000,29.500,18.000,0.074,-8.500,215.000,1.054,17.500
SF,Joe Harris,3000,SA@Bkn 07:30PM ET,15.806,Bkn,1,1,10.786,9.816,14.312,16.000,2.000,18.000,0.384,8.500,215.000,-9002.946,0.000
PF,Quincy Acy,3000,SA@Bkn 07:30PM ET,9.375,Bkn,1,0,7.700,4.312,18.562,28.000,3.000,18.000,0.179,8.500,215.000,-9002.946,1.500
PF,Chris McCullough,3000,SA@Bkn 07:30PM ET,5.045,Bkn,1,0,1.750,2.000,2.438,3.000,3.000,18.000,0.046,8.500,215.000,-9002.946,2.000
C,Luis Scola,3000,SA@Bkn 07:30PM ET,12.532,Bkn,1,0,10.321,6.446,12.562,18.250,3.000,18.000,0.227,8.500,215.000,-9010.524,4.000
PG/SG,Tomas Satoransky,3000,Was@Cha 07:00PM ET,9.545,Was,0,0,4.286,4.250,12.562,-0.500,16.750,18.000,0.152,6.000,213.000,-8.249,0.000
PG,Brian Roberts,3000,Was@Cha 07:00PM ET,3.229,Cha,1,0,2.500,0.542,2.375,5.250,4.000,18.000,0.003,-6.000,213.000,-9000.351,0.000
PG,Trey Burke,3000,Was@Cha 07:00PM ET,8.378,Was,0,0,7.143,4.477,8.688,12.500,15.000,18.000,0.083,6.000,213.000,-0.351,13.250
SG,Sheldon McClellan,3000,Was@Cha 07:00PM ET,7.237,Was,0,0,9.786,2.500,5.000,2.500,18.500,18.000,0.052,6.000,213.000,-0.351,4.000
SG,Danuel House,3000,Was@Cha 07:00PM ET,1.250,Was,0,1,0.000,0.000,0.000,,18.500,18.000,,6.000,213.000,-0.351,0.000
SF,Marcus Thornton,3000,Was@Cha 07:00PM ET,12.712,Was,0,0,9.500,6.875,13.688,3.000,21.500,18.000,0.232,6.000,213.000,-7.525,0.000
SF,Treveon Graham,3000,Was@Cha 07:00PM ET,3.232,Cha,1,0,3.357,0.929,2.125,3.250,18.000,18.000,0.001,-6.000,213.000,-0.351,0.000
PF/C,Jason Smith,3000,Was@Cha 07:00PM ET,10.226,Was,0,0,12.786,6.214,17.312,24.000,18.500,18.000,0.135,6.000,213.000,-0.351,16.500
PF,Christian Wood,3000,Was@Cha 07:00PM ET,2.500,Cha,1,0,0.000,0.000,0.000,,24.000,18.000,,-6.000,213.000,-0.351,0.000
C,Roy Hibbert,3000,Was@Cha 07:00PM ET,12.885,Cha,1,0,11.821,8.226,11.062,2.000,8.000,18.000,0.256,-6.000,213.000,-0.351,7.000
C,Ian Mahinmi,3000,Was@Cha 07:00PM ET,5.250,Was,0,1,0.000,0.000,0.000,,26.000,18.000,,6.000,213.000,-0.351,0.000
C,Andrew Nicholson,3000,Was@Cha 07:00PM ET,5.840,Was,0,0,9.250,2.300,5.062,7.250,26.000,18.000,0.024,6.000,213.000,-0.351,0.000
C,Daniel Ochefu,3000,Was@Cha 07:00PM ET,3.025,Was,0,0,3.667,1.042,5.375,5.750,26.000,18.000,0.003,6.000,213.000,-0.351,0.000
PG/SG,Ian Clark,3000,GS@Mia 07:30PM ET,11.640,GS,0,0,8.286,6.510,7.062,13.250,5.750,18.000,0.215,-11.000,218.500,3.513,4.000
SG/SF,Rodney McGruder,3000,GS@Mia 07:30PM ET,13.888,Mia,1,0,12.643,7.903,10.812,11.000,11.250,18.000,0.270,11.000,218.500,-0.487,9.250
SG/SF,Patrick McCaw,3000,GS@Mia 07:30PM ET,6.412,GS,0,0,5.929,2.712,7.562,13.250,6.250,18.000,0.026,-11.000,218.500,3.513,3.500
PF,David West,3000,GS@Mia 07:30PM ET,12.405,GS,0,1,17.000,7.287,12.250,15.750,8.000,18.000,0.172,-11.000,218.500,3.513,0.000
PF,Chris Bosh,3000,GS@Mia 07:30PM ET,0.000,Mia,1,0,0.000,0.000,0.000,0.000,8.000,18.000,0.000,11.000,218.500,0.000,0.000
PF,Josh McRoberts,3000,GS@Mia 07:30PM ET,13.523,Mia,1,1,15.107,8.917,9.188,10.000,8.000,18.000,0.234,11.000,218.500,-0.487,0.000
PF,Luke Babbitt,3000,GS@Mia 07:30PM ET,8.971,Mia,1,0,8.036,3.653,14.188,14.500,8.000,18.000,0.097,11.000,218.500,-0.487,23.500
PF,Derrick Williams,3000,GS@Mia 07:30PM ET,12.326,Mia,1,0,12.429,7.769,11.312,5.500,8.000,18.000,0.188,11.000,218.500,-7.138,0.000
PF,Okaro White,3000,GS@Mia 07:30PM ET,3.000,Mia,1,0,3.000,0.750,3.000,5.250,8.000,18.000,0.086,11.000,218.500,-0.487,6.250
PF,James Michael McAdoo,3000,GS@Mia 07:30PM ET,3.097,GS,0,0,3.107,1.229,3.312,2.000,8.000,18.000,0.001,-11.000,218.500,3.513,0.000
PF,Justise Winslow,3000,GS@Mia 07:30PM ET,25.833,Mia,1,1,25.464,20.250,23.875,32.750,8.000,18.000,0.784,11.000,218.500,-0.487,0.000
PF,Kevon Looney,3000,GS@Mia 07:30PM ET,7.735,GS,0,0,7.607,2.797,5.562,3.750,8.000,18.000,0.046,-11.000,218.500,3.513,0.000
C,Udonis Haslem,3000,GS@Mia 07:30PM ET,5.679,Mia,1,0,4.208,1.321,10.750,3.500,24.000,18.000,0.037,11.000,218.500,-0.487,0.000
C,Anderson Varejao,3000,GS@Mia 07:30PM ET,5.295,GS,0,0,6.667,2.500,3.312,0.000,17.000,18.000,0.015,-11.000,218.500,-0.834,0.000
C,JaVale McGee,3000,GS@Mia 07:30PM ET,10.263,GS,0,0,10.071,4.841,12.938,19.500,17.000,18.000,0.135,-11.000,218.500,3.513,19.750
C,Damian Jones,3000,GS@Mia 07:30PM ET,0.875,GS,0,0,0.875,0.000,0.875,2.750,17.000,18.000,0.082,-11.000,218.500,3.513,0.000
PG/SG,Rodney Stuckey,3000,NY@Ind 08:00PM ET,15.794,Ind,1,1,16.786,8.306,14.625,2.000,21.250,18.000,0.409,-5.500,217.500,-6.809,0.000
PG/SG,Ron Baker,3000,NY@Ind 08:00PM ET,8.738,NY,0,0,10.500,3.727,10.438,10.750,22.750,18.000,0.103,5.500,217.500,2.810,0.000
PG,Aaron Brooks,3000,NY@Ind 08:00PM ET,11.856,Ind,1,0,11.214,7.114,6.750,3.000,16.500,18.000,0.195,-5.500,217.500,-4.389,0.000
SG,Sasha Vujacic,3000,NY@Ind 08:00PM ET,5.728,NY,0,0,5.571,1.000,9.188,14.250,27.000,18.000,0.024,5.500,217.500,2.810,0.000
SG,Joe Young,3000,NY@Ind 08:00PM ET,4.875,Ind,1,0,2.643,0.479,2.188,6.000,26.000,18.000,0.037,-5.500,217.500,2.810,2.500
SF/PF,Lance Thomas,3000,NY@Ind 08:00PM ET,9.150,NY,0,1,7.786,5.375,7.562,0.000,20.750,18.000,0.050,5.500,217.500,-2.337,0.000
PF/C,Kevin Seraphin,3000,NY@Ind 08:00PM ET,9.683,Ind,1,0,12.357,4.017,4.062,1.250,23.000,18.000,0.154,-5.500,217.500,2.810,3.250
PF,Rakeem Christmas,3000,NY@Ind 08:00PM ET,3.417,Ind,1,0,7.500,1.375,3.417,0.000,21.000,18.000,0.055,-5.500,217.500,2.810,0.000
PF,Georges Niang,3000,NY@Ind 08:00PM ET,2.316,Ind,1,0,2.714,0.521,2.000,0.000,21.000,18.000,0.000,-5.500,217.500,2.810,0.000
PF,Maurice Ndour,3000,NY@Ind 08:00PM ET,5.176,NY,0,0,5.071,2.714,5.000,6.750,28.000,18.000,0.001,5.500,217.500,2.810,0.000
C,Al Jefferson,3000,NY@Ind 08:00PM ET,16.267,Ind,1,0,15.964,11.426,22.000,15.500,25.000,18.000,0.411,-5.500,217.500,2.810,18.250
C,Lavoy Allen,3000,NY@Ind 08:00PM ET,6.406,Ind,1,0,4.893,3.347,1.875,1.250,25.000,18.000,0.005,-5.500,217.500,-1.353,0.000
C,Marshall Plumlee,3000,NY@Ind 08:00PM ET,7.900,NY,0,0,11.667,1.500,9.562,3.250,16.000,18.000,0.159,5.500,217.500,2.810,0.000
C,Guillermo Hernangomez,3000,NY@Ind 08:00PM ET,13.473,NY,0,0,14.393,5.000,18.938,17.000,16.000,18.000,0.333,5.500,217.500,2.810,37.000
PG,Semaj Christon,3000,OKC@Uta 09:00PM ET,9.081,OKC,0,0,10.429,4.809,10.312,3.500,5.000,18.000,0.049,5.000,203.000,-9012.399,0.000
PG,Raul Neto,3000,OKC@Uta 09:00PM ET,5.594,Uta,1,0,4.214,1.577,5.375,2.500,24.000,18.000,0.018,-5.000,203.000,-7.377,0.000
PG,Cameron Payne,3000,OKC@Uta 09:00PM ET,11.321,OKC,0,0,12.650,6.500,13.438,18.250,5.000,18.000,0.091,5.000,203.000,-9007.377,6.750
PG,Dante Exum,3000,OKC@Uta 09:00PM ET,11.656,Uta,1,0,12.643,5.385,6.125,0.000,24.000,18.000,0.156,-5.000,203.000,-7.377,14.750
SG/SF,Alex Abrines,3000,OKC@Uta 09:00PM ET,9.264,OKC,0,0,9.250,4.412,8.125,5.250,1.000,18.000,0.098,5.000,203.000,-9007.377,4.750
SG,Anthony Morrow,3000,OKC@Uta 09:00PM ET,8.484,OKC,0,0,5.750,3.559,3.625,3.500,1.000,18.000,0.082,5.000,203.000,-9007.377,0.000
SG,Alec Burks,3000,OKC@Uta 09:00PM ET,6.972,Uta,1,0,14.167,2.042,12.625,21.500,11.000,18.000,0.110,-5.000,203.000,-7.377,20.500
SF,Kyle Singler,3000,OKC@Uta 09:00PM ET,4.261,OKC,0,0,3.464,1.386,4.312,8.000,1.000,18.000,0.001,5.000,203.000,-9007.377,0.000
SF,Josh Huestis,3000,OKC@Uta 09:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,1.000,18.000,0.000,5.000,203.000,0.000,0.000
PF/C,Boris Diaw,3000,OKC@Uta 09:00PM ET,10.847,Uta,1,0,7.536,5.989,14.812,15.750,15.500,18.000,0.173,-5.000,203.000,-7.377,17.500
PF/C,Joffrey Lauvergne,3000,OKC@Uta 09:00PM ET,12.176,OKC,0,0,7.929,6.513,11.875,28.250,1.500,18.000,0.229,5.000,203.000,-9015.275,0.750
PF,Joel Bolomboy,3000,OKC@Uta 09:00PM ET,2.833,Uta,1,0,1.938,1.050,2.812,3.500,16.000,18.000,0.004,-5.000,203.000,-7.377,0.000
PF,Trey Lyles,3000,OKC@Uta 09:00PM ET,16.483,Uta,1,0,17.357,9.575,8.625,12.000,16.000,18.000,0.421,-5.000,203.000,-7.377,18.000
C,Nick Collison,3000,OKC@Uta 09:00PM ET,3.818,OKC,0,0,5.850,0.333,4.312,-0.500,2.000,18.000,0.010,5.000,203.000,-9007.377,0.000
C,Jeff Withey,3000,OKC@Uta 09:00PM ET,7.380,Uta,1,0,5.643,3.058,2.125,1.250,15.000,18.000,0.033,-5.000,203.000,-12.775,0.000
PG,Langston Galloway,3000,Cle@NO 08:00PM ET,16.901,NO,1,0,18.857,9.707,16.688,17.500,18.500,18.000,0.453,10.000,216.000,-2.244,24.750
PG,Kay Felder,3000,Cle@NO 08:00PM ET,9.375,Cle,0,0,7.321,4.150,5.375,2.000,27.000,18.000,0.141,-10.000,216.000,1.756,0.000
SG,James Jones,3000,Cle@NO 08:00PM ET,4.971,Cle,0,0,1.929,1.422,7.312,20.000,20.000,18.000,0.018,-10.000,216.000,1.756,0.000
SG,DeAndre Liggins,3000,Cle@NO 08:00PM ET,9.169,Cle,0,0,11.000,3.350,6.500,9.750,20.000,18.000,0.079,-10.000,216.000,-4.343,2.750
SG,Jordan McRae,3000,Cle@NO 08:00PM ET,7.929,Cle,0,0,7.857,2.683,3.062,0.000,20.000,18.000,0.104,-10.000,216.000,-5.936,0.000
SF/PF,Richard Jefferson,3000,Cle@NO 08:00PM ET,10.167,Cle,0,0,7.393,6.054,12.625,7.750,24.500,18.000,0.102,-10.000,216.000,1.756,7.500
SF,Quincy Pondexter,3000,Cle@NO 08:00PM ET,0.000,NO,1,1,0.000,0.000,0.000,0.000,27.000,18.000,0.000,10.000,216.000,0.000,0.000
PF,Cheick Diallo,3000,Cle@NO 08:00PM ET,10.889,NO,1,0,7.500,4.650,11.938,15.000,14.000,18.000,0.328,10.000,216.000,-2.244,0.000
C,Chris Andersen,3000,Cle@NO 08:00PM ET,7.979,Cle,0,1,7.688,4.607,8.312,11.000,19.500,18.000,0.035,-10.000,216.000,1.756,0.000
C,Alexis Ajinca,3000,Cle@NO 08:00PM ET,11.988,NO,1,0,11.714,5.909,7.750,2.750,6.000,18.000,0.224,10.000,216.000,-10.070,0.000
C,Omer Asik,3000,Cle@NO 08:00PM ET,11.569,NO,1,0,13.607,6.721,5.438,1.250,6.000,18.000,0.183,10.000,216.000,-9.474,0.000
