Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
SF,Michael Gbinije,3000,Cha@Det 07:30PM ET,1.344,Det,1,0,1.100,0.625,1.500,23.000,18.000,1.250,0.003,208.000,-5.000,-3.306,0.000
SF,Treveon Graham,3000,Cha@Det 07:30PM ET,3.750,Cha,0,0,3.750,0.562,2.812,4.500,18.000,0.000,0.006,208.000,5.000,-9006.534,0.000
PF,Henry Ellenson,3000,Cha@Det 07:30PM ET,2.250,Det,1,0,2.250,0.450,2.250,13.000,18.000,-0.500,0.002,208.000,-5.000,-9005.761,0.000
C,Roy Hibbert,3000,Cha@Det 07:30PM ET,12.608,Cha,0,0,13.464,8.667,11.438,5.000,18.000,23.000,0.258,208.000,5.000,-9003.306,23.000
C,Boban Marjanovic,3000,Cha@Det 07:30PM ET,6.179,Det,1,0,11.643,2.972,18.750,25.000,18.000,40.750,0.180,208.000,-5.000,-3.306,40.750
PG,Semaj Christon,3000,OKC@Hou 08:00PM ET,9.500,OKC,0,0,10.429,4.809,10.312,13.500,18.000,3.500,0.049,227.500,8.000,1.425,3.500
PG,Tyler Ennis,3000,OKC@Hou 08:00PM ET,5.125,Hou,1,0,2.143,2.115,4.062,22.500,18.000,3.500,0.008,227.500,-8.000,10.447,0.000
SG/SF,Corey Brewer,3000,OKC@Hou 08:00PM ET,9.014,Hou,1,0,9.893,5.417,12.875,9.000,18.000,9.500,0.048,227.500,-8.000,-8989.553,9.500
SG,Anthony Morrow,3000,OKC@Hou 08:00PM ET,8.759,OKC,0,0,7.464,4.044,5.125,26.000,18.000,5.500,0.092,227.500,8.000,6.447,0.000
SF,Kyle Singler,3000,OKC@Hou 08:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,25.000,18.000,6.000,0.001,227.500,8.000,6.447,0.000
SF,K.J. McDaniels,3000,OKC@Hou 08:00PM ET,6.213,Hou,1,0,2.607,2.250,2.375,7.000,18.000,0.000,0.034,227.500,-8.000,-8995.466,0.000
PF/C,Joffrey Lauvergne,3000,OKC@Hou 08:00PM ET,12.661,OKC,0,0,10.893,7.667,6.750,19.750,18.000,7.750,0.240,227.500,8.000,6.447,0.000
PF,Kyle Wiltjer,3000,OKC@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,16.500,18.000,3.250,0.006,227.500,-8.000,10.447,0.000
PF,Domantas Sabonis,3000,OKC@Hou 08:00PM ET,14.319,OKC,0,0,13.179,9.276,12.375,16.500,18.000,17.250,0.302,227.500,8.000,6.447,17.250
C,Nick Collison,3000,OKC@Hou 08:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,23.000,18.000,7.000,0.012,227.500,8.000,6.447,0.000
PG/SG,Leandro Barbosa,3000,Pho@Dal 08:30PM ET,11.050,Pho,0,0,11.786,5.028,13.812,2.500,18.000,10.250,0.186,206.000,5.500,-9004.716,10.250
PG,Pierre Jackson,3000,Pho@Dal 08:30PM ET,8.833,Dal,1,0,4.083,0.750,6.500,25.500,18.000,-0.500,0.095,206.000,-5.500,-11.545,-0.500
PG,Tyler Ulis,3000,Pho@Dal 08:30PM ET,7.489,Pho,0,0,5.179,3.985,7.875,1.000,18.000,6.750,0.086,206.000,5.500,-9004.716,0.000
SG,Nicolas Brussino,3000,Pho@Dal 08:30PM ET,5.100,Dal,1,0,5.071,1.483,6.562,15.000,18.000,6.000,0.010,206.000,-5.500,-4.716,6.000
SF/PF,Dragan Bender,3000,Pho@Dal 08:30PM ET,7.836,Pho,0,0,12.500,3.145,4.625,3.000,18.000,0.750,0.115,206.000,5.500,-9004.716,0.750
SF,Dorian Finney-Smith,3000,Pho@Dal 08:30PM ET,12.015,Dal,1,0,18.643,6.886,10.250,26.000,18.000,7.250,0.234,206.000,-5.500,-4.716,7.250
C,Salah Mejri,3000,Pho@Dal 08:30PM ET,11.032,Dal,1,0,15.143,4.559,5.812,24.000,18.000,1.250,0.208,206.000,-5.500,-13.207,0.000
C,Alan Williams,3000,Pho@Dal 08:30PM ET,9.768,Pho,0,0,16.429,3.659,4.375,11.000,18.000,0.000,0.275,206.000,5.500,-9004.716,0.000
C,A.J. Hammons,3000,Pho@Dal 08:30PM ET,3.794,Dal,1,0,4.571,1.750,3.875,24.000,18.000,2.000,0.002,206.000,-5.500,-4.716,0.000
PG,Fred VanVleet,3000,Uta@Tor 07:30PM ET,4.361,Tor,1,0,2.792,1.571,6.000,7.000,18.000,4.000,0.036,197.000,-4.500,-9011.064,0.000
PG,Raul Neto,3000,Uta@Tor 07:30PM ET,5.638,Uta,0,0,7.893,1.159,8.125,11.000,18.000,11.500,0.027,197.000,4.500,-9011.064,0.000
PG,Dante Exum,3000,Uta@Tor 07:30PM ET,12.446,Uta,0,0,11.607,6.542,7.875,11.000,18.000,5.000,0.164,197.000,4.500,-9016.900,5.000
SF,Bruno Caboclo,3000,Uta@Tor 07:30PM ET,2.875,Tor,1,0,4.312,0.417,1.875,1.000,18.000,0.000,0.013,197.000,-4.500,-9011.064,0.000
PF/C,Boris Diaw,3000,Uta@Tor 07:30PM ET,11.222,Uta,0,0,12.893,5.917,7.750,15.500,18.000,1.500,0.178,197.000,4.500,-18.664,1.500
PF,Joel Bolomboy,3000,Uta@Tor 07:30PM ET,2.833,Uta,0,0,3.550,1.050,2.812,22.000,18.000,3.500,0.004,197.000,4.500,-11.064,0.000
PF,Pascal Siakam,3000,Uta@Tor 07:30PM ET,12.471,Tor,1,0,11.679,6.583,11.750,1.000,18.000,3.750,0.205,197.000,-4.500,-9017.957,3.750
C,Jeff Withey,3000,Uta@Tor 07:30PM ET,7.948,Uta,0,0,9.714,3.875,8.438,9.000,18.000,0.000,0.041,197.000,4.500,-9016.463,0.000
C,Jakob Poeltl,3000,Uta@Tor 07:30PM ET,8.485,Tor,1,0,5.500,4.364,7.625,2.000,18.000,3.250,0.052,197.000,-4.500,-9011.064,3.250
PG,Randy Foye,3000,Bkn@Ind 07:00PM ET,11.391,Bkn,0,0,11.500,7.089,12.812,16.500,18.000,10.250,0.140,219.000,10.500,0.452,10.250
PG,Aaron Brooks,3000,Bkn@Ind 07:00PM ET,12.000,Ind,1,0,12.464,7.431,14.312,30.000,18.000,14.500,0.194,219.000,-10.500,4.452,14.500
PG,Spencer Dinwiddie,3000,Bkn@Ind 07:00PM ET,9.525,Bkn,0,0,12.679,3.833,14.062,16.500,18.000,27.250,0.239,219.000,10.500,0.452,27.250
SG,Joe Young,3000,Bkn@Ind 07:00PM ET,5.221,Ind,1,0,2.429,0.386,5.438,30.000,18.000,1.250,0.046,219.000,-10.500,4.452,1.250
SF,Caris LeVert,3000,Bkn@Ind 07:00PM ET,11.250,Bkn,0,0,13.929,6.643,11.688,14.000,18.000,13.000,0.168,219.000,10.500,0.452,13.000
SF,Anthony Bennett,3000,Bkn@Ind 07:00PM ET,10.920,Bkn,0,0,12.714,5.479,12.438,14.000,18.000,6.750,0.161,219.000,10.500,0.452,6.750
PF/C,Luis Scola,3000,Bkn@Ind 07:00PM ET,12.481,Bkn,0,0,14.393,6.923,12.000,22.000,18.000,13.750,0.227,219.000,10.500,0.452,13.750
PF,Lavoy Allen,3000,Bkn@Ind 07:00PM ET,7.054,Ind,1,0,4.893,3.828,2.688,30.000,18.000,2.000,0.005,219.000,-10.500,0.601,2.000
PF,Rakeem Christmas,3000,Bkn@Ind 07:00PM ET,3.417,Ind,1,0,7.500,1.375,3.417,30.000,18.000,0.000,0.055,219.000,-10.500,4.452,0.000
PF,Georges Niang,3000,Bkn@Ind 07:00PM ET,2.400,Ind,1,0,3.071,0.472,0.188,30.000,18.000,0.000,0.001,219.000,-10.500,4.452,0.000
PF,Chris McCullough,3000,Bkn@Ind 07:00PM ET,5.250,Bkn,0,0,7.792,1.857,4.375,28.000,18.000,6.000,0.056,219.000,10.500,0.452,0.000
C,Kevin Seraphin,3000,Bkn@Ind 07:00PM ET,9.763,Ind,1,0,10.964,4.000,13.750,29.000,18.000,11.750,0.166,219.000,-10.500,4.452,11.750
PG,Jose Calderon,3000,LAL@Por 10:30PM ET,10.983,LAL,0,0,9.964,5.750,9.938,13.500,18.000,7.250,0.240,222.000,6.500,2.568,0.000
PG,Shabazz Napier,3000,LAL@Por 10:30PM ET,7.667,Por,1,0,7.821,3.212,9.438,27.500,18.000,9.000,0.043,222.000,-6.500,6.568,0.000
PG,Marcelo Huertas,3000,LAL@Por 10:30PM ET,9.679,LAL,0,0,11.857,3.969,15.875,13.500,18.000,14.000,0.170,222.000,6.500,2.568,0.000
PG,Tim Quarterman,3000,LAL@Por 10:30PM ET,3.250,Por,1,0,3.100,1.750,1.750,27.500,18.000,3.750,0.001,222.000,-6.500,6.568,0.000
SF,Metta World Peace,3000,LAL@Por 10:30PM ET,3.135,LAL,0,0,3.893,0.781,0.875,19.500,18.000,0.000,0.004,222.000,6.500,2.568,0.000
SF,Pat Connaughton,3000,LAL@Por 10:30PM ET,3.063,Por,1,0,2.583,0.972,4.250,28.000,18.000,0.000,0.002,222.000,-6.500,6.568,0.000
PF,Jake Layman,3000,LAL@Por 10:30PM ET,4.474,Por,1,0,1.571,1.411,0.562,26.500,18.000,0.000,0.028,222.000,-6.500,6.568,0.000
PF,Noah Vonleh,3000,LAL@Por 10:30PM ET,8.883,Por,1,0,9.357,4.319,3.375,26.500,18.000,0.750,0.065,222.000,-6.500,0.609,0.750
C,Ed Davis,3000,LAL@Por 10:30PM ET,12.764,Por,1,0,13.393,6.556,6.875,30.000,18.000,14.500,0.248,222.000,-6.500,6.568,14.500
C,Tarik Black,3000,LAL@Por 10:30PM ET,14.413,LAL,0,0,12.250,9.865,11.500,28.000,18.000,13.250,0.255,222.000,6.500,2.568,13.250
C,Ivica Zubac,3000,LAL@Por 10:30PM ET,4.036,LAL,0,0,4.708,1.150,3.062,28.000,18.000,9.500,0.029,222.000,6.500,2.568,0.000
PG,Malcolm Delaney,3000,Atl@NO 08:00PM ET,11.929,Atl,0,0,13.893,5.846,19.312,27.500,18.000,27.250,0.176,208.500,2.000,-2.953,27.250
PG,Langston Galloway,3000,Atl@NO 08:00PM ET,17.200,NO,1,0,14.571,10.238,14.125,22.500,18.000,15.000,0.463,208.500,-2.000,-2.953,15.000
SF,Ryan Kelly,3000,Atl@NO 08:00PM ET,4.667,Atl,0,0,6.812,2.650,4.562,22.000,18.000,7.750,0.006,208.500,2.000,-2.953,0.000
SF,Taurean Prince,3000,Atl@NO 08:00PM ET,7.850,Atl,0,0,7.286,2.841,4.625,22.000,18.000,9.500,0.070,208.500,2.000,-2.953,0.000
SF,DeAndre' Bembry,3000,Atl@NO 08:00PM ET,3.896,Atl,0,0,5.536,1.094,8.938,22.000,18.000,7.250,0.015,208.500,2.000,-2.953,7.250
PF,Mike Scott,3000,Atl@NO 08:00PM ET,9.679,Atl,0,0,9.800,6.812,11.938,26.500,18.000,14.250,0.078,208.500,2.000,-2.953,0.000
C,Kris Humphries,3000,Atl@NO 08:00PM ET,10.125,Atl,0,0,11.750,4.853,6.500,21.000,18.000,4.000,0.155,208.500,2.000,-2.953,4.000
C,Alexis Ajinca,3000,Atl@NO 08:00PM ET,12.450,NO,1,0,11.714,6.750,14.438,4.000,18.000,15.250,0.239,208.500,-2.000,-9002.953,0.000
C,Omer Asik,3000,Atl@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,4.000,18.000,4.000,0.191,208.500,-2.000,-9009.798,0.000
