Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds,penalty,Final
C,Boban Marjanovic,3000,Mem@Det 07:30PM ET,5.563,Det,1,0,4.600,2.500,5.875,1.000,18.000,14.500,0.020,188.500,-6.000,-9013.899,0.000
C,Deyonta Davis,3000,Mem@Det 07:30PM ET,5.881,Mem,0,0,4.143,2.062,4.750,5.000,18.000,11.000,0.041,188.500,6.000,-9017.899,0.000
PG,Trey Burke,3000,Was@Chi 08:00PM ET,7.848,Was,0,0,7.000,4.115,8.188,10.000,18.000,8.250,0.039,209.500,4.000,-8998.736,8.250
PG,Michael Carter-Williams,3000,Was@Chi 08:00PM ET,13.583,Chi,1,0,18.625,3.500,13.583,5.000,18.000,3.500,0.306,209.500,-4.000,-9007.541,0.000
SG,Marcus Thornton,3000,Was@Chi 08:00PM ET,13.067,Was,0,0,12.071,8.233,11.312,12.500,18.000,16.000,0.247,209.500,4.000,-8998.736,16.000
SG,Isaiah Canaan,3000,Was@Chi 08:00PM ET,11.660,Chi,1,0,8.607,7.203,5.000,9.000,18.000,3.250,0.199,209.500,-4.000,-9006.147,0.000
SG,Sheldon McClellan,3000,Was@Chi 08:00PM ET,7.321,Was,0,0,11.500,1.688,11.500,12.500,18.000,13.000,0.107,209.500,4.000,-8998.736,13.000
SF,Denzel Valentine,3000,Was@Chi 08:00PM ET,6.275,Chi,1,0,6.286,3.068,9.625,17.500,18.000,8.000,0.012,209.500,-4.000,1.264,0.000
SF,Paul Zipser,3000,Was@Chi 08:00PM ET,3.000,Chi,1,0,3.500,1.600,2.625,17.500,18.000,2.750,0.005,209.500,-4.000,1.264,0.000
PF/C,Jason Smith,3000,Was@Chi 08:00PM ET,7.540,Was,0,0,8.464,4.115,13.438,12.250,18.000,13.250,0.039,209.500,4.000,-8998.736,13.250
PF,Andrew Nicholson,3000,Was@Chi 08:00PM ET,6.025,Was,0,0,11.607,2.850,4.500,14.500,18.000,12.500,0.038,209.500,4.000,1.264,0.000
PF,Bobby Portis,3000,Was@Chi 08:00PM ET,9.976,Chi,1,0,9.107,5.923,10.750,24.000,18.000,2.250,0.111,209.500,-4.000,-5.074,0.000
C,Daniel Ochefu,3000,Was@Chi 08:00PM ET,1.458,Was,0,0,1.250,0.625,0.875,10.000,18.000,1.250,0.008,209.500,4.000,-8998.736,0.000
C,Cristiano Felicio,3000,Was@Chi 08:00PM ET,10.263,Chi,1,0,13.321,5.700,14.562,6.000,18.000,11.750,0.102,209.500,-4.000,-8998.736,11.750
PG,Jason Terry,3000,Mil@Cle 07:00PM ET,7.821,Mil,0,0,5.929,3.771,8.250,20.000,18.000,3.000,0.033,207.500,6.500,-4.181,3.000
PG,Kay Felder,3000,Mil@Cle 07:00PM ET,8.977,Cle,1,0,5.821,4.250,11.062,4.000,18.000,0.000,0.115,207.500,-6.500,-9007.803,0.000
SG/SF,Mike Dunleavy,3000,Mil@Cle 07:00PM ET,8.816,Cle,1,0,9.321,5.091,11.625,22.500,18.000,10.500,0.067,207.500,-6.500,-0.181,10.500
SG,James Jones,3000,Mil@Cle 07:00PM ET,5.417,Cle,1,0,2.964,1.550,5.375,16.000,18.000,1.250,0.020,207.500,-6.500,-0.181,1.250
SG,DeAndre Liggins,3000,Mil@Cle 07:00PM ET,8.653,Cle,1,0,9.929,1.438,11.375,16.000,18.000,12.000,0.107,207.500,-6.500,-0.181,12.000
SG,Jordan McRae,3000,Mil@Cle 07:00PM ET,6.250,Cle,1,0,6.107,1.357,7.375,16.000,18.000,13.250,0.026,207.500,-6.500,-0.181,13.250
SG,Rashad Vaughn,3000,Mil@Cle 07:00PM ET,7.577,Mil,0,0,4.107,1.406,4.125,28.000,18.000,11.250,0.153,207.500,6.500,-4.181,11.250
SF/PF,Michael Beasley,3000,Mil@Cle 07:00PM ET,15.098,Mil,0,0,12.393,8.812,16.438,20.750,18.000,9.000,0.363,207.500,6.500,-4.181,0.000
SF,Richard Jefferson,3000,Mil@Cle 07:00PM ET,9.904,Cle,1,0,12.036,6.058,12.875,29.000,18.000,19.000,0.076,207.500,-6.500,-0.181,19.000
PF,Thon Maker,3000,Mil@Cle 07:00PM ET,3.972,Mil,0,0,3.393,1.350,5.125,14.500,18.000,10.750,0.011,207.500,6.500,-4.181,10.750
C,Chris Andersen,3000,Mil@Cle 07:00PM ET,7.979,Cle,1,0,8.714,4.607,8.312,14.000,18.000,11.000,0.035,207.500,-6.500,-0.181,0.000
C,Miles Plumlee,3000,Mil@Cle 07:00PM ET,7.171,Mil,0,0,2.536,2.792,1.562,7.000,18.000,6.500,0.059,207.500,6.500,-9004.181,6.500
PG,Raul Neto,3000,Sac@Uta 09:00PM ET,4.519,Uta,1,0,5.821,1.278,9.875,21.000,18.000,7.250,0.024,194.000,-8.000,-9.928,7.250
PG,Dante Exum,3000,Sac@Uta 09:00PM ET,12.446,Uta,1,0,13.643,6.682,10.188,21.000,18.000,6.750,0.172,194.000,-8.000,-9.928,0.000
SG,Arron Afflalo,3000,Sac@Uta 09:00PM ET,12.458,Sac,0,0,8.464,6.614,9.250,1.000,18.000,17.500,0.205,194.000,8.000,-9013.928,17.500
SG,Ben McLemore,3000,Sac@Uta 09:00PM ET,10.000,Sac,0,0,9.036,4.909,11.312,1.000,18.000,11.500,0.111,194.000,8.000,-9013.928,11.500
SG,Malachi Richardson,3000,Sac@Uta 09:00PM ET,4.938,Sac,0,0,4.938,1.167,4.938,1.000,18.000,0.000,0.094,194.000,8.000,-9013.928,0.000
PF/C,Boris Diaw,3000,Sac@Uta 09:00PM ET,11.338,Uta,1,0,15.750,6.385,15.000,16.000,18.000,22.750,0.224,194.000,-8.000,-9.928,22.750
PF,Joel Bolomboy,3000,Sac@Uta 09:00PM ET,2.833,Uta,1,0,1.938,1.050,2.812,24.000,18.000,3.500,0.004,194.000,-8.000,-9.928,0.000
PF,Skal Labissiere,3000,Sac@Uta 09:00PM ET,4.833,Sac,0,0,4.833,1.375,4.833,1.000,18.000,-0.500,0.086,194.000,8.000,-9013.928,0.000
C,Jeff Withey,3000,Sac@Uta 09:00PM ET,8.293,Uta,1,0,10.036,4.542,10.188,8.000,18.000,9.750,0.042,194.000,-8.000,-9009.928,0.000
C,Willie Cauley-Stein,3000,Sac@Uta 09:00PM ET,9.490,Sac,0,0,13.036,4.635,8.438,2.000,18.000,16.750,0.104,194.000,8.000,-9013.928,16.750
PG/SG,Devin Harris,3000,Dal@Por 10:00PM ET,9.167,Dal,0,0,4.750,3.857,11.000,11.750,18.000,9.250,0.136,210.000,6.000,-9002.375,9.250
PG,Shabazz Napier,3000,Dal@Por 10:00PM ET,6.319,Por,1,0,6.286,2.636,10.562,1.000,18.000,15.750,0.041,210.000,-6.000,-8998.375,15.750
PG,Tim Quarterman,3000,Dal@Por 10:00PM ET,3.225,Por,1,0,3.125,1.542,2.125,1.000,18.000,0.250,0.003,210.000,-6.000,-9000.843,0.000
SG,Jonathan Gibson,3000,Dal@Por 10:00PM ET,11.594,Dal,0,0,16.292,3.625,2.438,10.000,18.000,4.750,0.280,210.000,6.000,-9002.375,0.000
SG,Nicolas Brussino,3000,Dal@Por 10:00PM ET,4.875,Dal,0,0,5.929,1.589,0.500,10.000,18.000,0.000,0.011,210.000,6.000,-9002.375,0.000
SF,Pat Connaughton,3000,Dal@Por 10:00PM ET,3.500,Por,1,0,2.850,1.071,3.562,3.000,18.000,10.000,0.004,210.000,-6.000,-8998.375,0.000
PF/C,Meyers Leonard,3000,Dal@Por 10:00PM ET,11.598,Por,1,0,14.964,5.625,10.125,7.000,18.000,5.500,0.231,210.000,-6.000,-8998.375,0.000
PF,Jake Layman,3000,Dal@Por 10:00PM ET,5.000,Por,1,0,3.071,1.646,1.062,3.000,18.000,1.000,0.036,210.000,-6.000,-8998.375,0.000
PF,Noah Vonleh,3000,Dal@Por 10:00PM ET,8.698,Por,1,0,7.286,4.589,13.000,3.000,18.000,6.500,0.068,210.000,-6.000,-8998.375,0.000
C,A.J. Hammons,3000,Dal@Por 10:00PM ET,4.167,Dal,0,0,4.833,2.125,4.438,28.000,18.000,5.750,0.004,210.000,6.000,-2.375,0.000
PG,Semaj Christon,3000,OKC@NO 08:00PM ET,9.157,OKC,0,0,8.464,4.481,13.125,27.500,18.000,13.500,0.054,209.000,-2.000,0.903,13.500
SG,Alex Abrines,3000,OKC@NO 08:00PM ET,6.464,OKC,0,0,8.750,2.841,11.062,18.500,18.000,26.750,0.051,209.000,-2.000,0.903,26.750
SF/PF,Dante Cunningham,3000,OKC@NO 08:00PM ET,14.103,NO,1,0,10.286,6.861,9.562,11.750,18.000,1.250,0.291,209.000,2.000,-9007.438,1.250
SF,Kyle Singler,3000,OKC@NO 08:00PM ET,4.783,OKC,0,0,6.333,1.821,6.000,22.000,18.000,4.750,0.003,209.000,-2.000,0.903,0.000
PF/C,Joffrey Lauvergne,3000,OKC@NO 08:00PM ET,12.917,OKC,0,0,14.464,8.625,13.625,23.750,18.000,26.000,0.282,209.000,-2.000,0.903,26.000
C,Nick Collison,3000,OKC@NO 08:00PM ET,3.861,OKC,0,0,5.562,0.500,6.500,21.000,18.000,0.000,0.015,209.000,-2.000,0.903,0.000
C,Omer Asik,3000,OKC@NO 08:00PM ET,12.231,NO,1,0,13.607,7.062,5.125,12.000,18.000,4.000,0.191,209.000,2.000,-9005.943,4.000
PG,Tyler Ennis,3000,Hou@Pho 09:00PM ET,5.559,Hou,0,0,5.429,2.625,1.938,25.500,18.000,6.750,0.012,227.500,-6.500,14.260,0.000
PG,Tyler Ulis,3000,Hou@Pho 09:00PM ET,8.469,Pho,1,0,3.500,3.917,3.438,13.500,18.000,-0.500,0.115,227.500,6.500,2.211,-0.500
SG/SF,Corey Brewer,3000,Hou@Pho 09:00PM ET,8.595,Hou,0,0,5.464,4.844,3.375,20.500,18.000,4.500,0.033,227.500,-6.500,14.260,4.500
SF,K.J. McDaniels,3000,Hou@Pho 09:00PM ET,7.172,Hou,0,0,8.036,1.944,1.562,26.000,18.000,0.000,0.048,227.500,-6.500,8.056,0.000
PF,Kyle Wiltjer,3000,Hou@Pho 09:00PM ET,3.350,Hou,0,0,1.250,0.375,3.688,20.500,18.000,0.000,0.021,227.500,-6.500,14.260,0.000
PF,Dragan Bender,3000,Hou@Pho 09:00PM ET,6.273,Pho,1,0,3.036,2.442,5.375,16.500,18.000,2.000,0.021,227.500,6.500,10.260,2.000
C,Alan Williams,3000,Hou@Pho 09:00PM ET,11.250,Pho,1,0,3.000,3.444,4.375,23.000,18.000,3.750,0.307,227.500,6.500,10.260,3.750
