Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SG,James Young,3000,NY@Bos 07:30PM ET,3.523,Bos,1,1,2.500,0.594,2.125,1.250,26.500,18.000,0.033,-9.500,221.000,3.630,0.000
SF/PF,Lance Thomas,3000,NY@Bos 07:30PM ET,9.150,NY,0,1,7.786,5.375,7.562,0.000,23.000,18.000,0.050,9.500,221.000,-5.517,0.000
SF,Jaylen Brown,3000,NY@Bos 07:30PM ET,9.150,Bos,1,0,8.679,4.729,7.625,14.500,11.500,18.000,0.109,-9.500,221.000,3.630,19.000
PF,Jonas Jerebko,3000,NY@Bos 07:30PM ET,11.220,Bos,1,0,9.357,6.263,10.562,8.250,22.500,18.000,0.133,-9.500,221.000,3.630,7.250
PF,Jordan Mickey,3000,NY@Bos 07:30PM ET,5.675,Bos,1,0,5.150,1.812,6.312,9.000,22.500,18.000,0.012,-9.500,221.000,3.630,8.000
PF,Maurice Ndour,3000,NY@Bos 07:30PM ET,5.176,NY,0,0,5.071,2.714,5.000,6.750,26.000,18.000,0.001,9.500,221.000,-0.370,0.000
C,Tyler Zeller,3000,NY@Bos 07:30PM ET,10.454,Bos,1,1,3.893,3.650,3.125,8.000,25.000,18.000,0.215,-9.500,221.000,3.630,0.000
C,Marshall Plumlee,3000,NY@Bos 07:30PM ET,5.000,NY,0,0,6.875,0.625,5.000,0.000,18.000,18.000,0.105,9.500,221.000,-0.370,21.250
C,Guillermo Hernangomez,3000,NY@Bos 07:30PM ET,12.807,NY,0,0,14.607,4.528,10.000,26.000,18.000,18.000,0.305,9.500,221.000,-0.370,33.250
PG/SG,Ian Clark,3000,OKC@GS 10:30PM ET,11.993,GS,1,0,12.250,6.727,12.625,6.750,17.750,18.000,0.231,-13.500,230.000,9.887,5.500
PG,Semaj Christon,3000,OKC@GS 10:30PM ET,9.081,OKC,0,0,10.429,4.809,10.312,3.500,11.000,18.000,0.049,13.500,230.000,0.865,0.000
PG,Cameron Payne,3000,OKC@GS 10:30PM ET,10.167,OKC,0,0,11.250,6.500,9.750,12.000,11.000,18.000,0.046,13.500,230.000,5.887,18.250
SG/SF,Alex Abrines,3000,OKC@GS 10:30PM ET,9.340,OKC,0,0,10.357,4.368,8.562,7.000,15.750,18.000,0.103,13.500,230.000,5.887,5.250
SG/SF,Patrick McCaw,3000,OKC@GS 10:30PM ET,6.161,GS,1,0,2.679,2.605,2.250,3.250,6.750,18.000,0.027,-13.500,230.000,9.887,4.750
SG,Anthony Morrow,3000,OKC@GS 10:30PM ET,8.650,OKC,0,0,6.036,3.853,3.750,5.500,12.500,18.000,0.087,13.500,230.000,5.887,3.500
SF,Kyle Singler,3000,OKC@GS 10:30PM ET,4.091,OKC,0,0,3.679,1.386,2.812,3.250,19.000,18.000,0.001,13.500,230.000,5.887,8.000
SF,Josh Huestis,3000,OKC@GS 10:30PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,19.000,18.000,0.000,13.500,230.000,0.000,0.000
PF,David West,3000,OKC@GS 10:30PM ET,12.323,GS,1,0,12.679,7.287,11.500,14.500,15.000,18.000,0.171,-13.500,230.000,9.887,15.750
PF,James Michael McAdoo,3000,OKC@GS 10:30PM ET,2.703,GS,1,0,3.179,1.159,0.750,0.750,15.000,18.000,0.001,-13.500,230.000,9.887,0.000
PF,Kevon Looney,3000,OKC@GS 10:30PM ET,8.048,GS,1,0,6.929,3.824,3.688,8.750,15.000,18.000,0.053,-13.500,230.000,4.048,0.000
C,Nick Collison,3000,OKC@GS 10:30PM ET,3.818,OKC,0,0,5.850,0.333,4.312,-0.500,22.000,18.000,0.010,13.500,230.000,5.887,0.000
C,Anderson Varejao,3000,OKC@GS 10:30PM ET,5.825,GS,1,0,5.464,2.917,5.875,4.250,16.000,18.000,0.017,-13.500,230.000,5.540,0.000
C,JaVale McGee,3000,OKC@GS 10:30PM ET,10.074,GS,1,0,9.464,4.786,9.688,8.750,16.000,18.000,0.131,-13.500,230.000,9.887,6.000
C,Damian Jones,3000,OKC@GS 10:30PM ET,-1.000,GS,1,0,0.000,0.000,0.000,-1.000,16.000,18.000,0.159,-13.500,230.000,9.887,0.000
PG,Mo Williams,3000,Atl@Det 08:00PM ET,0.000,Atl,0,0,0.000,0.000,0.000,0.000,23.500,18.000,0.000,-2.000,202.000,0.000,0.000
PG,Beno Udrih,3000,Atl@Det 08:00PM ET,13.278,Det,1,0,16.250,7.929,9.062,0.000,23.500,18.000,0.239,2.000,202.000,-16.519,0.000
SG,Darrun Hilliard,3000,Atl@Det 08:00PM ET,6.410,Det,1,0,5.250,2.554,4.125,1.250,23.000,18.000,0.018,2.000,202.000,-9.578,6.500
SF,Mike Dunleavy,3000,Atl@Det 08:00PM ET,10.077,Atl,0,0,9.214,5.641,12.250,5.250,5.500,18.000,0.136,-2.000,202.000,-9.578,11.500
SF,Michael Gbinije,3000,Atl@Det 08:00PM ET,1.344,Det,1,1,1.100,0.625,1.500,1.250,24.000,18.000,0.003,2.000,202.000,-9.578,0.000
SF,Taurean Prince,3000,Atl@Det 08:00PM ET,7.948,Atl,0,0,6.679,2.558,8.438,2.000,5.500,18.000,0.084,-2.000,202.000,-9.578,13.500
SF,DeAndre' Bembry,3000,Atl@Det 08:00PM ET,4.150,Atl,0,0,6.036,1.389,4.188,3.750,5.500,18.000,0.010,-2.000,202.000,-9.578,12.250
PF/C,Mike Muscala,3000,Atl@Det 08:00PM ET,16.594,Atl,0,1,15.536,9.344,11.375,0.000,8.750,18.000,0.422,-2.000,202.000,-16.602,0.000
PF,Mike Scott,3000,Atl@Det 08:00PM ET,8.361,Atl,0,0,8.071,4.062,9.562,7.500,12.500,18.000,0.062,-2.000,202.000,-9.578,2.000
PF,Henry Ellenson,3000,Atl@Det 08:00PM ET,2.923,Det,1,0,2.250,1.361,3.750,2.500,17.000,18.000,0.001,2.000,202.000,-9.578,3.500
C,Tiago Splitter,3000,Atl@Det 08:00PM ET,0.000,Atl,0,1,0.000,0.000,0.000,0.000,5.000,18.000,0.000,-2.000,202.000,0.000,0.000
C,Boban Marjanovic,3000,Atl@Det 08:00PM ET,10.139,Det,1,0,11.643,3.295,13.812,11.000,4.000,18.000,0.218,2.000,202.000,-9009.578,4.500
PG,Brian Roberts,3000,Por@Cha 07:00PM ET,3.150,Cha,1,0,2.250,0.250,4.375,2.750,11.000,18.000,0.006,-5.000,217.500,1.197,2.000
PG,Shabazz Napier,3000,Por@Cha 07:00PM ET,7.472,Por,0,0,10.429,2.786,7.188,15.000,20.000,18.000,0.043,5.000,217.500,-4.658,0.750
PG,Tim Quarterman,3000,Por@Cha 07:00PM ET,3.250,Por,0,0,3.357,1.750,1.750,3.750,20.000,18.000,0.001,5.000,217.500,1.197,0.000
SF,Pat Connaughton,3000,Por@Cha 07:00PM ET,3.313,Por,0,0,4.393,1.227,4.312,4.750,25.000,18.000,0.001,5.000,217.500,1.197,4.000
SF,Treveon Graham,3000,Por@Cha 07:00PM ET,3.500,Cha,1,0,3.750,1.083,2.062,4.000,21.000,18.000,0.002,-5.000,217.500,-1.587,0.000
PF/C,Meyers Leonard,3000,Por@Cha 07:00PM ET,11.809,Por,0,0,7.500,5.310,12.688,14.500,18.000,18.000,0.243,5.000,217.500,1.197,13.500
PF,Jake Layman,3000,Por@Cha 07:00PM ET,4.386,Por,0,0,2.286,1.383,2.875,5.000,9.500,18.000,0.020,5.000,217.500,1.197,3.500
PF,Christian Wood,3000,Por@Cha 07:00PM ET,2.500,Cha,1,0,0.000,0.000,0.000,,30.000,18.000,,-5.000,217.500,1.197,0.000
PF,Noah Vonleh,3000,Por@Cha 07:00PM ET,8.629,Por,0,0,8.250,4.333,8.688,21.500,9.500,18.000,0.072,5.000,217.500,1.197,16.750
C,Roy Hibbert,3000,Por@Cha 07:00PM ET,12.875,Cha,1,0,11.679,8.487,14.562,5.250,28.000,18.000,0.247,-5.000,217.500,1.197,27.500
C,Festus Ezeli,3000,Por@Cha 07:00PM ET,0.000,Por,0,1,0.000,0.000,0.000,0.000,26.500,18.000,0.000,5.000,217.500,0.000,0.000
C,Ed Davis,3000,Por@Cha 07:00PM ET,12.769,Por,0,1,8.143,6.500,12.375,1.500,26.500,18.000,0.245,5.000,217.500,-6.263,0.000
PG,Trey Burke,3000,Mem@Was 07:00PM ET,8.368,Was,1,0,11.357,4.476,9.062,9.250,7.000,18.000,0.090,-2.000,206.500,-6.450,8.500
PG,Tomas Satoransky,3000,Mem@Was 07:00PM ET,9.880,Was,1,0,9.036,4.567,12.375,30.000,7.000,18.000,0.168,-2.000,206.500,-6.450,9.750
PG,Wade Baldwin IV,3000,Mem@Was 07:00PM ET,9.402,Mem,0,0,5.000,3.327,3.125,6.250,4.500,18.000,0.179,2.000,206.500,-9006.450,0.000
SG,Troy Daniels,3000,Mem@Was 07:00PM ET,14.617,Mem,0,0,13.607,5.734,8.562,3.500,14.000,18.000,0.384,2.000,206.500,-6.450,0.000
SG,Sheldon McClellan,3000,Mem@Was 07:00PM ET,7.500,Was,1,0,4.464,2.500,5.062,2.500,3.000,18.000,0.058,-2.000,206.500,-9006.450,0.000
SG,Danuel House,3000,Mem@Was 07:00PM ET,1.250,Was,1,1,0.000,0.000,0.000,,3.000,18.000,,-2.000,206.500,-9006.450,0.000
SG,Troy Williams,3000,Mem@Was 07:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,14.000,18.000,0.234,2.000,206.500,-15.758,0.000
SF,Marcus Thornton,3000,Mem@Was 07:00PM ET,12.712,Was,1,0,12.107,6.875,13.688,3.000,4.000,18.000,0.232,-2.000,206.500,-9013.623,0.000
PF/C,Jason Smith,3000,Mem@Was 07:00PM ET,9.421,Was,1,0,15.750,5.790,15.812,8.000,2.000,18.000,0.099,-2.000,206.500,-9006.450,17.750
PF/C,Jarell Martin,3000,Mem@Was 07:00PM ET,10.395,Mem,0,0,6.286,4.862,5.875,5.750,16.750,18.000,0.152,2.000,206.500,-6.450,0.000
PF,Brandan Wright,3000,Mem@Was 07:00PM ET,0.000,Mem,0,1,0.000,0.000,0.000,,22.500,18.000,,2.000,206.500,-6.450,0.000
PF,Deyonta Davis,3000,Mem@Was 07:00PM ET,5.881,Mem,0,1,4.143,2.062,4.750,11.000,22.500,18.000,0.041,2.000,206.500,-6.450,0.000
C,Ian Mahinmi,3000,Mem@Was 07:00PM ET,5.250,Was,1,1,0.000,0.000,0.000,,1.000,18.000,,-2.000,206.500,-9006.450,0.000
C,Andrew Nicholson,3000,Mem@Was 07:00PM ET,5.840,Was,1,0,3.679,2.300,5.062,7.250,1.000,18.000,0.024,-2.000,206.500,-9006.450,0.000
C,Daniel Ochefu,3000,Mem@Was 07:00PM ET,3.025,Was,1,0,2.750,1.042,5.375,5.750,1.000,18.000,0.003,-2.000,206.500,-9006.450,0.000
PG,Bobby Brown,3000,Mil@Hou 08:00PM ET,1.150,Hou,1,0,1.333,0.000,1.875,1.500,2.000,18.000,0.001,-6.500,226.500,-8992.546,1.250
PG,Tyler Ennis,3000,Mil@Hou 08:00PM ET,4.750,Hou,1,0,2.143,1.714,1.188,0.000,2.000,18.000,0.006,-6.500,226.500,-8996.981,0.000
SG/SF,Corey Brewer,3000,Mil@Hou 08:00PM ET,9.659,Hou,1,0,14.036,5.944,11.562,14.750,22.000,18.000,0.071,-6.500,226.500,7.454,16.500
SG,Jason Terry,3000,Mil@Hou 08:00PM ET,8.700,Mil,0,0,10.143,4.662,11.188,7.500,25.000,18.000,0.033,6.500,226.500,-1.672,0.000
SG,Khris Middleton,3000,Mil@Hou 08:00PM ET,0.000,Mil,0,0,0.000,0.000,0.000,0.000,25.000,18.000,0.000,6.500,226.500,0.000,0.000
SG,Rashad Vaughn,3000,Mil@Hou 08:00PM ET,7.375,Mil,0,0,3.536,1.950,5.500,1.500,25.000,18.000,0.130,6.500,226.500,3.454,4.000
SF,Steve Novak,3000,Mil@Hou 08:00PM ET,1.156,Mil,0,0,1.600,0.000,1.688,2.000,22.500,18.000,0.003,6.500,226.500,3.454,0.000
SF,K.J. McDaniels,3000,Mil@Hou 08:00PM ET,6.045,Hou,1,0,2.607,2.077,3.250,8.750,29.000,18.000,0.030,-6.500,226.500,7.454,2.000
PF,Kyle Wiltjer,3000,Mil@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,3.250,19.000,18.000,0.006,-6.500,226.500,7.454,0.000
PF,Mirza Teletovic,3000,Mil@Hou 08:00PM ET,13.311,Mil,0,0,13.750,7.453,8.312,2.500,12.500,18.000,0.272,6.500,226.500,-4.394,3.500
PF,Thon Maker,3000,Mil@Hou 08:00PM ET,4.221,Mil,0,0,4.000,1.750,3.938,1.250,12.500,18.000,0.002,6.500,226.500,3.454,5.500
C,Miles Plumlee,3000,Mil@Hou 08:00PM ET,5.722,Mil,0,0,2.036,1.641,1.312,1.250,23.000,18.000,0.030,6.500,226.500,3.454,1.250
C,Chinanu Onuaku,3000,Mil@Hou 08:00PM ET,6.625,Hou,1,0,13.250,0.000,6.625,0.000,11.000,18.000,0.160,-6.500,226.500,7.454,0.000
PG/SG,Rodney Stuckey,3000,Ind@Sac 10:30PM ET,15.794,Ind,0,1,17.357,8.306,14.625,2.000,22.500,18.000,0.409,2.000,214.500,-10.508,0.000
PG,Aaron Brooks,3000,Ind@Sac 10:30PM ET,12.257,Ind,0,0,14.964,7.619,14.375,6.250,21.000,18.000,0.214,2.000,214.500,-0.888,7.750
SG,Arron Afflalo,3000,Ind@Sac 10:30PM ET,12.182,Sac,1,0,9.821,6.706,8.312,11.250,26.500,18.000,0.195,-2.000,214.500,-0.888,16.250
SG,Joe Young,3000,Ind@Sac 10:30PM ET,4.875,Ind,0,0,9.071,0.479,2.188,6.000,24.000,18.000,0.037,2.000,214.500,-0.888,0.000
SG,Ben McLemore,3000,Ind@Sac 10:30PM ET,8.911,Sac,1,0,3.643,3.833,2.750,0.000,26.500,18.000,0.078,-2.000,214.500,-7.140,0.250
SG,Malachi Richardson,3000,Ind@Sac 10:30PM ET,4.750,Sac,1,0,4.375,0.875,6.250,0.000,26.500,18.000,0.059,-2.000,214.500,-0.888,0.000
SF,Omri Casspi,3000,Ind@Sac 10:30PM ET,13.614,Sac,1,1,14.286,7.100,9.062,4.750,11.500,18.000,0.270,-2.000,214.500,-7.992,0.000
PF/C,Kevin Seraphin,3000,Ind@Sac 10:30PM ET,10.652,Ind,0,0,10.964,5.321,14.562,9.500,19.250,18.000,0.183,2.000,214.500,-8.826,1.250
PF,Rakeem Christmas,3000,Ind@Sac 10:30PM ET,3.417,Ind,0,0,1.375,1.375,3.417,0.000,25.000,18.000,0.055,2.000,214.500,-0.888,0.000
PF,Georges Niang,3000,Ind@Sac 10:30PM ET,2.235,Ind,0,0,2.179,0.568,0.688,2.000,25.000,18.000,0.000,2.000,214.500,-0.888,0.000
PF,Skal Labissiere,3000,Ind@Sac 10:30PM ET,4.625,Sac,1,0,4.000,2.250,4.625,4.000,29.000,18.000,0.054,-2.000,214.500,-0.888,0.000
C,Kosta Koufos,3000,Ind@Sac 10:30PM ET,15.869,Sac,1,0,14.786,10.295,14.938,13.750,17.000,18.000,0.396,-2.000,214.500,-0.888,17.000
C,Lavoy Allen,3000,Ind@Sac 10:30PM ET,6.700,Ind,0,0,5.214,3.691,2.125,1.500,13.500,18.000,0.005,2.000,214.500,-5.051,0.000
C,Willie Cauley-Stein,3000,Ind@Sac 10:30PM ET,8.545,Sac,1,0,7.071,3.711,2.875,2.750,17.000,18.000,0.082,-2.000,214.500,-0.888,1.250
C,Georgios Papagiannis,3000,Ind@Sac 10:30PM ET,1.375,Sac,1,0,0.000,0.000,1.375,0.000,17.000,18.000,0.081,-2.000,214.500,-0.888,0.000
PG,Jerryd Bayless,3000,Tor@Phi 07:00PM ET,21.333,Phi,1,1,21.333,15.750,21.333,18.500,8.000,18.000,0.635,5.000,214.500,-0.888,0.000
PG,Chasson Randle,3000,Tor@Phi 07:00PM ET,11.250,Phi,1,0,0.000,5.500,11.250,17.000,8.000,18.000,0.214,5.000,214.500,-0.888,0.000
PG,Fred VanVleet,3000,Tor@Phi 07:00PM ET,5.646,Tor,0,0,11.375,1.833,8.125,23.000,13.500,18.000,0.072,-5.000,214.500,-0.888,6.000
PG,Delon Wright,3000,Tor@Phi 07:00PM ET,0.000,Tor,0,1,0.000,0.000,0.000,0.000,13.500,18.000,0.000,-5.000,214.500,0.000,0.000
SG/SF,Timothe Luwawu-Cabarrot,3000,Tor@Phi 07:00PM ET,5.865,Phi,1,0,7.036,2.125,11.812,6.750,9.000,18.000,0.012,5.000,214.500,-0.888,8.000
SF,Bruno Caboclo,3000,Tor@Phi 07:00PM ET,2.313,Tor,0,0,0.000,0.500,0.625,0.000,26.500,18.000,0.006,-5.000,214.500,-0.888,0.000
SF,Ben Simmons,3000,Tor@Phi 07:00PM ET,0.000,Phi,1,1,0.000,0.000,0.000,0.000,16.000,18.000,0.000,5.000,214.500,0.000,0.000
PF,Jared Sullinger,3000,Tor@Phi 07:00PM ET,0.000,Tor,0,1,0.000,0.000,0.000,,6.000,18.000,,-5.000,214.500,-0.888,11.750
PF,Pascal Siakam,3000,Tor@Phi 07:00PM ET,12.138,Tor,0,0,8.786,6.487,9.000,14.500,6.000,18.000,0.194,-5.000,214.500,-7.474,4.750
C,Jakob Poeltl,3000,Tor@Phi 07:00PM ET,7.152,Tor,0,0,7.929,2.917,3.938,7.500,26.500,18.000,0.035,-5.000,214.500,-6.321,1.250
PG/SG,C.J. Watson,3000,Orl@NO 08:00PM ET,6.863,Orl,0,0,7.964,2.783,5.062,6.250,23.500,18.000,0.022,5.000,209.500,-4.364,12.250
PG,Langston Galloway,3000,Orl@NO 08:00PM ET,16.610,NO,1,0,14.571,9.707,8.875,17.000,16.000,18.000,0.441,-5.000,209.500,-4.364,28.250
SG,C.J. Wilcox,3000,Orl@NO 08:00PM ET,2.609,Orl,0,0,2.107,0.614,3.375,0.000,20.000,18.000,0.001,5.000,209.500,-4.364,0.000
SG,Mario Hezonja,3000,Orl@NO 08:00PM ET,5.783,Orl,0,0,4.536,2.079,4.438,8.000,20.000,18.000,0.027,5.000,209.500,-4.364,15.750
SF/PF,Dante Cunningham,3000,Orl@NO 08:00PM ET,14.224,NO,1,0,15.607,7.827,12.812,8.000,16.000,18.000,0.306,-5.000,209.500,-4.364,20.250
SF,Quincy Pondexter,3000,Orl@NO 08:00PM ET,0.000,NO,1,1,0.000,0.000,0.000,0.000,18.000,18.000,0.000,-5.000,209.500,0.000,0.000
SF,Damjan Rudez,3000,Orl@NO 08:00PM ET,3.896,Orl,0,0,3.214,0.732,2.438,0.000,14.000,18.000,0.005,5.000,209.500,-4.364,1.500
PF,Stephen Zimmerman Jr.,3000,Orl@NO 08:00PM ET,4.125,Orl,0,0,2.583,1.950,5.000,11.000,24.000,18.000,0.011,5.000,209.500,-4.364,0.000
C,Alexis Ajinca,3000,Orl@NO 08:00PM ET,11.988,NO,1,0,11.714,5.909,7.750,2.750,19.000,18.000,0.224,-5.000,209.500,-12.190,0.000
C,Omer Asik,3000,Orl@NO 08:00PM ET,11.569,NO,1,0,13.607,6.721,5.438,1.250,19.000,18.000,0.183,-5.000,209.500,-11.595,0.000
