Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
4296,642521159,Philippe27 (4/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521160,Philippe27 (5/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521161,Philippe27 (6/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521162,Philippe27 (7/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521163,Philippe27 (8/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521164,Philippe27 (9/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521165,Philippe27 (10/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521166,Philippe27 (11/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521167,Philippe27 (12/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521168,Philippe27 (13/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521169,Philippe27 (14/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521170,Philippe27 (15/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521171,Philippe27 (16/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521172,Philippe27 (17/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521173,Philippe27 (18/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521174,Philippe27 (19/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521175,Philippe27 (20/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521176,Philippe27 (21/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521177,Philippe27 (22/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521178,Philippe27 (23/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521179,Philippe27 (24/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521180,Philippe27 (25/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521181,Philippe27 (26/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521182,Philippe27 (27/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521183,Philippe27 (28/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521184,Philippe27 (29/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521185,Philippe27 (30/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521186,Philippe27 (31/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521187,Philippe27 (32/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521188,Philippe27 (33/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521189,Philippe27 (34/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521190,Philippe27 (35/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521191,Philippe27 (36/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521192,Philippe27 (37/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521193,Philippe27 (38/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521194,Philippe27 (39/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521195,Philippe27 (40/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521196,Philippe27 (41/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521197,Philippe27 (42/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521198,Philippe27 (43/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521199,Philippe27 (44/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521200,Philippe27 (45/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521201,Philippe27 (46/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521202,Philippe27 (47/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521203,Philippe27 (48/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521204,Philippe27 (49/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4296,642521205,Philippe27 (50/50),0,268.25,PG Jerian Grant SG Jeremy Lamb SF Kevin Durant PF Taj Gibson C Mason Plumlee F Spencer Hawes G Damian Lillard UTIL Stephen Curry,,,
4354,642104966,MrHush,0,268,PG Damian Lillard SG James Harden SF Jae Crowder PF Ryan Anderson C Marcin Gortat F Taj Gibson G Jordan Clarkson UTIL Rodney Hood,,,
4354,642322920,magicrule4 (1/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322931,magicrule4 (2/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322932,magicrule4 (3/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322938,magicrule4 (4/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322941,magicrule4 (5/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322944,magicrule4 (6/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322959,magicrule4 (7/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322966,magicrule4 (8/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322975,magicrule4 (9/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322977,magicrule4 (10/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322981,magicrule4 (11/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322984,magicrule4 (12/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322988,magicrule4 (13/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322992,magicrule4 (14/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642322997,magicrule4 (15/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323004,magicrule4 (16/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323006,magicrule4 (17/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323012,magicrule4 (18/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323024,magicrule4 (19/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323026,magicrule4 (20/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323045,magicrule4 (21/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323048,magicrule4 (22/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323050,magicrule4 (23/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642323055,magicrule4 (24/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642326705,galbraith23,0,268,PG George Hill SG James Harden SF Michael Kidd-Gilchrist PF James Johnson C Tristan Thompson F Marcus Smart G Tony Snell UTIL Al Horford,,,
4354,642331599,magicrule4 (25/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331603,magicrule4 (26/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331608,magicrule4 (27/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331619,magicrule4 (28/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331621,magicrule4 (29/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331653,magicrule4 (30/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331667,magicrule4 (31/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331671,magicrule4 (32/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331674,magicrule4 (33/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331681,magicrule4 (34/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331685,magicrule4 (35/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331689,magicrule4 (36/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331705,magicrule4 (37/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331726,magicrule4 (38/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331735,magicrule4 (39/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331740,magicrule4 (40/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331744,magicrule4 (41/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331747,magicrule4 (42/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331753,magicrule4 (43/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331755,magicrule4 (44/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331758,magicrule4 (45/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331762,magicrule4 (46/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331767,magicrule4 (47/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331787,magicrule4 (48/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331790,magicrule4 (49/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642331794,magicrule4 (50/50),0,268,PG Kyle Lowry SG Ian Clark SF Kevin Durant PF David Lee C Pau Gasol F Kawhi Leonard G Stephen Curry UTIL Cristiano Felicio,,,
4354,642343528,marcossaenz08 (1/2),0,268,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Doug McDermott PF Jabari Parker C Al Horford F Kawhi Leonard G Marcus Smart UTIL Dwight Howard,,,
4354,642527172,BoogieSmooth (5/10),0,268,PG Spencer Dinwiddie SG James Harden SF Jeremy Lamb PF Paul Millsap C Mason Plumlee F DeMarre Carroll G Kyle Lowry UTIL Cristiano Felicio,,,
4354,642535480,BoogieSmooth (6/10),0,268,PG Spencer Dinwiddie SG James Harden SF Jeremy Lamb PF Paul Millsap C Mason Plumlee F DeMarre Carroll G Kyle Lowry UTIL Cristiano Felicio,,,
4354,642535495,BoogieSmooth (7/10),0,268,PG Spencer Dinwiddie SG James Harden SF Jeremy Lamb PF Paul Millsap C Mason Plumlee F DeMarre Carroll G Kyle Lowry UTIL Cristiano Felicio,,,
4354,642535515,BoogieSmooth (8/10),0,268,PG Spencer Dinwiddie SG James Harden SF Jeremy Lamb PF Paul Millsap C Mason Plumlee F DeMarre Carroll G Kyle Lowry UTIL Cristiano Felicio,,,
4354,642535529,BoogieSmooth (9/10),0,268,PG Spencer Dinwiddie SG James Harden SF Jeremy Lamb PF Paul Millsap C Mason Plumlee F DeMarre Carroll G Kyle Lowry UTIL Cristiano Felicio,,,
4354,642552140,shawndot (1/2),0,268,PG George Hill SG Jeremy Lamb SF Kawhi Leonard PF Kevin Love C Dwight Howard F Taj Gibson G Rodney Hood UTIL Al Horford,,,
4354,642664457,aaronstl1,0,268,PG Kyle Lowry SG Danny Green SF Kawhi Leonard PF Paul Millsap C Al Horford F David Lee G George Hill UTIL Pau Gasol,,,
4354,642775198,sdjones11 (1/2),0,268,PG D'Angelo Russell SG Bojan Bogdanovic SF Otto Porter PF Montrezl Harrell C Andre Drummond F Trevor Ariza G Jeremy Lamb UTIL Kyle Lowry,,,
4415,642295386,kegler846,0,267.75,PG James Harden SG Marcus Smart SF Jeremy Lamb PF David Lee C Julius Randle F Montrezl Harrell G Sean Kilpatrick UTIL Marcin Gortat,,,
4415,642644199,Dimmack (7/50),0,267.75,PG Kyle Lowry SG Rodney Hood SF Kevin Durant PF David Lee C Pau Gasol F Spencer Hawes G Damian Lillard UTIL Mason Plumlee,,,
4415,642650844,Dimmack (18/50),0,267.75,PG Kyle Lowry SG Rodney Hood SF Kevin Durant PF David Lee C Pau Gasol F Spencer Hawes G Damian Lillard UTIL Mason Plumlee,,,
4415,642650865,Dimmack (29/50),0,267.75,PG Kyle Lowry SG Rodney Hood SF Kevin Durant PF David Lee C Pau Gasol F Spencer Hawes G Damian Lillard UTIL Mason Plumlee,,,
4415,642650888,Dimmack (40/50),0,267.75,PG Kyle Lowry SG Rodney Hood SF Kevin Durant PF David Lee C Pau Gasol F Spencer Hawes G Damian Lillard UTIL Mason Plumlee,,,
4415,642756945,tkoblow (37/50),0,267.75,PG Isaiah Thomas SG James Harden SF Patrick McCaw PF David Lee C Dwight Howard F Spencer Hawes G Kyle Lowry UTIL Cristiano Felicio,,,
4415,642785999,SmokinRam,0,267.75,PG Kyle Lowry SG Dion Waiters SF Marcus Morris PF Paul Millsap C Pau Gasol F Kevin Love G DeMar DeRozan UTIL Zaza Pachulia,,,
4422,642135452,degenerateking,0,267.5,PG Patrick Beverley SG Evan Turner SF LeBron James PF Paul Millsap C Jonas Valanciunas F Amir Johnson G John Wall UTIL Channing Frye,,,
4422,642177373,BigJohn31,0,267.5,PG Kyrie Irving SG Bojan Bogdanovic SF Tobias Harris PF Paul Millsap C Andre Drummond F Marcus Smart G Jerian Grant UTIL Al Horford,,,
4422,642258055,fairweatherfan,0,267.5,PG Jerian Grant SG James Harden SF Jeremy Lamb PF Paul Millsap C DeMarcus Cousins F David Lee G Spencer Dinwiddie UTIL Doug McDermott,,,
4422,642584728,wanders64 (1/2),0,267.5,PG Dennis Schroder SG C.J. McCollum SF Rondae Hollis-Jefferson PF Paul Millsap C Cristiano Felicio F David Lee G Jeremy Lamb UTIL James Harden,,,
4422,642783354,reidifying (3/5),0,267.5,PG Goran Dragic SG Kentavious Caldwell-Pope SF Gordon Hayward PF Spencer Hawes C DeMarcus Cousins F Doug McDermott G Marcus Smart UTIL Rudy Gay,,,
4427,642061680,CreamyJesus,0,267.25,PG Kyrie Irving SG Marcus Smart SF Otto Porter PF Markieff Morris C Montrezl Harrell F Jeremy Lamb G Tyler Johnson UTIL Stephen Curry,,,
4427,642227971,dawgpoundgang,0,267.25,PG Kyrie Irving SG Dion Waiters SF LeBron James PF Ryan Anderson C Rudy Gobert F Kevin Love G Jordan Clarkson UTIL Jonas Valanciunas,,,
4427,642419222,MdRaised (1/4),0,267.25,PG Michael Carter-Williams SG DeMar DeRozan SF Jeremy Lamb PF Paul Millsap C Brook Lopez F Kevin Love G Jerian Grant UTIL Al Horford,,,
4427,642419368,MdRaised (2/4),0,267.25,PG Michael Carter-Williams SG DeMar DeRozan SF Jeremy Lamb PF Paul Millsap C Brook Lopez F Kevin Love G Jerian Grant UTIL Al Horford,,,
4427,642426173,salmonfry (1/18),0,267.25,PG D'Angelo Russell SG Jeremy Lamb SF Doug McDermott PF Spencer Hawes C Al Horford F Taj Gibson G Kemba Walker UTIL DeMarcus Cousins,,,
4427,642428962,MdRaised (3/4),0,267.25,PG Michael Carter-Williams SG DeMar DeRozan SF Jeremy Lamb PF Paul Millsap C Brook Lopez F Kevin Love G Jerian Grant UTIL Al Horford,,,
4427,642428987,MdRaised (4/4),0,267.25,PG Michael Carter-Williams SG DeMar DeRozan SF Jeremy Lamb PF Paul Millsap C Brook Lopez F Kevin Love G Jerian Grant UTIL Al Horford,,,
4427,642436460,salmonfry (7/18),0,267.25,PG D'Angelo Russell SG Jeremy Lamb SF Doug McDermott PF Spencer Hawes C Al Horford F Taj Gibson G Kemba Walker UTIL DeMarcus Cousins,,,
4427,642436473,salmonfry (13/18),0,267.25,PG D'Angelo Russell SG Jeremy Lamb SF Doug McDermott PF Spencer Hawes C Al Horford F Taj Gibson G Kemba Walker UTIL DeMarcus Cousins,,,
4427,642785642,marshallbrown319 (6/6),0,267.25,PG Michael Carter-Williams SG DeMar DeRozan SF Jeremy Lamb PF Paul Millsap C Brook Lopez F Kevin Love G Jerian Grant UTIL Al Horford,,,
4427,642791726,Alexg408,0,267.25,PG Stephen Curry SG Bradley Beal SF Kawhi Leonard PF Al-Farouq Aminu C Pau Gasol F Michael Kidd-Gilchrist G Patrick Beverley UTIL Trevor Ariza,,,
4438,642111193,datboyzz,0,267,PG Kyle Lowry SG James Harden SF Doug McDermott PF David Lee C Pau Gasol F Taj Gibson G George Hill UTIL Michael Carter-Williams,,,
4438,642297305,AW1272 (2/2),0,267,PG Reggie Jackson SG Marcus Smart SF Kawhi Leonard PF Paul Millsap C Al Horford F Tim Hardaway Jr. G D'Angelo Russell UTIL Jerian Grant,,,
4438,642358615,17drellis,0,267,PG Rajon Rondo SG Kentavious Caldwell-Pope SF Marcus Smart PF LaMarcus Aldridge C Tristan Thompson F Jabari Parker G D'Angelo Russell UTIL Hassan Whiteside,,,
4438,642506142,J0npul (1/2),0,267,PG George Hill SG Tim Hardaway Jr. SF Kawhi Leonard PF Paul Millsap C Marcin Gortat F David Lee G Kyle Lowry UTIL Pau Gasol,,,
4438,642542754,Russcharles (1/3),0,267,PG D'Angelo Russell SG Jeremy Lamb SF Kawhi Leonard PF Julius Randle C Pau Gasol F Taj Gibson G Dennis Schroder UTIL Markieff Morris,,,
4438,642542816,Russcharles (2/3),0,267,PG D'Angelo Russell SG Jeremy Lamb SF Kawhi Leonard PF Julius Randle C Pau Gasol F Taj Gibson G Dennis Schroder UTIL Markieff Morris,,,
4438,642550537,Russcharles (3/3),0,267,PG D'Angelo Russell SG Jeremy Lamb SF Kawhi Leonard PF Julius Randle C Pau Gasol F Taj Gibson G Dennis Schroder UTIL Markieff Morris,,,
