Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
2895,632186629,RejectedGamingII,0,233,PG Michael Carter-Williams SG Jordan McRae SF Doug McDermott PF Jabari Parker C Roy Hibbert F LeBron James G Giannis Antetokounmpo UTIL Gordon Hayward,,,
2895,632543581,msnyder226,0,233,PG Russell Westbrook SG Buddy Hield SF Jabari Parker PF Frank Kaminsky C Zaza Pachulia F Doug McDermott G Stephen Curry UTIL Nicolas Batum,,,
2895,632545392,Scuba3321 (3/30),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Kay Felder,,,
2895,632549009,Dwelch26,0,233,PG Eric Bledsoe SG Nicolas Batum SF Markieff Morris PF Jabari Parker C Brook Lopez F Michael Kidd-Gilchrist G J.J. Redick UTIL Otto Porter,,,
2895,632554812,Scuba3321 (9/30),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Kay Felder,,,
2895,632554821,Scuba3321 (15/30),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Kay Felder,,,
2895,632554830,Scuba3321 (21/30),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Kay Felder,,,
2895,632554847,Scuba3321 (27/30),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Nikola Mirotic G James Harden UTIL Kay Felder,,,
2895,632755999,ql81 (1/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756000,ql81 (2/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756001,ql81 (3/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756002,ql81 (4/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756003,ql81 (5/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756004,ql81 (6/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756005,ql81 (7/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756006,ql81 (8/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756007,ql81 (9/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2895,632756008,ql81 (10/10),0,233,PG Michael Carter-Williams SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Serge Ibaka G Derrick Rose UTIL Jrue Holiday,,,
2913,632166555,monkeyswithguns,0,232.75,PG Giannis Antetokounmpo SG Devin Booker SF LeBron James PF Derrick Favors C Nikola Jokic F Frank Kaminsky G Michael Carter-Williams UTIL Doug McDermott,,,
2913,632628696,Kenstiles5,0,232.75,PG Derrick Rose SG J.J. Redick SF Dante Cunningham PF Kevin Love C Greg Monroe F LeBron James G Klay Thompson UTIL Jeff Green,,,
2915,632173249,Gmoney14,0,232.5,PG Stephen Curry SG Austin Rivers SF Jabari Parker PF Serge Ibaka C Enes Kanter F Frank Kaminsky G Kemba Walker UTIL Joakim Noah,,,
2915,632228404,guapzone,0,232.5,PG Iman Shumpert SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Giannis Antetokounmpo UTIL Greg Monroe,,,
2915,632322290,d0nski (1/30),0,232.5,PG Iman Shumpert SG Jordan McRae SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Giannis Antetokounmpo UTIL Greg Monroe,,,
2915,632322400,d0nski (13/30),0,232.5,PG Iman Shumpert SG Jordan McRae SF LeBron James PF Frank Kaminsky C Montrezl Harrell F Kevin Love G Giannis Antetokounmpo UTIL Greg Monroe,,,
2915,632630563,Dimmack (5/30),0,232.5,PG Russell Westbrook SG Austin Rivers SF Jabari Parker PF Montrezl Harrell C Enes Kanter F Draymond Green G Langston Galloway UTIL Greg Monroe,,,
2915,632630581,Dimmack (15/30),0,232.5,PG Russell Westbrook SG Austin Rivers SF Jabari Parker PF Montrezl Harrell C Enes Kanter F Draymond Green G Langston Galloway UTIL Greg Monroe,,,
2915,632630596,Dimmack (25/30),0,232.5,PG Russell Westbrook SG Austin Rivers SF Jabari Parker PF Montrezl Harrell C Enes Kanter F Draymond Green G Langston Galloway UTIL Greg Monroe,,,
2922,632690705,kingedubble1981 (3/3),0,232.25,PG Russell Westbrook SG James Harden SF Doug McDermott PF Trevor Booker C Tristan Thompson F Taj Gibson G Brandon Jennings UTIL Jordan McRae,,,
2922,632726722,Pinche_Pep,0,232.25,PG Eric Bledsoe SG Tyreke Evans SF LeBron James PF Kevin Love C Tristan Thompson F Marvin Williams G Brandon Jennings UTIL Trevor Ariza,,,
2922,632741472,zanelane (29/30),0,232.25,PG Giannis Antetokounmpo SG E'Twaun Moore SF LeBron James PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Dwyane Wade UTIL Nikola Vucevic,,,
2925,632427404,skleiman1234,0,232,PG Russell Westbrook SG Klay Thompson SF Markieff Morris PF Kenneth Faried C Tyson Chandler F Danilo Gallinari G Gary Harris UTIL Brook Lopez,,,
2925,632603141,Theone44 (1/5),0,232,PG Russell Westbrook SG Jordan McRae SF LeBron James PF Otto Porter C Montrezl Harrell F Doug McDermott G Michael Carter-Williams UTIL Victor Oladipo,,,
2925,632603165,Theone44 (2/5),0,232,PG Russell Westbrook SG Jordan McRae SF LeBron James PF Otto Porter C Montrezl Harrell F Doug McDermott G Michael Carter-Williams UTIL Victor Oladipo,,,
2925,632603455,Theone44 (3/5),0,232,PG Russell Westbrook SG Jordan McRae SF LeBron James PF Otto Porter C Montrezl Harrell F Doug McDermott G Michael Carter-Williams UTIL Victor Oladipo,,,
2925,632612715,Theone44 (4/5),0,232,PG Russell Westbrook SG Jordan McRae SF LeBron James PF Otto Porter C Montrezl Harrell F Doug McDermott G Michael Carter-Williams UTIL Victor Oladipo,,,
2925,632612735,Theone44 (5/5),0,232,PG Russell Westbrook SG Jordan McRae SF LeBron James PF Otto Porter C Montrezl Harrell F Doug McDermott G Michael Carter-Williams UTIL Victor Oladipo,,,
2931,632185355,ibasso,0,231.75,PG Michael Carter-Williams SG Brandon Jennings SF Otto Porter PF Anthony Davis C Marcin Gortat F Gordon Hayward G Malcolm Brogdon UTIL Enes Kanter,,,
2931,632339395,5toke5 (18/30),0,231.75,PG John Wall SG Nicolas Batum SF Will Barton PF Taj Gibson C Steven Adams F Frank Kaminsky G Malcolm Brogdon UTIL Derrick Rose,,,
2931,632722157,panamaraw (2/2),0,231.75,PG Emmanuel Mudiay SG Gary Harris SF LeBron James PF Wilson Chandler C Rudy Gobert F Kevin Durant G Bojan Bogdanovic UTIL E'Twaun Moore,,,
2934,632322348,d0nski (8/30),0,231.5,PG Jrue Holiday SG Austin Rivers SF Michael Kidd-Gilchrist PF Frank Kaminsky C Kevin Love F LeBron James G Derrick Rose UTIL Greg Monroe,,,
2934,632332809,d0nski (17/30),0,231.5,PG Jrue Holiday SG Austin Rivers SF LeBron James PF Frank Kaminsky C Greg Monroe F Kevin Love G Derrick Rose UTIL Michael Kidd-Gilchrist,,,
2934,632348337,lpbjr (1/2),0,231.5,PG Stephen Curry SG Victor Oladipo SF Kevin Durant PF Draymond Green C Brook Lopez F Taj Gibson G Bojan Bogdanovic UTIL John Henson,,,
2934,632609855,smorsch,0,231.5,PG Derrick Rose SG Malcolm Brogdon SF Markieff Morris PF Montrezl Harrell C Kevin Love F Jabari Parker G Michael Carter-Williams UTIL Nicolas Batum,,,
2934,632626772,Faye2008,0,231.5,PG Jrue Holiday SG E'Twaun Moore SF Jeff Green PF Kevin Love C Anthony Davis F LeBron James G Brandon Knight UTIL D.J. Augustin,,,
2939,632264016,Darkwarriors75 (1/3),0,231.25,PG Michael Carter-Williams SG Jordan McRae SF Solomon Hill PF Marvin Williams C Marcin Gortat F Marreese Speights G Russell Westbrook UTIL James Harden,,,
2939,632483184,roosevelt,0,231.25,PG Malcolm Brogdon SG Austin Rivers SF LeBron James PF Kevin Love C Rudy Gobert F Marvin Williams G Raymond Felton UTIL Michael Kidd-Gilchrist,,,
2941,632635182,yuhhboi_wallace,0,231,PG John Wall SG Iman Shumpert SF Andre Iguodala PF Sam Dekker C DeAndre Jordan F LeBron James G Derrick Rose UTIL J.J. Redick,,,
2942,632159930,rooney1980,0,230.75,PG Derrick Rose SG Klay Thompson SF Markieff Morris PF Kenneth Faried C Brook Lopez F LeBron James G Victor Oladipo UTIL Greg Monroe,,,
2942,632327314,Stvdmn69 (2/2),0,230.75,PG Brandon Jennings SG Malcolm Brogdon SF Jabari Parker PF Montrezl Harrell C Brook Lopez F LeBron James G Justin Holiday UTIL DeAndre Jordan,,,
2942,632348317,5toke5 (20/30),0,230.75,PG Jrue Holiday SG Will Barton SF Gordon Hayward PF Marvin Williams C Enes Kanter F Taj Gibson G Malcolm Brogdon UTIL Giannis Antetokounmpo,,,
2945,632234401,jayrho (1/5),0,230.5,PG Derrick Rose SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Rodney Hood UTIL Trevor Ariza,,,
2945,632244192,jayrho (2/5),0,230.5,PG Derrick Rose SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Rodney Hood UTIL Trevor Ariza,,,
2945,632244202,jayrho (3/5),0,230.5,PG Derrick Rose SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Rodney Hood UTIL Trevor Ariza,,,
2945,632750371,jayrho (4/5),0,230.5,PG Derrick Rose SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Rodney Hood UTIL Trevor Ariza,,,
2945,632750422,jayrho (5/5),0,230.5,PG Derrick Rose SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Kevin Love F Montrezl Harrell G Rodney Hood UTIL Trevor Ariza,,,
2950,632177135,teg212000,0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632380435,purpleacecards (1/2),0,230.25,PG Emmanuel Mudiay SG Victor Oladipo SF Rondae Hollis-Jefferson PF Serge Ibaka C Anthony Davis F Kevin Durant G Brandon Jennings UTIL Joakim Noah,,,
2950,632445612,Ajack1991 (1/5),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632445633,Ajack1991 (2/5),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632445653,Ajack1991 (3/5),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632445691,Ajack1991 (4/5),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632456400,Ajack1991 (5/5),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632684809,ajschleis (1/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632684834,ajschleis (2/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632684895,ajschleis (3/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632694104,ajschleis (4/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632694121,ajschleis (5/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632694135,ajschleis (6/6),0,230.25,PG James Harden SG Jordan McRae SF Michael Kidd-Gilchrist PF Kevin Love C Rudy Gobert F Montrezl Harrell G Malcolm Brogdon UTIL Doug McDermott,,,
2950,632694594,DSalsmanmo (2/30),0,230.25,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Michael Kidd-Gilchrist G James Harden UTIL Montrezl Harrell,,,
2950,632747014,Da_Meat_Baller (1/5),0,230.25,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Carmelo Anthony PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Kyrie Irving UTIL Nikola Vucevic,,,
2950,632747025,Da_Meat_Baller (2/5),0,230.25,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Carmelo Anthony PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Kyrie Irving UTIL Nikola Vucevic,,,
2950,632755534,Da_Meat_Baller (3/5),0,230.25,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Carmelo Anthony PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Kyrie Irving UTIL Nikola Vucevic,,,
2950,632755548,Da_Meat_Baller (4/5),0,230.25,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Carmelo Anthony PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Kyrie Irving UTIL Nikola Vucevic,,,
2950,632755639,Da_Meat_Baller (5/5),0,230.25,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Carmelo Anthony PF Frank Kaminsky C Greg Monroe F Montrezl Harrell G Kyrie Irving UTIL Nikola Vucevic,,,
2969,632471914,btjordan23,0,230,PG Michael Carter-Williams SG Malcolm Brogdon SF LeBron James PF Frank Kaminsky C Serge Ibaka F Michael Kidd-Gilchrist G Giannis Antetokounmpo UTIL Austin Rivers,,,
2969,632708052,airforce1s,0,230,PG Giannis Antetokounmpo SG E'Twaun Moore SF Rondae Hollis-Jefferson PF Brandon Bass C Alex Len F Kevin Durant G John Wall UTIL Nikola Vucevic,,,
2971,632147206,GoldenRivers (2/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632147208,GoldenRivers (4/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632147210,GoldenRivers (6/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632147217,GoldenRivers (8/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632147221,GoldenRivers (10/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632156527,GoldenRivers (12/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632156533,GoldenRivers (14/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632165841,GoldenRivers (16/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632165849,GoldenRivers (18/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174116,GoldenRivers (20/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174122,GoldenRivers (22/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174125,GoldenRivers (24/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174131,GoldenRivers (26/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174135,GoldenRivers (28/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632174138,GoldenRivers (30/30),0,229.75,PG Giannis Antetokounmpo SG Rodney Hood SF LeBron James PF Taj Gibson C Montrezl Harrell F Michael Kidd-Gilchrist G Gary Harris UTIL Malcolm Brogdon,,,
2971,632640501,daveandmarsha,0,229.75,PG Giannis Antetokounmpo SG Malcolm Brogdon SF Nicolas Batum PF Kevin Love C Montrezl Harrell F Michael Kidd-Gilchrist G Michael Carter-Williams UTIL Frank Kaminsky,,,
2971,632674767,okydoke2015,0,229.75,PG Malcolm Brogdon SG Will Barton SF Michael Kidd-Gilchrist PF Derrick Favors C Rudy Gobert F Taj Gibson G James Harden UTIL Greg Monroe,,,
2971,632694615,DSalsmanmo (23/30),0,229.75,PG Malcolm Brogdon SG Jordan McRae SF Doug McDermott PF Kevin Love C Enes Kanter F Anthony Davis G Jrue Holiday UTIL Rudy Gobert,,,
2989,632322397,d0nski (12/30),0,229.5,PG John Wall SG Malcolm Brogdon SF Carmelo Anthony PF Spencer Hawes C Brook Lopez F LeBron James G Jordan McRae UTIL Michael Kidd-Gilchrist,,,
2989,632332868,d0nski (26/30),0,229.5,PG Iman Shumpert SG Jordan McRae SF LeBron James PF Frank Kaminsky C Spencer Hawes F Kevin Love G James Harden UTIL Greg Monroe,,,
2989,632527106,AngryReb (2/3),0,229.5,PG James Harden SG Dwyane Wade SF Jimmy Butler PF Marvin Williams C Cody Zeller F Nikola Mirotic G Tyreke Evans UTIL Victor Oladipo,,,
2989,632694607,DSalsmanmo (15/30),0,229.5,PG Jrue Holiday SG Jordan McRae SF Doug McDermott PF Kevin Love C Rudy Gobert F Frank Kaminsky G Russell Westbrook UTIL Michael Kidd-Gilchrist,,,
2989,632741457,zanelane (14/30),0,229.5,PG Langston Galloway SG Dwyane Wade SF Michael Kidd-Gilchrist PF Frank Kaminsky C Rudy Gobert F Draymond Green G Giannis Antetokounmpo UTIL DeAndre Jordan,,,
2994,632222780,izrrael,0,229.25,PG James Harden SG Eric Gordon SF Rondae Hollis-Jefferson PF Ryan Anderson C Channing Frye F Kevin Love G Brandon Jennings UTIL Sean Kilpatrick,,,
2994,632675149,Dougherty8123,0,229.25,PG Giannis Antetokounmpo SG James Harden SF Tyreke Evans PF Jabari Parker C Joakim Noah F Doug McDermott G Brandon Jennings UTIL Andre Roberson,,,
2994,632701224,rkramer82 (1/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
2994,632701461,rkramer82 (2/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
2994,632701519,rkramer82 (3/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
2994,632710889,rkramer82 (4/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
2994,632710948,rkramer82 (5/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
2994,632711005,rkramer82 (6/6),0,229.25,PG Michael Carter-Williams SG Austin Rivers SF Michael Kidd-Gilchrist PF Derrick Favors C Montrezl Harrell F LeBron James G Shelvin Mack UTIL Giannis Antetokounmpo,,,
3002,632332837,d0nski (22/30),0,229,PG Russell Westbrook SG Jordan McRae SF Michael Kidd-Gilchrist PF Frank Kaminsky C Greg Monroe F Kevin Love G Austin Rivers UTIL Eric Bledsoe,,,
3002,632339357,5toke5 (10/30),0,229,PG Malcolm Brogdon SG Victor Oladipo SF LeBron James PF Ryan Anderson C Enes Kanter F Markieff Morris G Michael Carter-Williams UTIL DeAndre Jordan,,,
3002,632467802,Hawaiians,0,229,PG Russell Westbrook SG Nicolas Batum SF Gordon Hayward PF Marvin Williams C Joakim Noah F Nikola Mirotic G Bojan Bogdanovic UTIL Bismack Biyombo,,,
3002,632630564,Dimmack (6/30),0,229,PG Russell Westbrook SG Iman Shumpert SF Michael Beasley PF Montrezl Harrell C Greg Monroe F Michael Kidd-Gilchrist G Giannis Antetokounmpo UTIL Brook Lopez,,,
3002,632630582,Dimmack (16/30),0,229,PG Russell Westbrook SG Iman Shumpert SF Michael Beasley PF Montrezl Harrell C Greg Monroe F Michael Kidd-Gilchrist G Giannis Antetokounmpo UTIL Brook Lopez,,,
3002,632630597,Dimmack (26/30),0,229,PG Russell Westbrook SG Iman Shumpert SF Michael Beasley PF Montrezl Harrell C Greg Monroe F Michael Kidd-Gilchrist G Giannis Antetokounmpo UTIL Brook Lopez,,,
3008,632469529,jimmyd88 (4/9),0,228.75,PG Russell Westbrook SG Austin Rivers SF Solomon Hill PF Wilson Chandler C Marreese Speights F Doug McDermott G James Harden UTIL Tyreke Evans,,,
3009,632332928,d0nski (30/30),0,228.5,PG Langston Galloway SG James Harden SF LeBron James PF Spencer Hawes C Joakim Noah F Kevin Love G Iman Shumpert UTIL Frank Kaminsky,,,
3009,632696510,Doc2006,0,228.5,PG Austin Rivers SG Nicolas Batum SF Jabari Parker PF Wilson Chandler C Rudy Gobert F Kevin Durant G E'Twaun Moore UTIL Rondae Hollis-Jefferson,,,
3009,632762924,joshuaparker23,0,228.5,PG Michael Carter-Williams SG Jordan McRae SF Kevin Durant PF Derrick Favors C Rudy Gobert F Serge Ibaka G Jrue Holiday UTIL Jabari Parker,,,
3012,632339373,5toke5 (14/30),0,228.25,PG Austin Rivers SG Victor Oladipo SF Will Barton PF Frank Kaminsky C Joakim Noah F Ryan Anderson G Russell Westbrook UTIL Derrick Rose,,,
3012,632542309,LouisD2121,0,228.25,PG Malcolm Brogdon SG Jordan McRae SF Gordon Hayward PF Derrick Favors C Montrezl Harrell F LeBron James G Jrue Holiday UTIL Devin Booker,,,
3014,632206704,DollaBillz1964,0,228,PG Derrick Rose SG Malcolm Brogdon SF Trevor Ariza PF Otto Porter C Joakim Noah F Serge Ibaka G Nicolas Batum UTIL Jabari Parker,,,
3014,632269227,PUMA1928,0,228,PG Stephen Curry SG Klay Thompson SF LeBron James PF Frank Kaminsky C Robin Lopez F Jabari Parker G Jordan McRae UTIL Trevor Ariza,,,
3014,632335058,Kenny1130 (1/2),0,228,PG Brandon Knight SG Jamal Crawford SF Tyreke Evans PF Jabari Parker C Anthony Davis F Rondae Hollis-Jefferson G Russell Westbrook UTIL Jeff Green,,,
3017,632679119,trueblue17,0,227.75,PG Tim Frazier SG Victor Oladipo SF LeBron James PF Trevor Booker C Taj Gibson F Draymond Green G Dwyane Wade UTIL Klay Thompson,,,
3018,632142900,LooseRebel,0,227.5,PG Emmanuel Mudiay SG Devin Booker SF Kevin Durant PF Wilson Chandler C Rudy Gobert F Derrick Favors G Gary Harris UTIL Nikola Vucevic,,,
3018,632222869,kingarthur04,0,227.5,PG Malcolm Brogdon SG Justin Holiday SF Tyreke Evans PF Derrick Favors C Montrezl Harrell F LeBron James G Giannis Antetokounmpo UTIL Eric Gordon,,,
3018,632296144,ryanolaker (1/2),0,227.5,PG Raymond Felton SG Sean Kilpatrick SF Kevin Durant PF Serge Ibaka C Greg Monroe F Kevin Love G Michael Carter-Williams UTIL Brook Lopez,,,
3018,632410383,Dshrib,0,227.5,PG Stephen Curry SG Dwyane Wade SF Sam Dekker PF Frank Kaminsky C Draymond Green F Aaron Gordon G Elfrid Payton UTIL Kevin Durant,,,
3018,632617573,xena420,0,227.5,PG Michael Carter-Williams SG Jordan McRae SF Jabari Parker PF Kevin Love C Greg Monroe F LeBron James G Austin Rivers UTIL Derrick Rose,,,
3018,632757103,frogman (1/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757104,frogman (2/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757105,frogman (3/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
3018,632757106,frogman (4/30),0,227.5,PG Russell Westbrook SG James Harden SF Nikola Mirotic PF Frank Kaminsky C Derrick Favors F Montrezl Harrell G Michael Carter-Williams UTIL Jordan McRae,,,
