Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
564,615067844,pianoclub (7/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615067848,pianoclub (10/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615076918,pianoclub (13/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615086767,pianoclub (16/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615086771,pianoclub (19/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615086774,pianoclub (22/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615094798,pianoclub (25/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615094801,pianoclub (28/30),0,296.25,PG Rajon Rondo SG Seth Curry SF Andrew Wiggins PF Thaddeus Young C Robin Lopez F Karl-Anthony Towns G Russell Westbrook UTIL Salah Mejri,,,
564,615235592,terlina (1/4),0,296.25,PG Dennis Schroder SG Gary Harris SF Markieff Morris PF Karl-Anthony Towns C Marcin Gortat F Thaddeus Young G Seth Curry UTIL John Wall,,,
564,615453981,Stampede18 (2/2),0,296.25,PG Dennis Schroder SG Tim Hardaway Jr. SF Andrew Wiggins PF Paul Millsap C Steven Adams F Kent Bazemore G Eric Bledsoe UTIL Jeff Teague,,,
576,614957498,Squanto401k,0,296,PG Jeff Teague SG Seth Curry SF Paul George PF Jon Leuer C Myles Turner F Karl-Anthony Towns G Zach LaVine UTIL Steven Adams,,,
577,615100881,Fife83 (6/6),0,295.75,PG Russell Westbrook SG Gary Harris SF P.J. Tucker PF Karl-Anthony Towns C Enes Kanter F Marquese Chriss G Emmanuel Mudiay UTIL Deron Williams,,,
578,615256190,fallfromgrace (4/30),0,295.5,PG Russell Westbrook SG Kent Bazemore SF Andre Roberson PF Dwight Powell C Salah Mejri F Karl-Anthony Towns G Zach LaVine UTIL Marcin Gortat,,,
578,615256196,fallfromgrace (10/30),0,295.5,PG Russell Westbrook SG Kent Bazemore SF Andre Roberson PF Dwight Powell C Salah Mejri F Karl-Anthony Towns G Zach LaVine UTIL Marcin Gortat,,,
578,615256202,fallfromgrace (16/30),0,295.5,PG Russell Westbrook SG Kent Bazemore SF Andre Roberson PF Dwight Powell C Salah Mejri F Karl-Anthony Towns G Zach LaVine UTIL Marcin Gortat,,,
578,615256208,fallfromgrace (22/30),0,295.5,PG Russell Westbrook SG Kent Bazemore SF Andre Roberson PF Dwight Powell C Salah Mejri F Karl-Anthony Towns G Zach LaVine UTIL Marcin Gortat,,,
578,615256275,fallfromgrace (28/30),0,295.5,PG Russell Westbrook SG Kent Bazemore SF Andre Roberson PF Dwight Powell C Salah Mejri F Karl-Anthony Towns G Zach LaVine UTIL Marcin Gortat,,,
583,615199997,Rucle,0,295.25,PG Jeff Teague SG Dwyane Wade SF Paul George PF Karl-Anthony Towns C Myles Turner F Thaddeus Young G Andre Roberson UTIL Jon Leuer,,,
583,615313587,shawnpb2005 (3/3),0,295.25,PG Jeff Teague SG Gary Harris SF Dorian Finney-Smith PF Gorgui Dieng C Nikola Jokic F Karl-Anthony Towns G John Wall UTIL Alex Len,,,
583,615366017,cbjalex (1/3),0,295.25,PG Eric Bledsoe SG Bradley Beal SF Kent Bazemore PF Markieff Morris C Nikola Jokic F Karl-Anthony Towns G Jeff Teague UTIL Dorian Finney-Smith,,,
583,615366065,cbjalex (2/3),0,295.25,PG Eric Bledsoe SG Bradley Beal SF Kent Bazemore PF Markieff Morris C Nikola Jokic F Karl-Anthony Towns G Jeff Teague UTIL Dorian Finney-Smith,,,
583,615374477,cbjalex (3/3),0,295.25,PG Eric Bledsoe SG Bradley Beal SF Kent Bazemore PF Markieff Morris C Nikola Jokic F Karl-Anthony Towns G Jeff Teague UTIL Dorian Finney-Smith,,,
588,614863473,Beastmode615 (1/5),0,295,PG Russell Westbrook SG Seth Curry SF C.J. Miles PF Karl-Anthony Towns C Nikola Jokic F Mike Muscala G Rajon Rondo UTIL Robin Lopez,,,
588,614863481,Beastmode615 (2/5),0,295,PG Russell Westbrook SG Seth Curry SF C.J. Miles PF Karl-Anthony Towns C Nikola Jokic F Mike Muscala G Rajon Rondo UTIL Robin Lopez,,,
588,614873007,Beastmode615 (3/5),0,295,PG Russell Westbrook SG Seth Curry SF C.J. Miles PF Karl-Anthony Towns C Nikola Jokic F Mike Muscala G Rajon Rondo UTIL Robin Lopez,,,
588,614881943,Beastmode615 (4/5),0,295,PG Russell Westbrook SG Seth Curry SF C.J. Miles PF Karl-Anthony Towns C Nikola Jokic F Mike Muscala G Rajon Rondo UTIL Robin Lopez,,,
588,614891196,Beastmode615 (5/5),0,295,PG Russell Westbrook SG Seth Curry SF C.J. Miles PF Karl-Anthony Towns C Nikola Jokic F Mike Muscala G Rajon Rondo UTIL Robin Lopez,,,
588,615402798,EFMBNCO,0,295,PG Jeff Teague SG Bradley Beal SF Andrew Wiggins PF Paul Millsap C Karl-Anthony Towns F Dorian Finney-Smith G Seth Curry UTIL Marcin Gortat,,,
594,614903795,swblak (1/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614903809,swblak (2/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614903937,swblak (3/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614904080,swblak (4/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614904295,swblak (5/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614904320,swblak (6/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614913174,swblak (7/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614913192,swblak (8/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614913397,swblak (9/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614913489,swblak (10/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614913609,swblak (11/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614922591,swblak (12/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614922773,swblak (13/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614922794,swblak (14/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614922907,swblak (15/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614923039,swblak (16/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614923078,swblak (17/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614923126,swblak (18/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614923185,swblak (19/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614923211,swblak (20/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931453,swblak (21/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931474,swblak (22/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931562,swblak (23/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931587,swblak (24/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931608,swblak (25/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931738,swblak (26/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931809,swblak (27/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931858,swblak (28/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931912,swblak (29/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,614931950,swblak (30/30),0,294.75,PG Eric Bledsoe SG Seth Curry SF Devin Booker PF Karl-Anthony Towns C Myles Turner F Kent Bazemore G Zach LaVine UTIL Andrew Wiggins,,,
594,615033920,SlowQueen (2/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033922,SlowQueen (4/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033924,SlowQueen (6/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033926,SlowQueen (8/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033928,SlowQueen (10/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033930,SlowQueen (12/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033932,SlowQueen (14/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033934,SlowQueen (16/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033936,SlowQueen (18/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033938,SlowQueen (20/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033940,SlowQueen (22/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033942,SlowQueen (24/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033944,SlowQueen (26/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033946,SlowQueen (28/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615033948,SlowQueen (30/30),0,294.75,PG Rajon Rondo SG Kent Bazemore SF C.J. Miles PF Thaddeus Young C Robin Lopez F Paul George G Russell Westbrook UTIL Ricky Rubio,,,
594,615094861,understanding07,0,294.75,PG Jeff Teague SG Zach LaVine SF Devin Booker PF Karl-Anthony Towns C Gorgui Dieng F Danilo Gallinari G Rajon Rondo UTIL Enes Kanter,,,
594,615347624,dirk0093,0,294.75,PG Russell Westbrook SG Seth Curry SF Andrew Wiggins PF Karl-Anthony Towns C Salah Mejri F P.J. Tucker G Rajon Rondo UTIL Ricky Rubio,,,
641,615331639,longwood,0,294.25,PG Emmanuel Mudiay SG Wesley Matthews SF Wilson Chandler PF Karl-Anthony Towns C Nikola Jokic F Dorian Finney-Smith G Deron Williams UTIL Paul George,,,
641,615385953,giedrius771 (1/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615385955,giedrius771 (3/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615396091,giedrius771 (5/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615396096,giedrius771 (7/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615396098,giedrius771 (9/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615396111,giedrius771 (11/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615406561,giedrius771 (13/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615406563,giedrius771 (15/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615406592,giedrius771 (17/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414807,giedrius771 (19/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414809,giedrius771 (21/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414817,giedrius771 (23/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414826,giedrius771 (25/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414828,giedrius771 (27/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
641,615414845,giedrius771 (29/30),0,294.25,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Paul Millsap C Steven Adams F Mike Muscala G Jeff Teague UTIL Nikola Jokic,,,
657,615185206,rhansen19 (1/3),0,294,PG Jeff Teague SG Bradley Beal SF Kent Bazemore PF Gorgui Dieng C Robin Lopez F Karl-Anthony Towns G Dennis Schroder UTIL Ricky Rubio,,,
658,615276267,jmsmith799 (12/23),0,293.75,PG Eric Bledsoe SG Wesley Matthews SF Dorian Finney-Smith PF Paul Millsap C Nikola Jokic F Gorgui Dieng G Dennis Schroder UTIL Zach LaVine,,,
658,615378357,pizzamambo (2/2),0,293.75,PG Rajon Rondo SG Zach LaVine SF Danilo Gallinari PF Karl-Anthony Towns C Tyson Chandler F Gorgui Dieng G Deron Williams UTIL Wilson Chandler,,,
658,615432021,JG29 (2/2),0,293.75,PG Dennis Schroder SG Bradley Beal SF Kent Bazemore PF Paul Millsap C Marcin Gortat F Markieff Morris G Zach LaVine UTIL Myles Turner,,,
661,615334222,emurray35 (18/30),0,293.5,PG Russell Westbrook SG Seth Curry SF Markieff Morris PF Thaddeus Young C Gorgui Dieng F Paul Millsap G Rajon Rondo UTIL Robin Lopez,,,
662,614875948,jameso52,0,293.25,PG Russell Westbrook SG Kent Bazemore SF C.J. Miles PF Dwight Powell C Myles Turner F Jimmy Butler G Rajon Rondo UTIL Enes Kanter,,,
662,615165252,patmygilkey (1/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615165265,patmygilkey (2/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615165597,patmygilkey (3/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615165600,patmygilkey (4/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615165720,patmygilkey (5/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615174985,patmygilkey (6/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615175137,patmygilkey (7/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615175145,patmygilkey (8/8),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Karl-Anthony Towns C Al Jefferson F Kent Bazemore G Zach LaVine UTIL Marcin Gortat,,,
662,615206437,abdiddy3 (1/2),0,293.25,PG Dennis Schroder SG Bradley Beal SF Andrew Wiggins PF Paul Millsap C Nikola Jokic F Dorian Finney-Smith G Deron Williams UTIL Wesley Matthews,,,
662,615260579,ericmoneypenny (1/2),0,293.25,PG Ricky Rubio SG Gary Harris SF Kent Bazemore PF Markieff Morris C Marcin Gortat F Dorian Finney-Smith G Russell Westbrook UTIL Paul Millsap,,,
662,615271722,ericmoneypenny (2/2),0,293.25,PG Ricky Rubio SG Gary Harris SF Kent Bazemore PF Markieff Morris C Marcin Gortat F Dorian Finney-Smith G Russell Westbrook UTIL Paul Millsap,,,
662,615409868,tickletoes_mcGEE (1/2),0,293.25,PG Russell Westbrook SG Bradley Beal SF Dorian Finney-Smith PF Markieff Morris C Nikola Jokic F Thaddeus Young G Ricky Rubio UTIL Gary Harris,,,
675,615334228,emurray35 (24/30),0,293,PG Russell Westbrook SG Seth Curry SF Markieff Morris PF Thaddeus Young C Marcin Gortat F Karl-Anthony Towns G Rajon Rondo UTIL Salah Mejri,,,
676,615226226,corockiesfan9 (1/2),0,292.75,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Karl-Anthony Towns C Nikola Jokic F Gorgui Dieng G Deron Williams UTIL Salah Mejri,,,
676,615226291,corockiesfan9 (2/2),0,292.75,PG Russell Westbrook SG Seth Curry SF Dorian Finney-Smith PF Karl-Anthony Towns C Nikola Jokic F Gorgui Dieng G Deron Williams UTIL Salah Mejri,,,
676,615294968,butler2222,0,292.75,PG Ricky Rubio SG Bradley Beal SF Kent Bazemore PF Paul Millsap C Robin Lopez F Karl-Anthony Towns G Jeff Teague UTIL Tyson Chandler,,,
676,615301791,EskimoBrah (1/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301797,EskimoBrah (2/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301800,EskimoBrah (3/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301802,EskimoBrah (4/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301813,EskimoBrah (5/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301838,EskimoBrah (6/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301841,EskimoBrah (7/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301859,EskimoBrah (8/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301869,EskimoBrah (9/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301876,EskimoBrah (10/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301987,EskimoBrah (11/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615301991,EskimoBrah (12/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615302022,EskimoBrah (13/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615302036,EskimoBrah (14/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311774,EskimoBrah (15/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311802,EskimoBrah (16/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311812,EskimoBrah (17/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311839,EskimoBrah (18/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311848,EskimoBrah (19/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311861,EskimoBrah (20/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311917,EskimoBrah (21/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311936,EskimoBrah (22/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
676,615311940,EskimoBrah (23/30),0,292.75,PG Russell Westbrook SG Kent Bazemore SF Marcus Morris PF Paul Millsap C Myles Turner F Jerami Grant G Rajon Rondo UTIL Robin Lopez,,,
