Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds
PF,Anthony Tolliver,3300,Phi@Sac 10:30PM ET,11.806,Sac,1,0,9.714,5.295,17.125,5.000,19.800,10.000,0.189,205.500,-8.500
PG/SG,Jamal Murray,3300,Den@LAC 10:30PM ET,17.008,Den,0,0,19.321,8.792,9.062,4.250,19.800,2.750,0.378,208.500,-4.500
C,Salah Mejri,3300,Dal@NO 08:00PM ET,11.942,Dal,0,0,13.000,5.267,12.312,21.000,19.800,8.250,0.181,199.500,4.500
PG,Ish Smith,3200,Cle@Det 07:30PM ET,22.875,Det,1,0,16.929,15.912,18.750,20.000,19.200,25.000,0.661,204.500,-5.500
SG,DeAndre Liggins,3200,Cle@Det 07:30PM ET,8.638,Cle,0,0,9.179,2.432,6.812,5.000,19.200,2.250,0.063,204.500,5.500
PF,Kris Humphries,3200,Atl@Min 08:00PM ET,9.679,Atl,0,0,11.000,4.346,11.938,8.500,19.200,21.250,0.150,208.500,-2.000
SG,Joe Harris,3200,Cha@Bkn 07:30PM ET,17.216,Bkn,1,0,17.821,11.824,9.625,20.000,19.200,2.500,0.369,217.500,6.500
C,Al Jefferson,3200,Ind@Chi 08:00PM ET,15.653,Ind,0,0,19.821,10.803,17.562,10.000,19.200,21.250,0.329,206.000,2.000
PF,Mirza Teletovic,3200,Mil@Was 07:00PM ET,13.950,Mil,0,0,17.786,8.077,15.250,24.000,19.200,4.500,0.260,213.000,3.500
SG,Troy Daniels,3200,Mem@Orl 07:00PM ET,14.464,Mem,0,0,17.500,6.308,18.750,22.000,19.200,26.500,0.368,193.000,-3.000
C,Jusuf Nurkic,3200,Den@LAC 10:30PM ET,22.306,Den,0,0,20.214,14.133,14.812,13.000,19.200,10.250,0.609,208.500,-4.500
SG,E'Twaun Moore,3200,Dal@NO 08:00PM ET,18.607,NO,1,0,15.036,13.357,16.688,4.000,19.200,23.750,0.473,199.500,-4.500
SG,Buddy Hield,3200,Dal@NO 08:00PM ET,13.969,NO,1,0,16.143,7.328,12.438,4.000,19.200,20.500,0.272,199.500,-4.500
SG/SF,Stanley Johnson,3100,Cle@Det 07:30PM ET,9.777,Det,1,0,8.964,4.781,12.125,27.500,18.600,6.750,0.100,204.500,-5.500
SF,Anthony Bennett,3100,Cha@Bkn 07:30PM ET,10.920,Bkn,1,0,6.250,5.812,12.250,23.000,18.600,17.000,0.152,217.500,6.500
SF,Solomon Hill,3100,Dal@NO 08:00PM ET,15.500,NO,1,0,16.536,10.574,12.938,3.000,18.600,24.750,0.351,199.500,-4.500
PG,Beno Udrih,3000,Cle@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,20.000,18.000,5.000,0.245,204.500,-5.500
PG,Kay Felder,3000,Cle@Det 07:30PM ET,9.192,Cle,0,0,12.958,4.778,16.938,24.000,18.000,19.250,0.168,204.500,5.500
SG,James Jones,3000,Cle@Det 07:30PM ET,4.824,Cle,0,0,7.929,1.792,2.062,5.000,18.000,3.250,0.014,204.500,5.500
SG,Jordan McRae,3000,Cle@Det 07:30PM ET,6.917,Cle,0,0,9.450,2.062,8.562,5.000,18.000,11.000,0.026,204.500,5.500
SG,Darrun Hilliard,3000,Cle@Det 07:30PM ET,7.342,Det,1,0,6.857,3.182,7.375,28.000,18.000,2.250,0.025,204.500,-5.500
SF,Mike Dunleavy,3000,Cle@Det 07:30PM ET,9.452,Cle,0,0,8.964,6.018,12.625,4.500,18.000,14.500,0.094,204.500,5.500
SF,Reggie Bullock,3000,Cle@Det 07:30PM ET,7.563,Det,1,0,8.417,2.500,7.562,27.000,18.000,0.000,0.112,204.500,-5.500
SF,Michael Gbinije,3000,Cle@Det 07:30PM ET,1.357,Det,1,0,1.100,0.625,1.500,27.000,18.000,1.250,0.003,204.500,-5.500
PF,Henry Ellenson,3000,Cle@Det 07:30PM ET,2.875,Det,1,0,2.800,1.464,3.000,14.500,18.000,0.000,0.003,204.500,-5.500
C,Chris Andersen,3000,Cle@Det 07:30PM ET,7.979,Cle,0,0,7.688,4.607,8.312,5.000,18.000,11.000,0.035,204.500,5.500
C,Boban Marjanovic,3000,Cle@Det 07:30PM ET,5.563,Det,1,0,4.600,2.500,5.875,7.000,18.000,14.500,0.020,204.500,-5.500
PG,Malcolm Delaney,3000,Atl@Min 08:00PM ET,11.975,Atl,0,0,9.071,6.042,5.750,19.000,18.000,4.750,0.128,208.500,-2.000
PG,Kris Dunn,3000,Atl@Min 08:00PM ET,12.888,Min,1,0,13.786,7.735,12.125,22.500,18.000,15.500,0.253,208.500,2.000
PG,Tyus Jones,3000,Atl@Min 08:00PM ET,10.167,Min,1,0,3.357,2.450,1.500,22.500,18.000,1.250,0.196,208.500,2.000
SG/SF,Shabazz Muhammad,3000,Atl@Min 08:00PM ET,10.779,Min,1,0,11.536,6.304,14.875,24.500,18.000,16.750,0.129,208.500,2.000
SG,Brandon Rush,3000,Atl@Min 08:00PM ET,4.773,Min,1,0,6.100,2.714,3.938,25.000,18.000,4.500,0.008,208.500,2.000
SF/PF,Nemanja Bjelica,3000,Atl@Min 08:00PM ET,13.565,Min,1,0,10.679,5.983,10.250,21.250,18.000,21.250,0.327,208.500,2.000
SF,Ryan Kelly,3000,Atl@Min 08:00PM ET,4.281,Atl,0,0,6.812,2.650,4.562,4.500,18.000,7.750,0.006,208.500,-2.000
SF,Taurean Prince,3000,Atl@Min 08:00PM ET,7.763,Atl,0,0,7.286,2.841,4.625,4.500,18.000,9.500,0.070,208.500,-2.000
SF,DeAndre' Bembry,3000,Atl@Min 08:00PM ET,3.575,Atl,0,0,5.792,1.071,6.562,4.500,18.000,9.750,0.021,208.500,-2.000
PF,Jordan Hill,3000,Atl@Min 08:00PM ET,4.167,Min,1,0,2.667,0.625,5.000,18.500,18.000,1.250,0.048,208.500,2.000
PF,Mike Scott,3000,Atl@Min 08:00PM ET,8.917,Atl,0,0,9.800,6.812,11.938,8.500,18.000,14.250,0.078,208.500,-2.000
PF,Adreian Payne,3000,Atl@Min 08:00PM ET,9.694,Min,1,0,10.750,4.625,4.812,18.500,18.000,2.750,0.102,208.500,2.000
PG,Randy Foye,3000,Cha@Bkn 07:30PM ET,11.224,Bkn,1,0,10.893,6.364,6.125,18.000,18.000,7.750,0.138,217.500,6.500
PG,Brian Roberts,3000,Cha@Bkn 07:30PM ET,3.464,Cha,0,0,5.125,0.562,4.000,30.000,18.000,10.250,0.017,217.500,-6.500
PG,Spencer Dinwiddie,3000,Cha@Bkn 07:30PM ET,9.464,Bkn,1,0,3.125,2.438,11.438,18.000,18.000,23.750,0.199,217.500,6.500
PG,Aaron Harrison,3000,Cha@Bkn 07:30PM ET,1.625,Cha,0,0,2.500,0.625,1.625,30.000,18.000,1.250,0.024,217.500,-6.500
PG,Isaiah Whitehead,3000,Cha@Bkn 07:30PM ET,15.682,Bkn,1,0,19.179,10.318,16.250,18.000,18.000,18.500,0.372,217.500,6.500
SF,Treveon Graham,3000,Cha@Bkn 07:30PM ET,4.625,Cha,0,0,6.500,0.625,5.438,30.000,18.000,5.250,0.018,217.500,-6.500
SF,Caris LeVert,3000,Cha@Bkn 07:30PM ET,11.639,Bkn,1,0,11.000,7.750,12.750,23.000,18.000,7.750,0.144,217.500,6.500
PF/C,Luis Scola,3000,Cha@Bkn 07:30PM ET,12.481,Bkn,1,0,7.929,6.923,10.500,19.000,18.000,16.250,0.230,217.500,6.500
PF/C,Spencer Hawes,3000,Cha@Bkn 07:30PM ET,15.909,Cha,0,0,10.500,8.875,7.875,29.500,18.000,6.250,0.414,217.500,-6.500
PF,Chris McCullough,3000,Cha@Bkn 07:30PM ET,5.250,Bkn,1,0,1.438,1.857,4.375,13.000,18.000,6.000,0.056,217.500,6.500
C,Roy Hibbert,3000,Cha@Bkn 07:30PM ET,13.354,Cha,0,0,13.000,8.615,11.938,29.000,18.000,15.000,0.284,217.500,-6.500
PG/SG,Denzel Valentine,3000,Ind@Chi 08:00PM ET,6.275,Chi,1,0,6.286,2.500,8.812,21.750,18.000,0.000,0.012,206.000,-2.000
PG,Aaron Brooks,3000,Ind@Chi 08:00PM ET,11.152,Ind,0,0,12.357,7.641,15.188,10.000,18.000,36.500,0.195,206.000,2.000
PG,Isaiah Canaan,3000,Ind@Chi 08:00PM ET,11.660,Chi,1,0,8.607,7.203,5.000,16.500,18.000,3.250,0.199,206.000,-2.000
PG,Jerian Grant,3000,Ind@Chi 08:00PM ET,9.274,Chi,1,0,11.250,4.167,12.250,16.500,18.000,18.250,0.166,206.000,-2.000
PG,Michael Carter-Williams,3000,Ind@Chi 08:00PM ET,13.583,Chi,1,0,16.333,7.625,13.125,16.500,18.000,11.750,0.256,206.000,-2.000
SG,Joe Young,3000,Ind@Chi 08:00PM ET,5.547,Ind,0,0,9.714,1.182,5.375,12.500,18.000,0.000,0.059,206.000,2.000
SF,Paul Zipser,3000,Ind@Chi 08:00PM ET,3.000,Chi,1,0,3.500,0.812,2.500,14.000,18.000,0.750,0.003,206.000,-2.000
PF,Lavoy Allen,3000,Ind@Chi 08:00PM ET,7.204,Ind,0,0,6.250,4.018,2.438,14.500,18.000,2.000,0.006,206.000,2.000
PF,Rakeem Christmas,3000,Ind@Chi 08:00PM ET,3.417,Ind,0,0,1.375,1.375,3.417,14.500,18.000,0.000,0.055,206.000,2.000
PF,Georges Niang,3000,Ind@Chi 08:00PM ET,2.571,Ind,0,0,2.071,0.750,2.062,14.500,18.000,0.750,0.001,206.000,2.000
PF,Bobby Portis,3000,Ind@Chi 08:00PM ET,9.976,Chi,1,0,9.107,5.554,8.875,28.000,18.000,0.750,0.105,206.000,-2.000
C,Kevin Seraphin,3000,Ind@Chi 08:00PM ET,9.446,Ind,0,0,9.286,4.025,6.438,10.000,18.000,7.500,0.171,206.000,2.000
C,Cristiano Felicio,3000,Ind@Chi 08:00PM ET,10.202,Chi,1,0,13.143,5.750,9.375,16.000,18.000,4.500,0.088,206.000,-2.000
PG,Jason Terry,3000,Mil@Was 07:00PM ET,7.696,Mil,0,0,4.821,3.673,5.312,5.000,18.000,2.500,0.029,213.000,3.500
PG,Trey Burke,3000,Mil@Was 07:00PM ET,7.810,Was,1,0,7.964,3.732,4.438,4.000,18.000,0.000,0.035,213.000,-3.500
SG,Marcus Thornton,3000,Mil@Was 07:00PM ET,12.750,Was,1,0,11.429,7.133,7.500,16.000,18.000,7.750,0.226,213.000,-3.500
SG,Sheldon McClellan,3000,Mil@Was 07:00PM ET,8.417,Was,1,0,2.250,1.688,9.500,16.000,18.000,11.500,0.103,213.000,-3.500
SG,Rashad Vaughn,3000,Mil@Was 07:00PM ET,7.839,Mil,0,0,4.107,1.406,4.125,9.000,18.000,11.250,0.153,213.000,3.500
SF/PF,Michael Beasley,3000,Mil@Was 07:00PM ET,15.098,Mil,0,0,13.143,8.812,15.188,20.750,18.000,18.500,0.368,213.000,3.500
PF/C,Jason Smith,3000,Mil@Was 07:00PM ET,7.713,Was,1,0,9.464,3.946,7.625,16.250,18.000,4.250,0.032,213.000,-3.500
PF,Thon Maker,3000,Mil@Was 07:00PM ET,4.909,Mil,0,0,3.393,1.350,7.000,24.000,18.000,7.500,0.009,213.000,3.500
C,Andrew Nicholson,3000,Mil@Was 07:00PM ET,5.988,Was,1,0,2.250,2.308,5.812,14.000,18.000,5.250,0.034,213.000,-3.500
C,Miles Plumlee,3000,Mil@Was 07:00PM ET,6.940,Mil,0,0,2.536,2.808,2.312,6.000,18.000,3.000,0.053,213.000,3.500
C,Daniel Ochefu,3000,Mil@Was 07:00PM ET,2.464,Was,1,0,1.562,0.950,3.000,14.000,18.000,8.500,0.009,213.000,-3.500
PG,C.J. Watson,3000,Mem@Orl 07:00PM ET,6.852,Orl,1,0,8.107,2.773,8.562,8.000,18.000,1.750,0.019,193.000,3.000
PG,Wade Baldwin IV,3000,Mem@Orl 07:00PM ET,10.138,Mem,0,0,8.143,4.125,1.375,13.500,18.000,-1.000,0.210,193.000,-3.000
SG/SF,Vince Carter,3000,Mem@Orl 07:00PM ET,17.990,Mem,0,0,13.571,13.078,13.562,21.500,18.000,9.750,0.482,193.000,-3.000
SG,C.J. Wilcox,3000,Mem@Orl 07:00PM ET,2.500,Orl,1,0,0.500,0.750,2.375,6.500,18.000,0.750,0.002,193.000,3.000
SG,Troy Williams,3000,Mem@Orl 07:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,22.000,18.000,0.000,0.234,193.000,-3.000
SG,Mario Hezonja,3000,Mem@Orl 07:00PM ET,6.050,Orl,1,0,2.393,1.519,1.875,6.500,18.000,0.750,0.042,193.000,3.000
SF,Damjan Rudez,3000,Mem@Orl 07:00PM ET,4.408,Orl,1,0,3.321,0.818,1.438,6.000,18.000,0.000,0.007,193.000,3.000
PF,Arinze Onuaku,3000,Mem@Orl 07:00PM ET,1.800,Orl,1,0,3.750,0.625,1.938,4.000,18.000,3.750,0.014,193.000,3.000
PF,Deyonta Davis,3000,Mem@Orl 07:00PM ET,5.881,Mem,0,0,4.143,2.062,4.750,11.500,18.000,11.000,0.041,193.000,-3.000
PF,Stephen Zimmerman Jr.,3000,Mem@Orl 07:00PM ET,2.708,Orl,1,0,3.562,1.083,2.562,4.000,18.000,5.750,0.007,193.000,3.000
PG/SG,Leandro Barbosa,3000,Pho@Hou 08:00PM ET,10.862,Pho,0,0,13.536,4.703,9.000,19.750,18.000,10.500,0.195,230.000,13.000
PG,Tyler Ennis,3000,Pho@Hou 08:00PM ET,5.559,Hou,1,0,5.250,2.275,2.562,25.500,18.000,2.000,0.010,230.000,-13.000
PG,Tyler Ulis,3000,Pho@Hou 08:00PM ET,7.941,Pho,0,0,11.857,3.981,4.125,13.500,18.000,4.750,0.106,230.000,13.000
SG/SF,Corey Brewer,3000,Pho@Hou 08:00PM ET,8.258,Hou,1,0,8.321,4.691,5.375,20.500,18.000,12.000,0.031,230.000,-13.000
SF/PF,Dragan Bender,3000,Pho@Hou 08:00PM ET,6.087,Pho,0,0,13.857,2.983,14.812,20.750,18.000,41.250,0.125,230.000,13.000
SF,K.J. McDaniels,3000,Pho@Hou 08:00PM ET,6.750,Hou,1,0,2.964,2.275,1.750,26.000,18.000,5.250,0.043,230.000,-13.000
PF,Kyle Wiltjer,3000,Pho@Hou 08:00PM ET,2.792,Hou,1,0,5.625,0.450,4.000,20.500,18.000,0.750,0.014,230.000,-13.000
C,Alan Williams,3000,Pho@Hou 08:00PM ET,10.625,Pho,0,0,17.071,4.025,6.125,23.000,18.000,9.250,0.297,230.000,13.000
SG/SF,Hollis Thompson,3000,Phi@Sac 10:30PM ET,12.116,Phi,0,0,8.750,7.724,6.750,17.750,18.000,8.000,0.245,205.500,8.500
SG,Arron Afflalo,3000,Phi@Sac 10:30PM ET,12.308,Sac,1,0,12.357,6.354,9.375,18.500,18.000,3.500,0.194,205.500,-8.500
SG,Ben McLemore,3000,Phi@Sac 10:30PM ET,10.115,Sac,1,0,7.500,4.909,10.438,18.500,18.000,10.500,0.103,205.500,-8.500
SG,Timothe Luwawu-Cabarrot,3000,Phi@Sac 10:30PM ET,4.611,Phi,0,0,5.571,1.900,4.688,23.500,18.000,1.500,0.003,205.500,8.500
C,Willie Cauley-Stein,3000,Phi@Sac 10:30PM ET,9.635,Sac,1,0,9.750,4.732,11.688,27.000,18.000,18.000,0.108,205.500,-8.500
PG,Malik Beasley,3000,Den@LAC 10:30PM ET,4.611,Den,0,0,3.200,0.417,5.500,2.000,18.000,7.500,0.027,208.500,-4.500
SG,Mike Miller,3000,Den@LAC 10:30PM ET,5.250,Den,0,0,1.125,1.125,5.250,6.500,18.000,5.500,0.068,208.500,-4.500
SF,Alan Anderson,3000,Den@LAC 10:30PM ET,3.583,LAC,1,0,3.750,1.542,2.125,16.000,18.000,3.250,0.005,208.500,4.500
SF,Alonzo Gee,3000,Den@LAC 10:30PM ET,3.938,Den,0,0,2.125,0.571,0.312,17.500,18.000,1.250,0.033,208.500,-4.500
SF,Wesley Johnson,3000,Den@LAC 10:30PM ET,9.750,LAC,1,0,13.036,5.317,15.375,16.000,18.000,20.000,0.130,208.500,4.500
PF,Paul Pierce,3000,Den@LAC 10:30PM ET,6.200,LAC,1,0,4.292,3.500,6.938,8.500,18.000,12.750,0.014,208.500,4.500
PF,Brandon Bass,3000,Den@LAC 10:30PM ET,6.875,LAC,1,0,8.679,4.250,13.188,8.500,18.000,20.500,0.049,208.500,4.500
PF,Darrell Arthur,3000,Den@LAC 10:30PM ET,9.375,Den,0,0,10.964,5.031,5.875,6.000,18.000,5.750,0.092,208.500,-4.500
PF,Juancho Hernangomez,3000,Den@LAC 10:30PM ET,8.380,Den,0,0,12.000,3.350,5.688,6.000,18.000,0.000,0.134,208.500,-4.500
C,Diamond Stone,3000,Den@LAC 10:30PM ET,2.813,LAC,1,0,2.812,0.250,2.812,18.500,18.000,0.000,0.048,208.500,4.500
PG/SG,Devin Harris,3000,Dal@NO 08:00PM ET,9.071,Dal,0,0,6.250,4.889,7.625,23.000,18.000,12.250,0.122,199.500,4.500
SG,Jonathan Gibson,3000,Dal@NO 08:00PM ET,11.594,Dal,0,0,13.964,2.188,2.062,18.500,18.000,0.000,0.260,199.500,4.500
SG,Langston Galloway,3000,Dal@NO 08:00PM ET,17.306,NO,1,0,21.536,10.403,16.500,4.000,18.000,24.000,0.480,199.500,-4.500
SG,Nicolas Brussino,3000,Dal@NO 08:00PM ET,4.875,Dal,0,0,4.357,1.250,0.500,18.500,18.000,0.000,0.010,199.500,4.500
SF/PF,Dante Cunningham,3000,Dal@NO 08:00PM ET,13.803,NO,1,0,12.571,6.861,15.438,3.000,18.000,21.000,0.321,199.500,-4.500
SF,Justin Anderson,3000,Dal@NO 08:00PM ET,15.214,Dal,0,0,12.679,10.283,8.250,22.000,18.000,13.500,0.338,199.500,4.500
C,Alexis Ajinca,3000,Dal@NO 08:00PM ET,12.450,NO,1,0,11.714,6.750,14.438,11.000,18.000,15.250,0.239,199.500,-4.500
C,Omer Asik,3000,Dal@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,11.000,18.000,4.000,0.191,199.500,-4.500
C,A.J. Hammons,3000,Dal@NO 08:00PM ET,4.167,Dal,0,0,4.143,1.725,4.438,21.000,18.000,0.000,0.003,199.500,4.500
PG,Shabazz Napier,3000,Tor@Por 10:00PM ET,6.816,Por,1,0,8.036,2.636,13.875,11.000,18.000,14.750,0.048,215.500,8.000
PG,Fred VanVleet,3000,Tor@Por 10:00PM ET,4.406,Tor,0,0,9.250,1.167,7.438,13.500,18.000,0.000,0.046,215.500,-8.000
PG,Tim Quarterman,3000,Tor@Por 10:00PM ET,3.205,Por,1,0,3.100,1.750,1.500,11.000,18.000,3.000,0.002,215.500,8.000
SF,Pat Connaughton,3000,Tor@Por 10:00PM ET,3.327,Por,1,0,2.583,1.094,3.562,8.500,18.000,1.250,0.003,215.500,8.000
PF/C,Ed Davis,3000,Tor@Por 10:00PM ET,13.602,Por,1,0,13.071,7.324,12.250,15.500,18.000,6.250,0.269,215.500,8.000
PF/C,Meyers Leonard,3000,Tor@Por 10:00PM ET,12.086,Por,1,0,15.536,5.368,11.188,15.500,18.000,1.250,0.243,215.500,8.000
PF,Jake Layman,3000,Tor@Por 10:00PM ET,4.722,Por,1,0,1.571,1.519,1.062,22.000,18.000,0.000,0.032,215.500,8.000
PF,Noah Vonleh,3000,Tor@Por 10:00PM ET,8.920,Por,1,0,9.143,4.589,13.625,22.000,18.000,19.500,0.083,215.500,8.000
PF,Pascal Siakam,3000,Tor@Por 10:00PM ET,13.086,Tor,0,0,9.714,7.133,10.625,29.000,18.000,0.000,0.214,215.500,-8.000
C,Jakob Poeltl,3000,Tor@Por 10:00PM ET,7.967,Tor,0,0,7.950,3.781,2.562,28.000,18.000,2.500,0.045,215.500,-8.000
