Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds
PF,Thon Maker,3000,Mia@Mil 08:00PM ET,4.433,Mil,1,0,6.850,1.806,3.625,6.000,18.000,4.000,0.003,205.000,-7.500
C,Udonis Haslem,3000,Mia@Mil 08:00PM ET,5.846,Mia,0,0,7.750,1.321,10.750,7.000,18.000,3.500,0.037,205.000,7.500
C,Miles Plumlee,3000,Mia@Mil 08:00PM ET,6.080,Mil,1,0,7.250,1.967,1.562,20.000,18.000,2.000,0.036,205.000,-7.500
PG,Semaj Christon,3000,OKC@Min 08:00PM ET,9.081,OKC,0,0,10.429,4.809,10.312,22.000,18.000,3.500,0.049,208.000,-2.000
PG,Kris Dunn,3000,OKC@Min 08:00PM ET,12.699,Min,1,0,13.714,7.554,11.250,24.000,18.000,8.000,0.231,208.000,2.000
PG,Cameron Payne,3000,OKC@Min 08:00PM ET,8.500,OKC,0,0,10.500,3.500,9.250,22.000,18.000,11.500,0.068,208.000,-2.000
PG,Tyus Jones,3000,OKC@Min 08:00PM ET,9.080,Min,1,0,2.643,2.227,4.188,24.000,18.000,10.750,0.180,208.000,2.000
SG/SF,Alex Abrines,3000,OKC@Min 08:00PM ET,9.402,OKC,0,0,11.286,4.222,9.375,5.250,18.000,-0.500,0.093,208.000,-2.000
SG,Anthony Morrow,3000,OKC@Min 08:00PM ET,8.759,OKC,0,0,7.464,4.044,5.125,5.000,18.000,5.500,0.092,208.000,-2.000
SF/PF,Jerami Grant,3000,OKC@Min 08:00PM ET,13.282,OKC,0,0,11.821,9.103,11.688,6.750,18.000,5.750,0.146,208.000,-2.000
SF,Kyle Singler,3000,OKC@Min 08:00PM ET,4.338,OKC,0,0,3.393,1.200,2.500,5.500,18.000,0.000,0.001,208.000,-2.000
PF,Jordan Hill,3000,OKC@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,16.000,18.000,1.250,0.048,208.000,2.000
PF,Adreian Payne,3000,OKC@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,16.000,18.000,2.750,0.102,208.000,2.000
C,Nick Collison,3000,OKC@Min 08:00PM ET,3.818,OKC,0,0,5.850,0.333,4.312,16.000,18.000,-0.500,0.010,208.000,-2.000
C,Joffrey Lauvergne,3000,OKC@Min 08:00PM ET,12.184,OKC,0,0,8.929,6.417,6.750,16.000,18.000,5.250,0.209,208.000,-2.000
PG,Tyler Ennis,3000,Mem@Hou 08:00PM ET,4.957,Hou,1,0,2.143,2.054,1.500,7.000,18.000,1.250,0.007,216.000,-7.500
PG,Wade Baldwin IV,3000,Mem@Hou 08:00PM ET,9.402,Mem,0,0,5.000,3.327,3.125,12.000,18.000,6.250,0.179,216.000,7.500
SG,Troy Daniels,3000,Mem@Hou 08:00PM ET,14.850,Mem,0,0,13.607,6.438,12.125,25.000,18.000,18.750,0.396,216.000,7.500
SG,Troy Williams,3000,Mem@Hou 08:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,25.000,18.000,0.000,0.234,216.000,7.500
SF,K.J. McDaniels,3000,Mem@Hou 08:00PM ET,5.917,Hou,1,0,2.607,2.077,2.375,3.500,18.000,0.000,0.031,216.000,-7.500
PF/C,Jarell Martin,3000,Mem@Hou 08:00PM ET,10.395,Mem,0,0,6.286,4.862,5.875,15.000,18.000,5.750,0.152,216.000,7.500
PF,Kyle Wiltjer,3000,Mem@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,3.000,18.000,3.250,0.006,216.000,-7.500
PF,Deyonta Davis,3000,Mem@Hou 08:00PM ET,5.881,Mem,0,0,4.143,2.062,4.750,8.000,18.000,11.000,0.041,216.000,7.500
PG,Kay Felder,3000,Cle@Sac 10:30PM ET,10.214,Cle,0,0,9.143,4.135,5.125,18.000,18.000,2.000,0.159,214.500,-6.500
SG,James Jones,3000,Cle@Sac 10:30PM ET,4.696,Cle,0,0,4.679,1.517,4.750,22.000,18.000,1.250,0.008,214.500,-6.500
SG,Arron Afflalo,3000,Cle@Sac 10:30PM ET,12.395,Sac,1,0,8.643,6.422,6.625,29.500,18.000,6.500,0.200,214.500,6.500
SG,DeAndre Liggins,3000,Cle@Sac 10:30PM ET,9.525,Cle,0,0,10.679,3.429,11.812,22.000,18.000,4.750,0.091,214.500,-6.500
SG,Jordan McRae,3000,Cle@Sac 10:30PM ET,8.640,Cle,0,0,8.643,3.036,2.500,22.000,18.000,0.000,0.116,214.500,-6.500
SG,Ben McLemore,3000,Cle@Sac 10:30PM ET,9.208,Sac,1,0,3.643,3.833,2.750,29.500,18.000,0.000,0.078,214.500,6.500
SG,Malachi Richardson,3000,Cle@Sac 10:30PM ET,5.700,Sac,1,0,4.375,0.875,6.250,29.500,18.000,0.000,0.059,214.500,6.500
SF/PF,Richard Jefferson,3000,Cle@Sac 10:30PM ET,9.908,Cle,0,0,5.964,5.977,5.938,17.500,18.000,14.750,0.102,214.500,-6.500
SF,Omri Casspi,3000,Cle@Sac 10:30PM ET,14.036,Sac,1,0,14.286,7.100,9.062,25.000,18.000,4.750,0.270,214.500,6.500
PF,Skal Labissiere,3000,Cle@Sac 10:30PM ET,4.625,Sac,1,0,4.000,2.250,4.625,13.000,18.000,4.000,0.054,214.500,6.500
C,Chris Andersen,3000,Cle@Sac 10:30PM ET,7.979,Cle,0,0,7.688,4.607,8.312,13.000,18.000,11.000,0.035,214.500,-6.500
C,Willie Cauley-Stein,3000,Cle@Sac 10:30PM ET,9.008,Sac,1,0,7.071,3.764,2.062,5.000,18.000,0.000,0.087,214.500,6.500
PG,Beno Udrih,3000,Det@Uta 10:30PM ET,13.550,Det,0,0,10.143,8.538,11.562,3.500,18.000,19.750,0.249,191.000,11.000
PG,Raul Neto,3000,Det@Uta 10:30PM ET,5.638,Uta,1,0,7.107,1.159,8.125,23.000,18.000,11.500,0.027,191.000,-11.000
PG,Dante Exum,3000,Det@Uta 10:30PM ET,12.190,Uta,1,0,14.357,6.542,8.312,23.000,18.000,16.000,0.166,191.000,-11.000
SG/SF,Joe Johnson,3000,Det@Uta 10:30PM ET,15.544,Uta,1,0,8.286,7.842,6.500,5.500,18.000,7.000,0.380,191.000,-11.000
SG/SF,Stanley Johnson,3000,Det@Uta 10:30PM ET,10.081,Det,0,0,15.607,5.119,15.000,1.000,18.000,12.000,0.126,191.000,11.000
SG,Alec Burks,3000,Det@Uta 10:30PM ET,2.563,Uta,1,0,2.000,0.500,3.188,4.000,18.000,2.000,0.019,191.000,-11.000
SG,Darrun Hilliard,3000,Det@Uta 10:30PM ET,6.625,Det,0,0,6.750,2.554,4.125,1.000,18.000,1.250,0.018,191.000,11.000
SF,Reggie Bullock,3000,Det@Uta 10:30PM ET,7.563,Det,0,0,11.250,4.500,10.688,1.000,18.000,17.500,0.155,191.000,11.000
SF,Michael Gbinije,3000,Det@Uta 10:30PM ET,1.344,Det,0,0,1.750,0.625,1.500,1.000,18.000,1.250,0.003,191.000,11.000
PF/C,Boris Diaw,3000,Det@Uta 10:30PM ET,10.226,Uta,1,0,8.500,5.412,6.688,10.000,18.000,14.250,0.157,191.000,-11.000
PF,Joel Bolomboy,3000,Det@Uta 10:30PM ET,2.833,Uta,1,0,1.938,1.050,2.812,14.000,18.000,3.500,0.004,191.000,-11.000
PF,Henry Ellenson,3000,Det@Uta 10:30PM ET,2.958,Det,0,0,3.500,1.361,3.750,1.000,18.000,2.500,0.001,191.000,11.000
C,Jeff Withey,3000,Det@Uta 10:30PM ET,7.948,Uta,1,0,7.000,4.058,5.312,6.000,18.000,6.250,0.037,191.000,-11.000
C,Boban Marjanovic,3000,Det@Uta 10:30PM ET,10.088,Det,0,0,10.750,3.295,13.812,3.000,18.000,11.000,0.218,191.000,11.000
PG,Brian Roberts,3000,Cha@Phi 07:00PM ET,3.150,Cha,0,0,4.500,0.250,4.375,15.500,18.000,2.750,0.006,208.000,-5.000
PG,Jerryd Bayless,3000,Cha@Phi 07:00PM ET,21.333,Phi,1,0,21.333,15.750,21.333,19.000,18.000,18.500,0.635,208.000,5.000
SG/SF,Timothe Luwawu-Cabarrot,3000,Cha@Phi 07:00PM ET,5.054,Phi,1,0,7.036,1.795,8.312,25.000,18.000,7.500,0.002,208.000,5.000
SF,Treveon Graham,3000,Cha@Phi 07:00PM ET,3.455,Cha,0,0,3.150,1.083,2.062,27.500,18.000,4.000,0.002,208.000,-5.000
C,Roy Hibbert,3000,Cha@Phi 07:00PM ET,13.106,Cha,0,0,12.964,8.487,14.562,27.000,18.000,5.250,0.247,208.000,-5.000
PG,Randy Foye,3000,Bkn@Tor 07:30PM ET,11.000,Bkn,0,0,13.464,6.800,11.250,14.000,18.000,24.250,0.165,225.000,15.500
PG,Fred VanVleet,3000,Bkn@Tor 07:30PM ET,4.361,Tor,1,0,3.179,1.571,7.000,29.000,18.000,5.500,0.030,225.000,-15.500
SF,Joe Harris,3000,Bkn@Tor 07:30PM ET,15.972,Bkn,0,0,17.714,10.553,12.875,12.500,18.000,19.500,0.397,225.000,15.500
SF,Bruno Caboclo,3000,Bkn@Tor 07:30PM ET,2.875,Tor,1,0,3.700,0.625,0.625,30.000,18.000,1.250,0.008,225.000,-15.500
PF/C,Luis Scola,3000,Bkn@Tor 07:30PM ET,12.714,Bkn,0,0,9.964,6.446,12.000,14.000,18.000,0.250,0.223,225.000,15.500
PF,Quincy Acy,3000,Bkn@Tor 07:30PM ET,4.036,Bkn,0,0,4.900,2.000,7.250,20.000,18.000,12.000,0.017,225.000,15.500
PF,Chris McCullough,3000,Bkn@Tor 07:30PM ET,5.250,Bkn,0,0,7.792,1.857,4.375,20.000,18.000,6.000,0.056,225.000,15.500
PF,Pascal Siakam,3000,Bkn@Tor 07:30PM ET,12.221,Tor,1,0,9.036,6.487,9.375,28.000,18.000,4.750,0.197,225.000,-15.500
C,Jakob Poeltl,3000,Bkn@Tor 07:30PM ET,7.513,Tor,1,0,4.357,3.846,3.312,30.000,18.000,7.250,0.040,225.000,-15.500
PG/SG,C.J. Watson,3000,Orl@Por 10:00PM ET,7.000,Orl,0,0,6.786,2.462,5.312,6.500,18.000,10.500,0.026,213.500,7.000
PG,Shabazz Napier,3000,Orl@Por 10:00PM ET,7.183,Por,1,0,7.143,2.786,4.750,15.500,18.000,0.000,0.037,213.500,-7.000
PG,Tim Quarterman,3000,Orl@Por 10:00PM ET,3.250,Por,1,0,3.100,1.750,1.750,15.500,18.000,3.750,0.001,213.500,-7.000
SG,C.J. Wilcox,3000,Orl@Por 10:00PM ET,2.609,Orl,0,0,2.107,0.614,3.375,3.000,18.000,0.000,0.001,213.500,7.000
SG,Mario Hezonja,3000,Orl@Por 10:00PM ET,5.843,Orl,0,0,2.964,2.028,3.688,3.000,18.000,4.750,0.031,213.500,7.000
SF,Pat Connaughton,3000,Orl@Por 10:00PM ET,2.986,Por,1,0,3.179,1.227,3.125,14.500,18.000,7.750,0.001,213.500,-7.000
SF,Damjan Rudez,3000,Orl@Por 10:00PM ET,4.065,Orl,0,0,3.000,0.788,2.438,22.500,18.000,0.000,0.005,213.500,7.000
PF/C,Meyers Leonard,3000,Orl@Por 10:00PM ET,11.507,Por,1,0,17.321,4.987,12.000,16.000,18.000,20.000,0.243,213.500,-7.000
PF,Jake Layman,3000,Orl@Por 10:00PM ET,4.357,Por,1,0,1.429,1.383,1.625,15.000,18.000,1.000,0.022,213.500,-7.000
PF,Noah Vonleh,3000,Orl@Por 10:00PM ET,8.250,Por,1,0,10.071,4.125,3.500,15.000,18.000,7.750,0.056,213.500,-7.000
PF,Stephen Zimmerman Jr.,3000,Orl@Por 10:00PM ET,4.125,Orl,0,0,2.583,1.950,5.000,30.000,18.000,11.000,0.011,213.500,7.000
C,Ed Davis,3000,Orl@Por 10:00PM ET,13.072,Por,1,0,12.500,6.763,15.625,17.000,18.000,10.500,0.254,213.500,-7.000
