Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
SF,Tony Snell,3100,Mil@Tor 07:30PM ET,16.233,Mil,0,0,12.607,11.167,12.750,17.250,8.500,18.600,0.362,5.500,213.500
PF,Patrick Patterson,3100,Mil@Tor 07:30PM ET,18.893,Tor,1,0,17.786,12.926,13.375,8.250,18.500,18.600,0.516,-5.500,213.500
PG/SG,Tomas Satoransky,3000,Was@Atl 08:00PM ET,9.379,Was,0,0,4.286,4.279,6.250,4.750,24.000,18.000,0.144,3.500,214.500
PG,Gary Neal,3000,Was@Atl 08:00PM ET,3.375,Atl,1,0,0.000,0.000,3.375,0.000,5.000,18.000,0.095,-3.500,214.500
PG,Malcolm Delaney,3000,Was@Atl 08:00PM ET,13.168,Atl,1,0,19.107,7.800,13.875,10.500,5.000,18.000,0.226,-3.500,214.500
PG,Trey Burke,3000,Was@Atl 08:00PM ET,8.598,Was,0,0,8.107,4.812,10.688,12.500,23.000,18.000,0.084,3.500,214.500
SG,Sheldon McClellan,3000,Was@Atl 08:00PM ET,6.738,Was,0,0,8.429,2.423,2.250,0.000,25.000,18.000,0.043,3.500,214.500
SG,Danuel House,3000,Was@Atl 08:00PM ET,1.250,Was,0,1,0.000,0.000,0.000,,25.000,18.000,,3.500,214.500
SF,Mike Dunleavy,3000,Was@Atl 08:00PM ET,9.887,Atl,1,0,13.286,5.708,8.250,4.250,17.500,18.000,0.113,-3.500,214.500
SF,Marcus Thornton,3000,Was@Atl 08:00PM ET,12.712,Was,0,0,9.500,6.875,13.688,3.000,24.000,18.000,0.232,3.500,214.500
SF,Taurean Prince,3000,Was@Atl 08:00PM ET,7.894,Atl,1,0,6.393,2.446,4.125,1.000,17.500,18.000,0.081,-3.500,214.500
SF,DeAndre' Bembry,3000,Was@Atl 08:00PM ET,4.618,Atl,1,0,2.643,2.125,6.125,4.000,17.500,18.000,0.011,-3.500,214.500
PF/C,Jason Smith,3000,Was@Atl 08:00PM ET,10.326,Was,0,0,14.393,6.284,17.062,8.250,11.250,18.000,0.135,3.500,214.500
PF/C,Mike Muscala,3000,Was@Atl 08:00PM ET,16.594,Atl,1,1,10.286,9.344,11.375,0.000,15.000,18.000,0.422,-3.500,214.500
PF,Mike Scott,3000,Was@Atl 08:00PM ET,7.077,Atl,1,0,6.700,0.700,4.188,-0.500,24.000,18.000,0.049,-3.500,214.500
C,Ian Mahinmi,3000,Was@Atl 08:00PM ET,5.250,Was,0,1,0.000,0.000,0.000,,4.000,18.000,,3.500,214.500
C,Tiago Splitter,3000,Was@Atl 08:00PM ET,0.000,Atl,1,1,0.000,0.000,0.000,0.000,6.000,18.000,0.000,-3.500,214.500
C,Andrew Nicholson,3000,Was@Atl 08:00PM ET,5.840,Was,0,0,9.250,2.300,5.062,7.250,4.000,18.000,0.024,3.500,214.500
C,Daniel Ochefu,3000,Was@Atl 08:00PM ET,3.045,Was,0,0,3.667,1.042,4.062,3.250,4.000,18.000,0.002,3.500,214.500
PG,Demetrius Jackson,3000,Orl@Bos 07:30PM ET,5.000,Bos,1,1,7.625,1.583,5.000,2.750,13.500,18.000,0.082,-7.500,214.000
PG,Terry Rozier,3000,Orl@Bos 07:30PM ET,14.150,Bos,1,0,14.429,8.287,16.250,14.750,13.500,18.000,0.298,-7.500,214.000
SG,Gerald Green,3000,Orl@Bos 07:30PM ET,10.080,Bos,1,0,7.964,4.661,4.938,12.000,22.000,18.000,0.147,-7.500,214.000
SG,C.J. Wilcox,3000,Orl@Bos 07:30PM ET,2.609,Orl,0,0,2.107,0.614,3.375,0.000,14.000,18.000,0.001,7.500,214.000
SG,James Young,3000,Orl@Bos 07:30PM ET,3.558,Bos,1,0,2.143,0.528,2.188,0.000,22.000,18.000,0.025,-7.500,214.000
SF,Anthony Brown,3000,Orl@Bos 07:30PM ET,9.375,Orl,0,0,4.312,5.143,10.625,5.750,13.000,18.000,0.136,7.500,214.000
SF,Damjan Rudez,3000,Orl@Bos 07:30PM ET,3.902,Orl,0,0,3.429,0.956,3.938,9.750,13.000,18.000,0.003,7.500,214.000
SF,Jaylen Brown,3000,Orl@Bos 07:30PM ET,9.432,Bos,1,0,10.750,4.710,12.250,4.250,21.000,18.000,0.114,-7.500,214.000
PF,Jonas Jerebko,3000,Orl@Bos 07:30PM ET,11.426,Bos,1,0,9.929,6.534,12.750,19.250,11.500,18.000,0.140,-7.500,214.000
PF,Jordan Mickey,3000,Orl@Bos 07:30PM ET,5.692,Bos,1,0,5.857,1.850,6.562,2.000,11.500,18.000,0.007,-7.500,214.000
PF,Stephen Zimmerman Jr.,3000,Orl@Bos 07:30PM ET,4.125,Orl,0,0,2.583,1.950,5.000,11.000,24.000,18.000,0.011,7.500,214.000
C,Tyler Zeller,3000,Orl@Bos 07:30PM ET,10.454,Bos,1,1,3.893,3.650,3.125,8.000,18.000,18.000,0.215,-7.500,214.000
PG,Isaiah Canaan,3000,Mia@Chi 08:00PM ET,10.768,Chi,1,0,7.179,5.703,3.312,0.750,6.500,18.000,0.174,-7.000,204.500
SG/SF,Paul Zipser,3000,Mia@Chi 08:00PM ET,6.221,Chi,1,0,7.357,2.550,11.938,9.750,6.750,18.000,0.029,-7.000,204.500
SG,Rodney McGruder,3000,Mia@Chi 08:00PM ET,13.810,Mia,0,0,13.429,7.974,12.438,15.250,12.500,18.000,0.263,7.000,204.500
SF,Derrick Williams,3000,Mia@Chi 08:00PM ET,11.813,Mia,0,0,11.286,7.214,8.438,0.000,8.500,18.000,0.180,7.000,204.500
SF,Denzel Valentine,3000,Mia@Chi 08:00PM ET,7.611,Chi,1,0,7.607,2.922,15.125,27.000,10.500,18.000,0.096,-7.000,204.500
PF,Chris Bosh,3000,Mia@Chi 08:00PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,15.000,18.000,0.000,7.000,204.500
PF,Josh McRoberts,3000,Mia@Chi 08:00PM ET,13.523,Mia,0,1,15.393,8.917,9.188,10.000,15.000,18.000,0.234,7.000,204.500
PF,Luke Babbitt,3000,Mia@Chi 08:00PM ET,9.264,Mia,0,0,10.893,3.737,12.625,5.250,15.000,18.000,0.112,7.000,204.500
PF,Bobby Portis,3000,Mia@Chi 08:00PM ET,9.858,Chi,1,0,7.643,5.361,10.375,20.250,8.500,18.000,0.125,-7.000,204.500
PF,Justise Winslow,3000,Mia@Chi 08:00PM ET,25.833,Mia,0,1,24.143,20.250,23.875,32.750,15.000,18.000,0.784,7.000,204.500
C,Udonis Haslem,3000,Mia@Chi 08:00PM ET,5.679,Mia,0,0,7.750,1.321,10.750,3.500,11.000,18.000,0.037,7.000,204.500
C,Cristiano Felicio,3000,Mia@Chi 08:00PM ET,12.750,Chi,1,0,18.714,6.737,15.750,16.500,17.000,18.000,0.248,-7.000,204.500
PG,Randy Foye,3000,Bkn@Cle 07:30PM ET,12.148,Bkn,0,0,16.179,7.431,15.250,12.000,19.000,18.000,0.183,17.000,226.000
PG,Kay Felder,3000,Bkn@Cle 07:30PM ET,9.280,Cle,1,0,9.893,4.328,4.375,7.000,30.000,18.000,0.134,-17.000,226.000
SG,James Jones,3000,Bkn@Cle 07:30PM ET,5.000,Cle,1,0,6.357,1.422,6.750,5.750,30.000,18.000,0.016,-17.000,226.000
SG,DeAndre Liggins,3000,Bkn@Cle 07:30PM ET,8.681,Cle,1,0,8.250,3.118,4.875,0.000,30.000,18.000,0.072,-17.000,226.000
SG,Jordan McRae,3000,Bkn@Cle 07:30PM ET,7.929,Cle,1,0,10.071,2.683,3.062,0.000,30.000,18.000,0.104,-17.000,226.000
SF/PF,Richard Jefferson,3000,Bkn@Cle 07:30PM ET,10.105,Cle,1,0,13.036,6.115,10.812,7.500,30.000,18.000,0.098,-17.000,226.000
SF,Joe Harris,3000,Bkn@Cle 07:30PM ET,15.806,Bkn,0,1,17.179,9.816,14.312,16.000,27.000,18.000,0.384,17.000,226.000
PF,Quincy Acy,3000,Bkn@Cle 07:30PM ET,8.786,Bkn,0,0,10.857,3.750,15.000,7.000,15.000,18.000,0.148,17.000,226.000
PF,Chris McCullough,3000,Bkn@Cle 07:30PM ET,4.792,Bkn,0,0,7.792,2.000,2.625,2.000,15.000,18.000,0.038,17.000,226.000
C,Chris Andersen,3000,Bkn@Cle 07:30PM ET,7.979,Cle,1,1,8.714,4.607,8.312,11.000,29.000,18.000,0.035,-17.000,226.000
C,Luis Scola,3000,Bkn@Cle 07:30PM ET,12.266,Bkn,0,0,12.286,6.283,9.125,4.000,7.000,18.000,0.218,17.000,226.000
PG/SG,Ron Baker,3000,Cha@NY 07:30PM ET,8.429,NY,1,0,9.643,3.159,5.312,2.250,19.250,18.000,0.095,1.000,211.500
PG,Brian Roberts,3000,Cha@NY 07:30PM ET,3.229,Cha,0,1,4.500,0.542,2.375,5.250,13.500,18.000,0.003,-1.000,211.500
SG,Sasha Vujacic,3000,Cha@NY 07:30PM ET,5.490,NY,1,0,7.857,0.923,6.438,0.000,20.500,18.000,0.022,1.000,211.500
SF/PF,Lance Thomas,3000,Cha@NY 07:30PM ET,9.150,NY,1,1,10.964,5.375,7.562,0.000,18.000,18.000,0.050,1.000,211.500
SF,Treveon Graham,3000,Cha@NY 07:30PM ET,3.232,Cha,0,0,3.150,0.929,2.125,3.250,15.000,18.000,0.001,-1.000,211.500
PF,Christian Wood,3000,Cha@NY 07:30PM ET,2.500,Cha,0,0,0.000,0.000,0.000,,20.000,18.000,,-1.000,211.500
PF,Maurice Ndour,3000,Cha@NY 07:30PM ET,5.176,NY,1,0,3.964,2.714,5.000,6.750,13.000,18.000,0.001,1.000,211.500
C,Roy Hibbert,3000,Cha@NY 07:30PM ET,12.660,Cha,0,0,12.964,8.045,7.125,10.000,25.000,18.000,0.243,-1.000,211.500
C,Marshall Plumlee,3000,Cha@NY 07:30PM ET,7.900,NY,1,0,2.250,1.500,9.562,3.250,24.000,18.000,0.159,1.000,211.500
PG/SG,Rodney Stuckey,3000,Sac@Ind 07:00PM ET,15.794,Ind,1,1,16.786,8.306,14.625,2.000,22.250,18.000,0.409,-4.500,211.500
PG,Aaron Brooks,3000,Sac@Ind 07:00PM ET,11.659,Ind,1,0,11.214,6.967,6.125,3.750,21.000,18.000,0.189,-4.500,211.500
SG/SF,Glenn Robinson III,3000,Sac@Ind 07:00PM ET,13.453,Ind,1,0,18.286,6.352,7.188,5.500,17.750,18.000,0.304,-4.500,211.500
SG,Arron Afflalo,3000,Sac@Ind 07:00PM ET,12.776,Sac,0,0,16.393,7.237,16.812,22.000,27.000,18.000,0.217,4.500,211.500
SG,Joe Young,3000,Sac@Ind 07:00PM ET,4.762,Ind,1,0,2.714,0.635,2.812,2.500,23.500,18.000,0.033,-4.500,211.500
SG,Ben McLemore,3000,Sac@Ind 07:00PM ET,8.485,Sac,0,0,9.929,2.554,1.312,3.500,27.000,18.000,0.071,4.500,211.500
SG,Malachi Richardson,3000,Sac@Ind 07:00PM ET,6.550,Sac,0,0,8.107,2.125,9.250,19.250,27.000,18.000,0.067,4.500,211.500
SF,Rudy Gay,3000,Sac@Ind 07:00PM ET,35.200,Sac,0,1,39.929,27.797,39.438,32.000,14.000,18.000,0.953,4.500,211.500
PF/C,Kevin Seraphin,3000,Sac@Ind 07:00PM ET,9.444,Ind,1,1,9.179,3.600,2.500,3.250,16.000,18.000,0.145,-4.500,211.500
PF,Rakeem Christmas,3000,Sac@Ind 07:00PM ET,3.417,Ind,1,0,7.500,1.375,3.417,0.000,24.000,18.000,0.055,-4.500,211.500
PF,Georges Niang,3000,Sac@Ind 07:00PM ET,2.316,Ind,1,0,2.714,0.521,2.000,0.000,24.000,18.000,0.000,-4.500,211.500
PF,Skal Labissiere,3000,Sac@Ind 07:00PM ET,5.450,Sac,0,0,5.812,2.250,3.875,8.750,28.000,18.000,0.044,4.500,211.500
C,Kosta Koufos,3000,Sac@Ind 07:00PM ET,15.822,Sac,0,0,18.357,10.365,15.062,13.000,19.000,18.000,0.388,4.500,211.500
C,Lavoy Allen,3000,Sac@Ind 07:00PM ET,6.508,Ind,1,0,4.893,3.513,3.812,9.750,8.000,18.000,0.005,-4.500,211.500
C,Willie Cauley-Stein,3000,Sac@Ind 07:00PM ET,9.329,Sac,0,0,11.321,3.857,17.812,24.500,19.000,18.000,0.117,4.500,211.500
C,Georgios Papagiannis,3000,Sac@Ind 07:00PM ET,1.375,Sac,0,0,2.750,0.000,1.375,0.000,19.000,18.000,0.081,4.500,211.500
PG,Bobby Brown,3000,Hou@Phi 08:00PM ET,1.558,Hou,0,0,1.071,0.525,2.562,0.000,9.000,18.000,0.001,-7.000,221.000
PG,Jerryd Bayless,3000,Hou@Phi 08:00PM ET,21.333,Phi,1,1,21.333,15.750,21.333,18.500,13.500,18.000,0.635,7.000,221.000
PG,Chasson Randle,3000,Hou@Phi 08:00PM ET,8.500,Phi,1,0,0.000,4.250,8.500,3.000,13.500,18.000,0.144,7.000,221.000
PG,Tyler Ennis,3000,Hou@Phi 08:00PM ET,4.463,Hou,0,0,4.107,1.267,1.625,-0.500,9.000,18.000,0.005,-7.000,221.000
SG/SF,Corey Brewer,3000,Hou@Phi 08:00PM ET,9.806,Hou,0,0,11.286,5.853,9.750,12.000,19.000,18.000,0.078,-7.000,221.000
SG/SF,Timothe Luwawu-Cabarrot,3000,Hou@Phi 08:00PM ET,6.315,Phi,1,0,7.964,2.750,8.812,3.500,25.500,18.000,0.012,7.000,221.000
SF,K.J. McDaniels,3000,Hou@Phi 08:00PM ET,5.590,Hou,0,0,4.000,2.109,3.875,3.250,19.500,18.000,0.021,-7.000,221.000
SF,Ben Simmons,3000,Hou@Phi 08:00PM ET,0.000,Phi,1,1,0.000,0.000,0.000,0.000,25.000,18.000,0.000,7.000,221.000
PF,Kyle Wiltjer,3000,Hou@Phi 08:00PM ET,2.306,Hou,0,0,1.042,0.375,1.000,3.250,5.000,18.000,0.006,-7.000,221.000
C,Nene Hilario,3000,Hou@Phi 08:00PM ET,16.054,Hou,0,1,19.393,10.369,22.375,35.500,27.000,18.000,0.390,-7.000,221.000
C,Chinanu Onuaku,3000,Hou@Phi 08:00PM ET,6.625,Hou,0,0,0.000,0.000,6.625,0.000,27.000,18.000,0.160,-7.000,221.000
PG,Fred VanVleet,3000,Mil@Tor 07:30PM ET,5.094,Tor,1,0,2.893,1.705,3.438,3.250,4.000,18.000,0.042,-5.500,213.500
PG,Delon Wright,3000,Mil@Tor 07:30PM ET,0.000,Tor,1,1,0.000,0.000,0.000,0.000,4.000,18.000,0.000,-5.500,213.500
SG,Jason Terry,3000,Mil@Tor 07:30PM ET,8.404,Mil,0,0,8.857,4.263,6.312,2.000,2.000,18.000,0.039,5.500,213.500
SG,Khris Middleton,3000,Mil@Tor 07:30PM ET,0.000,Mil,0,0,0.000,0.000,0.000,0.000,2.000,18.000,0.000,5.500,213.500
SG,Rashad Vaughn,3000,Mil@Tor 07:30PM ET,7.316,Mil,0,0,6.143,2.125,5.625,2.000,2.000,18.000,0.116,5.500,213.500
SF,Steve Novak,3000,Mil@Tor 07:30PM ET,1.156,Mil,0,0,1.600,0.000,1.688,2.000,8.500,18.000,0.003,5.500,213.500
SF,Bruno Caboclo,3000,Mil@Tor 07:30PM ET,2.313,Tor,1,0,3.083,0.500,0.625,0.000,29.000,18.000,0.006,-5.500,213.500
PF,Jared Sullinger,3000,Mil@Tor 07:30PM ET,9.550,Tor,1,0,10.875,6.250,9.000,5.250,18.500,18.000,0.092,-5.500,213.500
PF,Mirza Teletovic,3000,Mil@Tor 07:30PM ET,12.655,Mil,0,0,8.536,6.569,7.250,16.750,22.000,18.000,0.246,5.500,213.500
PF,Pascal Siakam,3000,Mil@Tor 07:30PM ET,12.013,Tor,1,0,9.179,6.400,11.688,14.500,18.500,18.000,0.187,-5.500,213.500
PF,Thon Maker,3000,Mil@Tor 07:30PM ET,4.298,Mil,0,0,4.321,1.729,4.625,0.000,22.000,18.000,0.001,5.500,213.500
C,Miles Plumlee,3000,Mil@Tor 07:30PM ET,6.363,Mil,0,0,2.536,1.847,10.688,14.500,9.500,18.000,0.041,5.500,213.500
C,Jakob Poeltl,3000,Mil@Tor 07:30PM ET,6.890,Tor,1,0,3.500,3.054,3.688,6.500,14.000,18.000,0.029,-5.500,213.500
PG,Bryn Forbes,3000,SA@NO 08:00PM ET,2.265,SA,0,0,2.964,0.114,4.875,10.250,28.000,18.000,0.001,-7.000,214.000
SF/PF,Davis Bertans,3000,SA@NO 08:00PM ET,7.568,SA,0,0,5.500,2.478,11.688,19.250,24.500,18.000,0.092,-7.000,214.000
SF,Quincy Pondexter,3000,SA@NO 08:00PM ET,0.000,NO,1,1,0.000,0.000,0.000,0.000,2.000,18.000,0.000,7.000,214.000
PF,Joel Anthony,3000,SA@NO 08:00PM ET,5.000,SA,0,0,5.000,0.000,5.000,5.000,27.000,18.000,0.159,-7.000,214.000
PF,Cheick Diallo,3000,SA@NO 08:00PM ET,9.800,NO,1,0,5.000,2.450,6.500,0.000,2.500,18.000,0.290,7.000,214.000
C,Alexis Ajinca,3000,SA@NO 08:00PM ET,11.988,NO,1,0,11.714,5.909,7.750,2.750,3.000,18.000,0.224,7.000,214.000
C,Omer Asik,3000,SA@NO 08:00PM ET,11.167,NO,1,0,11.071,6.015,4.062,-0.500,3.000,18.000,0.176,7.000,214.000
PG,Shabazz Napier,3000,Mem@Por 10:00PM ET,6.983,Por,1,0,7.143,2.484,3.938,0.000,8.000,18.000,0.038,-1.000,1.000
PG,Tim Quarterman,3000,Mem@Por 10:00PM ET,3.250,Por,1,1,3.100,1.750,1.750,3.750,8.000,18.000,0.001,-1.000,1.000
PG,Wade Baldwin IV,3000,Mem@Por 10:00PM ET,9.402,Mem,0,0,5.000,3.327,3.125,6.250,13.500,18.000,0.179,1.000,1.000
SG,Troy Daniels,3000,Mem@Por 10:00PM ET,14.159,Mem,0,1,13.607,5.368,6.188,-0.500,10.000,18.000,0.370,1.000,1.000
SG,Troy Williams,3000,Mem@Por 10:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,10.000,18.000,0.234,1.000,1.000
SF,Pat Connaughton,3000,Mem@Por 10:00PM ET,3.682,Por,1,0,3.893,1.227,6.812,10.750,5.000,18.000,0.001,-1.000,1.000
PF/C,Meyers Leonard,3000,Mem@Por 10:00PM ET,12.110,Por,1,0,16.714,5.511,15.562,9.750,2.500,18.000,0.251,-1.000,1.000
PF,Jake Layman,3000,Mem@Por 10:00PM ET,4.348,Por,1,0,1.429,1.516,3.750,3.500,4.000,18.000,0.017,-1.000,1.000
PF,Jarell Martin,3000,Mem@Por 10:00PM ET,9.944,Mem,0,0,6.286,4.286,4.438,2.750,29.000,18.000,0.141,1.000,1.000
PF,Noah Vonleh,3000,Mem@Por 10:00PM ET,9.692,Por,1,0,10.893,4.333,19.000,20.000,4.000,18.000,0.112,-1.000,1.000
PF,Deyonta Davis,3000,Mem@Por 10:00PM ET,5.677,Mem,0,0,4.143,2.036,5.938,9.000,29.000,18.000,0.032,1.000,1.000
C,Brandan Wright,3000,Mem@Por 10:00PM ET,0.000,Mem,0,1,0.000,0.000,0.000,,28.000,18.000,,1.000,1.000
C,Festus Ezeli,3000,Mem@Por 10:00PM ET,0.000,Por,1,1,0.000,0.000,0.000,0.000,1.000,18.000,0.000,-1.000,1.000
C,Ed Davis,3000,Mem@Por 10:00PM ET,12.726,Por,1,1,12.500,6.714,10.125,11.000,1.000,18.000,0.241,-1.000,1.000
