Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,dvp,value,LastGame,fvalue,O/U,odds
PF,Josh McRoberts,3000,Mia@Bos 07:30PM ET,13.523,Mia,0,0,15.393,8.917,9.188,24.000,18.000,10.000,0.234,203.000,9.500
PF,Jonas Jerebko,3000,Mia@Bos 07:30PM ET,11.568,Bos,1,0,13.393,7.206,13.688,7.000,18.000,19.750,0.146,203.000,-9.500
PF,Derrick Williams,3000,Mia@Bos 07:30PM ET,12.069,Mia,0,0,13.250,7.425,12.875,24.000,18.000,13.500,0.183,203.000,9.500
PF,Jordan Mickey,3000,Mia@Bos 07:30PM ET,5.306,Bos,1,0,4.188,1.812,5.500,7.000,18.000,7.750,0.014,203.000,-9.500
C,Udonis Haslem,3000,Mia@Bos 07:30PM ET,2.444,Mia,0,0,3.750,0.958,2.500,20.000,18.000,0.000,0.008,203.000,9.500
C,Tyler Zeller,3000,Mia@Bos 07:30PM ET,10.454,Bos,1,0,3.893,3.650,3.125,17.000,18.000,8.000,0.215,203.000,-9.500
PG,Malik Beasley,3000,Phi@Den 09:00PM ET,4.611,Den,1,0,5.100,0.417,5.500,9.000,18.000,7.500,0.027,213.500,-10.000
SG/SF,Hollis Thompson,3000,Phi@Den 09:00PM ET,12.052,Phi,0,0,8.929,8.012,8.750,22.500,18.000,11.250,0.234,213.500,10.000
SG,Mike Miller,3000,Phi@Den 09:00PM ET,5.250,Den,1,0,9.375,1.125,5.250,18.500,18.000,5.500,0.068,213.500,-10.000
SG,Nik Stauskas,3000,Phi@Den 09:00PM ET,17.129,Phi,0,0,18.929,10.692,16.688,29.000,18.000,20.000,0.457,213.500,10.000
SG,Timothe Luwawu-Cabarrot,3000,Phi@Den 09:00PM ET,4.408,Phi,0,0,5.393,1.795,4.312,29.000,18.000,6.750,0.002,213.500,10.000
SF,Alonzo Gee,3000,Phi@Den 09:00PM ET,3.938,Den,1,0,5.750,0.571,0.312,19.500,18.000,1.250,0.033,213.500,-10.000
PF,Darrell Arthur,3000,Phi@Den 09:00PM ET,9.375,Den,1,0,8.062,5.031,5.875,5.000,18.000,5.750,0.092,213.500,-10.000
PF,Juancho Hernangomez,3000,Phi@Den 09:00PM ET,8.380,Den,1,0,3.429,3.350,5.688,5.000,18.000,0.000,0.134,213.500,-10.000
PG/SG,Ian Clark,3000,Dal@GS 10:30PM ET,12.200,GS,1,0,17.643,7.236,11.188,2.500,18.000,12.500,0.239,214.000,-18.000
PG,Devin Harris,3000,Dal@GS 10:30PM ET,9.574,Dal,0,0,9.429,5.295,11.312,16.500,18.000,9.500,0.122,214.000,18.000
PG,Pierre Jackson,3000,Dal@GS 10:30PM ET,10.750,Dal,0,0,13.750,10.750,12.250,16.500,18.000,13.750,0.099,214.000,18.000
SG/SF,Patrick McCaw,3000,Dal@GS 10:30PM ET,6.952,GS,1,0,6.286,3.485,2.875,3.500,18.000,0.000,0.038,214.000,-18.000
SG,Nicolas Brussino,3000,Dal@GS 10:30PM ET,4.948,Dal,0,0,5.607,1.483,5.062,12.500,18.000,8.750,0.012,214.000,18.000
PF,David West,3000,Dal@GS 10:30PM ET,12.235,GS,1,0,13.179,7.103,14.688,3.000,18.000,18.000,0.188,214.000,-18.000
PF,James Michael McAdoo,3000,Dal@GS 10:30PM ET,3.036,GS,1,0,4.167,1.333,1.375,3.000,18.000,0.000,0.001,214.000,-18.000
PF,Kevon Looney,3000,Dal@GS 10:30PM ET,8.694,GS,1,0,7.429,3.900,7.938,3.000,18.000,-0.500,0.062,214.000,-18.000
C,Anderson Varejao,3000,Dal@GS 10:30PM ET,6.000,GS,1,0,5.667,2.650,5.688,11.000,18.000,1.250,0.022,214.000,-18.000
C,JaVale McGee,3000,Dal@GS 10:30PM ET,10.457,GS,1,0,16.393,4.609,9.812,11.000,18.000,9.250,0.149,214.000,-18.000
C,Salah Mejri,3000,Dal@GS 10:30PM ET,11.681,Dal,0,0,11.357,5.147,7.562,22.000,18.000,2.000,0.218,214.000,18.000
C,A.J. Hammons,3000,Dal@GS 10:30PM ET,3.906,Dal,0,0,2.536,1.750,3.875,22.000,18.000,2.000,0.002,214.000,18.000
PG,Jason Terry,3000,Mil@Min 08:00PM ET,7.600,Mil,0,0,6.429,3.673,8.000,19.000,18.000,9.250,0.027,209.000,1.500
PG,Kris Dunn,3000,Mil@Min 08:00PM ET,12.930,Min,1,0,12.143,7.645,11.312,4.000,18.000,7.250,0.235,209.000,-1.500
PG,Tyus Jones,3000,Mil@Min 08:00PM ET,9.450,Min,1,0,3.357,2.450,1.500,4.000,18.000,1.250,0.196,209.000,-1.500
SG/SF,Shabazz Muhammad,3000,Mil@Min 08:00PM ET,11.216,Min,1,0,14.250,6.417,17.312,22.500,18.000,24.250,0.153,209.000,-1.500
SG,Brandon Rush,3000,Mil@Min 08:00PM ET,4.773,Min,1,0,6.100,2.714,3.938,16.000,18.000,4.500,0.008,209.000,-1.500
SG,Rashad Vaughn,3000,Mil@Min 08:00PM ET,7.839,Mil,0,0,4.107,1.406,4.125,8.000,18.000,11.250,0.153,209.000,1.500
SF/PF,Nemanja Bjelica,3000,Mil@Min 08:00PM ET,13.317,Min,1,0,10.643,6.188,12.875,23.750,18.000,18.250,0.323,209.000,-1.500
PF,Jordan Hill,3000,Mil@Min 08:00PM ET,5.350,Min,1,0,2.667,0.625,5.000,18.500,18.000,1.250,0.048,209.000,-1.500
PF,Adreian Payne,3000,Mil@Min 08:00PM ET,9.000,Min,1,0,10.750,4.625,4.812,18.500,18.000,2.750,0.102,209.000,-1.500
PF,Mirza Teletovic,3000,Mil@Min 08:00PM ET,13.950,Mil,0,0,19.071,8.077,11.688,8.500,18.000,15.250,0.308,209.000,1.500
PF,Thon Maker,3000,Mil@Min 08:00PM ET,4.667,Mil,0,0,3.500,1.250,5.062,8.500,18.000,0.000,0.006,209.000,1.500
C,Miles Plumlee,3000,Mil@Min 08:00PM ET,6.716,Mil,0,0,1.607,2.058,3.250,15.000,18.000,1.500,0.044,209.000,1.500
PG,Spencer Dinwiddie,3000,Bkn@Was 07:00PM ET,9.125,Bkn,0,0,10.464,3.833,9.750,5.000,18.000,6.500,0.153,219.500,7.500
PG,Trey Burke,3000,Bkn@Was 07:00PM ET,7.380,Was,1,0,11.357,4.250,12.125,30.000,18.000,38.000,0.117,219.500,-7.500
SF,Caris LeVert,3000,Bkn@Was 07:00PM ET,11.273,Bkn,0,0,13.571,8.286,16.688,17.500,18.000,22.250,0.186,219.500,7.500
SF,Anthony Bennett,3000,Bkn@Was 07:00PM ET,10.920,Bkn,0,0,15.393,5.812,12.250,17.500,18.000,17.000,0.171,219.500,7.500
PF/C,Luis Scola,3000,Bkn@Was 07:00PM ET,12.481,Bkn,0,0,14.250,6.923,10.500,15.000,18.000,16.250,0.230,219.500,7.500
PF/C,Jason Smith,3000,Bkn@Was 07:00PM ET,7.879,Was,1,0,12.214,4.200,12.938,29.500,18.000,25.000,0.071,219.500,-7.500
PF,Chris McCullough,3000,Bkn@Was 07:00PM ET,5.250,Bkn,0,0,7.792,1.857,4.375,24.000,18.000,6.000,0.056,219.500,7.500
C,Andrew Nicholson,3000,Bkn@Was 07:00PM ET,6.102,Was,1,0,2.786,2.232,6.875,29.000,18.000,1.250,0.029,219.500,-7.500
C,Daniel Ochefu,3000,Bkn@Was 07:00PM ET,2.464,Was,1,0,2.400,0.950,4.438,29.000,18.000,5.750,0.007,219.500,-7.500
PG,Tyler Ennis,3000,LAC@Hou 08:00PM ET,5.684,Hou,1,0,3.786,2.182,5.375,2.000,18.000,1.250,0.010,217.000,-10.500
SG/SF,Corey Brewer,3000,LAC@Hou 08:00PM ET,8.598,Hou,1,0,8.393,5.105,12.812,12.000,18.000,21.250,0.053,217.000,-10.500
SF,Alan Anderson,3000,LAC@Hou 08:00PM ET,3.977,LAC,0,0,7.150,2.312,7.312,25.000,18.000,18.250,0.023,217.000,10.500
SF,Wesley Johnson,3000,LAC@Hou 08:00PM ET,10.464,LAC,0,0,11.893,5.317,17.875,25.000,18.000,24.250,0.155,217.000,10.500
SF,K.J. McDaniels,3000,LAC@Hou 08:00PM ET,6.539,Hou,1,0,2.607,2.250,2.375,17.500,18.000,0.000,0.034,217.000,-10.500
PF,Paul Pierce,3000,LAC@Hou 08:00PM ET,6.795,LAC,0,0,9.800,3.500,6.938,16.500,18.000,12.750,0.014,217.000,10.500
PF,Brandon Bass,3000,LAC@Hou 08:00PM ET,8.500,LAC,0,0,8.429,4.650,15.312,16.500,18.000,9.750,0.049,217.000,10.500
PF,Kyle Wiltjer,3000,LAC@Hou 08:00PM ET,2.188,Hou,1,0,4.833,0.375,1.000,6.000,18.000,3.250,0.006,217.000,-10.500
PG,Langston Galloway,3000,NY@NO 08:00PM ET,17.636,NO,1,0,17.143,10.014,17.812,13.500,18.000,10.500,0.476,215.500,-3.500
SG,Sasha Vujacic,3000,NY@NO 08:00PM ET,5.066,NY,0,0,5.250,0.650,5.688,18.500,18.000,11.000,0.019,215.500,3.500
SG,Ron Baker,3000,NY@NO 08:00PM ET,7.050,NY,0,0,8.125,3.458,9.188,18.500,18.000,0.750,0.052,215.500,3.500
SF/PF,Lance Thomas,3000,NY@NO 08:00PM ET,8.138,NY,0,0,6.929,5.125,4.562,24.250,18.000,6.750,0.021,215.500,3.500
SF,Mindaugas Kuzminskas,3000,NY@NO 08:00PM ET,8.019,NY,0,0,7.143,4.071,5.438,22.000,18.000,-0.500,0.042,215.500,3.500
PF,Maurice Ndour,3000,NY@NO 08:00PM ET,5.231,NY,0,0,5.042,2.833,4.625,26.500,18.000,4.500,0.003,215.500,3.500
C,Alexis Ajinca,3000,NY@NO 08:00PM ET,12.450,NO,1,0,11.714,6.750,14.438,26.000,18.000,15.250,0.239,215.500,-3.500
C,Omer Asik,3000,NY@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,26.000,18.000,4.000,0.191,215.500,-3.500
C,Marshall Plumlee,3000,NY@NO 08:00PM ET,5.000,NY,0,0,6.875,0.625,5.000,21.000,18.000,0.000,0.105,215.500,3.500
C,Guillermo Hernangomez,3000,NY@NO 08:00PM ET,13.885,NY,0,0,15.750,5.667,7.188,21.000,18.000,4.000,0.332,215.500,3.500
PG,Shabazz Napier,3000,Por@SA 08:30PM ET,7.321,Por,0,0,7.643,3.042,13.500,3.000,18.000,14.000,0.050,202.000,10.000
PG,Bryn Forbes,3000,Por@SA 08:30PM ET,1.462,SA,1,0,2.958,0.125,0.000,13.500,18.000,0.000,0.001,202.000,-10.000
PG,Tim Quarterman,3000,Por@SA 08:30PM ET,3.205,Por,0,0,3.357,1.750,1.750,3.000,18.000,3.750,0.001,202.000,10.000
PG,Dejounte Murray,3000,Por@SA 08:30PM ET,4.383,SA,1,0,4.536,1.750,8.062,13.500,18.000,5.500,0.007,202.000,-10.000
SF/PF,Davis Bertans,3000,Por@SA 08:30PM ET,6.135,SA,1,0,5.929,2.118,0.875,24.250,18.000,2.000,0.037,202.000,-10.000
SF,Pat Connaughton,3000,Por@SA 08:30PM ET,3.089,Por,0,0,3.964,1.094,4.250,2.000,18.000,5.750,0.002,202.000,10.000
PF/C,Ed Davis,3000,Por@SA 08:30PM ET,13.333,Por,0,0,14.750,6.824,9.125,2.500,18.000,4.750,0.259,202.000,10.000
PF,Jake Layman,3000,Por@SA 08:30PM ET,4.722,Por,0,0,2.071,1.411,0.562,2.000,18.000,0.000,0.028,202.000,10.000
PF,Noah Vonleh,3000,Por@SA 08:30PM ET,9.398,Por,0,0,8.893,4.583,11.688,2.000,18.000,4.500,0.076,202.000,10.000
