Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U
C,Georgios Papagiannis,3000,Sac@Den 09:00PM ET,1.375,Sac,0,0,2.750,0.000,1.375,0.000,17.000,18.000,0.081,3.500,214.500
PG,Aaron Brooks,3000,Ind@Det 07:30PM ET,12.156,Ind,0,0,12.429,7.456,19.188,22.500,25.000,18.000,0.202,5.000,205.000
PG,Beno Udrih,3000,Ind@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,5.000,17.500,18.000,0.245,-5.000,205.000
SG/SF,Stanley Johnson,3000,Ind@Det 07:30PM ET,9.883,Det,1,0,9.500,4.931,10.625,5.250,17.500,18.000,0.127,-5.000,205.000
SG,Joe Young,3000,Ind@Det 07:30PM ET,5.221,Ind,0,0,9.714,1.083,5.500,0.000,8.500,18.000,0.052,5.000,205.000
SG,Darrun Hilliard,3000,Ind@Det 07:30PM ET,6.845,Det,1,0,6.857,3.083,6.625,2.000,24.000,18.000,0.023,-5.000,205.000
SF,Reggie Bullock,3000,Ind@Det 07:30PM ET,7.563,Det,1,1,8.417,2.500,7.562,0.000,11.000,18.000,0.112,-5.000,205.000
SF,Michael Gbinije,3000,Ind@Det 07:30PM ET,1.344,Det,1,0,1.100,0.625,1.500,1.250,11.000,18.000,0.003,-5.000,205.000
PF,Lavoy Allen,3000,Ind@Det 07:30PM ET,7.054,Ind,0,0,6.250,3.950,2.188,3.000,12.000,18.000,0.006,5.000,205.000
PF,Rakeem Christmas,3000,Ind@Det 07:30PM ET,3.417,Ind,0,0,1.375,1.375,3.417,0.000,12.000,18.000,0.055,5.000,205.000
PF,Georges Niang,3000,Ind@Det 07:30PM ET,2.400,Ind,0,0,2.071,0.472,0.188,0.000,12.000,18.000,0.001,5.000,205.000
PF,Henry Ellenson,3000,Ind@Det 07:30PM ET,2.250,Det,1,0,2.250,0.450,2.250,-0.500,28.000,18.000,0.002,-5.000,205.000
C,Kevin Seraphin,3000,Ind@Det 07:30PM ET,9.208,Ind,0,0,6.679,4.000,8.688,13.000,5.000,18.000,0.152,5.000,205.000
C,Boban Marjanovic,3000,Ind@Det 07:30PM ET,5.654,Det,1,0,4.958,2.500,6.188,6.750,18.500,18.000,0.017,-5.000,205.000
PG,Devin Harris,3000,Was@Dal 08:30PM ET,9.569,Dal,1,0,11.607,5.295,11.312,9.500,3.000,18.000,0.122,-1.000,1.000
PG,Pierre Jackson,3000,Was@Dal 08:30PM ET,12.250,Dal,1,0,10.750,10.750,12.250,13.750,3.000,18.000,0.099,-1.000,1.000
PG,Trey Burke,3000,Was@Dal 08:30PM ET,8.336,Was,0,0,6.571,4.264,11.625,4.500,1.000,18.000,0.111,1.000,1.000
SG,Danuel House,3000,Was@Dal 08:30PM ET,1.250,Was,0,1,0.000,0.000,0.000,,4.000,18.000,,1.000,1.000
SG,Nicolas Brussino,3000,Was@Dal 08:30PM ET,5.100,Dal,1,0,4.893,1.483,5.062,8.750,6.500,18.000,0.012,-1.000,1.000
C,Ian Mahinmi,3000,Was@Dal 08:30PM ET,5.250,Was,0,1,0.000,0.000,0.000,,7.000,18.000,,1.000,1.000
C,Andrew Nicholson,3000,Was@Dal 08:30PM ET,5.891,Was,0,0,9.250,2.232,6.875,1.250,7.000,18.000,0.029,1.000,1.000
C,Salah Mejri,3000,Was@Dal 08:30PM ET,11.358,Dal,1,0,15.214,5.147,7.562,2.000,8.500,18.000,0.218,-1.000,1.000
C,A.J. Hammons,3000,Was@Dal 08:30PM ET,3.794,Dal,1,0,4.571,1.750,3.875,2.000,8.500,18.000,0.002,-1.000,1.000
C,Daniel Ochefu,3000,Was@Dal 08:30PM ET,2.875,Was,0,0,3.667,0.950,4.438,5.750,7.000,18.000,0.007,1.000,1.000
PG,John Lucas III,3000,Min@Phi 07:00PM ET,1.500,Min,0,0,2.500,0.000,0.000,0.000,16.000,18.000,0.021,-4.500,205.500
PG,Jerryd Bayless,3000,Min@Phi 07:00PM ET,21.333,Phi,1,1,21.333,15.750,21.333,18.500,20.000,18.000,0.635,4.500,205.500
PG,Tyus Jones,3000,Min@Phi 07:00PM ET,9.000,Min,0,0,9.393,2.227,1.500,0.000,16.000,18.000,0.183,-4.500,205.500
PG,Ben Simmons,3000,Min@Phi 07:00PM ET,0.000,Phi,1,1,0.000,0.000,0.000,0.000,20.000,18.000,0.000,4.500,205.500
SG/SF,Hollis Thompson,3000,Min@Phi 07:00PM ET,12.025,Phi,1,0,7.071,8.012,8.750,11.250,5.250,18.000,0.234,4.500,205.500
SG,Brandon Rush,3000,Min@Phi 07:00PM ET,4.773,Min,0,0,3.667,2.714,3.938,4.500,17.500,18.000,0.008,-4.500,205.500
SG,Timothe Luwawu-Cabarrot,3000,Min@Phi 07:00PM ET,4.525,Phi,1,0,5.679,1.795,4.312,6.750,5.000,18.000,0.002,4.500,205.500
SF/PF,Nemanja Bjelica,3000,Min@Phi 07:00PM ET,13.398,Min,0,0,13.929,6.471,14.938,11.000,12.750,18.000,0.318,-4.500,205.500
PF,Jordan Hill,3000,Min@Phi 07:00PM ET,5.350,Min,0,0,9.375,0.625,5.000,1.250,6.500,18.000,0.048,-4.500,205.500
PF,Adreian Payne,3000,Min@Phi 07:00PM ET,9.000,Min,0,0,7.250,4.625,4.812,2.750,6.500,18.000,0.102,-4.500,205.500
C,Nikola Pekovic,3000,Min@Phi 07:00PM ET,0.000,Min,0,1,0.000,0.000,0.000,0.000,27.000,18.000,0.000,-4.500,205.500
PG,Bryn Forbes,3000,Tor@SA 08:30PM ET,1.462,SA,1,0,2.958,0.125,0.000,0.000,9.000,18.000,0.001,-6.000,206.000
PG,Fred VanVleet,3000,Tor@SA 08:30PM ET,4.406,Tor,0,0,9.250,1.167,7.438,0.000,5.000,18.000,0.046,6.000,206.000
PG,Delon Wright,3000,Tor@SA 08:30PM ET,0.000,Tor,0,1,0.000,0.000,0.000,0.000,5.000,18.000,0.000,6.000,206.000
PG,Dejounte Murray,3000,Tor@SA 08:30PM ET,4.453,SA,1,0,4.536,1.750,8.062,5.500,9.000,18.000,0.007,-6.000,206.000
SF/PF,Davis Bertans,3000,Tor@SA 08:30PM ET,5.981,SA,1,0,5.929,2.118,0.875,2.000,15.250,18.000,0.037,-6.000,206.000
SF,Bruno Caboclo,3000,Tor@SA 08:30PM ET,3.450,Tor,0,0,0.000,1.500,3.500,1.250,2.000,18.000,0.020,6.000,206.000
C,Jared Sullinger,3000,Tor@SA 08:30PM ET,0.000,Tor,0,1,0.000,0.000,0.000,,3.000,18.000,,6.000,206.000
C,Jakob Poeltl,3000,Tor@SA 08:30PM ET,7.875,Tor,0,0,7.708,4.083,3.375,6.500,3.000,18.000,0.039,6.000,206.000
PG/SG,Leandro Barbosa,3000,Mia@Pho 09:00PM ET,10.963,Pho,1,0,10.286,4.721,11.812,11.250,5.000,18.000,0.190,-5.000,212.500
PG,Tyler Ulis,3000,Mia@Pho 09:00PM ET,7.523,Pho,1,0,5.143,3.812,6.438,2.750,7.000,18.000,0.091,-5.000,212.500
SG,Rodney McGruder,3000,Mia@Pho 09:00PM ET,14.323,Mia,0,0,17.214,7.732,12.000,16.000,15.000,18.000,0.307,5.000,212.500
SG,John Jenkins,3000,Mia@Pho 09:00PM ET,2.563,Pho,1,0,1.750,0.000,2.562,3.500,3.000,18.000,0.025,-5.000,212.500
SF,Derrick Williams,3000,Mia@Pho 09:00PM ET,12.539,Mia,0,0,13.250,7.425,12.875,21.000,23.000,18.000,0.207,5.000,212.500
SF,Derrick Jones Jr.,3000,Mia@Pho 09:00PM ET,1.500,Pho,1,0,3.000,0.000,1.500,3.000,8.000,18.000,0.081,-5.000,212.500
PF,Chris Bosh,3000,Mia@Pho 09:00PM ET,0.000,Mia,0,0,0.000,0.000,0.000,0.000,21.500,18.000,0.000,5.000,212.500
PF,Josh McRoberts,3000,Mia@Pho 09:00PM ET,13.523,Mia,0,1,15.393,8.917,9.188,10.000,21.500,18.000,0.234,5.000,212.500
PF,Luke Babbitt,3000,Mia@Pho 09:00PM ET,8.361,Mia,0,0,10.143,3.192,11.938,12.750,21.500,18.000,0.059,5.000,212.500
C,Udonis Haslem,3000,Mia@Pho 09:00PM ET,3.650,Mia,0,0,3.750,0.958,4.188,14.500,24.500,18.000,0.021,5.000,212.500
C,Alan Williams,3000,Mia@Pho 09:00PM ET,9.768,Pho,1,0,3.000,3.659,4.375,0.000,16.000,18.000,0.275,-5.000,212.500
PG,Jose Calderon,3000,Mem@LAL 10:30PM ET,10.983,LAL,1,0,16.000,5.750,9.938,7.250,8.000,18.000,0.240,5.000,207.000
PG,Marcelo Huertas,3000,Mem@LAL 10:30PM ET,9.679,LAL,1,0,7.400,3.969,15.875,14.000,8.000,18.000,0.170,5.000,207.000
PG,Wade Baldwin IV,3000,Mem@LAL 10:30PM ET,9.545,Mem,0,0,6.500,3.083,3.562,0.000,28.000,18.000,0.188,-5.000,207.000
SG,Troy Williams,3000,Mem@LAL 10:30PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,20.500,18.000,0.234,-5.000,207.000
SF,Metta World Peace,3000,Mem@LAL 10:30PM ET,3.135,LAL,1,0,2.375,0.781,0.875,0.000,4.000,18.000,0.004,5.000,207.000
PF/C,Jarell Martin,3000,Mem@LAL 10:30PM ET,10.786,Mem,0,0,10.536,5.028,6.125,6.000,28.250,18.000,0.169,-5.000,207.000
PF,Brandan Wright,3000,Mem@LAL 10:30PM ET,0.000,Mem,0,1,0.000,0.000,0.000,,26.500,18.000,,-5.000,207.000
PF,Deyonta Davis,3000,Mem@LAL 10:30PM ET,5.881,Mem,0,1,4.143,2.062,4.750,11.000,26.500,18.000,0.041,-5.000,207.000
C,Tarik Black,3000,Mem@LAL 10:30PM ET,14.520,LAL,1,0,17.964,9.386,12.188,20.250,1.000,18.000,0.271,5.000,207.000
C,Ivica Zubac,3000,Mem@LAL 10:30PM ET,4.036,LAL,1,0,0.000,1.150,3.062,9.500,1.000,18.000,0.029,5.000,207.000
