Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final,Game0,Game1,Game2,Game3,Game4,Game5,Game6,Game7,Game8,Game9,Game10
PG,Jose Calderon,3000,LAL@Uta 10:30PM ET,9.054,LAL,0,0,6.571,3.635,8.688,3.750,7.000,18.000,0.158,14.000,203.000,0.000,2.250,2.250,3.750,7.500,19.750,3.750,5.000,1.250,0.000,2.500,7.250,14.250
PG,Marcelo Huertas,3000,LAL@Uta 10:30PM ET,8.075,LAL,0,0,11.286,4.125,4.438,3.000,7.000,18.000,0.104,14.000,203.000,0.000,0.000,3.000,0.000,7.000,7.750,4.750,3.500,14.000,0.000,18.250,31.250,7.250
PG,Raul Neto,3000,LAL@Uta 10:30PM ET,5.370,Uta,1,0,4.214,1.464,3.938,0.000,27.500,18.000,0.016,-14.000,203.000,0.000,0.000,0.000,2.500,8.000,5.250,5.750,11.500,8.250,12.750,0.000,13.000,1.250
PG,Dante Exum,3000,LAL@Uta 10:30PM ET,11.750,Uta,1,0,12.786,5.385,8.562,14.750,27.500,18.000,0.157,-14.000,203.000,0.000,0.000,14.750,0.000,3.500,16.000,5.000,6.750,5.500,14.250,14.250,14.000,12.750
SF,Metta World Peace,3000,LAL@Uta 10:30PM ET,2.603,LAL,0,0,2.857,0.523,0.875,-0.500,1.000,18.000,0.001,14.000,203.000,0.000,0.000,-0.500,4.000,0.000,0.000,0.000,0.000,-0.500,4.000,6.750,3.250,9.250
PF/C,Boris Diaw,3000,LAL@Uta 10:30PM ET,11.336,Uta,1,0,9.036,5.989,16.250,22.750,28.250,18.000,0.193,-14.000,203.000,0.000,8.250,8.250,22.750,17.500,15.750,9.000,24.750,9.750,14.250,-1.000,7.750,5.750
PF,Thomas Robinson,3000,LAL@Uta 10:30PM ET,11.485,LAL,0,0,16.107,4.653,3.062,3.750,1.000,18.000,0.226,14.000,203.000,0.000,0.000,3.750,2.750,0.000,5.750,10.750,15.000,15.000,22.750,19.250,1.000,27.750
PF,Joel Bolomboy,3000,LAL@Uta 10:30PM ET,2.833,Uta,1,0,1.938,1.050,2.812,3.500,26.500,18.000,0.004,-14.000,203.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PF,Trey Lyles,3000,LAL@Uta 10:30PM ET,16.447,Uta,1,0,15.536,9.750,13.688,13.250,26.500,18.000,0.418,-14.000,203.000,0.000,12.250,12.250,13.250,18.000,12.000,11.500,4.750,6.250,17.250,22.750,18.500,18.750
C,Jeff Withey,3000,LAL@Uta 10:30PM ET,7.380,Uta,1,0,5.643,3.058,2.125,1.250,30.000,18.000,0.033,-14.000,203.000,0.000,0.000,1.250,1.000,6.250,0.000,9.750,5.250,18.750,7.000,8.500,4.750,3.250
C,Tarik Black,3000,LAL@Uta 10:30PM ET,14.608,LAL,0,0,9.036,9.408,17.312,11.500,2.000,18.000,0.318,14.000,203.000,0.000,13.000,13.000,11.500,0.000,32.250,25.500,8.500,16.500,10.250,8.000,12.250,29.750
C,Timofey Mozgov,3000,LAL@Uta 10:30PM ET,15.979,LAL,0,0,13.607,10.413,14.062,9.250,2.000,18.000,0.391,14.000,203.000,0.000,25.250,25.250,9.250,14.500,27.750,4.750,12.750,18.250,6.000,11.500,31.250,6.500
C,Ivica Zubac,3000,LAL@Uta 10:30PM ET,10.821,LAL,0,0,10.750,3.611,21.500,33.000,2.000,18.000,0.279,14.000,203.000,0.000,31.500,31.500,33.000,10.000,5.250,37.750,15.250,2.000,20.000,9.500,1.250,-0.500
