Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SF,Reggie Bullock,3000,Cha@Det 07:30PM ET,7.563,Det,1,1,8.417,2.500,7.562,0.000,22.000,18.000,0.112,0.000,208.000,-10.354,0.000
SF,Michael Gbinije,3000,Cha@Det 07:30PM ET,1.344,Det,1,1,1.100,0.625,1.500,1.250,22.000,18.000,0.003,0.000,208.000,-3.306,0.000
SF,Treveon Graham,3000,Cha@Det 07:30PM ET,3.750,Cha,0,0,3.750,0.562,2.812,0.000,3.500,18.000,0.006,5.000,208.000,-9006.534,0.000
PF,Christian Wood,3000,Cha@Det 07:30PM ET,2.500,Cha,0,0,0.000,0.000,0.000,0.000,12.000,18.000,,5.000,208.000,-3.306,0.000
PF,Henry Ellenson,3000,Cha@Det 07:30PM ET,2.250,Det,1,0,2.250,0.450,2.250,-0.500,13.000,18.000,0.002,0.000,208.000,-5.761,0.000
C,Roy Hibbert,3000,Cha@Det 07:30PM ET,12.608,Cha,0,0,11.464,8.426,8.312,11.500,5.000,18.000,0.241,5.000,208.000,-9003.306,23.000
C,Boban Marjanovic,3000,Cha@Det 07:30PM ET,6.179,Det,1,0,6.107,2.500,9.438,13.000,25.000,18.000,0.021,0.000,208.000,-3.306,40.750
PG,Bobby Brown,3000,OKC@Hou 08:00PM ET,0.656,Hou,1,0,1.333,0.000,1.312,0.000,20.500,18.000,0.003,0.000,227.500,10.447,0.000
PG,Semaj Christon,3000,OKC@Hou 08:00PM ET,9.500,OKC,0,0,11.893,4.891,13.125,14.250,11.500,18.000,0.051,8.000,227.500,1.425,3.500
PG,Tyler Ennis,3000,OKC@Hou 08:00PM ET,5.125,Hou,1,0,2.143,2.115,4.062,3.500,20.500,18.000,0.008,0.000,227.500,10.447,0.000
PG,Cameron Payne,3000,OKC@Hou 08:00PM ET,0.000,OKC,0,1,0.000,0.000,0.000,0.000,11.500,18.000,,8.000,227.500,6.447,0.000
SG/SF,Corey Brewer,3000,OKC@Hou 08:00PM ET,9.014,Hou,1,0,9.750,5.417,14.438,7.750,9.000,18.000,0.051,0.000,227.500,10.447,9.500
SG,Anthony Morrow,3000,OKC@Hou 08:00PM ET,8.759,OKC,0,0,7.464,4.044,5.125,5.500,27.000,18.000,0.092,8.000,227.500,6.447,0.000
SF,Kyle Singler,3000,OKC@Hou 08:00PM ET,4.338,OKC,0,0,4.893,1.333,2.500,6.000,24.000,18.000,0.001,8.000,227.500,6.447,0.000
SF,Josh Huestis,3000,OKC@Hou 08:00PM ET,0.000,OKC,0,0,0.000,0.000,0.000,0.000,24.000,18.000,,8.000,227.500,6.447,0.000
SF,K.J. McDaniels,3000,OKC@Hou 08:00PM ET,6.213,Hou,1,0,2.607,2.250,2.375,0.000,7.000,18.000,0.034,0.000,227.500,4.534,0.000
PF/C,Joffrey Lauvergne,3000,OKC@Hou 08:00PM ET,12.661,OKC,0,0,10.893,7.667,6.750,7.750,20.750,18.000,0.240,8.000,227.500,6.447,0.000
PF,Kyle Wiltjer,3000,OKC@Hou 08:00PM ET,2.306,Hou,1,0,4.833,0.375,1.000,3.250,15.500,18.000,0.006,0.000,227.500,10.447,0.000
PF,Domantas Sabonis,3000,OKC@Hou 08:00PM ET,14.319,OKC,0,0,12.929,9.276,11.375,5.750,15.500,18.000,0.300,8.000,227.500,6.447,17.250
C,Nick Collison,3000,OKC@Hou 08:00PM ET,4.250,OKC,0,0,5.850,0.500,7.062,7.000,26.000,18.000,0.012,8.000,227.500,6.447,0.000
C,Chinanu Onuaku,3000,OKC@Hou 08:00PM ET,13.250,Hou,1,0,13.250,0.000,13.250,13.250,12.000,18.000,0.159,0.000,227.500,10.447,0.000
PG/SG,Leandro Barbosa,3000,Pho@Dal 08:30PM ET,11.050,Pho,0,0,15.464,4.721,12.500,14.000,2.500,18.000,0.190,5.500,206.000,-9004.716,10.250
PG,Pierre Jackson,3000,Pho@Dal 08:30PM ET,8.833,Dal,1,0,6.375,2.000,8.833,2.000,25.500,18.000,0.121,0.000,206.000,-11.545,-0.500
PG,Tyler Ulis,3000,Pho@Dal 08:30PM ET,7.489,Pho,0,0,5.179,3.985,7.875,6.750,1.000,18.000,0.086,5.500,206.000,-9004.716,0.000
SG,John Jenkins,3000,Pho@Dal 08:30PM ET,2.563,Pho,0,0,3.375,0.000,2.562,3.500,4.000,18.000,0.025,5.500,206.000,-9004.716,0.000
SG,Nicolas Brussino,3000,Pho@Dal 08:30PM ET,5.100,Dal,1,0,4.893,1.483,5.062,8.750,15.000,18.000,0.012,0.000,206.000,-4.716,6.000
SF/PF,Dragan Bender,3000,Pho@Dal 08:30PM ET,7.836,Pho,0,0,13.571,3.513,6.125,5.500,3.750,18.000,0.122,5.500,206.000,-9004.716,0.750
SF,Dorian Finney-Smith,3000,Pho@Dal 08:30PM ET,12.015,Dal,1,0,20.143,6.869,10.000,10.000,25.500,18.000,0.241,0.000,206.000,-4.716,7.250
SF,Derrick Jones Jr.,3000,Pho@Dal 08:30PM ET,1.500,Pho,0,0,0.000,0.000,1.500,3.000,3.500,18.000,0.081,5.500,206.000,-9004.716,0.000
C,Salah Mejri,3000,Pho@Dal 08:30PM ET,11.032,Dal,1,0,15.143,4.559,5.812,1.250,24.000,18.000,0.208,0.000,206.000,-13.207,0.000
C,Alan Williams,3000,Pho@Dal 08:30PM ET,9.768,Pho,0,0,16.429,3.659,4.375,0.000,9.500,18.000,0.275,5.500,206.000,-4.716,0.000
C,A.J. Hammons,3000,Pho@Dal 08:30PM ET,3.794,Dal,1,0,4.571,1.750,3.875,2.000,24.000,18.000,0.002,0.000,206.000,-4.716,0.000
PG,Fred VanVleet,3000,Uta@Tor 07:30PM ET,4.361,Tor,1,0,2.792,1.571,6.000,4.000,6.000,18.000,0.036,0.000,197.000,-11.064,0.000
PG,Raul Neto,3000,Uta@Tor 07:30PM ET,5.638,Uta,0,0,7.893,1.159,8.125,11.500,9.000,18.000,0.027,4.500,197.000,-11.064,0.000
PG,Delon Wright,3000,Uta@Tor 07:30PM ET,0.000,Tor,1,1,0.000,0.000,0.000,0.000,6.000,18.000,,0.000,197.000,-11.064,0.000
PG,Dante Exum,3000,Uta@Tor 07:30PM ET,12.446,Uta,0,1,12.393,6.682,10.188,6.750,9.000,18.000,0.172,4.500,197.000,-16.900,5.000
SG,Alec Burks,3000,Uta@Tor 07:30PM ET,-0.500,Uta,0,0,0.000,0.000,0.000,-0.500,2.000,18.000,0.159,4.500,197.000,-9011.064,5.250
SF,Bruno Caboclo,3000,Uta@Tor 07:30PM ET,2.875,Tor,1,0,4.312,0.417,1.875,0.000,1.000,18.000,0.013,0.000,197.000,-9011.064,0.000
PF/C,Boris Diaw,3000,Uta@Tor 07:30PM ET,11.222,Uta,0,0,15.607,6.176,8.125,17.500,16.500,18.000,0.187,4.500,197.000,-18.664,1.500
PF,Joel Bolomboy,3000,Uta@Tor 07:30PM ET,2.833,Uta,0,0,3.550,1.050,2.812,3.500,22.000,18.000,0.004,4.500,197.000,-11.064,0.000
PF,Pascal Siakam,3000,Uta@Tor 07:30PM ET,12.471,Tor,1,0,14.250,6.750,11.125,6.500,1.000,18.000,0.213,0.000,197.000,-9017.957,3.750
C,Jeff Withey,3000,Uta@Tor 07:30PM ET,7.948,Uta,0,0,9.714,3.875,8.438,0.000,11.000,18.000,0.041,4.500,197.000,-16.463,0.000
C,Jared Sullinger,3000,Uta@Tor 07:30PM ET,0.000,Tor,1,1,0.000,0.000,0.000,0.000,2.000,18.000,,0.000,197.000,-9011.064,0.000
C,Jakob Poeltl,3000,Uta@Tor 07:30PM ET,8.485,Tor,1,0,6.893,4.475,7.938,18.250,2.000,18.000,0.058,0.000,197.000,-9011.064,3.250
PG,Randy Foye,3000,Bkn@Ind 07:00PM ET,11.391,Bkn,0,0,12.429,6.846,12.188,7.750,17.000,18.000,0.147,10.500,219.000,0.452,10.250
PG,Aaron Brooks,3000,Bkn@Ind 07:00PM ET,12.000,Ind,1,0,13.393,7.162,11.812,7.000,30.000,18.000,0.194,0.000,219.000,4.452,14.500
PG,Spencer Dinwiddie,3000,Bkn@Ind 07:00PM ET,9.525,Bkn,0,0,10.464,3.833,13.188,15.750,17.000,18.000,0.164,10.500,219.000,0.452,27.250
SG,Joe Young,3000,Bkn@Ind 07:00PM ET,5.221,Ind,1,0,2.250,1.083,5.500,0.000,30.000,18.000,0.052,0.000,219.000,4.452,1.250
SF,Caris LeVert,3000,Bkn@Ind 07:00PM ET,11.250,Bkn,0,0,13.571,6.643,10.375,0.000,11.000,18.000,0.172,10.500,219.000,0.452,13.000
SF,Anthony Bennett,3000,Bkn@Ind 07:00PM ET,10.920,Bkn,0,0,15.393,5.812,12.250,17.000,11.000,18.000,0.171,10.500,219.000,0.452,6.750
PF/C,Luis Scola,3000,Bkn@Ind 07:00PM ET,12.481,Bkn,0,0,14.250,6.923,10.500,16.250,23.500,18.000,0.230,10.500,219.000,0.452,13.750
PF,Lavoy Allen,3000,Bkn@Ind 07:00PM ET,7.054,Ind,1,0,5.071,3.950,2.188,3.000,30.000,18.000,0.006,0.000,219.000,0.601,2.000
PF,Rakeem Christmas,3000,Bkn@Ind 07:00PM ET,3.417,Ind,1,0,7.500,1.375,3.417,0.000,30.000,18.000,0.055,0.000,219.000,4.452,0.000
PF,Georges Niang,3000,Bkn@Ind 07:00PM ET,2.400,Ind,1,0,3.071,0.472,0.188,0.000,30.000,18.000,0.001,0.000,219.000,4.452,0.000
PF,Chris McCullough,3000,Bkn@Ind 07:00PM ET,5.250,Bkn,0,0,7.792,1.857,4.375,6.000,28.000,18.000,0.056,10.500,219.000,0.452,0.000
C,Kevin Seraphin,3000,Bkn@Ind 07:00PM ET,9.763,Ind,1,0,13.000,4.000,11.750,19.750,29.500,18.000,0.170,0.000,219.000,4.452,11.750
PG,Jose Calderon,3000,LAL@Por 10:30PM ET,10.983,LAL,0,0,9.964,5.750,9.938,7.250,10.000,18.000,0.240,6.500,222.000,2.568,0.000
PG,Shabazz Napier,3000,LAL@Por 10:30PM ET,7.667,Por,1,0,7.821,3.212,9.438,9.000,28.000,18.000,0.043,0.000,222.000,6.568,0.000
PG,Marcelo Huertas,3000,LAL@Por 10:30PM ET,9.679,LAL,0,0,11.857,3.969,15.875,14.000,10.000,18.000,0.170,6.500,222.000,2.568,0.000
PG,Tim Quarterman,3000,LAL@Por 10:30PM ET,3.250,Por,1,0,3.100,1.750,1.750,3.750,28.000,18.000,0.001,0.000,222.000,6.568,0.000
SF,Metta World Peace,3000,LAL@Por 10:30PM ET,3.135,LAL,0,0,3.893,0.781,0.875,0.000,18.500,18.000,0.004,6.500,222.000,2.568,0.000
SF,Pat Connaughton,3000,LAL@Por 10:30PM ET,3.063,Por,1,0,2.583,0.972,4.250,0.000,28.000,18.000,0.002,0.000,222.000,6.568,0.000
PF,Jake Layman,3000,LAL@Por 10:30PM ET,4.474,Por,1,0,1.571,1.411,0.562,0.000,26.000,18.000,0.028,0.000,222.000,6.568,0.000
PF,Noah Vonleh,3000,LAL@Por 10:30PM ET,8.883,Por,1,0,9.929,4.529,6.000,7.000,26.000,18.000,0.068,0.000,222.000,0.609,0.750
C,Festus Ezeli,3000,LAL@Por 10:30PM ET,0.000,Por,1,1,0.000,0.000,0.000,0.000,29.500,18.000,,0.000,222.000,6.568,0.000
C,Ed Davis,3000,LAL@Por 10:30PM ET,12.764,Por,1,0,13.071,6.556,5.250,2.000,29.500,18.000,0.249,0.000,222.000,6.568,14.500
C,Tarik Black,3000,LAL@Por 10:30PM ET,14.413,LAL,0,0,11.571,9.583,12.375,11.750,28.000,18.000,0.262,6.500,222.000,2.568,13.250
C,Ivica Zubac,3000,LAL@Por 10:30PM ET,4.036,LAL,0,0,4.708,1.150,3.062,9.500,28.000,18.000,0.029,6.500,222.000,2.568,0.000
PG,Malcolm Delaney,3000,Atl@NO 08:00PM ET,11.929,Atl,0,0,11.036,5.846,13.375,17.250,27.000,18.000,0.139,2.000,208.500,-2.953,27.250
PG,Langston Galloway,3000,Atl@NO 08:00PM ET,17.200,NO,1,0,17.143,9.987,16.375,9.500,20.500,18.000,0.466,0.000,208.500,-2.953,15.000
SF,Quincy Pondexter,3000,Atl@NO 08:00PM ET,0.000,NO,1,1,0.000,0.000,0.000,0.000,25.500,18.000,,0.000,208.500,-2.953,0.000
SF,Ryan Kelly,3000,Atl@NO 08:00PM ET,4.667,Atl,0,0,6.812,2.650,4.562,7.750,21.000,18.000,0.006,2.000,208.500,-2.953,0.000
SF,Taurean Prince,3000,Atl@NO 08:00PM ET,7.850,Atl,0,0,7.286,2.841,4.625,9.500,21.000,18.000,0.070,2.000,208.500,-2.953,0.000
SF,DeAndre' Bembry,3000,Atl@NO 08:00PM ET,3.896,Atl,0,0,5.143,1.094,7.125,1.250,21.000,18.000,0.017,2.000,208.500,-2.953,7.250
PF,Mike Scott,3000,Atl@NO 08:00PM ET,9.679,Atl,0,1,9.800,6.812,11.938,14.250,27.000,18.000,0.078,2.000,208.500,-2.953,0.000
PF,Cheick Diallo,3000,Atl@NO 08:00PM ET,11.857,NO,1,0,0.000,5.812,19.938,11.000,19.000,18.000,0.382,0.000,208.500,-2.953,0.000
C,Kris Humphries,3000,Atl@NO 08:00PM ET,10.125,Atl,0,0,11.571,4.906,9.375,8.000,21.500,18.000,0.163,2.000,208.500,-2.953,4.000
C,Tiago Splitter,3000,Atl@NO 08:00PM ET,0.000,Atl,0,1,0.000,0.000,0.000,0.000,21.500,18.000,,2.000,208.500,-2.953,0.000
C,Alexis Ajinca,3000,Atl@NO 08:00PM ET,12.450,NO,1,0,11.714,6.750,14.438,15.250,4.000,18.000,0.239,0.000,208.500,-9002.953,0.000
C,Omer Asik,3000,Atl@NO 08:00PM ET,11.938,NO,1,0,13.607,7.062,5.125,4.000,4.000,18.000,0.191,0.000,208.500,-9009.798,0.000
C,Donatas Motiejunas,3000,Atl@NO 08:00PM ET,0.000,NO,1,0,0.000,0.000,0.000,0.000,4.000,18.000,,0.000,208.500,-9002.953,0.000
