Player_ID,,Name,TEAM,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,PACE,AST,TO,ORR,DRR,REBR,EFF FG%,TS%,OFF EFF,DEF EFF,DKFPS,salary,shiftedDKFPS,shiftedsalaryavg,shiftedsalarystd,shiftedDEF_RAT,shiftedOFF_RAT,shiftedNET_RAT,shiftedDKFPSavg,shiftedMIN,shiftedMINavg,shiftedMINstd,shiftedDKFPSstd,shiftedOFF_RATINGavg,shiftedDEF_RATINGavg,shiftedNET_RATINGavg
201939,46076,Stephen Curry,GSW,207.0,-14.0,PG/SG,2017-12-30,21700535.0,1.0,MEM,102.4,21.4,14.6,21.8,76.4,51.6,57.4,60.7,112.4,100.6,0.0,8100.0,58.75,9400.0,326.5986323710923,118.19999999999976,110.50000000000006,-7.699999999999957,48.7,34.0,32.9,3.381321240777542,10.700337481697577,106.01000000000006,8.72999999999999,114.75000000000004
201950,46104,Jrue Holiday,NOP,218.0,-6.0,PG/SG,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,7100.0,0.0,7150.0,327.44804507314166,8.526512829121202e-14,-8.526512829121202e-14,-7.105427357601002e-15,32.925,0.0,29.7,16.207337158761703,20.50475893271824,94.18,12.509999999999996,106.70000000000005
201956,46083,Omri Casspi,GSW,207.0,-14.0,SF/PF,2017-12-30,21700535.0,1.0,MEM,102.4,21.400000000000006,14.6,21.799999999999994,76.4,51.600000000000016,57.4,60.7,112.4,100.6,0.0,3800.0,0.0,4050.0,548.2294734466176,-7.105427357601002e-14,2.842170943040401e-14,-1.0658141036401503e-14,17.35,0.0,16.7,11.18580449597713,13.986203519500522,87.27000000000001,7.07,94.37999999999998
201961,46030,Wayne Ellington,MIA,204.0,-2.0,SG/SF,2017-12-30,21700531.0,0.0,ORL,97.0,16.7,14.8,19.3,79.0,49.4,52.8,55.9,103.0,104.4,0.0,4800.0,0.0,3910.0,299.8147576235848,-1.8474111129762605e-13,-5.684341886080802e-14,-1.0658141036401503e-14,18.75,0.0,25.1,13.92400006383862,12.597949568613668,94.98999999999997,6.879999999999998,101.86000000000001
201967,46106,Dante Cunningham,NOP,218.0,-6.0,SF/PF,2017-12-30,21700532.0,1.0,NYK,101.9,19.5,14.6,20.3,76.9,49.8,55.8,58.8,108.6,107.4,0.0,3200.0,0.0,3440.0,157.7621275493231,0.0,-5.684341886080802e-14,1.4210854715202004e-14,9.9,0.0,16.6,11.908913561791525,8.10452548477289,84.29,6.500000000000002,90.77999999999996
201973,46185,Jonas Jerebko,UTA,208.0,4.0,SF/PF,2017-12-30,21700534.0,1.0,CLE,96.9,16.599999999999994,13.699999999999996,19.8,78.3,48.20000000000002,51.6,55.5,104.10000000000002,104.6,0.0,3600.0,0.0,3630.0,82.32726023485645,0.0,7.105427357601002e-14,4.618527782440651e-14,12.775,0.0,15.2,8.978987817244336,9.663397435684823,99.44999999999997,-12.760000000000002,86.68999999999997
201980,46132,Danny Green,SAS,196.0,-5.0,SG/SF,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,4400.0,0.0,4630.0,298.328677803526,118.49999999999983,150.69999999999987,32.20000000000002,13.65,0.0,19.7,11.614645926587682,10.143552960706941,103.82000000000001,-1.9999999999999976,101.83000000000003
201988,46136,Patty Mills,SAS,196.0,-5.0,PG,2017-12-30,21700530.0,0.0,DET,96.5,17.2,13.3,23.8,79.6,51.9,51.3,54.9,105.1,101.5,0.0,3800.0,0.0,4180.0,198.88578520235063,101.09999999999975,99.20000000000016,-2.0000000000000284,12.7,0.0,18.5,9.846036991827956,8.240145629781075,106.50999999999995,3.6500000000000012,110.14000000000006
202323,46056,Evan Turner,POR,208.0,-4.0,SG/SF,2017-12-30,21700533.0,0.0,ATL,98.8,14.2,13.4,22.7,79.6,51.4,49.7,53.6,102.1,101.7,0.0,3700.0,0.0,3860.0,107.49676997731399,136.6000000000001,93.79999999999993,-42.79999999999998,15.875,0.0,25.3,10.32849349023263,6.597821610198313,115.49999999999996,-15.339999999999998,100.15000000000002
202324,46179,Derrick Favors,UTA,208.0,4.0,PF/C,2017-12-30,21700534.0,1.0,CLE,96.9,16.6,13.7,19.8,78.3,48.2,51.6,55.5,104.1,104.6,0.0,5600.0,0.0,5720.0,436.65394383500734,107.20000000000009,95.6000000000001,-11.599999999999973,14.8,0.0,20.9,12.591443302673623,9.424259475771366,116.21000000000001,-21.990000000000002,94.22
