GAME_ID,tdate,player_id,Target,avg(t2.DKFPS),std(t2.DKFPS),min(t2.DKFPS),max(t2.DKFPS),avg(t2.MIN),min(s1.salary),max(s1.salary),avg(s1.salary),DISPLAY_FIRST_LAST,id,fantasy_pts,avg_pts,fpts_diff,player_name,date,salary,salary_change,salary_diff,salary_diff_percentage,GAME_ID,GAME_DATE,Player_ID,team,ou,odds,home,OPP
21700276,21700276-1627756,1627756,?,27.05,10.18135551,11.75,40.25,31.2,5400,5400,5400,Denzel Valentine,1,26.79,23.17,3.62,Denzel Valentine,11/22/17,5400,12.5,600,12.5,21700276,11/24/17,1627756,CHI,211,15,0,GSW
21700276,21700276-1628374,1628374,?,32.25,11.6458147,11.25,47.25,30.4,6400,6400,6400,Lauri Markkanen,54,31.45,30.52,0.93,Lauri Markkanen,11/22/17,6400,-3,-200,-3,21700276,11/24/17,1628374,CHI,211,15,0,GSW
21700276,21700276-1628469,1628469,?,13.45,4.664761516,7.75,19,19.8,3000,3000,3000,Antonio Blakeney,186,9.67,11.54,-1.87,Antonio Blakeney,11/22/17,3000,0,0,0,21700276,11/24/17,1628469,CHI,211,15,0,GSW
21700276,21700276-1626170,1626170,?,14.5,5.308012811,8.5,23,22,4400,4400,4400,Jerian Grant,36,11.54,21.2,-9.66,Jerian Grant,11/22/17,4400,-4.3,-200,-4.3,21700276,11/24/17,1626170,CHI,211,15,0,GSW
21700276,21700276-1627739,1627739,?,30.95,9.528116288,16.5,45.25,28.4,5500,5500,5500,Kris Dunn,93,30.45,27.48,2.97,Kris Dunn,11/22/17,5500,1.9,100,1.9,21700276,11/24/17,1627739,CHI,211,15,0,GSW
21700276,21700276-203200,203200,?,27.3125,8.506201782,16,39.75,36,5600,5600,5600,Justin Holiday,46,28.52,27.32,1.2,Justin Holiday,11/22/17,5600,-3.4,-200,-3.4,21700276,11/24/17,203200,CHI,211,15,0,GSW
21700276,21700276-1627770,1627770,?,1.375,1.375,0,2.75,3,3000,3000,3000,Kay Felder,161,2.47,7.91,-5.44,Kay Felder,11/22/17,3000,0,0,0,21700276,11/24/17,1627770,CHI,211,15,0,GSW
21700276,21700276-2738,2738,?,16.375,6.29608013,8,25.75,27.75,4000,4000,4000,Andre Iguodala,216,17.92,16.47,1.45,Andre Iguodala,11/22/17,4000,0,0,0,21700276,11/24/17,2738,GSW,211,-15,1,CHI
21700276,21700276-1628395,1628395,?,1.25,0,1.25,1.25,3,3000,3000,3000,Jordan Bell,9568,12.98,8.79,4.19,Jordan Bell,11/22/17,3000,0,0,0,21700276,11/24/17,1628395,GSW,211,-15,1,CHI
21700276,21700276-201142,201142,?,38.16666667,3.787772726,33.75,43,33.6667,9900,9900,9900,Kevin Durant,114,45.34,45.72,-0.38,Kevin Durant,11/22/17,9900,-1,-100,-1,21700276,11/24/17,201142,GSW,211,-15,1,CHI
21700276,21700276-201939,201939,?,47.9375,14.34112857,31,69.25,32.5,9600,9600,9600,Stephen Curry,84,45.84,46.12,-0.28,Stephen Curry,11/22/17,9600,2.1,200,2.1,21700276,11/24/17,201939,GSW,211,-15,1,CHI
21700276,21700276-203110,203110,?,32.625,3.281101187,27,35,35,7500,7500,7500,Draymond Green,110,36.47,34.21,2.26,Draymond Green,11/22/17,7500,-1.3,-100,-1.3,21700276,11/24/17,203110,GSW,211,-15,1,CHI
21700276,21700276-2561,2561,?,14.1875,6.438106768,5.75,23.75,11.5,3500,3500,3500,David West,146,14.75,15.68,-0.93,David West,11/22/17,3500,0,0,0,21700276,11/24/17,2561,GSW,211,-15,1,CHI
21700276,21700276-1627775,1627775,?,1.833333333,1.783411213,0,4.25,6,3200,3200,3200,Patrick McCaw,244,4.75,6.52,-1.77,Patrick McCaw,11/22/17,3200,0,0,0,21700276,11/24/17,1627775,GSW,211,-15,1,CHI
21700276,21700276-2733,2733,?,9.8125,1.831793861,8,12,15.25,3600,3600,3600,Shaun Livingston,179,12.96,12.23,0.73,Shaun Livingston,11/22/17,3600,0,0,0,21700276,11/24/17,2733,GSW,211,-15,1,CHI
21700276,21700276-201156,201156,?,9.625,2.401171589,6,12.25,12,3300,3300,3300,Nick Young,195,9.84,11.06,-1.22,Nick Young,11/22/17,3300,0,0,0,21700276,11/24/17,201156,GSW,211,-15,1,CHI
21700276,21700276-201580,201580,?,5.25,4.330127019,2.75,12.75,6,3000,3000,3000,JaVale McGee,225,7.61,9.3,-1.69,JaVale McGee,11/22/17,3000,0,0,0,21700276,11/24/17,201580,GSW,211,-15,1,CHI
21700276,21700276-201956,201956,?,15.6875,8.695140525,3.25,27.5,12.5,3600,3600,3600,Omri Casspi,192,10.76,12.75,-1.99,Omri Casspi,11/22/17,3600,0,0,0,21700276,11/24/17,201956,GSW,211,-15,1,CHI
21700276,21700276-1626172,1626172,?,9.875,6.180867658,-0.5,15.25,9.75,3000,3000,3000,Kevon Looney,132,9.85,10.3,-0.45,Kevon Looney,11/22/17,3000,0,0,0,21700276,11/24/17,1626172,GSW,211,-15,1,CHI
21700276,21700276-202691,202691,?,29.1875,9.167495228,20,44,32.75,7100,7100,7100,Klay Thompson,108,29.12,32.46,-3.34,Klay Thompson,11/22/17,7100,-1.4,-100,-1.4,21700276,11/24/17,202691,GSW,211,-15,1,CHI
21700276,21700276-2585,2585,?,13.6875,2.677306249,9.75,17,15,3100,3100,3100,Zaza Pachulia,128,13.3,12.76,0.54,Zaza Pachulia,11/22/17,3100,0,0,0,21700276,11/24/17,2585,GSW,211,-15,1,CHI
