Player_ID,,Name,Team,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,MIN,salary,DKFPS,MINavg,salaryavg,DKFPSavg,MINstd,salarystd,DKFPSstd
202711,44629,Bojan Bogdanovic,IND,208.0,2.0,SG/SF,2017-12-26,21700498.0,0.0,DET,0.0,4200.0,0.0,,,,,,
202714,44672,Shelvin Mack,ORL,205.0,7.0,PG/SG,2017-12-26,21700500.0,0.0,MIA,0.0,3400.0,0.0,,,,,,
202722,44718,Davis Bertans,SAS,207.0,-11.0,SF/PF,2017-12-26,21700502.0,1.0,BKN,0.0,3400.0,0.0,,,,,,
202732,44710,DeAndre Liggins,MIL,213.0,-7.0,SG/SF,2017-12-26,21700501.0,1.0,CHI,0.0,3300.0,0.0,,,,,,
203083,44575,Andre Drummond,DET,208.0,-2.0,C,2017-12-26,21700498.0,1.0,IND,0.0,9300.0,0.0,,,,,,
203084,44599,Harrison Barnes,DAL,209.0,6.0,SF/PF,2017-12-26,21700499.0,1.0,TOR,0.0,6200.0,0.0,,,,,,
203085,44554,Austin Rivers,LAC,205.0,-5.0,PG/SG,2017-12-26,21700505.0,1.0,SAC,0.0,6600.0,0.0,,,,,,
203089,44566,John Henson,MIL,213.0,-7.0,C,2017-12-26,21700501.0,1.0,CHI,0.0,4700.0,0.0,,,,,,
203092,44612,Tyler Zeller,BKN,207.0,11.0,C,2017-12-26,21700502.0,0.0,SAS,0.0,3500.0,0.0,,,,,,
203112,44734,Quincy Acy,BKN,207.0,11.0,PF/C,2017-12-26,21700502.0,0.0,SAS,0.0,3300.0,0.0,,,,,,
203114,44564,Khris Middleton,MIL,213.0,-7.0,SG/SF,2017-12-26,21700501.0,1.0,CHI,0.0,8400.0,0.0,,,,,,
203115,44655,Will Barton,DEN,205.0,-6.0,SG/SF,2017-12-26,21700503.0,1.0,UTA,0.0,5800.0,0.0,,,,,,
203186,44731,Willie Reed,LAC,205.0,-5.0,C,2017-12-26,21700505.0,1.0,SAC,0.0,3000.0,0.0,,,,,,
203200,44644,Justin Holiday,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,5200.0,0.0,,,,,,
203458,44590,Alex Len,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,5300.0,0.0,,,,,,
203459,44735,Allen Crabbe,BKN,207.0,11.0,SG/SF,2017-12-26,21700502.0,0.0,SAS,0.0,4200.0,0.0,,,,,,
203463,44709,Ben McLemore,MEM,205.0,-2.0,SG/SF,2017-12-26,21700504.0,0.0,PHX,0.0,3200.0,0.0,,,,,,
203477,44639,Isaiah Canaan,PHX,205.0,2.0,SG,2017-12-26,21700504.0,1.0,MEM,0.0,4700.0,0.0,,,,,,
203482,44610,Kelly Olynyk,MIA,205.0,-7.0,PF/C,2017-12-26,21700500.0,1.0,ORL,0.0,6100.0,0.0,,,,,,
203485,44695,Lorenzo Brown,TOR,209.0,-6.0,PG,2017-12-26,21700499.0,0.0,DAL,0.0,3000.0,0.0,,,,,,
203486,44603,Mason Plumlee,DEN,205.0,-6.0,PF/C,2017-12-26,21700503.0,1.0,UTA,0.0,4400.0,0.0,,,,,,
203493,44696,Reggie Bullock,DET,208.0,-2.0,SG/SF,2017-12-26,21700498.0,1.0,IND,0.0,3800.0,0.0,,,,,,
203503,44571,Tony Snell,MIL,213.0,-7.0,SG/SF,2017-12-26,21700501.0,1.0,CHI,0.0,3800.0,0.0,,,,,,
203506,44637,Victor Oladipo,IND,208.0,2.0,PG/SG,2017-12-26,21700498.0,0.0,DET,0.0,9400.0,0.0,,,,,,
203507,44608,Giannis Antetokounmpo,MIL,213.0,-7.0,SF/PF,2017-12-26,21700501.0,1.0,CHI,0.0,11500.0,0.0,,,,,,
203512,44693,Lucas Nogueira,TOR,209.0,-6.0,C,2017-12-26,21700499.0,0.0,DAL,0.0,3300.0,0.0,,,,,,
203516,44676,James Ennis III,MEM,205.0,-2.0,SG/SF,2017-12-26,21700504.0,0.0,PHX,0.0,3200.0,0.0,,,,,,
203521,44747,Matthew Dellavedova,MIL,213.0,-7.0,PG/SG,2017-12-26,21700501.0,1.0,CHI,0.0,3200.0,0.0,,,,,,
203530,44741,Joffrey Lauvergne,SAS,207.0,-11.0,PF/C,2017-12-26,21700502.0,1.0,BKN,0.0,3000.0,0.0,,,,,,
203584,44737,Troy Daniels,PHX,205.0,2.0,SG,2017-12-26,21700504.0,1.0,MEM,0.0,3800.0,0.0,,,,,,
203613,44568,Jonathon Simmons,ORL,205.0,7.0,SG/SF,2017-12-26,21700500.0,0.0,MIA,0.0,7100.0,0.0,,,,,,
203710,44570,C.J. Williams,LAC,205.0,-5.0,SG,2017-12-26,21700505.0,1.0,SAC,0.0,3700.0,0.0,,,,,,
203901,44561,Elfrid Payton,ORL,205.0,7.0,PG,2017-12-26,21700500.0,0.0,MIA,0.0,6600.0,0.0,,,,,,
203914,44658,Gary Harris,DEN,205.0,-6.0,SG,2017-12-26,21700503.0,1.0,UTA,0.0,6300.0,0.0,,,,,,
203915,44650,Spencer Dinwiddie,BKN,207.0,11.0,PG/SG,2017-12-26,21700502.0,0.0,SAS,0.0,6300.0,0.0,,,,,,
203917,44691,Nik Stauskas,PHI,,,PG/SG,2017-12-26,21700502.0,,SAS,0.0,3400.0,0.0,,,,,,
203918,44723,Rodney Hood,UTA,205.0,6.0,SG/SF,2017-12-26,21700503.0,0.0,DEN,0.0,6400.0,0.0,,,,,,
203920,44697,Khem Birch,ORL,205.0,7.0,PF/C,2017-12-26,21700500.0,0.0,MIA,0.0,3000.0,0.0,,,,,,
203925,44668,Joe Harris,BKN,207.0,11.0,SG/SF,2017-12-26,21700502.0,0.0,SAS,0.0,3800.0,0.0,,,,,,
203930,44580,Sean Kilpatrick,BKN,,,PG/SG,2017-12-26,21700501.0,,MIL,0.0,3200.0,0.0,,,,,,
203933,44601,T.J. Warren,PHX,205.0,2.0,SF/PF,2017-12-26,21700504.0,1.0,MEM,0.0,6900.0,0.0,,,,,,
