Player_ID,,Name,Team,ou,odds,Position,GAME_DATE,Game_ID,Home,OPP,MIN,salary,DKFPS,MINavg,salaryavg,DKFPSavg,MINstd,salarystd,DKFPSstd
1626196,44582,Josh Richardson,MIA,205.0,-7.0,SG/SF,2017-12-26,21700500.0,1.0,ORL,0.0,6800.0,0.0,32.0,5290.0,28.4,11.680943645290155,904.8634028281715,14.477089179497067
1626202,44677,Joe Young,IND,208.0,2.0,PG/SG,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,3.2,3000.0,0.7,5.391351098441528,0.0,1.4757295747452488
1626205,44657,Vince Hunter,MEM,205.0,-2.0,PF,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,0.2,3000.0,0.525,0.6324555320336759,0.0,1.660195771588399
1626209,44563,Mario Hezonja,ORL,205.0,7.0,SG,2017-12-26,21700500.0,0.0,MIA,0.0,5000.0,0.0,20.8,4130.0,18.9,13.472605951007068,651.5792780280506,16.90586683176386
1626220,44681,Royce O'Neale,UTA,205.0,6.0,SF,2017-12-26,21700503.0,0.0,DEN,0.0,3000.0,0.0,6.3,3000.0,5.025,6.4472216238211235,0.0,6.553677932614969
1626245,44703,Cristiano Felicio,CHI,213.0,7.0,PF/C,2017-12-26,21700501.0,0.0,MIL,0.0,3000.0,0.0,1.6,3000.0,1.275,2.6331223544174636,0.0,2.1162401145007723
1626246,44700,Boban Marjanovic,DET,208.0,-2.0,C,2017-12-26,21700498.0,1.0,IND,0.0,3300.0,0.0,4.6,3220.0,5.0,6.449806198638843,204.39612955674522,8.186201126828545
1626257,44688,Salah Mejri,DAL,209.0,6.0,C,2017-12-26,21700499.0,1.0,TOR,0.0,3000.0,0.0,7.3,3040.0,6.8,5.774464862170736,51.63977794943222,6.412661087428703
1627733,44714,Dragan Bender,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,3400.0,0.0,19.8,3400.0,10.625,11.390054140930728,0.0,8.008892627018493
1627734,44671,Domantas Sabonis,IND,208.0,2.0,PF/C,2017-12-26,21700498.0,0.0,DET,0.0,5400.0,0.0,19.8,5260.0,20.625,8.011103405759899,231.90036174568115,10.51800704611963
1627736,44699,Malik Beasley,DEN,205.0,-6.0,SG,2017-12-26,21700503.0,1.0,UTA,0.0,3200.0,0.0,12.4,3350.0,6.6,9.489175119284313,212.13203435596427,7.100665070572225
1627737,44615,Marquese Chriss,PHX,205.0,2.0,PF/C,2017-12-26,21700504.0,1.0,MEM,0.0,3500.0,0.0,19.1,3780.0,14.3,7.766738197095498,193.21835661585905,10.033139533012024
1627738,44682,Deyonta Davis,MEM,205.0,-2.0,PF/C,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,9.1,3080.0,8.025,4.677368680976283,103.27955589886444,6.127635487418184
1627739,44651,Kris Dunn,CHI,213.0,7.0,PG/SG,2017-12-26,21700501.0,0.0,MIL,0.0,7000.0,0.0,27.3,6580.0,32.225,11.13602761810113,539.1351098441528,15.728358146990423
1627740,44706,Henry Ellenson,DET,208.0,-2.0,PF/C,2017-12-26,21700498.0,1.0,IND,0.0,3000.0,0.0,1.4,3000.0,1.575,2.674987019698511,0.0,3.3334374983724486
1627741,44602,Buddy Hield,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,4700.0,0.0,22.7,4950.0,21.9,9.764447984624853,368.9323936863108,14.056038639041304
1627746,44742,Skal Labissiere,SAC,205.0,5.0,PF/C,2017-12-26,21700505.0,0.0,LAC,0.0,3300.0,0.0,8.4,3320.0,8.15,5.872724145478715,103.27955589886444,6.35872104540947
1627747,44643,Caris LeVert,BKN,207.0,11.0,SG/SF,2017-12-26,21700502.0,0.0,SAS,0.0,5100.0,0.0,26.0,5320.0,25.275,9.568466729604884,293.6362072739365,14.475769985277697
1627748,44659,Thon Maker,MIL,213.0,-7.0,PF/C,2017-12-26,21700501.0,1.0,CHI,0.0,3400.0,0.0,16.5,3540.0,11.45,7.442371187255363,126.49110640673517,6.859502735459603
1627749,44631,Dejounte Murray,SAS,207.0,-11.0,PG,2017-12-26,21700502.0,1.0,BKN,0.0,4400.0,0.0,16.4,4090.0,17.25,10.772392698209828,324.7221034122014,12.434271635729656
1627750,44663,Jamal Murray,DEN,205.0,-6.0,PG/SG,2017-12-26,21700503.0,1.0,UTA,0.0,5900.0,0.0,26.5,5680.0,26.4,11.3749236871677,209.76176963403032,17.685995715380134
1627751,44620,Jakob Poeltl,TOR,209.0,-6.0,PF/C,2017-12-26,21700499.0,0.0,DAL,0.0,3800.0,0.0,19.0,3690.0,15.525,7.586537784494031,137.03203194062976,7.564032213927524
1627755,44621,Tyler Ulis,PHX,205.0,2.0,PG,2017-12-26,21700504.0,1.0,MEM,0.0,3600.0,0.0,21.8,4090.0,13.9,9.566144004305581,264.365067451978,10.240985195662455
1627756,44638,Denzel Valentine,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,4700.0,0.0,24.1,4690.0,17.125,10.514011814927947,420.1851443775179,12.29004226554526
1627763,44581,Malcolm Brogdon,MIL,213.0,-7.0,PG/SG,2017-12-26,21700501.0,1.0,CHI,0.0,4800.0,0.0,28.4,4680.0,21.825,10.926013810067127,113.52924243950935,10.177623876808262
1627781,44665,Malachi Richardson,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,4.2,3000.0,1.575,6.3735564814491275,0.0,3.149184197710752
1627783,44666,Pascal Siakam,TOR,209.0,-6.0,PF,2017-12-26,21700499.0,0.0,DAL,0.0,3800.0,0.0,15.7,3810.0,15.175,6.074537019394979,87.55950357709132,8.153092460328578
1627812,44633,Yogi Ferrell,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,0.0,4500.0,0.0,28.5,4490.0,23.175,11.983785341498361,517.3651192984183,12.489467785120214
1627823,44698,Juancho Hernangomez,DEN,205.0,-6.0,SF/PF,2017-12-26,21700503.0,1.0,UTA,0.0,3300.0,0.0,2.4,3400.0,1.675,4.325634186002212,141.4213562373095,2.7209322340371314
1627832,44614,Fred VanVleet,TOR,209.0,-6.0,PG,2017-12-26,21700499.0,0.0,DAL,0.0,3500.0,0.0,18.6,3690.0,14.0,7.691264886581112,152.3883926754995,8.082903768654763
1627834,44743,Georgios Papagiannis,SAC,205.0,5.0,C,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,3.2,3000.0,3.025,5.2025634707004444,0.0,4.916596044690548
1627835,44694,Paul Zipser,CHI,213.0,7.0,SG/SF,2017-12-26,21700501.0,0.0,MIL,0.0,3300.0,0.0,12.9,3350.0,6.625,6.454111523328036,84.98365855987974,5.37645329190164
1627854,44713,Bryn Forbes,SAS,207.0,-11.0,PG/SG,2017-12-26,21700502.0,1.0,BKN,0.0,3500.0,0.0,25.1,3570.0,12.25,10.577229210798917,149.44341180973262,6.097586043308903
1628021,44724,David Nwaba,CHI,213.0,7.0,PG/SG,2017-12-26,21700501.0,0.0,MIL,0.0,4000.0,0.0,24.0,4030.0,18.225,10.1762250149825,205.7506581601462,9.921532419720032
1628367,44623,Josh Jackson,PHX,205.0,2.0,SG/SF,2017-12-26,21700504.0,1.0,MEM,0.0,4100.0,0.0,22.5,4100.0,16.225,8.746427842267954,240.37008503093273,8.45285126122804
1628371,44685,Jonathan Isaac,ORL,205.0,7.0,SF/PF,2017-12-26,21700500.0,0.0,MIA,0.0,3300.0,0.0,14.6,3390.0,10.475,8.208396784864739,73.78647873726214,8.822674386677395
1628372,44585,Dennis Smith Jr.,DAL,209.0,6.0,PG/SG,2017-12-26,21700499.0,1.0,TOR,0.0,4800.0,0.0,23.2,5240.0,20.925,8.71524845059253,353.3962208186286,9.127225755945776
1628374,44584,Lauri Markkanen,CHI,213.0,7.0,PF,2017-12-26,21700501.0,0.0,MIL,0.0,5400.0,0.0,25.7,5480.0,23.85,9.843779761859768,391.01008796307156,10.95077369159113
1628378,44578,Donovan Mitchell,UTA,205.0,6.0,PG/SG,2017-12-26,21700503.0,0.0,DEN,0.0,7300.0,0.0,30.2,6970.0,31.3,11.970333699980504,231.18054512532936,15.020264089999664
1628379,44744,Luke Kennard,DET,208.0,-2.0,SG,2017-12-26,21700498.0,1.0,IND,0.0,3600.0,0.0,15.7,3400.0,9.95,6.254775952999609,244.94897427831782,6.902897942168927
1628382,44725,Justin Jackson,SAC,205.0,5.0,SG/SF,2017-12-26,21700505.0,0.0,LAC,0.0,3000.0,0.0,11.7,3150.0,5.325,10.832564075252197,158.11388300841898,5.693624602229334
1628384,44617,OG Anunoby,TOR,209.0,-6.0,SF/PF,2017-12-26,21700499.0,0.0,DAL,0.0,3700.0,0.0,23.3,3560.0,13.675,9.405081368896049,84.32740427115678,9.042377084225881
1628386,44702,Jarrett Allen,BKN,207.0,11.0,PF/C,2017-12-26,21700502.0,0.0,SAS,0.0,3400.0,0.0,14.3,3400.0,10.4,8.165646194746488,0.0,7.208405587306467
1628387,44719,Ike Anigbogu,IND,208.0,2.0,PF/C,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,0.6,3000.0,0.25,1.3498971154211057,0.0,0.5270462766947291
1628388,44716,TJ Leaf,IND,208.0,2.0,SF/PF,2017-12-26,21700498.0,0.0,DET,0.0,3000.0,0.0,4.9,3000.0,3.25,4.483302354291975,5.086263020833333e-06,2.6167197446846013
1628389,44721,Bam Adebayo,MIA,205.0,-7.0,PF/C,2017-12-26,21700500.0,1.0,ORL,0.0,4100.0,0.0,24.0,4130.0,20.2,10.033277962194937,231.1805451253273,10.252235528572943
1628391,44683,D.J. Wilson,MIL,213.0,-7.0,PF/C,2017-12-26,21700501.0,1.0,CHI,0.0,3000.0,0.0,1.1,3000.0,0.225,2.1317702607092643,0.0,0.9010025280517006
1628393,44660,Jawun Evans,LAC,205.0,-5.0,PG,2017-12-26,21700505.0,1.0,SAC,0.0,3400.0,0.0,20.1,3290.0,13.775,11.357327541674975,292.3088169119167,12.025118387035622
1628397,44726,Ivan Rabb,MEM,205.0,-2.0,PF/C,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,,,,,,
1628405,44687,Johnathan Motley,DAL,209.0,6.0,PF/C,2017-12-26,21700499.0,1.0,TOR,0.0,3000.0,0.0,0.2,3000.0,0.725,0.6324555320336759,0.0,2.292651303622075
1628409,44662,Alec Peters,PHX,205.0,2.0,PF,2017-12-26,21700504.0,1.0,MEM,0.0,3000.0,0.0,0.4,3000.0,0.2,1.264911064067352,0.0,0.6324555320336767
1628411,44750,Wes Iwundu,ORL,205.0,7.0,SG/SF,2017-12-26,21700500.0,0.0,MIA,0.0,3200.0,0.0,17.3,3190.0,8.825,9.684466370889458,166.332999331662,5.957080287821841
1628412,44624,Frank Mason III,SAC,205.0,5.0,PG/SG,2017-12-26,21700505.0,0.0,LAC,0.0,4100.0,0.0,18.8,3920.0,15.975,7.8993670632526,139.8411797560202,7.873522789140266
1628414,44728,Sindarius Thornwell,LAC,205.0,-5.0,SG,2017-12-26,21700505.0,1.0,SAC,0.0,3000.0,0.0,10.0,3050.0,6.075,9.380831519646852,52.70462766947299,6.808950400432917
1628415,44748,Dillon Brooks,MEM,205.0,-2.0,SG/SF,2017-12-26,21700504.0,0.0,PHX,0.0,3800.0,0.0,22.7,3800.0,11.7,10.499206319209716,81.64965809277261,8.33233327332613
1628424,44736,Kobi Simmons,MEM,205.0,-2.0,SG,2017-12-26,21700504.0,0.0,PHX,0.0,3000.0,0.0,5.1,3000.0,3.1,8.659612513784255,0.0,5.806127031947468
1628425,44708,Sterling Brown,MIL,213.0,-7.0,SG,2017-12-26,21700501.0,1.0,CHI,0.0,3000.0,0.0,3.5,3000.0,2.525,4.972144630058766,0.0,4.245013414453351
1628451,44740,Jacob Wiley,BKN,207.0,11.0,PG,2017-12-26,21700502.0,0.0,SAS,0.0,3000.0,0.0,0.1,3000.0,0.0,0.31622776601682334,0.0,1.0082017943354665e-07
1628462,44635,Milos Teodosic,LAC,205.0,-5.0,PG/SG,2017-12-26,21700505.0,1.0,SAC,0.0,4600.0,0.0,19.3,4600.0,16.575,11.662380164919641,449.69125210773495,10.54886118129451
1628467,44594,Maxi Kleber,DAL,209.0,6.0,PF,2017-12-26,21700499.0,1.0,TOR,0.0,4100.0,0.0,22.7,3710.0,14.575,11.363195951061574,251.44029554194813,11.148025485359378
1628470,44675,Torrey Craig,DEN,205.0,-6.0,SG/SF,2017-12-26,21700503.0,1.0,UTA,0.0,3800.0,0.0,,,,,,
1628475,44678,Matt Williams,MIA,205.0,-7.0,SG,2017-12-26,21700500.0,1.0,ORL,0.0,3000.0,0.0,0.3,3000.0,0.075,0.9486832980505139,0.0,0.23717082451262847
1628476,44661,Derrick Walton Jr.,MIA,205.0,-7.0,PG,2017-12-26,21700500.0,1.0,ORL,0.0,3000.0,0.0,4.9,3000.0,3.225,7.852105167122735,0.0,5.615516697310923
1628503,44729,Jamel Artis,ORL,205.0,7.0,SG/SF,2017-12-26,21700500.0,0.0,MIA,0.0,3000.0,0.0,,,,,,
