2.582847283780575154e+01,5.400000000000000000e+03,5.900000000000000000e+03,5.860000000000000000e+03,5.800000000000000000e+03,4.898979485999998928e+01,2.825000000000000000e+01,5.981220611000000353e+00,2.250000000000000000e+01,3.975000000000000000e+01
1.972576329857111332e+01,4.100000000000000000e+03,4.700000000000000000e+03,4.479999999999999091e+03,4.300000000000000000e+03,1.469693845999999837e+02,2.210000000000000142e+01,6.838493986000001357e+00,1.324999999999999822e+01,3.050000000000000000e+01
2.870687826722860692e+01,5.900000000000000000e+03,6.400000000000000000e+03,6.300000000000000000e+03,6.100000000000000000e+03,1.224744871000000188e+02,3.168750000000000000e+01,8.802299059999999287e+00,1.850000000000000000e+01,4.150000000000000000e+01
3.762038401700556278e+01,7.800000000000000000e+03,8.300000000000000000e+03,8.125000000000000000e+03,7.900000000000000000e+03,1.479019945999999948e+02,3.887499999999999289e+01,7.072172580000000153e+00,2.875000000000000000e+01,4.800000000000000000e+01
1.989273161441088078e+01,4.300000000000000000e+03,4.600000000000000000e+03,4.320000000000000000e+03,4.100000000000000000e+03,1.599999999999999716e+02,2.135000000000000142e+01,6.479969135999999352e+00,1.475000000000000000e+01,3.300000000000000000e+01
2.510664251446724293e+01,5.300000000000000000e+03,5.400000000000000000e+03,5.280000000000000000e+03,5.100000000000000000e+03,1.166190378999999808e+02,2.755000000000000071e+01,9.325234581000000134e+00,1.775000000000000000e+01,4.075000000000000000e+01
6.862010903656484473e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,3.799999999999997602e+00,3.355592346999999975e+00,0.000000000000000000e+00,9.999999999999998224e+00
2.736891583353281376e+01,6.000000000000000000e+03,5.900000000000000000e+03,5.640000000000000909e+03,5.200000000000000000e+03,2.416609194999999488e+02,3.019999999999999574e+01,4.597281806000000692e+00,2.375000000000000000e+01,3.800000000000000000e+01
1.915792751312256215e+01,4.600000000000000000e+03,5.500000000000000000e+03,5.100000000000000000e+03,4.700000000000000000e+03,2.915475946999999906e+02,1.600000000000000000e+01,7.055582896000000659e+00,4.249999999999999112e+00,2.300000000000000000e+01
1.326419779658317744e+01,3.400000000000000000e+03,3.400000000000000000e+03,3.200000000000000000e+03,3.000000000000000455e+03,2.000000000000000000e+02,1.520833333000000387e+01,8.900394029999999290e+00,5.500000000000001776e+00,3.225000000000000000e+01
5.166061274707319129e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.499999999999998224e+00,4.999999999999994449e-01,9.999999999999985567e-01,1.999999999999998668e+00
1.762423121184110997e+01,4.000000000000000000e+03,3.900000000000000000e+03,3.680000000000000000e+03,3.500000000000000000e+03,1.833030278000000237e+02,2.250000000000000000e+01,5.284411035999999839e+00,1.425000000000000000e+01,2.900000000000000000e+01
1.204771710187196909e+01,3.500000000000000000e+03,3.500000000000000000e+03,3.360000000000000000e+03,3.000000000000000455e+03,1.854723699000000181e+02,1.309999999999999964e+01,1.174585032999999967e+01,1.500000000000001110e+00,3.025000000000000000e+01
9.324711084365846503e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.008333332999999676e+01,8.593440650999999875e+00,0.000000000000000000e+00,2.100000000000000000e+01
4.274911515042185783e+01,8.200000000000000000e+03,8.300000000000000000e+03,8.075000000000000000e+03,7.900000000000000000e+03,1.479019945999999948e+02,4.856250000000000000e+01,6.060566702000000916e+00,4.175000000000000000e+01,5.800000000000000000e+01
1.290369227528572260e+01,3.600000000000000000e+03,4.300000000000000000e+03,3.933333299999999326e+03,3.600000000000000000e+03,2.867441756000000055e+02,1.108333332999999854e+01,6.018490027999999548e+00,2.750000000000000888e+00,1.675000000000000355e+01
1.161384196579456507e+01,3.100000000000000000e+03,3.500000000000000000e+03,3.299999999999999545e+03,3.100000000000000000e+03,1.264911064000000067e+02,1.069999999999999929e+01,5.005996403999998456e+00,5.500000000000001776e+00,1.999999999999999645e+01
2.112346999347210286e+01,4.600000000000000000e+03,4.600000000000000000e+03,4.460000000000000000e+03,4.300000000000000000e+03,1.019803903000000105e+02,2.669999999999999929e+01,9.932774032999999392e+00,1.200000000000000000e+01,4.250000000000000000e+01
2.233909566700458882e+01,4.800000000000000000e+03,5.000000000000000000e+03,4.820000000000000000e+03,4.400000000000000000e+03,2.227105744999999786e+02,2.414999999999999858e+01,4.885181675000001000e+00,1.875000000000000000e+01,3.099999999999999645e+01
4.468409212713595480e+01,8.700000000000000000e+03,9.200000000000000000e+03,8.980000000000000000e+03,8.800000000000000000e+03,1.599999999999999716e+02,4.710000000000000142e+01,8.791473142000000962e+00,3.149999999999999645e+01,5.625000000000000000e+01
2.220574810355902073e+01,4.700000000000000000e+03,4.700000000000000000e+03,4.575000000000000000e+03,4.500000000000000000e+03,8.291561975999997003e+01,2.906250000000000000e+01,1.193128110000000142e+01,1.375000000000000178e+01,4.725000000000000000e+01
2.728703449666500447e+01,5.900000000000000000e+03,6.000000000000000000e+03,5.720000000000000000e+03,5.300000000000000000e+03,2.785677655000000073e+02,3.500000000000000000e+01,4.601630146000000643e+00,2.700000000000000000e+01,4.125000000000000000e+01
1.189224895834922968e+01,3.300000000000000000e+03,3.500000000000000000e+03,3.325000000000000455e+03,3.000000000000000455e+03,2.046338193000000274e+02,1.181250000000000000e+01,3.144315306999999837e+00,6.749999999999998224e+00,1.524999999999999645e+01
4.765215952601283789e+01,9.800000000000000000e+03,1.030000000000000000e+04,1.006666669999999976e+04,9.800000000000000000e+03,2.054804668000000447e+02,4.350000000000000000e+01,6.541533968999999615e+00,3.425000000000000000e+01,4.825000000000000711e+01
1.237898969650268732e+01,3.300000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.569999999999999929e+01,8.842228225999999580e+00,4.500000000000000000e+00,2.825000000000000000e+01
1.170262395590543925e+01,3.100000000000000000e+03,3.300000000000000000e+03,3.200000000000000000e+03,3.100000000000000000e+03,7.071067812000001140e+01,1.231249999999999822e+01,4.494354096999999548e+00,7.000000000000000000e+00,1.925000000000000000e+01
1.234941311180591761e+01,3.300000000000000000e+03,3.500000000000000000e+03,3.350000000000000455e+03,3.300000000000000000e+03,8.660254037999999355e+01,1.268750000000000000e+01,1.198094190000000125e+01,3.499999999999998224e+00,3.275000000000000000e+01
3.232812114804983139e+01,7.000000000000000000e+03,7.000000000000000000e+03,6.875000000000000000e+03,6.800000000000000000e+03,8.291561975999997003e+01,3.137500000000000000e+01,7.375000000000000000e+00,2.300000000000000000e+01,4.325000000000000000e+01
1.389217648655176340e+01,3.500000000000000000e+03,3.600000000000000000e+03,3.566666700000000219e+03,3.500000000000000000e+03,4.714045207999998865e+01,1.641666667000000146e+01,8.249579109999998217e-01,1.550000000000000000e+01,1.750000000000000000e+01
8.647935703396798957e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,7.416666667000001212e+00,5.169354139999999376e+00,1.749999999999999112e+00,1.425000000000000000e+01
1.062234181165695368e+01,3.000000000000000000e+03,3.200000000000000000e+03,3.075000000000000000e+03,3.000000000000000455e+03,8.291561975999997003e+01,1.093750000000000178e+01,6.057988011999999145e+00,4.000000000000000888e+00,1.824999999999999645e+01
1.053377976268530070e+01,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.193750000000000355e+01,5.772713292000000607e+00,4.500000000000000000e+00,1.925000000000000000e+01
3.520109403133392334e+01,7.500000000000000000e+03,7.500000000000000000e+03,7.350000000000000000e+03,7.200000000000000000e+03,1.118033989000000332e+02,3.631250000000000000e+01,7.018669300999999194e+00,2.550000000000000000e+01,4.325000000000000000e+01
4.607067327992990613e+01,9.500000000000000000e+03,9.600000000000000000e+03,9.375000000000000000e+03,9.100000000000000000e+03,1.920286436999999751e+02,4.537500000000000000e+01,8.167198112000001231e+00,3.275000000000000000e+01,5.525000000000000000e+01
1.296422557532787501e+01,3.300000000000000000e+03,3.300000000000000000e+03,3.299999999999999545e+03,3.300000000000000000e+03,0.000000000000000000e+00,1.625000000000000000e+01,6.188026072000000433e+00,7.499999999999999112e+00,2.075000000000000000e+01
8.130862332880498755e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,6.050000000000000711e+00,5.773647027999999182e+00,-4.999999999999992784e-01,1.575000000000000000e+01
1.483529783785343348e+01,3.700000000000000000e+03,4.400000000000000000e+03,3.833333299999999781e+03,3.400000000000000000e+03,3.944053188999999975e+02,1.891666667000000146e+01,4.244277193000001169e+00,1.050000000000000178e+01,2.300000000000000000e+01
1.071332871168852030e+01,3.200000000000000000e+03,3.600000000000000000e+03,3.450000000000000000e+03,3.300000000000000000e+03,1.118033989000000332e+02,8.583333332999998788e+00,4.900396808999999188e+00,1.249999999999999778e+00,1.625000000000000000e+01
1.596529767662286936e+01,3.500000000000000000e+03,4.000000000000000000e+03,3.833333299999999781e+03,3.500000000000000000e+03,1.795054935999999941e+02,1.900000000000000000e+01,6.829775497000000861e+00,1.050000000000000178e+01,3.000000000000000000e+01
2.153142231702804921e+01,4.600000000000000000e+03,5.100000000000000000e+03,4.816666699999999764e+03,4.400000000000000000e+03,2.192157740000000103e+02,2.195833332999999854e+01,6.045688317000000644e+00,1.475000000000000000e+01,3.275000000000000000e+01
5.077221550047399390e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.050000000000001599e+00,1.187434209000000740e+00,0.000000000000000000e+00,3.250000000000000000e+00
3.515291042625904083e+01,7.400000000000000000e+03,7.700000000000000000e+03,7.200000000000000000e+03,7.000000000000000000e+03,2.380476143000000491e+02,3.241666666999999791e+01,9.057302148999999858e+00,1.975000000000000000e+01,4.275000000000000000e+01
3.139051069691777585e+01,6.700000000000000000e+03,7.200000000000000000e+03,6.883333300000000236e+03,6.600000000000000000e+03,1.950783318000000008e+02,3.054166667000000146e+01,1.033140103000000032e+01,1.400000000000000000e+01,4.450000000000000000e+01
3.547219622880220413e+01,7.600000000000000000e+03,7.600000000000000000e+03,7.266666700000000674e+03,6.900000000000000000e+03,2.357022604000000001e+02,3.433333333000000209e+01,5.665441043999999593e+00,2.525000000000000000e+01,4.150000000000000000e+01
1.396608220785856425e+01,3.300000000000000000e+03,3.500000000000000000e+03,3.440000000000000000e+03,3.400000000000000000e+03,4.898979485999998928e+01,1.644999999999999574e+01,6.293647590999999153e+00,8.499999999999998224e+00,2.650000000000000355e+01
1.089617127925157725e+01,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,1.194999999999999751e+01,1.020220564000000074e+01,4.999999999999999112e+00,3.175000000000000000e+01
3.235426252707839012e+01,6.900000000000000000e+03,7.000000000000000000e+03,6.800000000000000000e+03,6.700000000000000000e+03,9.999999999999997158e+01,3.420833333000000209e+01,1.392795201000000205e+01,7.499999999999999112e+00,5.025000000000000000e+01
1.569910291582346140e+01,3.700000000000000000e+03,4.000000000000000000e+03,3.816666700000000219e+03,3.700000000000000000e+03,8.975274679000000333e+01,1.674999999999999645e+01,5.884301147999998705e+00,7.499999999999999112e+00,2.300000000000000000e+01
8.250515811145307410e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,6.416666666999999435e+00,5.669117117000000761e+00,-4.999999999999992784e-01,1.575000000000000000e+01
1.841960985213518498e+01,4.300000000000000000e+03,4.800000000000000000e+03,4.600000000000000000e+03,4.500000000000000000e+03,1.154700538000000023e+02,1.620833332999999854e+01,4.715702197999999790e+00,9.000000000000000000e+00,2.300000000000000000e+01
2.124047318100929616e+01,4.700000000000000000e+03,4.700000000000000000e+03,4.483333300000000236e+03,4.400000000000000000e+03,1.213351648000000154e+02,2.575000000000000000e+01,9.725396307000000462e+00,7.750000000000000000e+00,3.775000000000000000e+01
2.100398971885443089e+01,4.700000000000000000e+03,5.400000000000000000e+03,5.166666699999999764e+03,4.900000000000000000e+03,1.885618082999999956e+02,1.912500000000000000e+01,8.707934599999999747e+00,5.750000000000000000e+00,3.125000000000000355e+01
9.277151562273504126e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,8.666666667000002988e+00,7.252394241000000186e+00,2.000000000000000444e+00,1.874999999999999645e+01
1.022431158274412333e+01,3.400000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,3.500000000000000000e+03,0.000000000000000000e+00,6.900000000000002132e+00,5.717516943999999768e+00,1.249999999999999778e+00,1.675000000000000355e+01
2.751839745417237637e+01,5.600000000000000000e+03,6.200000000000000000e+03,5.816666699999999764e+03,5.500000000000000000e+03,2.192157740000000103e+02,2.954166667000000146e+01,7.360390425999999486e+00,2.175000000000000000e+01,4.100000000000000000e+01
4.312837958894670010e+01,8.400000000000000000e+03,8.900000000000000000e+03,8.633333300000000236e+03,8.500000000000000000e+03,1.374368541999999991e+02,4.733333333000000209e+01,1.532812412000000002e+01,2.475000000000000000e+01,7.450000000000000000e+01
3.199939024820924161e+01,6.800000000000000000e+03,6.500000000000000000e+03,6.320000000000000000e+03,6.000000000000000000e+03,1.720465053000000069e+02,3.800000000000000000e+01,1.434398828999999864e+01,1.900000000000000000e+01,5.875000000000000000e+01
9.584502808749677527e+00,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000000e+03,3.000000000000000455e+03,0.000000000000000000e+00,9.799999999999998934e+00,4.731278897000000150e+00,2.250000000000001776e+00,1.600000000000000000e+01
2.180796393379569409e+01,4.900000000000000000e+03,4.500000000000000000e+03,4.280000000000000000e+03,4.200000000000000000e+03,1.166190378999999808e+02,2.605000000000000071e+01,9.138380600999999714e+00,1.350000000000000000e+01,3.950000000000000000e+01
