4200,4100,3850,3700,125.8305739
4100,4600,4316.6667,4200,146.2494065
6500,6300,6050,5800,160.7275127
5500,5200,4950,4800,150
4900,5800,5400,4900,305.5050463
4600,4800,4616.6667,4400,134.3709625
4800,5600,5083.3333,4700,296.7415636
3000,3000,3000,3000,0
7100,6800,6580,6100,248.1934729
4700,4700,4560,4400,101.9803903
7300,6800,6580,6300,231.5167381
4600,4800,4740,4700,48.98979486
3000,3000,3000,3000,0
3600,3700,3660,3600,48.98979486
3100,3000,3000,3000,0
3300,3500,3440,3300,80
11600,11300,10880,10400,331.0589071
3500,3700,3540,3300,135.6465997
10300,10500,10333.3333,10200,124.7219129
10800,11800,11183.3333,10700,343.5921355
3600,4100,3850,3700,150
6100,6300,5720,5000,444.5222154
6800,7200,6783.3333,6300,313.1382371
4800,4800,4383.3333,3700,353.160335
3400,3400,3400,3400,0
3800,4400,4050,3800,269.2582404
4500,4700,4483.3333,4300,134.3709625
4300,4400,4033.3333,3700,268.7419249
6600,7400,7060,6900,205.9126028
6400,6900,6350,5800,377.4917218
3500,3600,3283.3333,3000,285.2873795
4600,5200,4980,4800,132.6649916
5600,5800,5400,5100,282.8427125
4000,4700,4483.3333,4300,121.3351648
5700,5800,5360,4800,387.8143886
7100,7300,7300,7300,0
3600,3600,3566.6667,3500,47.14045208
3400,3500,3083.3333,3000,186.3389981
3700,3700,3650,3600,50
4700,4900,4520,4200,231.5167381
3600,3600,3500,3400,81.64965809
5500,5700,5540,5300,149.6662955
3700,3900,3633.3333,3500,188.5618083
7800,8400,8140,7600,287.0540019
4200,4200,4050,3900,125.8305739
3000,3000,3000,3000,0
4000,4000,3775,3700,129.9038106
8600,8400,8080,7600,305.9411708
3000,3000,3000,3000,0
3100,3100,3100,3100,0
6400,7100,6620,6300,271.2931993
3300,3400,3375,3300,43.30127019
3500,3700,3640,3500,80
11000,11900,11480,11000,305.9411708
3000,3300,3166.6667,3100,94.28090416
4900,5100,4880,4700,132.6649916
4800,4900,4840,4700,80
4200,4800,4620,4300,172.0465053
3400,3600,3560,3400,80
3600,3400,3200,3000,200
5000,4900,4560,4200,272.7636339
9100,9400,9140,8700,265.3299832
6800,7000,6880,6700,116.6190379
4000,4200,3920,3300,331.0589071
6400,7200,6950,6700,250
3500,3600,3533.3333,3500,47.14045208
3800,4000,3880,3800,74.83314774
3500,4200,3880,3500,231.5167381
3000,3000,3000,3000,0
3000,3000,3000,3000,0
3400,4500,3714.2857,3400,331.3546716
4500,4900,4228.5714,3700,462.0274751
5700,6300,5933.3333,5700,221.1083194
7200,8200,7728.5714,7300,305.7276366
5000,5800,5366.6667,5000,249.4438258
7700,8100,7614.2857,7300,229.4625486
3900,4000,3920,3800,74.83314774
4600,4600,4185.7143,4000,216.6535841
4000,4100,3983.3333,3900,89.75274679
3600,3300,3050,3000,111.8033989
3600,3700,3666.6667,3600,47.14045208
11600,11900,11733.3333,11600,110.5541597
4100,4400,4166.6667,3800,188.5618083
5100,5800,5560,5300,162.4807681
3000,3000,3000,3000,0
7900,8500,8240,7900,205.9126028
3600,3800,3800,3800,0
3700,3800,3683.3333,3600,68.71842709
3200,3400,3350,3200,76.37626158
11500,12000,11266.6667,11000,359.0109871
3800,3800,3675,3500,129.9038106
3000,3000,3000,3000,0
3100,3300,3183.3333,3100,68.71842709
3600,3600,3316.6667,3200,134.3709625
7000,6700,6566.6667,6500,74.53559925
7600,8400,7950,7700,287.2281323
3500,3700,3660,3600,48.98979486
3000,3000,3000,3000,0
3000,3100,3100,3100,0
3000,3000,3000,3000,0
3400,3400,3300,3100,141.4213562
3200,3200,3200,3200,0
3300,3300,3150,3000,150
5700,5800,5466.6667,5200,228.52182
6800,6600,6416.6667,6200,121.3351648
4500,4500,4266.6667,3900,235.7022604
4400,3800,3566.6667,3500,110.5541597
4100,4200,3866.6667,3500,249.4438258
4200,4200,3966.6667,3800,137.4368542
3900,3700,3516.6667,3300,121.3351648
3600,3800,3700,3600,63.2455532
7300,7400,7200,6900,178.8854382
4100,4300,4220,4100,74.83314774
3000,3000,3000,3000,0
3700,3700,3500,3400,122.4744871
3200,3000,3000,3000,0
3000,3200,3120,3000,97.97958971
3100,3200,3120,3100,40
3000,3000,3000,3000,0
7700,7700,7520,7100,213.541565
4700,3900,3850,3800,50
4200,4200,3980,3800,160
6200,6700,6340,6200,195.9591794
5400,6000,5560,5300,241.6609195
3000,3000,3000,3000,0
6000,5900,5620,5400,172.0465053
4400,4500,4300,3900,234.520788
4500,4800,4580,4500,116.6190379
3800,3800,3700,3600,63.2455532
4900,5500,5200,4700,282.8427125
3000,3000,3000,3000,0
4500,4700,4583.3333,4400,106.7187373
3000,3000,3000,3000,0
4500,4800,4716.6667,4600,68.71842709
7000,7300,6700,6300,341.5650255
3600,3700,3650,3600,50
3100,3100,3025,3000,43.30127019
6900,7100,6666.6667,6100,298.142397
10800,11600,11000,10400,404.1451884
3300,3500,3416.6667,3300,89.75274679
8600,8600,8120,7600,354.4009029
3300,3400,3350,3300,50
3700,3700,3640,3500,80
11100,11600,11300,11000,268.3281573
4800,4900,4840,4700,80
4700,4900,4820,4700,74.83314774
4200,4700,4500,4200,209.7617696
3000,3100,3066.6667,3000,47.14045208
3400,3400,3400,3400,0
4100,4100,3733.3333,3300,319.7221016
4400,4500,4433.3333,4300,94.28090416
3800,4100,3950,3900,76.37626158
3800,4500,4266.6667,4000,159.8610508
4300,4400,4183.3333,3900,157.2330189
4600,4500,4460,4400,48.98979486
6400,6900,6650,6400,160.7275127
3600,3700,3666.6667,3600,47.14045208
3000,3000,3000,3000,0
6500,6600,6480,6400,74.83314774
9000,8700,7800,6900,583.0951895
3600,3600,3540,3500,48.98979486
3500,3800,3620,3500,116.6190379
6200,6200,6020,5900,116.6190379
9600,9100,8580,8100,348.7119155
3800,3800,3760,3600,80
6100,6700,6340,6000,241.6609195
3000,3000,3000,3000,0
3000,3100,3100,3100,0
4600,4700,4583.3333,4400,134.3709625
5700,5600,4950,4500,386.2210075
6500,6700,6500,6300,152.7525232
3700,3900,3783.3333,3700,68.71842709
4800,4600,3916.6667,3700,307.7697552
3600,3600,3383.3333,3200,146.2494065
4700,4600,4400,4200,152.7525232
3600,3900,3616.6667,3400,157.2330189
3900,3600,3566.6667,3500,47.14045208
5900,5800,5416.6667,4800,376.0171391
3800,3500,3150,3000,214.0872096
3000,3000,3000,3000,0
3000,3000,3000,3000,0
4400,3900,3666.6667,3500,179.5054936
4100,3700,3660,3600,48.98979486
4500,4200,4100,3900,115.4700538
3900,3600,3516.6667,3400,89.75274679
5500,5700,5540,5300,149.6662955
8000,8400,8083.3333,7600,291.0708199
5600,6000,5716.6667,5400,195.0783318
3400,3500,3314.2857,3200,135.5261854
6600,7600,7333.3333,6600,344.8026811
7800,8800,8333.3333,8000,292.4988129
3400,3400,3240,3200,80
4400,4700,4214.2857,4000,253.1435021
3000,3000,3000,3000,0
3000,3000,3000,3000,0
4100,4200,3742.8571,3600,212.8523489
5100,5400,5214.2857,5000,135.5261854
5700,6100,5871.4286,5500,182.9464068
3500,3800,3628.5714,3500,88.06305719
4400,4600,3671.4286,3400,391.7516915
3700,3900,3842.8571,3700,72.84313591
7500,8100,7857.1429,7600,159.0789818
4500,5300,4742.8571,4400,266.4965444
3400,3800,3633.3333,3400,137.4368542
3200,3400,3300,3200,81.64965809
3900,5300,4528.5714,3800,468.1705602
3000,3200,3171.4286,3000,69.98542122
7000,7600,7283.3333,7000,211.4762923
3400,3500,3428.5714,3400,45.17539515
3000,3000,3000,3000,0
4100,3900,3820,3700,97.97958971
4500,4200,4050,3900,111.8033989
5200,5300,5200,5100,100
3000,3000,3000,3000,0
3000,3300,3300,3300,0
3500,4000,3800,3600,141.4213562
4000,3900,3820,3800,40
3100,3400,3400,3400,0
3300,3300,3300,3300,0
3500,3500,3500,3500,0
3900,3700,3616.6667,3400,106.7187373
8400,8500,8266.6667,7800,228.52182
3500,4000,3716.6667,3400,186.3389981
3700,3900,3816.6667,3700,89.75274679
8300,8700,8383.3333,8200,195.0783318
3800,3800,3740,3600,80
3700,3900,3733.3333,3400,159.8610508
3500,3600,3516.6667,3500,37.26779962
5300,4900,4650,4400,170.7825128
4400,4300,3675,3300,414.5780988
3200,3500,3180,3000,222.7105745
6600,6600,5900,5200,521.5361924
3200,3300,3300,3300,0
3600,3700,3380,3200,222.7105745
5600,7200,6620,6000,391.9183588
4100,4300,4060,3800,162.4807681
9200,8800,8240,7500,436.3484846
4100,4100,3916.6667,3800,106.7187373
5500,6000,5866.6667,5700,110.5541597
3800,3500,3260,3100,195.9591794
3300,3000,3000,3000,0
3500,3600,3500,3300,115.4700538
9500,9400,9233.3333,9100,137.4368542
3900,3700,3700,3700,0
3800,3300,3216.6667,3200,37.26779962
6100,6600,6316.6667,6200,134.3709625
3500,3100,3025,3000,43.30127019
3000,3000,3000,3000,0
4200,4400,4220,4100,97.97958971
4900,5600,5280,5000,193.9071943
6300,6200,6020,5900,116.6190379
6700,6400,6280,6200,74.83314774
5800,6100,5875,5700,147.9019946
4000,4200,3820,3500,248.1934729
4600,4900,4800,4700,89.4427191
9300,9200,8980,8900,116.6190379
3400,3400,3400,3400,0
3600,3500,3460,3300,80
6800,6700,6380,6100,213.541565
3100,3300,3160,3100,80
5700,5600,5260,4700,307.2458299
4400,4500,4425,4400,43.30127019
3900,3900,3750,3700,86.60254038
6300,6100,5740,5400,233.2380758
5100,5500,5425,5300,82.91561976
3200,3400,3316.6667,3200,89.75274679
4200,4400,4216.6667,4100,106.7187373
11800,11900,11700,11600,115.4700538
3500,3800,3700,3600,100
3500,3700,3650,3600,50
3600,3800,3683.3333,3600,68.71842709
3000,3000,3000,3000,0
8200,8500,8180,7900,248.1934729
4100,4100,3966.6667,3900,74.53559925
3800,3600,3150,3000,229.1287847
4900,5300,4816.6667,4400,291.0708199
8500,8000,7950,7900,50
3500,4100,3850,3500,206.1552813
3200,3300,3225,3200,43.30127019
5100,5300,5150,5000,95.74271078
4800,5200,4900,4700,209.7617696
4300,4400,3650,3100,531.5072906
3200,3400,3283.3333,3200,68.71842709
7700,8600,7916.6667,7200,491.3134324
4500,4500,4366.6667,4000,179.5054936
4200,4400,3716.6667,3500,323.6081306
5800,5800,5550,5200,206.1552813
3700,3900,3616.6667,3500,146.2494065
3300,3300,3225,3000,129.9038106
3400,3600,3500,3400,100
3200,3200,3200,3200,0
4600,4200,3966.6667,3700,197.2026594
6400,6800,6516.6667,6400,146.2494065
4000,4200,3966.6667,3800,137.4368542
7100,8200,7685.7143,7200,352.2522287
3400,3700,3557.1429,3400,104.9781318
3800,4000,3940,3900,48.98979486
3200,3300,3280,3200,40
5700,6300,5933.3333,5700,221.1083194
4500,4600,4271.4286,4000,243.2769481
4800,5500,5233.3333,5000,188.5618083
3000,3000,3000,3000,0
4400,4900,4342.8571,3700,413.5461379
3400,3900,3666.6667,3400,149.0711985
7800,8100,7614.2857,7300,229.4625486
5900,5900,5650,5400,150
6000,6100,5828.5714,5500,182.9464068
6900,7600,7166.6667,6600,410.9609335
8500,8800,8216.6667,7800,338.7066905
3400,3400,3266.6667,3200,94.28090416
4400,4700,4257.1429,4000,255.550626
3400,3500,3342.8571,3200,129.3626448
5100,5400,5171.4286,5000,116.0576915
3500,3800,3600,3500,92.58200998
4100,4200,3814.2857,3600,235.6060357
6300,6700,6350,6200,170.7825128
5900,6300,6066.6667,5900,149.0711985
4000,4200,3850,3500,236.2907813
8700,9300,9033.3333,8900,159.8610508
3000,3000,3000,3000,0
5500,6100,5860,5700,135.6465997
4500,4900,4766.6667,4600,110.5541597
5000,5600,5216.6667,4900,226.6911751
4300,4400,4216.6667,4100,89.75274679
4100,4200,4016.6667,3800,167.497927
3800,3800,3716.6667,3600,68.71842709
3000,3000,3000,3000,0
3200,3000,3000,3000,0
4800,4800,4566.6667,4500,110.5541597
5500,6000,5533.3333,5300,228.52182
5000,5500,5150,4700,281.3657169
4400,4500,4320,3900,213.541565
5100,5300,5016.6667,4800,219.215774
5800,5900,5483.3333,5200,240.9472049
5800,5700,5433.3333,5200,197.2026594
3500,3800,3666.6667,3500,94.28090416
3400,3800,3666.6667,3500,94.28090416
7200,8200,7633.3333,7000,418.993503
3300,3400,3300,3200,57.73502692
3300,3600,3433.3333,3300,124.7219129
5400,5500,5500,5500,0
3900,4200,4066.6667,3900,94.28090416
3200,3600,3483.3333,3200,146.2494065
5800,5700,5375,5100,277.2634127
3500,3600,3540,3500,48.98979486
3200,3200,3200,3200,0
5600,5500,5300,5100,141.4213562
4200,4300,4266.6667,4200,47.14045208
4100,3800,3680,3600,97.97958971
9600,10100,9820,9500,193.9071943
3400,3500,3440,3300,80
6300,6300,6133.3333,6000,124.7219129
4700,4700,4583.3333,4400,106.7187373
4400,5400,4983.3333,4600,328.7180487
5200,5800,5633.3333,5500,124.7219129
5900,5500,5060,4800,257.6819745
3300,3500,3416.6667,3300,89.75274679
4900,5800,5283.3333,4900,338.7066905
4100,4400,4233.3333,4100,94.28090416
6800,6500,6116.6667,5800,233.9278141
4200,4200,3916.6667,3700,177.1690969
4800,5600,5000,4700,294.3920289
4700,4900,4800,4700,81.64965809
4200,4700,4450,4200,221.7355783
6500,6700,6480,6300,132.6649916
4800,4900,4833.3333,4700,74.53559925
9000,8600,8200,7600,369.6845502
3000,3100,3050,3000,50
3800,3700,3650,3500,76.37626158
10500,11600,11266.6667,11000,256.0381916
3300,3600,3520,3400,97.97958971
4800,5000,4720,4300,248.1934729
8900,9400,9080,8700,231.5167381
6200,6700,6550,6400,150
3900,4200,4060,3900,120
3500,3500,3500,3500,0
3400,3600,3280,3000,240
3800,4000,3860,3800,80
6500,7000,6840,6700,101.9803903
3700,3800,3800,3800,0
6100,6700,6260,6000,241.6609195
6300,6600,6500,6400,63.2455532
3500,3600,3560,3500,48.98979486
3500,3700,3560,3500,80
3000,3000,3000,3000,0
6100,6200,6080,5900,116.6190379
8800,9600,8840,8100,496.3869458
8400,9000,8220,7600,538.1449619
8100,7700,7700,7700,0
3500,3600,3366.6667,3000,262.4669291
3000,3000,3000,3000,0
6400,7400,7000,6600,275.680975
6100,6900,6450,6000,287.2281323
5700,5800,5483.3333,5100,254.4056254
4500,4600,4450,4300,95.74271078
4600,4400,4133.3333,3700,235.7022604
4000,4700,4433.3333,4000,213.4374746
3000,3100,3050,3000,50
3500,3600,3366.6667,3200,169.9673171
7600,8000,7750,7600,150
6500,7000,6650,6500,170.7825128
3100,3200,3150,3100,50
3400,3400,3350,3100,111.8033989
3600,3800,3750,3600,86.60254038
3500,3700,3620,3500,74.83314774
11200,12000,11350,11000,345.205253
3000,3000,3000,3000,0
3400,3400,3400,3400,0
4900,4600,4500,4400,70.71067812
6300,6900,6640,6400,174.3559577
3700,4100,3940,3800,101.9803903
