Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
SG/SF,Allen Crabbe,3600,Tor@Por 10:00PM ET,17.055,Por,1,0,17.214,11.250,17.625,16.250,5.500,21.600,0.267,8.000,215.500,0.497,15.250
SG/SF,Terrence Ross,3600,Tor@Por 10:00PM ET,17.161,Tor,0,0,15.714,11.453,14.750,13.750,14.000,21.600,0.291,-8.000,215.500,4.497,15.500
PG/SG,Rodney Stuckey,3500,Ind@Chi 08:00PM ET,16.656,Ind,0,0,19.071,9.094,20.938,20.750,13.000,21.000,0.320,2.000,206.000,-11.933,2.000
PG,Tomas Satoransky,3500,Mil@Was 07:00PM ET,9.091,Was,1,0,8.643,4.327,3.125,2.500,4.000,21.000,0.065,-3.500,213.000,-8997.295,0.000
SG/SF,Kelly Oubre Jr.,3500,Mil@Was 07:00PM ET,13.259,Was,1,0,21.071,7.156,14.062,11.250,22.500,21.000,0.208,-3.500,213.000,2.705,14.000
PG,Andrew Harrison,3500,Mem@Orl 07:00PM ET,18.161,Mem,0,0,24.500,11.763,13.438,15.500,19.000,21.000,0.377,-3.000,193.000,-11.634,16.000
SF/PF,Sam Dekker,3500,Pho@Hou 08:00PM ET,15.161,Hou,1,0,19.107,10.333,12.875,6.750,22.250,21.000,0.199,-13.000,230.000,14.892,20.000
PF,Jared Dudley,3500,Pho@Hou 08:00PM ET,17.371,Pho,0,0,15.036,11.600,10.438,5.750,16.500,21.000,0.317,13.000,230.000,2.273,0.000
C,Kosta Koufos,3500,Phi@Sac 10:30PM ET,15.558,Sac,1,0,14.643,9.297,12.188,19.000,27.000,21.000,0.266,-8.500,205.500,-2.672,15.250
SF,Doug McDermott,3400,Ind@Chi 08:00PM ET,16.235,Chi,1,0,13.500,10.306,17.375,9.000,11.000,20.400,0.274,-2.000,206.000,-2.314,0.000
SF/PF,Jeff Green,3400,Mem@Orl 07:00PM ET,16.395,Orl,1,0,13.536,10.132,12.688,6.000,3.750,20.400,0.312,3.000,193.000,-9011.634,9.250
SF,Chandler Parsons,3400,Mem@Orl 07:00PM ET,12.844,Mem,0,0,13.700,8.750,11.312,12.750,25.000,20.400,0.099,-3.000,193.000,-17.287,1.250
SF,James Ennis III,3400,Mem@Orl 07:00PM ET,18.556,Mem,0,0,14.607,11.611,13.750,14.750,25.000,20.400,0.409,-3.000,193.000,-11.634,18.000
PF,Marquese Chriss,3400,Pho@Hou 08:00PM ET,13.358,Pho,0,0,15.036,8.317,12.875,4.250,16.500,20.400,0.158,13.000,230.000,10.892,23.250
SG,Gerald Henderson,3400,Phi@Sac 10:30PM ET,16.991,Phi,0,0,11.464,9.354,16.938,17.250,23.000,20.400,0.329,8.500,205.500,-6.672,10.000
SF/PF,Richard Jefferson,3300,Cle@Det 07:30PM ET,10.107,Cle,0,0,9.321,6.350,12.000,10.000,7.500,19.800,0.036,5.500,204.500,-3.389,7.500
SG/SF,Jeremy Lamb,3300,Cha@Bkn 07:30PM ET,16.947,Cha,0,0,19.643,8.455,12.938,10.750,30.000,19.800,0.407,-6.500,217.500,5.931,26.500
SG/SF,Tony Snell,3300,Mil@Was 07:00PM ET,16.889,Mil,0,0,17.929,11.911,18.062,20.250,10.750,19.800,0.322,3.500,213.000,2.705,32.500
PF/C,Jarell Martin,3300,Mem@Orl 07:00PM ET,11.387,Mem,0,0,10.893,6.417,9.125,11.000,14.750,19.800,0.132,-3.000,193.000,-11.634,16.000
SG,Nik Stauskas,3300,Phi@Sac 10:30PM ET,17.269,Phi,0,0,21.321,11.062,14.875,16.250,23.000,19.800,0.360,8.500,205.500,-13.388,6.250
PF,Anthony Tolliver,3300,Phi@Sac 10:30PM ET,11.806,Sac,1,0,9.071,4.825,19.938,23.250,6.500,19.800,0.198,-8.500,205.500,-2.672,10.000
PG/SG,Jamal Murray,3300,Den@LAC 10:30PM ET,17.008,Den,0,0,19.857,9.974,11.562,2.750,4.250,19.800,0.393,-4.500,208.500,-9010.380,2.750
C,Salah Mejri,3300,Dal@NO 08:00PM ET,11.942,Dal,0,0,12.786,5.054,13.938,18.000,20.500,19.800,0.189,4.500,199.500,-6.974,8.250
PG,Ish Smith,3200,Cle@Det 07:30PM ET,22.875,Det,1,0,17.929,15.912,14.688,16.250,22.000,19.200,0.656,-5.500,204.500,-3.389,25.000
SG,DeAndre Liggins,3200,Cle@Det 07:30PM ET,8.638,Cle,0,0,10.500,2.450,9.250,8.000,8.500,19.200,0.069,5.500,204.500,-9.488,2.250
PF,Kris Humphries,3200,Atl@Min 08:00PM ET,9.679,Atl,0,0,8.964,4.346,7.312,24.500,6.500,19.200,0.133,-2.000,208.500,-0.521,21.250
SG,Joe Harris,3200,Cha@Bkn 07:30PM ET,17.216,Bkn,1,0,18.964,12.406,16.500,5.250,20.500,19.200,0.389,6.500,217.500,-5.513,2.500
C,Al Jefferson,3200,Ind@Chi 08:00PM ET,15.653,Ind,0,0,17.893,10.221,17.938,12.750,8.500,19.200,0.322,2.000,206.000,-2.314,21.250
PF,Mirza Teletovic,3200,Mil@Was 07:00PM ET,13.950,Mil,0,0,17.786,8.077,15.250,4.500,25.000,19.200,0.260,3.500,213.000,-5.143,0.000
SG,Troy Daniels,3200,Mem@Orl 07:00PM ET,14.464,Mem,0,0,13.929,5.604,12.000,8.750,22.000,19.200,0.353,-3.000,193.000,-11.634,26.500
C,Jusuf Nurkic,3200,Den@LAC 10:30PM ET,22.306,Den,0,0,20.214,14.133,14.812,10.250,14.000,19.200,0.609,-4.500,208.500,-11.932,0.000
SG,E'Twaun Moore,3200,Dal@NO 08:00PM ET,18.607,NO,1,0,14.821,13.357,14.812,14.250,4.000,19.200,0.462,-4.500,199.500,-9006.974,23.750
SG,Buddy Hield,3200,Dal@NO 08:00PM ET,13.969,NO,1,0,13.786,7.328,12.500,12.250,4.000,19.200,0.265,-4.500,199.500,-9006.974,20.500
SG/SF,Stanley Johnson,3100,Cle@Det 07:30PM ET,9.777,Det,1,0,10.429,4.650,11.500,17.750,27.500,18.600,0.106,-5.500,204.500,-3.389,6.750
SF,Anthony Bennett,3100,Cha@Bkn 07:30PM ET,10.920,Bkn,1,0,6.250,5.812,12.250,17.000,22.000,18.600,0.152,6.500,217.500,1.931,0.000
SF,Solomon Hill,3100,Dal@NO 08:00PM ET,15.500,NO,1,0,14.571,10.574,9.500,7.000,5.500,18.600,0.335,-4.500,199.500,-6.974,24.750
PG,Mo Williams,3000,Cle@Det 07:30PM ET,0.000,Cle,0,0,0.000,0.000,0.000,0.000,25.000,18.000,0.000,5.500,204.500,0.000,0.000
PG,Beno Udrih,3000,Cle@Det 07:30PM ET,13.635,Det,1,0,16.250,8.292,9.000,5.000,22.000,18.000,0.245,-5.500,204.500,-10.331,0.000
PG,Kay Felder,3000,Cle@Det 07:30PM ET,9.192,Cle,0,0,11.700,4.778,13.875,20.250,25.000,18.000,0.146,5.500,204.500,-3.389,19.250
SG,James Jones,3000,Cle@Det 07:30PM ET,4.824,Cle,0,0,7.643,1.659,6.062,2.750,8.500,18.000,0.017,5.500,204.500,-3.389,3.250
SG,Jordan McRae,3000,Cle@Det 07:30PM ET,6.917,Cle,0,0,9.062,1.357,8.688,10.000,8.500,18.000,0.025,5.500,204.500,-3.389,11.000
SG,Darrun Hilliard,3000,Cle@Det 07:30PM ET,7.342,Det,1,0,6.821,3.275,8.000,13.000,28.000,18.000,0.028,-5.500,204.500,-8.312,2.250
SF,Mike Dunleavy,3000,Cle@Det 07:30PM ET,9.452,Cle,0,0,7.107,5.438,14.375,20.500,3.000,18.000,0.091,5.500,204.500,-9003.389,14.500
SF,Reggie Bullock,3000,Cle@Det 07:30PM ET,7.563,Det,1,0,8.417,2.500,7.562,0.000,27.000,18.000,0.112,-5.500,204.500,-3.389,0.000
SF,Michael Gbinije,3000,Cle@Det 07:30PM ET,1.357,Det,1,0,1.062,0.417,1.500,1.500,27.000,18.000,0.005,-5.500,204.500,-3.389,1.250
PF,Henry Ellenson,3000,Cle@Det 07:30PM ET,2.875,Det,1,0,3.500,1.708,3.375,2.500,14.000,18.000,0.005,-5.500,204.500,-5.974,0.000
C,Chris Andersen,3000,Cle@Det 07:30PM ET,7.979,Cle,0,0,7.688,4.607,8.312,11.000,5.000,18.000,0.035,5.500,204.500,-9003.389,0.000
C,Boban Marjanovic,3000,Cle@Det 07:30PM ET,5.563,Det,1,0,4.600,2.500,5.875,14.500,6.000,18.000,0.020,-5.500,204.500,-3.389,0.000
PG,John Lucas III,3000,Atl@Min 08:00PM ET,1.500,Min,1,0,0.000,0.000,0.000,0.000,23.000,18.000,0.021,2.000,208.500,-0.521,0.000
PG,Malcolm Delaney,3000,Atl@Min 08:00PM ET,11.975,Atl,0,0,10.786,6.159,6.688,14.000,20.000,18.000,0.133,-2.000,208.500,-6.764,4.750
PG,Kris Dunn,3000,Atl@Min 08:00PM ET,12.888,Min,1,0,11.929,7.735,12.812,16.000,23.000,18.000,0.253,2.000,208.500,-0.521,15.500
PG,Tyus Jones,3000,Atl@Min 08:00PM ET,10.167,Min,1,0,4.607,3.300,2.812,4.750,23.000,18.000,0.209,2.000,208.500,-0.521,1.250
SG/SF,Shabazz Muhammad,3000,Atl@Min 08:00PM ET,10.779,Min,1,0,9.750,5.923,13.938,20.250,26.000,18.000,0.123,2.000,208.500,-0.521,16.750
SG,Brandon Rush,3000,Atl@Min 08:00PM ET,4.773,Min,1,0,6.100,2.714,3.938,4.500,26.000,18.000,0.008,2.000,208.500,-0.521,0.000
SF/PF,Nemanja Bjelica,3000,Atl@Min 08:00PM ET,13.565,Min,1,0,9.250,5.983,6.000,2.750,22.500,18.000,0.319,2.000,208.500,-0.521,21.250
SF,Ryan Kelly,3000,Atl@Min 08:00PM ET,4.281,Atl,0,0,6.500,2.188,5.188,4.750,5.500,18.000,0.008,-2.000,208.500,-0.521,7.750
SF,Taurean Prince,3000,Atl@Min 08:00PM ET,7.763,Atl,0,0,7.679,2.841,2.250,1.000,5.500,18.000,0.073,-2.000,208.500,-0.521,9.500
SF,DeAndre' Bembry,3000,Atl@Min 08:00PM ET,3.575,Atl,0,0,5.000,1.071,4.875,17.500,5.500,18.000,0.020,-2.000,208.500,-0.521,9.750
PF,Jordan Hill,3000,Atl@Min 08:00PM ET,4.167,Min,1,0,3.375,2.875,6.375,13.000,19.000,18.000,0.067,2.000,208.500,-0.521,1.250
PF,Mike Scott,3000,Atl@Min 08:00PM ET,8.917,Atl,0,0,8.688,4.375,10.750,16.500,6.500,18.000,0.071,-2.000,208.500,-0.521,14.250
PF,Adreian Payne,3000,Atl@Min 08:00PM ET,9.694,Min,1,0,10.750,4.625,4.812,2.750,19.000,18.000,0.102,2.000,208.500,-7.148,0.000
C,Tiago Splitter,3000,Atl@Min 08:00PM ET,0.000,Atl,0,0,0.000,0.000,0.000,0.000,15.000,18.000,0.000,-2.000,208.500,0.000,0.000
C,Nikola Pekovic,3000,Atl@Min 08:00PM ET,0.000,Min,1,0,0.000,0.000,0.000,0.000,4.000,18.000,0.000,2.000,208.500,0.000,0.000
PG,Randy Foye,3000,Cha@Bkn 07:30PM ET,11.224,Bkn,1,0,10.714,6.225,6.812,5.750,14.500,18.000,0.149,6.500,217.500,1.931,7.750
PG,Brian Roberts,3000,Cha@Bkn 07:30PM ET,3.464,Cha,0,0,5.125,0.562,4.000,10.250,29.000,18.000,0.017,-6.500,217.500,5.931,0.000
PG,Spencer Dinwiddie,3000,Cha@Bkn 07:30PM ET,9.464,Bkn,1,0,3.125,2.438,11.438,23.750,14.500,18.000,0.199,6.500,217.500,1.931,0.000
PG,Aaron Harrison,3000,Cha@Bkn 07:30PM ET,1.625,Cha,0,0,2.500,0.625,1.625,1.250,29.000,18.000,0.024,-6.500,217.500,5.931,0.000
PG,Isaiah Whitehead,3000,Cha@Bkn 07:30PM ET,15.682,Bkn,1,0,18.607,10.318,17.000,13.250,14.500,18.000,0.367,6.500,217.500,1.931,18.500
SF,Treveon Graham,3000,Cha@Bkn 07:30PM ET,4.625,Cha,0,0,6.500,0.625,5.438,5.250,30.000,18.000,0.018,-6.500,217.500,5.931,0.000
SF,Caris LeVert,3000,Cha@Bkn 07:30PM ET,11.639,Bkn,1,0,12.083,7.750,11.875,25.250,22.000,18.000,0.166,6.500,217.500,1.931,7.750
PF/C,Luis Scola,3000,Cha@Bkn 07:30PM ET,12.481,Bkn,1,0,7.929,6.923,10.500,16.250,18.750,18.000,0.230,6.500,217.500,1.931,0.000
PF/C,Spencer Hawes,3000,Cha@Bkn 07:30PM ET,15.909,Cha,0,0,10.500,8.875,7.875,6.250,29.500,18.000,0.414,-6.500,217.500,5.931,0.000
PF,Christian Wood,3000,Cha@Bkn 07:30PM ET,2.500,Cha,0,0,0.000,0.000,0.000,,30.000,18.000,,-6.500,217.500,5.931,0.000
PF,Chris McCullough,3000,Cha@Bkn 07:30PM ET,5.250,Bkn,1,0,1.438,1.857,4.375,6.000,13.000,18.000,0.056,6.500,217.500,1.931,0.000
C,Roy Hibbert,3000,Cha@Bkn 07:30PM ET,13.354,Cha,0,0,13.071,8.615,13.812,17.250,29.000,18.000,0.285,-6.500,217.500,5.931,15.000
PG/SG,Denzel Valentine,3000,Ind@Chi 08:00PM ET,6.275,Chi,1,0,6.286,2.500,8.812,0.000,20.750,18.000,0.012,-2.000,206.000,-2.314,0.000
PG,Aaron Brooks,3000,Ind@Chi 08:00PM ET,11.152,Ind,0,0,7.821,7.054,8.562,8.500,12.000,18.000,0.096,2.000,206.000,-2.314,36.500
PG,Isaiah Canaan,3000,Ind@Chi 08:00PM ET,11.660,Chi,1,0,8.607,7.203,5.000,3.250,17.500,18.000,0.199,-2.000,206.000,-9.907,0.000
PG,Jerian Grant,3000,Ind@Chi 08:00PM ET,9.274,Chi,1,0,9.536,3.659,10.188,11.750,17.500,18.000,0.155,-2.000,206.000,-2.314,18.250
PG,Michael Carter-Williams,3000,Ind@Chi 08:00PM ET,13.583,Chi,1,0,18.625,3.500,13.583,3.500,17.500,18.000,0.306,-2.000,206.000,-2.314,11.750
SG,Joe Young,3000,Ind@Chi 08:00PM ET,5.547,Ind,0,0,9.714,1.182,5.375,0.000,14.000,18.000,0.059,2.000,206.000,-2.314,0.000
SG,R.J. Hunter,3000,Ind@Chi 08:00PM ET,0.417,Chi,1,0,0.000,0.000,0.417,0.000,24.000,18.000,0.042,-2.000,206.000,-2.314,0.000
SF,Paul Zipser,3000,Ind@Chi 08:00PM ET,3.000,Chi,1,0,3.500,0.812,2.500,0.750,11.000,18.000,0.003,-2.000,206.000,-2.314,0.000
PF,Lavoy Allen,3000,Ind@Chi 08:00PM ET,7.204,Ind,0,0,6.250,4.018,2.438,2.000,18.000,18.000,0.006,2.000,206.000,-6.477,0.000
PF,Rakeem Christmas,3000,Ind@Chi 08:00PM ET,3.417,Ind,0,0,1.375,1.375,3.417,0.000,18.000,18.000,0.055,2.000,206.000,-2.314,0.000
PF,Georges Niang,3000,Ind@Chi 08:00PM ET,2.571,Ind,0,0,2.071,0.750,2.062,0.750,18.000,18.000,0.001,2.000,206.000,-2.314,0.000
PF,Bobby Portis,3000,Ind@Chi 08:00PM ET,9.976,Chi,1,0,9.107,5.554,8.875,0.750,28.000,18.000,0.105,-2.000,206.000,-9.141,0.000
C,Kevin Seraphin,3000,Ind@Chi 08:00PM ET,9.446,Ind,0,0,8.214,3.639,10.938,0.000,8.500,18.000,0.183,2.000,206.000,-2.314,7.500
C,Cristiano Felicio,3000,Ind@Chi 08:00PM ET,10.202,Chi,1,0,13.321,5.864,13.688,13.750,18.500,18.000,0.095,-2.000,206.000,-2.314,4.500
PG,Jason Terry,3000,Mil@Was 07:00PM ET,7.696,Mil,0,0,5.929,3.771,7.875,9.750,3.000,18.000,0.032,3.500,213.000,-9002.421,2.500
PG,Trey Burke,3000,Mil@Was 07:00PM ET,7.810,Was,1,0,8.679,4.286,6.688,6.500,4.000,18.000,0.036,-3.500,213.000,-9003.916,0.000
SG,Marcus Thornton,3000,Mil@Was 07:00PM ET,12.750,Was,1,0,11.964,7.089,8.438,1.250,16.000,18.000,0.236,-3.500,213.000,2.705,7.750
SG,Khris Middleton,3000,Mil@Was 07:00PM ET,0.000,Mil,0,0,0.000,0.000,0.000,0.000,6.500,18.000,0.000,3.500,213.000,0.000,0.000
SG,Sheldon McClellan,3000,Mil@Was 07:00PM ET,8.417,Was,1,0,2.250,1.688,9.500,11.500,16.000,18.000,0.103,-3.500,213.000,2.705,0.000
SG,Danuel House,3000,Mil@Was 07:00PM ET,1.250,Was,1,0,0.000,0.000,0.000,,16.000,18.000,,-3.500,213.000,2.705,0.000
SG,Rashad Vaughn,3000,Mil@Was 07:00PM ET,7.839,Mil,0,0,4.107,1.406,4.125,11.250,6.500,18.000,0.153,3.500,213.000,2.705,0.000
SF/PF,Michael Beasley,3000,Mil@Was 07:00PM ET,15.098,Mil,0,0,12.393,8.812,16.438,9.000,20.000,18.000,0.363,3.500,213.000,2.705,18.500
SF,Steve Novak,3000,Mil@Was 07:00PM ET,0.500,Mil,0,0,0.625,0.000,0.625,0.000,15.000,18.000,0.013,3.500,213.000,2.705,0.000
PF/C,Jason Smith,3000,Mil@Was 07:00PM ET,7.713,Was,1,0,10.143,3.923,7.562,5.250,14.750,18.000,0.035,-3.500,213.000,2.705,4.250
PF,Thon Maker,3000,Mil@Was 07:00PM ET,4.909,Mil,0,0,3.393,1.350,7.000,7.500,25.000,18.000,0.009,3.500,213.000,2.705,0.000
C,Ian Mahinmi,3000,Mil@Was 07:00PM ET,5.250,Was,1,0,0.000,0.000,0.000,,13.000,18.000,,-3.500,213.000,2.705,0.000
C,Andrew Nicholson,3000,Mil@Was 07:00PM ET,5.988,Was,1,0,2.250,2.308,5.812,5.250,13.000,18.000,0.034,-3.500,213.000,2.705,0.000
C,Miles Plumlee,3000,Mil@Was 07:00PM ET,6.940,Mil,0,0,2.536,2.808,2.312,3.000,8.500,18.000,0.053,3.500,213.000,2.705,0.000
C,Daniel Ochefu,3000,Mil@Was 07:00PM ET,2.464,Was,1,0,1.562,0.950,3.000,8.500,13.000,18.000,0.009,-3.500,213.000,2.705,0.000
PG,C.J. Watson,3000,Mem@Orl 07:00PM ET,6.852,Orl,1,0,10.179,2.875,8.500,20.250,8.000,18.000,0.022,3.000,193.000,-11.634,1.750
PG,Wade Baldwin IV,3000,Mem@Orl 07:00PM ET,10.138,Mem,0,0,8.143,4.125,1.375,-1.000,19.000,18.000,0.210,-3.000,193.000,-20.719,0.000
SG/SF,Vince Carter,3000,Mem@Orl 07:00PM ET,17.990,Mem,0,0,15.214,13.300,13.625,21.000,23.500,18.000,0.499,-3.000,193.000,-18.684,9.750
SG,C.J. Wilcox,3000,Mem@Orl 07:00PM ET,2.500,Orl,1,0,0.417,0.750,2.375,1.250,8.500,18.000,0.003,3.000,193.000,-11.634,0.750
SG,Troy Williams,3000,Mem@Orl 07:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,22.000,18.000,0.234,-3.000,193.000,-20.942,0.000
SG,Mario Hezonja,3000,Mem@Orl 07:00PM ET,6.050,Orl,1,0,4.250,1.583,1.688,0.000,8.500,18.000,0.046,3.000,193.000,-11.634,0.750
SF,Damjan Rudez,3000,Mem@Orl 07:00PM ET,4.408,Orl,1,0,3.607,1.458,3.312,1.500,4.000,18.000,0.008,3.000,193.000,-9011.634,0.000
PF,Arinze Onuaku,3000,Mem@Orl 07:00PM ET,1.800,Orl,1,0,3.750,0.625,1.938,3.750,3.500,18.000,0.014,3.000,193.000,-9011.634,0.000
PF,Brandan Wright,3000,Mem@Orl 07:00PM ET,0.000,Mem,0,0,0.000,0.000,0.000,,11.000,18.000,,-3.000,193.000,-11.634,0.000
PF,Deyonta Davis,3000,Mem@Orl 07:00PM ET,5.881,Mem,0,0,4.143,2.062,4.750,11.000,11.000,18.000,0.041,-3.000,193.000,-11.634,0.000
PF,Stephen Zimmerman Jr.,3000,Mem@Orl 07:00PM ET,2.708,Orl,1,0,2.833,1.083,1.938,3.250,3.500,18.000,0.010,3.000,193.000,-9011.634,5.750
PG/SG,Leandro Barbosa,3000,Pho@Hou 08:00PM ET,10.862,Pho,0,0,13.357,4.317,6.750,4.250,18.000,18.000,0.200,13.000,230.000,10.892,10.500
PG,Bobby Brown,3000,Pho@Hou 08:00PM ET,0.667,Hou,1,0,2.000,0.000,1.000,2.750,26.000,18.000,0.008,-13.000,230.000,14.892,0.000
PG,Tyler Ennis,3000,Pho@Hou 08:00PM ET,5.559,Hou,1,0,5.393,2.625,1.938,6.750,26.000,18.000,0.012,-13.000,230.000,14.892,2.000
PG,Tyler Ulis,3000,Pho@Hou 08:00PM ET,7.941,Pho,0,0,13.821,3.917,3.438,-0.500,10.000,18.000,0.115,13.000,230.000,10.892,4.750
SG/SF,Corey Brewer,3000,Pho@Hou 08:00PM ET,8.258,Hou,1,0,7.321,4.691,3.188,2.250,19.000,18.000,0.031,-13.000,230.000,14.892,12.000
SG,John Jenkins,3000,Pho@Hou 08:00PM ET,2.563,Pho,0,0,3.375,0.000,2.562,3.500,26.000,18.000,0.025,13.000,230.000,10.892,0.000
SF/PF,Dragan Bender,3000,Pho@Hou 08:00PM ET,6.087,Pho,0,0,8.179,2.442,5.375,2.000,20.250,18.000,0.021,13.000,230.000,10.892,41.250
SF,K.J. McDaniels,3000,Pho@Hou 08:00PM ET,6.750,Hou,1,0,3.357,1.944,1.562,0.000,23.000,18.000,0.048,-13.000,230.000,14.892,5.250
SF,Derrick Jones Jr.,3000,Pho@Hou 08:00PM ET,1.500,Pho,0,0,0.000,0.000,1.500,3.000,24.000,18.000,0.081,13.000,230.000,10.892,0.000
PF,Kyle Wiltjer,3000,Pho@Hou 08:00PM ET,2.792,Hou,1,0,10.500,0.375,3.688,0.000,21.500,18.000,0.021,-13.000,230.000,14.892,0.750
C,Alan Williams,3000,Pho@Hou 08:00PM ET,10.625,Pho,0,0,16.071,3.444,4.375,3.750,26.000,18.000,0.307,13.000,230.000,10.892,9.250
C,Chinanu Onuaku,3000,Pho@Hou 08:00PM ET,0.000,Hou,1,0,0.000,0.000,0.000,,24.500,18.000,,-13.000,230.000,14.892,13.250
PG,Jerryd Bayless,3000,Phi@Sac 10:30PM ET,21.333,Phi,0,0,0.000,15.750,21.333,18.500,17.500,18.000,0.635,8.500,205.500,-6.672,0.000
PG,Ben Simmons,3000,Phi@Sac 10:30PM ET,0.000,Phi,0,0,0.000,0.000,0.000,0.000,17.500,18.000,0.000,8.500,205.500,0.000,0.000
SG/SF,Hollis Thompson,3000,Phi@Sac 10:30PM ET,12.116,Phi,0,0,8.750,7.724,6.750,8.000,20.000,18.000,0.245,8.500,205.500,-6.672,0.000
SG,Arron Afflalo,3000,Phi@Sac 10:30PM ET,12.308,Sac,1,0,12.357,6.354,9.375,3.500,17.500,18.000,0.194,-8.500,205.500,-9.367,0.000
SG,Ben McLemore,3000,Phi@Sac 10:30PM ET,10.115,Sac,1,0,6.286,4.909,11.125,11.250,17.500,18.000,0.107,-8.500,205.500,-2.672,10.500
SG,Malachi Richardson,3000,Phi@Sac 10:30PM ET,4.938,Sac,1,0,0.000,1.167,4.938,0.000,17.500,18.000,0.094,-8.500,205.500,-2.672,0.000
SG,Timothe Luwawu-Cabarrot,3000,Phi@Sac 10:30PM ET,4.611,Phi,0,0,5.571,1.900,4.688,1.500,23.000,18.000,0.003,8.500,205.500,-6.672,0.000
PF,Skal Labissiere,3000,Phi@Sac 10:30PM ET,4.833,Sac,1,0,0.000,1.375,4.833,-0.500,6.500,18.000,0.086,-8.500,205.500,-7.492,0.000
C,Willie Cauley-Stein,3000,Phi@Sac 10:30PM ET,9.635,Sac,1,0,8.964,4.732,9.938,6.000,27.000,18.000,0.097,-8.500,205.500,-2.672,18.000
C,Georgios Papagiannis,3000,Phi@Sac 10:30PM ET,2.750,Sac,1,0,0.000,0.000,2.750,2.750,27.000,18.000,0.159,-8.500,205.500,-2.672,0.000
PG,Malik Beasley,3000,Den@LAC 10:30PM ET,4.611,Den,0,0,3.200,0.417,5.500,7.500,2.000,18.000,0.027,-4.500,208.500,-9000.521,0.000
SG,Mike Miller,3000,Den@LAC 10:30PM ET,5.250,Den,0,0,1.125,1.125,5.250,5.500,6.500,18.000,0.068,-4.500,208.500,-0.521,0.000
SF,Alan Anderson,3000,Den@LAC 10:30PM ET,3.583,LAC,1,0,3.833,1.200,1.312,-0.500,16.000,18.000,0.008,4.500,208.500,-0.521,3.250
SF,Alonzo Gee,3000,Den@LAC 10:30PM ET,3.938,Den,0,0,2.125,0.571,0.312,1.250,21.000,18.000,0.033,-4.500,208.500,-0.521,0.000
SF,Wesley Johnson,3000,Den@LAC 10:30PM ET,9.750,LAC,1,0,10.179,5.317,11.688,15.250,16.000,18.000,0.114,4.500,208.500,-0.521,20.000
PF,Paul Pierce,3000,Den@LAC 10:30PM ET,6.200,LAC,1,0,4.292,3.500,6.938,12.750,5.000,18.000,0.014,4.500,208.500,-9000.521,0.000
PF,Brandon Bass,3000,Den@LAC 10:30PM ET,6.875,LAC,1,0,7.321,3.781,10.625,17.500,5.000,18.000,0.024,4.500,208.500,-9000.521,20.500
PF,Darrell Arthur,3000,Den@LAC 10:30PM ET,9.375,Den,0,0,10.964,5.031,5.875,5.750,9.000,18.000,0.092,-4.500,208.500,-0.521,0.000
PF,Brice Johnson,3000,Den@LAC 10:30PM ET,0.000,LAC,1,0,0.000,0.000,0.000,0.000,5.000,18.000,0.000,4.500,208.500,0.000,0.000
PF,Juancho Hernangomez,3000,Den@LAC 10:30PM ET,8.380,Den,0,0,12.000,3.350,5.688,0.000,9.000,18.000,0.134,-4.500,208.500,-8.469,0.000
C,Diamond Stone,3000,Den@LAC 10:30PM ET,2.813,LAC,1,0,2.812,0.250,2.812,0.000,17.000,18.000,0.048,4.500,208.500,-0.521,0.000
PG/SG,Devin Harris,3000,Dal@NO 08:00PM ET,9.071,Dal,0,0,5.250,4.344,11.125,7.750,22.250,18.000,0.124,4.500,199.500,-6.974,12.250
SG,Reggie Williams,3000,Dal@NO 08:00PM ET,9.400,NO,1,0,9.000,5.688,10.625,1.500,4.000,18.000,0.181,-4.500,199.500,-9006.974,0.000
SG,Jonathan Gibson,3000,Dal@NO 08:00PM ET,11.594,Dal,0,0,16.292,3.625,2.438,4.750,17.500,18.000,0.280,4.500,199.500,-17.891,0.000
SG,Langston Galloway,3000,Dal@NO 08:00PM ET,17.306,NO,1,0,19.643,9.985,13.812,15.250,4.000,18.000,0.471,-4.500,199.500,-9006.974,24.000
SG,Nicolas Brussino,3000,Dal@NO 08:00PM ET,4.875,Dal,0,0,5.929,1.589,0.500,0.000,17.500,18.000,0.011,4.500,199.500,-6.974,0.000
SF/PF,Dante Cunningham,3000,Dal@NO 08:00PM ET,13.803,NO,1,0,11.286,6.861,12.875,21.250,4.500,18.000,0.308,-4.500,199.500,-9006.974,21.000
SF,Quincy Pondexter,3000,Dal@NO 08:00PM ET,0.000,NO,1,0,0.000,0.000,0.000,0.000,5.500,18.000,0.000,-4.500,199.500,0.000,0.000
SF,Justin Anderson,3000,Dal@NO 08:00PM ET,15.214,Dal,0,0,12.464,10.054,8.562,6.750,20.000,18.000,0.343,4.500,199.500,-6.974,13.500
PF,Cheick Diallo,3000,Dal@NO 08:00PM ET,13.833,NO,1,0,0.000,5.812,19.938,11.000,3.500,18.000,0.382,-4.500,199.500,-9006.974,0.000
C,Alexis Ajinca,3000,Dal@NO 08:00PM ET,12.450,NO,1,0,11.714,6.750,14.438,15.250,7.000,18.000,0.239,-4.500,199.500,-6.974,0.000
