Position,Name,Salary,GameInfo,AvgPointsPerGame,teamAbbrev,atHome,injured,7GameAvg,FloorAvg,4GameAvg,LastGame,dvp,value,fvalue,odds,O/U,penalty,Final
C,Damian Jones,3000,LAC@GS 08:30PM ET,0.875,GS,1,0,0.000,0.000,0.875,2.750,13.000,18.000,0.082,-11.500,222.000,7.128,0.000
C,Diamond Stone,3000,LAC@GS 08:30PM ET,2.813,LAC,0,0,0.000,0.250,2.812,0.000,22.000,18.000,0.048,11.500,222.000,3.128,5.250
PG,Brian Roberts,3000,Sac@Cha 07:00PM ET,3.229,Cha,1,1,2.500,0.542,2.375,5.250,20.000,18.000,0.003,-7.500,206.000,-4.196,0.000
SG,Arron Afflalo,3000,Sac@Cha 07:00PM ET,12.891,Sac,0,0,16.357,7.237,18.375,17.250,21.000,18.000,0.220,7.500,206.000,-8.196,24.500
SG,Ben McLemore,3000,Sac@Cha 07:00PM ET,8.485,Sac,0,0,9.929,2.554,1.312,3.500,21.000,18.000,0.071,7.500,206.000,-8.196,0.000
SG,Malachi Richardson,3000,Sac@Cha 07:00PM ET,6.273,Sac,0,0,8.107,2.321,9.188,3.500,21.000,18.000,0.055,7.500,206.000,-8.196,5.500
SF,Rudy Gay,3000,Sac@Cha 07:00PM ET,35.200,Sac,0,1,39.929,27.797,39.438,32.000,22.000,18.000,0.953,7.500,206.000,-8.196,0.000
SF,Treveon Graham,3000,Sac@Cha 07:00PM ET,3.232,Cha,1,0,3.357,0.929,2.125,3.250,13.500,18.000,0.001,-7.500,206.000,-4.196,0.000
PF,Christian Wood,3000,Sac@Cha 07:00PM ET,2.500,Cha,1,0,0.000,0.000,0.000,,24.000,18.000,,-7.500,206.000,-4.196,0.000
PF,Skal Labissiere,3000,Sac@Cha 07:00PM ET,5.450,Sac,0,0,5.812,2.250,3.875,8.750,12.000,18.000,0.044,7.500,206.000,-8.196,0.000
C,Roy Hibbert,3000,Sac@Cha 07:00PM ET,12.519,Cha,1,0,10.286,8.000,6.500,7.000,8.500,18.000,0.236,-7.500,206.000,-4.196,11.500
C,Kosta Koufos,3000,Sac@Cha 07:00PM ET,15.989,Sac,0,0,19.000,10.365,16.438,23.500,24.000,18.000,0.397,7.500,206.000,-8.196,10.250
C,Willie Cauley-Stein,3000,Sac@Cha 07:00PM ET,9.250,Sac,0,0,11.357,3.714,16.250,6.250,24.000,18.000,0.113,7.500,206.000,-8.196,16.250
C,Georgios Papagiannis,3000,Sac@Cha 07:00PM ET,1.375,Sac,0,0,2.750,0.000,1.375,0.000,24.000,18.000,0.081,7.500,206.000,-8.196,0.000
PG,Beno Udrih,3000,Det@Mia 07:30PM ET,13.278,Det,0,0,9.607,7.929,9.062,0.000,7.000,18.000,0.239,-3.000,202.500,-13.615,0.000
PG,Ish Smith,3000,Det@Mia 07:30PM ET,20.417,Det,0,0,14.929,14.067,16.000,10.000,7.000,18.000,0.605,-3.000,202.500,-6.673,13.000
SG,Rodney McGruder,3000,Det@Mia 07:30PM ET,13.965,Mia,1,0,12.357,7.974,14.000,20.500,6.000,18.000,0.270,3.000,202.500,-6.673,17.750
SG,Darrun Hilliard,3000,Det@Mia 07:30PM ET,6.413,Det,0,0,6.750,2.554,4.750,6.500,3.000,18.000,0.016,-3.000,202.500,-9006.673,0.000
SF,Derrick Williams,3000,Det@Mia 07:30PM ET,11.813,Mia,1,0,12.429,7.214,8.438,0.000,4.000,18.000,0.180,3.000,202.500,-9013.325,0.000
SF,Michael Gbinije,3000,Det@Mia 07:30PM ET,1.344,Det,0,1,1.750,0.625,1.500,1.250,9.000,18.000,0.003,-3.000,202.500,-6.673,0.000
PF,Chris Bosh,3000,Det@Mia 07:30PM ET,0.000,Mia,1,0,0.000,0.000,0.000,0.000,11.000,18.000,0.000,3.000,202.500,0.000,0.000
PF,Josh McRoberts,3000,Det@Mia 07:30PM ET,13.523,Mia,1,1,15.107,8.917,9.188,10.000,11.000,18.000,0.234,3.000,202.500,-6.673,0.000
PF,Luke Babbitt,3000,Det@Mia 07:30PM ET,9.237,Mia,1,0,11.107,3.962,12.875,8.250,11.000,18.000,0.108,3.000,202.500,-6.673,13.750
PF,Justise Winslow,3000,Det@Mia 07:30PM ET,25.833,Mia,1,1,25.464,20.250,23.875,32.750,11.000,18.000,0.784,3.000,202.500,-6.673,0.000
PF,Henry Ellenson,3000,Det@Mia 07:30PM ET,2.964,Det,0,0,3.500,1.361,4.750,3.500,9.000,18.000,0.001,-3.000,202.500,-6.673,0.000
C,Udonis Haslem,3000,Det@Mia 07:30PM ET,5.517,Mia,1,0,4.208,1.562,8.500,3.250,5.000,18.000,0.031,3.000,202.500,-9006.673,0.000
C,Boban Marjanovic,3000,Det@Mia 07:30PM ET,9.488,Det,0,0,10.750,2.833,12.375,2.750,15.500,18.000,0.194,-3.000,202.500,-6.673,0.000
PG,Raul Neto,3000,Mem@Uta 09:00PM ET,5.370,Uta,1,0,4.214,1.464,3.938,0.000,8.000,18.000,0.016,-7.500,188.500,-21.923,0.000
PG,Dante Exum,3000,Mem@Uta 09:00PM ET,11.750,Uta,1,0,12.786,5.385,8.562,14.750,8.000,18.000,0.157,-7.500,188.500,-22.778,3.000
PG,Wade Baldwin IV,3000,Mem@Uta 09:00PM ET,9.402,Mem,0,0,5.000,3.327,3.125,6.250,6.000,18.000,0.179,7.500,188.500,-20.582,0.000
SG,Troy Daniels,3000,Mem@Uta 09:00PM ET,14.159,Mem,0,1,13.607,5.368,6.188,-0.500,1.000,18.000,0.370,7.500,188.500,-9020.582,7.000
SG,Troy Williams,3000,Mem@Uta 09:00PM ET,10.720,Mem,0,0,11.821,2.729,4.188,0.000,1.000,18.000,0.234,7.500,188.500,-9029.891,0.000
SF,Joe Johnson,3000,Mem@Uta 09:00PM ET,15.245,Uta,1,0,7.821,8.163,9.688,9.500,5.000,18.000,0.373,-7.500,188.500,-9016.582,15.000
PF/C,Boris Diaw,3000,Mem@Uta 09:00PM ET,11.256,Uta,1,0,9.786,6.083,16.062,8.250,2.500,18.000,0.188,-7.500,188.500,-9016.582,4.750
PF,Joel Bolomboy,3000,Mem@Uta 09:00PM ET,2.833,Uta,1,0,1.938,1.050,2.812,3.500,4.000,18.000,0.004,-7.500,188.500,-9016.582,0.000
PF,Jarell Martin,3000,Mem@Uta 09:00PM ET,9.944,Mem,0,0,6.286,4.286,4.438,2.750,1.000,18.000,0.141,7.500,188.500,-9020.582,0.000
PF,Trey Lyles,3000,Mem@Uta 09:00PM ET,16.359,Uta,1,0,14.143,9.864,13.875,12.250,4.000,18.000,0.412,-7.500,188.500,-9024.054,6.250
PF,Deyonta Davis,3000,Mem@Uta 09:00PM ET,5.677,Mem,0,0,4.143,2.036,5.938,9.000,1.000,18.000,0.032,7.500,188.500,-9020.582,0.000
C,Brandan Wright,3000,Mem@Uta 09:00PM ET,0.000,Mem,0,1,0.000,0.000,0.000,,2.000,18.000,,7.500,188.500,-9020.582,0.000
C,Jeff Withey,3000,Mem@Uta 09:00PM ET,7.380,Uta,1,0,5.643,3.058,2.125,1.250,1.000,18.000,0.033,-7.500,188.500,-9021.981,0.000
PG/SG,Leandro Barbosa,3000,Den@Pho 09:00PM ET,10.047,Pho,1,0,6.821,4.227,5.188,6.750,29.000,18.000,0.150,-3.000,228.000,11.375,17.500
PG,Tyler Ulis,3000,Den@Pho 09:00PM ET,6.542,Pho,1,0,5.286,3.163,3.500,4.250,29.000,18.000,0.052,-3.000,228.000,11.375,0.000
PG,Malik Beasley,3000,Den@Pho 09:00PM ET,4.333,Den,0,0,3.200,0.969,4.500,2.000,26.000,18.000,0.013,3.000,228.000,11.375,0.000
SG,Mike Miller,3000,Den@Pho 09:00PM ET,4.938,Den,0,0,3.500,1.312,4.625,7.250,15.000,18.000,0.022,3.000,228.000,11.375,0.000
SF/PF,Dragan Bender,3000,Den@Pho 09:00PM ET,7.872,Pho,1,1,9.464,3.604,6.312,2.750,11.250,18.000,0.108,-3.000,228.000,11.375,0.000
SF,Derrick Jones Jr.,3000,Den@Pho 09:00PM ET,1.500,Pho,1,0,3.000,0.000,1.500,3.000,16.000,18.000,0.081,-3.000,228.000,11.375,0.000
PF/C,Darrell Arthur,3000,Den@Pho 09:00PM ET,12.952,Den,0,0,14.964,7.125,20.500,11.500,23.250,18.000,0.270,3.000,228.000,11.375,6.250
PF,Jared Dudley,3000,Den@Pho 09:00PM ET,16.621,Pho,1,0,16.821,10.912,6.188,9.500,6.500,18.000,0.431,-3.000,228.000,2.756,1.250
PF,Johnny O'Bryant III,3000,Den@Pho 09:00PM ET,0.000,Den,0,0,0.000,0.000,0.000,0.000,21.000,18.000,0.000,3.000,228.000,0.000,0.000
PF,Juancho Hernangomez,3000,Den@Pho 09:00PM ET,8.200,Den,0,0,12.964,3.612,8.562,3.500,21.000,18.000,0.114,3.000,228.000,11.375,0.000
C,Alan Williams,3000,Den@Pho 09:00PM ET,8.162,Pho,1,0,2.833,2.538,0.500,0.000,17.000,18.000,0.225,-3.000,228.000,11.375,0.000
