Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
1839,617531473,kkoz11 (35/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531474,kkoz11 (36/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531475,kkoz11 (37/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531476,kkoz11 (38/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531477,kkoz11 (39/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531478,kkoz11 (40/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531916,kkoz11 (41/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617531917,kkoz11 (42/42),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617558145,LoudmouthSoup (1/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617560640,LoudmouthSoup (2/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617560648,LoudmouthSoup (3/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617560657,LoudmouthSoup (4/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617560666,LoudmouthSoup (5/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617560806,LoudmouthSoup (6/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617568303,LoudmouthSoup (7/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617568315,LoudmouthSoup (8/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617568325,LoudmouthSoup (9/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617568332,LoudmouthSoup (10/10),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617633224,egw2489 (1/2),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617633249,egw2489 (2/2),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617706028,smitty2510 (1/3),0,286,PG Dennis Schroder SG Kent Bazemore SF Joe Ingles PF LeBron James C Mike Muscala F Gordon Hayward G Eric Gordon UTIL Paul Millsap,,,
1839,617711971,smitty2510 (2/3),0,286,PG Dennis Schroder SG Kent Bazemore SF Joe Ingles PF LeBron James C Mike Muscala F Gordon Hayward G Eric Gordon UTIL Paul Millsap,,,
1839,617711997,smitty2510 (3/3),0,286,PG Dennis Schroder SG Kent Bazemore SF Joe Ingles PF LeBron James C Mike Muscala F Gordon Hayward G Eric Gordon UTIL Paul Millsap,,,
1839,617774300,mrh1981 (1/4),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617779215,mrh1981 (2/4),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617794431,MKEgoat (1/4),0,286,PG Ricky Rubio SG James Harden SF Harrison Barnes PF Montrezl Harrell C Rudy Gobert F Dwight Powell G Shelvin Mack UTIL Deron Williams,,,
1839,617794543,MKEgoat (2/4),0,286,PG Ricky Rubio SG James Harden SF Harrison Barnes PF Montrezl Harrell C Rudy Gobert F Dwight Powell G Shelvin Mack UTIL Deron Williams,,,
1839,617799971,MKEgoat (3/4),0,286,PG Ricky Rubio SG James Harden SF Harrison Barnes PF Montrezl Harrell C Rudy Gobert F Dwight Powell G Shelvin Mack UTIL Deron Williams,,,
1839,617800172,MKEgoat (4/4),0,286,PG Ricky Rubio SG James Harden SF Harrison Barnes PF Montrezl Harrell C Rudy Gobert F Dwight Powell G Shelvin Mack UTIL Deron Williams,,,
1839,617807176,Boose20 (2/3),0,286,PG Ricky Rubio SG Jimmy Butler SF LeBron James PF Paul Millsap C Robin Lopez F Joe Ingles G Devin Booker UTIL Montrezl Harrell,,,
1839,617812634,82Goldtop (1/3),0,286,PG Russell Westbrook SG DeAndre Liggins SF Jimmy Butler PF Montrezl Harrell C Tristan Thompson F Joe Ingles G Ricky Rubio UTIL Paul Millsap,,,
1839,617825007,benjaminwertz (1/5),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617825051,benjaminwertz (2/5),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617829726,benjaminwertz (3/5),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617829825,benjaminwertz (4/5),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617830007,benjaminwertz (5/5),0,286,PG Ricky Rubio SG Devin Booker SF Joe Ingles PF Montrezl Harrell C Robin Lopez F LeBron James G Jimmy Butler UTIL Paul Millsap,,,
1839,617834385,82Goldtop (2/3),0,286,PG Russell Westbrook SG DeAndre Liggins SF Jimmy Butler PF Montrezl Harrell C Tristan Thompson F Joe Ingles G Ricky Rubio UTIL Paul Millsap,,,
1839,617834581,82Goldtop (3/3),0,286,PG Russell Westbrook SG DeAndre Liggins SF Jimmy Butler PF Montrezl Harrell C Tristan Thompson F Joe Ingles G Ricky Rubio UTIL Paul Millsap,,,
1839,617834821,tmav55 (1/3),0,286,PG Dennis Schroder SG Eric Gordon SF Joe Ingles PF Paul Millsap C Mike Muscala F Gordon Hayward G Kent Bazemore UTIL LeBron James,,,
1839,617840026,tmav55 (2/3),0,286,PG Dennis Schroder SG Eric Gordon SF Joe Ingles PF Paul Millsap C Mike Muscala F Gordon Hayward G Kent Bazemore UTIL LeBron James,,,
1839,617840094,tmav55 (3/3),0,286,PG Dennis Schroder SG Eric Gordon SF Joe Ingles PF Paul Millsap C Mike Muscala F Gordon Hayward G Kent Bazemore UTIL LeBron James,,,
1976,617112720,Natural_LAP (1/5),0,285.75,PG Dennis Schroder SG James Harden SF Joe Ingles PF Mirza Teletovic C Mason Plumlee F Devin Booker G Jrue Holiday UTIL Deron Williams,,,
1976,617118718,Natural_LAP (2/5),0,285.75,PG Dennis Schroder SG James Harden SF Joe Ingles PF Mirza Teletovic C Mason Plumlee F Devin Booker G Jrue Holiday UTIL Deron Williams,,,
1976,617118723,Natural_LAP (3/5),0,285.75,PG Dennis Schroder SG James Harden SF Joe Ingles PF Mirza Teletovic C Mason Plumlee F Devin Booker G Jrue Holiday UTIL Deron Williams,,,
1976,617118727,Natural_LAP (4/5),0,285.75,PG Dennis Schroder SG James Harden SF Joe Ingles PF Mirza Teletovic C Mason Plumlee F Devin Booker G Jrue Holiday UTIL Deron Williams,,,
1976,617118736,Natural_LAP (5/5),0,285.75,PG Dennis Schroder SG James Harden SF Joe Ingles PF Mirza Teletovic C Mason Plumlee F Devin Booker G Jrue Holiday UTIL Deron Williams,,,
1976,617429109,meljoe3,0,285.75,PG Mike Conley SG Eric Gordon SF Otto Porter PF Montrezl Harrell C Anthony Davis F Andrew Wiggins G Iman Shumpert UTIL Kyrie Irving,,,
1976,617676587,salmonc (1/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676590,salmonc (4/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676593,salmonc (7/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676596,salmonc (10/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676599,salmonc (13/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676602,salmonc (16/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676605,salmonc (19/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676608,salmonc (22/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676611,salmonc (25/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676614,salmonc (28/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676617,salmonc (31/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676620,salmonc (34/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676623,salmonc (37/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676626,salmonc (40/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676629,salmonc (43/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676632,salmonc (46/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617676635,salmonc (49/50),0,285.75,PG Giannis Antetokounmpo SG Eric Gordon SF Joe Ingles PF Paul Millsap C Rudy Gobert F P.J. Tucker G Dennis Schroder UTIL Mason Plumlee,,,
1976,617766877,sanfranfritzco (1/2),0,285.75,PG Russell Westbrook SG Eric Gordon SF Joe Ingles PF Ryan Anderson C Tristan Thompson F Paul Millsap G Tim Frazier UTIL Terrence Jones,,,
2000,617117601,dawson0507 (3/3),0,285.5,PG Giannis Antetokounmpo SG DeAndre Liggins SF Joe Ingles PF Terrence Jones C Rudy Gobert F Paul Millsap G Dennis Schroder UTIL Gordon Hayward,,,
2000,617609962,jewel1010,0,285.5,PG Russell Westbrook SG Matthew Dellavedova SF LeBron James PF Jabari Parker C John Henson F Joe Ingles G Patrick Beverley UTIL Montrezl Harrell,,,
2002,617266251,rhansen19 (1/4),0,285.25,PG Russell Westbrook SG Iman Shumpert SF Kent Bazemore PF Karl-Anthony Towns C Rudy Gobert F P.J. Tucker G Eric Gordon UTIL Ish Smith,,,
2002,617386655,TheSchish (1/3),0,285.25,PG Ricky Rubio SG Zach LaVine SF Andrew Wiggins PF Karl-Anthony Towns C Rudy Gobert F Montrezl Harrell G Deron Williams UTIL Tristan Thompson,,,
2002,617392420,TheSchish (2/3),0,285.25,PG Ricky Rubio SG Zach LaVine SF Andrew Wiggins PF Karl-Anthony Towns C Rudy Gobert F Montrezl Harrell G Deron Williams UTIL Tristan Thompson,,,
2002,617392427,TheSchish (3/3),0,285.25,PG Ricky Rubio SG Zach LaVine SF Andrew Wiggins PF Karl-Anthony Towns C Rudy Gobert F Montrezl Harrell G Deron Williams UTIL Tristan Thompson,,,
2002,617578482,beaniesiegal,0,285.25,PG James Harden SG Iman Shumpert SF Joe Ingles PF LeBron James C Rudy Gobert F Harrison Barnes G Reggie Jackson UTIL DeAndre Liggins,,,
2002,617827753,HammerinHank44 (18/50),0,285.25,PG Jrue Holiday SG Zach LaVine SF Gordon Hayward PF Harrison Barnes C John Henson F Jabari Parker G Eric Gordon UTIL Marcin Gortat,,,
2008,617168180,Rains (1/2),0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Ricky Rubio UTIL Jrue Holiday,,,
2008,617172194,Rains (2/2),0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Ricky Rubio UTIL Jrue Holiday,,,
2008,617323335,Cali_All_Stars,0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Ricky Rubio UTIL Jrue Holiday,,,
2008,617352502,solidturismo,0,285,PG Giannis Antetokounmpo SG Joe Johnson SF Joe Ingles PF LeBron James C Rudy Gobert F Paul Millsap G Brandon Knight UTIL Terrence Jones,,,
2008,617366698,colbyhornet (1/5),0,285,PG Ricky Rubio SG Brandon Knight SF Joe Ingles PF Markieff Morris C Mason Plumlee F LeBron James G Giannis Antetokounmpo UTIL Jrue Holiday,,,
2008,617373584,colbyhornet (2/5),0,285,PG Ricky Rubio SG Brandon Knight SF Joe Ingles PF Markieff Morris C Mason Plumlee F LeBron James G Giannis Antetokounmpo UTIL Jrue Holiday,,,
2008,617373760,colbyhornet (3/5),0,285,PG Ricky Rubio SG Brandon Knight SF Joe Ingles PF Markieff Morris C Mason Plumlee F LeBron James G Giannis Antetokounmpo UTIL Jrue Holiday,,,
2008,617373773,colbyhornet (4/5),0,285,PG Ricky Rubio SG Brandon Knight SF Joe Ingles PF Markieff Morris C Mason Plumlee F LeBron James G Giannis Antetokounmpo UTIL Jrue Holiday,,,
2008,617373873,colbyhornet (5/5),0,285,PG Ricky Rubio SG Brandon Knight SF Joe Ingles PF Markieff Morris C Mason Plumlee F LeBron James G Giannis Antetokounmpo UTIL Jrue Holiday,,,
2008,617407489,CMRGator (1/2),0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Jrue Holiday UTIL Ricky Rubio,,,
2008,617407547,CMRGator (2/2),0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Jrue Holiday UTIL Ricky Rubio,,,
2008,617458709,mwelt17,0,285,PG Giannis Antetokounmpo SG Brandon Knight SF LeBron James PF Markieff Morris C Mason Plumlee F Joe Ingles G Ricky Rubio UTIL Jrue Holiday,,,
2008,617466213,Kersch21 (2/20),0,285,PG Russell Westbrook SG Iman Shumpert SF Markieff Morris PF LeBron James C Rudy Gobert F P.J. Tucker G Reggie Jackson UTIL Richard Jefferson,,,
2008,617466228,Kersch21 (6/20),0,285,PG Russell Westbrook SG Iman Shumpert SF Markieff Morris PF LeBron James C Rudy Gobert F P.J. Tucker G Reggie Jackson UTIL Richard Jefferson,,,
2008,617474587,Kersch21 (10/20),0,285,PG Russell Westbrook SG Iman Shumpert SF Markieff Morris PF LeBron James C Rudy Gobert F P.J. Tucker G Reggie Jackson UTIL Richard Jefferson,,,
2008,617531503,coolhandclint,0,285,PG Ricky Rubio SG Kent Bazemore SF Andrew Wiggins PF Taj Gibson C Montrezl Harrell F Jabari Parker G Jrue Holiday UTIL Giannis Antetokounmpo,,,
2008,617612820,FunkiMunki (1/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612821,FunkiMunki (2/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612822,FunkiMunki (3/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612823,FunkiMunki (4/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612824,FunkiMunki (5/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612825,FunkiMunki (6/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612826,FunkiMunki (7/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612827,FunkiMunki (8/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612828,FunkiMunki (9/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612829,FunkiMunki (10/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612830,FunkiMunki (11/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612831,FunkiMunki (12/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612832,FunkiMunki (13/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612833,FunkiMunki (14/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612834,FunkiMunki (15/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612835,FunkiMunki (16/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612836,FunkiMunki (17/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612837,FunkiMunki (18/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612838,FunkiMunki (19/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612839,FunkiMunki (20/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612840,FunkiMunki (21/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612841,FunkiMunki (22/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612842,FunkiMunki (23/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612843,FunkiMunki (24/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612844,FunkiMunki (25/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612845,FunkiMunki (26/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612846,FunkiMunki (27/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612847,FunkiMunki (28/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612848,FunkiMunki (29/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612849,FunkiMunki (30/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612850,FunkiMunki (31/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612851,FunkiMunki (32/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612852,FunkiMunki (33/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612853,FunkiMunki (34/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612854,FunkiMunki (35/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612855,FunkiMunki (36/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612856,FunkiMunki (37/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612857,FunkiMunki (38/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612858,FunkiMunki (39/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612859,FunkiMunki (40/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612860,FunkiMunki (41/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612861,FunkiMunki (42/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612862,FunkiMunki (43/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612863,FunkiMunki (44/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612864,FunkiMunki (45/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612865,FunkiMunki (46/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
2008,617612866,FunkiMunki (47/50),0,285,PG Russell Westbrook SG DeAndre Liggins SF Gordon Hayward PF LeBron James C Montrezl Harrell F Joe Ingles G Shelvin Mack UTIL Tristan Thompson,,,
