Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
542,620149101,ScotsIrish (3/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149102,ScotsIrish (4/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149103,ScotsIrish (5/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149104,ScotsIrish (6/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149105,ScotsIrish (7/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149106,ScotsIrish (8/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149107,ScotsIrish (9/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620149108,ScotsIrish (10/10),0,276.75,PG Giannis Antetokounmpo SG Kentavious Caldwell-Pope SF Jimmy Butler PF David Lee C Timofey Mozgov F Gordon Hayward G Isaiah Thomas UTIL Dewayne Dedmon,,,
542,620157255,MadeinOregon92 (2/2),0,276.75,PG Deron Williams SG Jodie Meeks SF Marcus Smart PF David Lee C Marcin Gortat F Anthony Davis G Giannis Antetokounmpo UTIL Andre Drummond,,,
567,619685540,megatron1014 (1/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685541,megatron1014 (2/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685542,megatron1014 (3/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685543,megatron1014 (4/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685544,megatron1014 (5/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685545,megatron1014 (6/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685546,megatron1014 (7/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685547,megatron1014 (8/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685548,megatron1014 (9/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,619685549,megatron1014 (10/10),0,276.25,PG D.J. Augustin SG Jodie Meeks SF LeBron James PF DeMarcus Cousins C Robin Lopez F Anthony Davis G Austin Rivers UTIL David Lee,,,
567,620082667,jjohns8789,0,276.25,PG Isaiah Thomas SG J.J. Redick SF Kawhi Leonard PF LaMarcus Aldridge C DeAndre Jordan F Jon Leuer G Dennis Schroder UTIL Timofey Mozgov,,,
567,620173450,phillyq99,0,276.25,PG Jeremy Lin SG James Harden SF Justise Winslow PF Jon Leuer C DeMarcus Cousins F Thomas Robinson G Jodie Meeks UTIL Serge Ibaka,,,
579,619771002,saklarin9 (9/10),0,276,PG Jeremy Lin SG Nicolas Batum SF Luol Deng PF Joel Embiid C Nikola Vucevic F James Johnson G D'Angelo Russell UTIL Kawhi Leonard,,,
579,620177402,drciuce (1/2),0,276,PG Isaiah Thomas SG Jodie Meeks SF Kevin Durant PF Kevin Love C Timofey Mozgov F Paul Millsap G Dennis Schroder UTIL Thomas Robinson,,,
579,620205954,drciuce (2/2),0,276,PG Isaiah Thomas SG Jodie Meeks SF Kevin Durant PF Kevin Love C Timofey Mozgov F Paul Millsap G Dennis Schroder UTIL Thomas Robinson,,,
579,620246385,mcrawford26,0,276,PG Ricky Rubio SG Nick Young SF Michael Kidd-Gilchrist PF Serge Ibaka C Nikola Vucevic F Andrew Wiggins G Damian Lillard UTIL Kyrie Irving,,,
583,619538083,mroney1977 (2/2),0,275.75,PG Giannis Antetokounmpo SG Zach LaVine SF Jabari Parker PF Gorgui Dieng C Marreese Speights F Jae Crowder G Nicolas Batum UTIL Kyle Korver,,,
583,619570104,sib1906,0,275.75,PG D'Angelo Russell SG Jodie Meeks SF Otto Porter PF Anthony Davis C Timofey Mozgov F Kawhi Leonard G Jrue Holiday UTIL Damian Lillard,,,
585,619813000,misterfly (2/3),0,275.5,PG Jeremy Lin SG Gary Harris SF Thabo Sefolosha PF Paul Millsap C Tristan Thompson F LeBron James G Kyrie Irving UTIL Malcolm Brogdon,,,
585,620016422,rock832 (1/2),0,275.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Luol Deng PF Paul Millsap C Karl-Anthony Towns F Thomas Robinson G Cory Joseph UTIL Kawhi Leonard,,,
587,619689033,butler2222 (1/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619689034,butler2222 (2/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619689035,butler2222 (3/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619689036,butler2222 (4/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619689037,butler2222 (5/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619689038,butler2222 (6/6),0,275.25,PG Reggie Jackson SG Bradley Beal SF Kevin Durant PF Thomas Robinson C Dewayne Dedmon F Mike Muscala G Stephen Curry UTIL Anthony Davis,,,
587,619724213,dedlata,0,275.25,PG Giannis Antetokounmpo SG Jodie Meeks SF Luol Deng PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Karl-Anthony Towns,,,
594,619445361,solidturismo,0,274.75,PG Giannis Antetokounmpo SG Raymond Felton SF Danilo Gallinari PF Paul Millsap C Dewayne Dedmon F Thomas Robinson G John Wall UTIL Marc Gasol,,,
594,619930628,JLordtree (4/10),0,274.75,PG Russell Westbrook SG Marcus Smart SF Kevin Durant PF James Johnson C Marcin Gortat F David Lee G Deron Williams UTIL Bismack Biyombo,,,
596,619845068,ARjohnson48 (2/2),0,274.5,PG Giannis Antetokounmpo SG DeMar DeRozan SF Kawhi Leonard PF Thomas Robinson C Anthony Davis F Derrick Favors G Marcus Smart UTIL Jusuf Nurkic,,,
597,619555023,TeeJayOrTj (1/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555024,TeeJayOrTj (2/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555025,TeeJayOrTj (3/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555026,TeeJayOrTj (4/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555027,TeeJayOrTj (5/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555028,TeeJayOrTj (6/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555029,TeeJayOrTj (7/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619555030,TeeJayOrTj (8/8),0,274.25,PG Stephen Curry SG Jodie Meeks SF Kawhi Leonard PF Paul Millsap C Dewayne Dedmon F Anthony Davis G D'Angelo Russell UTIL Timofey Mozgov,,,
597,619769779,ChiBkHnd (2/2),0,274.25,PG Giannis Antetokounmpo SG Bradley Beal SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F David Lee G John Wall UTIL LaMarcus Aldridge,,,
597,620098140,Tmhsport,0,274.25,PG Damian Lillard SG Jodie Meeks SF Justise Winslow PF Paul Millsap C DeMarcus Cousins F David Lee G Stephen Curry UTIL Thomas Robinson,,,
607,619737157,vescovo (1/5),0,274,PG Elfrid Payton SG C.J. McCollum SF Luol Deng PF Kevin Love C Marc Gasol F Marreese Speights G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
607,619737167,vescovo (2/5),0,274,PG Elfrid Payton SG C.J. McCollum SF Luol Deng PF Kevin Love C Marc Gasol F Marreese Speights G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
607,619744482,vescovo (3/5),0,274,PG Elfrid Payton SG C.J. McCollum SF Luol Deng PF Kevin Love C Marc Gasol F Marreese Speights G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
607,619744489,vescovo (4/5),0,274,PG Elfrid Payton SG C.J. McCollum SF Luol Deng PF Kevin Love C Marc Gasol F Marreese Speights G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
607,619761388,vescovo (5/5),0,274,PG Elfrid Payton SG C.J. McCollum SF Luol Deng PF Kevin Love C Marc Gasol F Marreese Speights G Giannis Antetokounmpo UTIL Timofey Mozgov,,,
607,620057173,doorman23,0,274,PG Damian Lillard SG Gary Harris SF Gordon Hayward PF Jabari Parker C Anthony Davis F Maurice Harkless G Raymond Felton UTIL Joe Ingles,,,
613,619779832,TheKid2430 (1/5),0,273.5,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F Kawhi Leonard G Reggie Jackson UTIL David Lee,,,
613,619779833,TheKid2430 (2/5),0,273.5,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F Kawhi Leonard G Reggie Jackson UTIL David Lee,,,
613,619779834,TheKid2430 (3/5),0,273.5,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F Kawhi Leonard G Reggie Jackson UTIL David Lee,,,
613,619779835,TheKid2430 (4/5),0,273.5,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F Kawhi Leonard G Reggie Jackson UTIL David Lee,,,
613,619779836,TheKid2430 (5/5),0,273.5,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F Kawhi Leonard G Reggie Jackson UTIL David Lee,,,
613,620102650,coombs.dustin35 (1/2),0,273.5,PG Isaiah Thomas SG Eric Gordon SF Gordon Hayward PF Marreese Speights C Rudy Gobert F Thomas Robinson G Kyrie Irving UTIL Nikola Jokic,,,
613,620120104,coombs.dustin35 (2/2),0,273.5,PG Isaiah Thomas SG Eric Gordon SF Gordon Hayward PF Marreese Speights C Rudy Gobert F Thomas Robinson G Kyrie Irving UTIL Nikola Jokic,,,
613,620136885,JordoClt,0,273.5,PG Isaiah Thomas SG Eric Gordon SF Gordon Hayward PF Marreese Speights C Rudy Gobert F Thomas Robinson G Kyrie Irving UTIL Nikola Jokic,,,
621,619559892,MarvinBarnesTime (2/2),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,619746614,saklarin9 (1/10),0,273.25,PG Russell Westbrook SG Gerald Henderson SF LeBron James PF Mike Muscala C Rudy Gobert F Marcus Smart G Malcolm Brogdon UTIL Jon Leuer,,,
621,619847885,jddowning10 (2/10),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,619847887,jddowning10 (4/10),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,619847889,jddowning10 (6/10),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,619847891,jddowning10 (8/10),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,619847893,jddowning10 (10/10),0,273.25,PG Kyle Lowry SG Jodie Meeks SF Kevin Durant PF Paul Millsap C Timofey Mozgov F Kawhi Leonard G Damian Lillard UTIL Dewayne Dedmon,,,
621,620192241,Dong_Dangler,0,273.25,PG Jeremy Lin SG Kyle Korver SF Kawhi Leonard PF Serge Ibaka C Paul Millsap F James Johnson G Jodie Meeks UTIL Anthony Davis,,,
629,620057831,SWill22,0,272.75,PG C.J. McCollum SG Wesley Matthews SF Danilo Gallinari PF Taj Gibson C Gorgui Dieng F Kawhi Leonard G Avery Bradley UTIL Isaiah Thomas,,,
630,619633251,Slade0731,0,272.5,PG Rajon Rondo SG Jimmy Butler SF Kawhi Leonard PF Taj Gibson C LaMarcus Aldridge F Harrison Barnes G Dwyane Wade UTIL Doug McDermott,,,
630,619926571,Spyder1977 (1/10),0,272.5,PG Kyrie Irving SG Gary Harris SF Kawhi Leonard PF LaMarcus Aldridge C Marcin Gortat F Gorgui Dieng G Rajon Rondo UTIL Justise Winslow,,,
630,619926615,Spyder1977 (3/10),0,272.5,PG Kyrie Irving SG Gary Harris SF Kawhi Leonard PF LaMarcus Aldridge C Marcin Gortat F Gorgui Dieng G Rajon Rondo UTIL Justise Winslow,,,
630,619930902,Spyder1977 (5/10),0,272.5,PG Kyrie Irving SG Gary Harris SF Kawhi Leonard PF LaMarcus Aldridge C Marcin Gortat F Gorgui Dieng G Rajon Rondo UTIL Justise Winslow,,,
630,619930929,Spyder1977 (7/10),0,272.5,PG Kyrie Irving SG Gary Harris SF Kawhi Leonard PF LaMarcus Aldridge C Marcin Gortat F Gorgui Dieng G Rajon Rondo UTIL Justise Winslow,,,
630,619940805,Spyder1977 (9/10),0,272.5,PG Kyrie Irving SG Gary Harris SF Kawhi Leonard PF LaMarcus Aldridge C Marcin Gortat F Gorgui Dieng G Rajon Rondo UTIL Justise Winslow,,,
630,620145834,retired_teenager (1/4),0,272.5,PG Jeremy Lin SG Jodie Meeks SF Luol Deng PF LaMarcus Aldridge C Karl-Anthony Towns F Jon Leuer G Dennis Schroder UTIL Kevin Love,,,
630,620149556,vanhill757,0,272.5,PG Giannis Antetokounmpo SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C Andre Drummond F Al-Farouq Aminu G Deron Williams UTIL Hassan Whiteside,,,
638,619334657,iluvhermione,0,272.25,PG John Wall SG Nicolas Batum SF Kawhi Leonard PF Paul Millsap C Timofey Mozgov F Al-Farouq Aminu G Kyle Lowry UTIL Dewayne Dedmon,,,
638,619426480,Numberoneoutlaw (1/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619426500,Numberoneoutlaw (2/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619435733,Numberoneoutlaw (3/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619445362,Numberoneoutlaw (4/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619445367,Numberoneoutlaw (5/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619445371,Numberoneoutlaw (6/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619445385,Numberoneoutlaw (7/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619451944,Numberoneoutlaw (8/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619451950,Numberoneoutlaw (9/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619451958,Numberoneoutlaw (10/10),0,272.25,PG Giannis Antetokounmpo SG Devin Booker SF Kawhi Leonard PF Thomas Robinson C Timofey Mozgov F Paul Millsap G Gary Harris UTIL Bradley Beal,,,
638,619757221,snowblowkc (1/2),0,272.25,PG Stephen Curry SG Jodie Meeks SF Kevin Durant PF Thomas Robinson C DeAndre Jordan F Marcus Smart G Giannis Antetokounmpo UTIL Jeremy Lin,,,
638,620115562,Backslider (1/3),0,272.25,PG Kyrie Irving SG Nick Young SF Justise Winslow PF Serge Ibaka C Bismack Biyombo F Kawhi Leonard G Damian Lillard UTIL Jeremy Lin,,,
638,620155915,FoRDoR (7/7),0,272.25,PG Giannis Antetokounmpo SG Gary Harris SF Kawhi Leonard PF Thomas Robinson C Nikola Vucevic F Paul Millsap G Deron Williams UTIL David Lee,,,
652,619497736,ddmanziel,0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,619787387,Snicker_licker_69 (1/2),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,619809874,Snicker_licker_69 (2/2),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,619833611,wiltonious96 (2/2),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211528,busterisbest (1/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211529,busterisbest (2/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211530,busterisbest (3/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211531,busterisbest (4/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211532,busterisbest (5/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211533,busterisbest (6/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211534,busterisbest (7/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211535,busterisbest (8/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211536,busterisbest (9/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620211537,busterisbest (10/10),0,272,PG Giannis Antetokounmpo SG Jodie Meeks SF Kawhi Leonard PF David Lee C Timofey Mozgov F Paul Millsap G Stephen Curry UTIL Nikola Jokic,,,
652,620216773,hannajk23,0,272,PG Deron Williams SG Jodie Meeks SF Kevin Durant PF Anthony Davis C Marcin Gortat F Thomas Robinson G Will Barton UTIL Andre Drummond,,,
667,619252436,MUDDUCKERS,0,271.75,PG Dennis Schroder SG Seth Curry SF Gordon Hayward PF LaMarcus Aldridge C Alex Len F Dwight Powell G Jimmy Butler UTIL Kyrie Irving,,,
667,619373895,jabraun42 (1/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619373911,jabraun42 (2/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619379228,jabraun42 (3/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619379232,jabraun42 (4/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619388467,jabraun42 (5/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619388480,jabraun42 (6/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619388492,jabraun42 (8/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619388495,jabraun42 (9/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619388496,jabraun42 (10/10),0,271.75,PG Giannis Antetokounmpo SG Nick Young SF Kawhi Leonard PF Kevin Love C Tyson Chandler F Luol Deng G Ty Lawson UTIL Mason Plumlee,,,
667,619647931,Blitz247 (1/4),0,271.75,PG Jeremy Lin SG Jodie Meeks SF Thabo Sefolosha PF Al-Farouq Aminu C Joel Embiid F Paul Millsap G Giannis Antetokounmpo UTIL Kawhi Leonard,,,
667,619647936,Blitz247 (2/4),0,271.75,PG Jeremy Lin SG Jodie Meeks SF Thabo Sefolosha PF Al-Farouq Aminu C Joel Embiid F Paul Millsap G Giannis Antetokounmpo UTIL Kawhi Leonard,,,
667,619651683,Blitz247 (3/4),0,271.75,PG Jeremy Lin SG Jodie Meeks SF Thabo Sefolosha PF Al-Farouq Aminu C Joel Embiid F Paul Millsap G Giannis Antetokounmpo UTIL Kawhi Leonard,,,
667,619659089,Blitz247 (4/4),0,271.75,PG Jeremy Lin SG Jodie Meeks SF Thabo Sefolosha PF Al-Farouq Aminu C Joel Embiid F Paul Millsap G Giannis Antetokounmpo UTIL Kawhi Leonard,,,
667,620236266,dkBixx (2/2),0,271.75,PG Jeremy Lin SG Kent Bazemore SF Kevin Durant PF James Johnson C Rudy Gobert F Thomas Robinson G Nicolas Batum UTIL Kawhi Leonard,,,
682,619930888,JLordtree (5/10),0,271.5,PG Nicolás Laprovittola SG Marcus Smart SF Kevin Durant PF James Johnson C Anthony Davis F Thomas Robinson G Giannis Antetokounmpo UTIL Marcin Gortat,,,
682,620155912,FoRDoR (4/7),0,271.5,PG Giannis Antetokounmpo SG Kyle Korver SF Wilson Chandler PF Anthony Davis C Nikola Jokic F David Lee G Kent Bazemore UTIL Jamal Crawford,,,
684,619930377,JLordtree (3/10),0,271.25,PG Deron Williams SG Marcus Smart SF LeBron James PF Thomas Robinson C Alex Len F Kevin Durant G Giannis Antetokounmpo UTIL Bismack Biyombo,,,
685,619427476,ryebreadonly (1/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
685,619427479,ryebreadonly (2/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
685,619427483,ryebreadonly (3/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
685,619427486,ryebreadonly (4/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
685,619436667,ryebreadonly (5/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
685,619446380,ryebreadonly (6/10),0,271,PG Stephen Curry SG Jodie Meeks SF Justise Winslow PF DeMarcus Cousins C Nikola Jokic F David Lee G Jimmy Butler UTIL Luol Deng,,,
