Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
118,638332931,Behemoths,0,288.5,PG Ricky Rubio SG Jimmy Butler SF Marcus Smart PF Amir Johnson C Pau Gasol F Danilo Gallinari G Isaiah Thomas UTIL Paul George,,,
120,638751978,ianj300,0,288.25,PG Isaiah Thomas SG Marcus Smart SF Thabo Sefolosha PF Kristaps Porzingis C Jonas Valanciunas F Amir Johnson G Russell Westbrook UTIL Jusuf Nurkic,,,
121,638583602,Sofisa1314,0,287,PG Russell Westbrook SG Jeremy Lamb SF Marcus Smart PF Anthony Davis C Jusuf Nurkic F Amir Johnson G Gary Harris UTIL Pau Gasol,,,
122,638939169,MMax311,0,286.75,PG Isaiah Thomas SG Marcus Smart SF Kawhi Leonard PF Darrell Arthur C Pau Gasol F Kyle O'Quinn G Russell Westbrook UTIL Jusuf Nurkic,,,
123,638551989,dryinc,0,286,PG Kyle Lowry SG Jeremy Lamb SF Andrew Wiggins PF Kristaps Porzingis C Myles Turner F LaMarcus Aldridge G Dennis Schroder UTIL Jusuf Nurkic,,,
124,638566759,kzabarsky16,0,285.5,PG Russell Westbrook SG Jeremy Lamb SF Kawhi Leonard PF DeMarre Carroll C Jusuf Nurkic F Marcus Smart G Derrick Rose UTIL Myles Turner,,,
125,638902271,mganser,0,285.25,PG Jeff Teague SG Jeremy Lamb SF Carmelo Anthony PF Kyle O'Quinn C Jusuf Nurkic F Anthony Davis G DeMar DeRozan UTIL Will Barton,,,
126,638469511,krowndj,0,284.25,PG Kyle Lowry SG Gary Harris SF Jeremy Lamb PF LaMarcus Aldridge C Jusuf Nurkic F Danilo Gallinari G Kemba Walker UTIL Jimmy Butler,,,
127,638948366,Kevinhahn22,0,283.5,PG Russell Westbrook SG Victor Oladipo SF Danilo Gallinari PF Taj Gibson C Jusuf Nurkic F Jeremy Lamb G Isaiah Thomas UTIL Courtney Lee,,,
128,638206942,ascotti,0,282.5,PG Isaiah Thomas SG Jeremy Lamb SF Terrence Ross PF Kristaps Porzingis C Pau Gasol F Amir Johnson G Russell Westbrook UTIL Jusuf Nurkic,,,
128,638306602,JayLu283,0,282.5,PG Isaiah Thomas SG Jeremy Lamb SF Terrence Ross PF Kristaps Porzingis C Pau Gasol F Amir Johnson G Russell Westbrook UTIL Jusuf Nurkic,,,
128,638350481,rollem02,0,282.5,PG Russell Westbrook SG Marcus Smart SF Carmelo Anthony PF LaMarcus Aldridge C Jusuf Nurkic F Amir Johnson G Jrue Holiday UTIL Andrew Bogut,,,
128,638807238,danish.rajab17,0,282.5,PG Isaiah Thomas SG Jeremy Lamb SF Terrence Ross PF Kristaps Porzingis C Pau Gasol F Amir Johnson G Russell Westbrook UTIL Jusuf Nurkic,,,
132,638562044,mroney1977,0,281.25,PG Jeff Teague SG Marcus Smart SF Harrison Barnes PF Anthony Davis C Jusuf Nurkic F Kristaps Porzingis G Courtney Lee UTIL Deron Williams,,,
133,638377739,cks54321,0,280,PG Kyle Lowry SG Jeremy Lamb SF Kawhi Leonard PF Paul George C Jusuf Nurkic F Danilo Gallinari G Isaiah Thomas UTIL Amir Johnson,,,
133,638650347,Classic_Madden,0,280,PG Kyle Lowry SG Jeremy Lamb SF Danilo Gallinari PF Amir Johnson C Jusuf Nurkic F Paul George G Isaiah Thomas UTIL Kawhi Leonard,,,
133,638660968,NayrSlayr,0,280,PG Kyle Lowry SG Jeremy Lamb SF Danilo Gallinari PF Amir Johnson C Jusuf Nurkic F Paul George G Isaiah Thomas UTIL Kawhi Leonard,,,
136,638909833,NailsDeChamp,0,279.5,PG Isaiah Thomas SG Tim Hardaway Jr. SF Kawhi Leonard PF Kristaps Porzingis C Jusuf Nurkic F LaMarcus Aldridge G Jeremy Lamb UTIL Jeff Teague,,,
137,638971529,donkeyballz,0,279,PG Derrick Rose SG Brandon Jennings SF Kawhi Leonard PF Anthony Davis C Jusuf Nurkic F Danilo Gallinari G Isaiah Thomas UTIL Jeremy Lamb,,,
138,638384108,Corbett12,0,278.75,PG Russell Westbrook SG Gary Harris SF Marcus Smart PF Amir Johnson C Jusuf Nurkic F Jeremy Lamb G Isaiah Thomas UTIL Kemba Walker,,,
139,638505493,dshert1990,0,278.5,PG Russell Westbrook SG Marcus Smart SF Carmelo Anthony PF Paul George C Jusuf Nurkic F Amir Johnson G Buddy Hield UTIL Jonas Valanciunas,,,
140,638204725,mcatta08,0,278,PG Isaiah Thomas SG Tim Hardaway Jr. SF Jeremy Lamb PF Kristaps Porzingis C Jusuf Nurkic F Anthony Davis G Tony Parker UTIL Myles Turner,,,
140,638503962,VirginiaWino,0,278,PG Isaiah Thomas SG Gary Harris SF Jeremy Lamb PF Anthony Davis C Al Horford F Marcus Smart G Jrue Holiday UTIL Jusuf Nurkic,,,
142,638330051,5toke5,0,277.75,PG Isaiah Thomas SG Marcus Smart SF Carmelo Anthony PF Kristaps Porzingis C Al Horford F Danilo Gallinari G Dennis Schroder UTIL Jusuf Nurkic,,,
142,638834900,north199869,0,277.75,PG Jeff Teague SG Manu Ginobili SF Andrew Wiggins PF Kristaps Porzingis C Rudy Gobert F Marcus Smart G Isaiah Thomas UTIL Danilo Gallinari,,,
142,638969019,brock1.27,0,277.75,PG Isaiah Thomas SG Jimmy Butler SF Michael Kidd-Gilchrist PF LaMarcus Aldridge C Rudy Gobert F DeMarre Carroll G Will Barton UTIL Rajon Rondo,,,
145,638271027,facebb707,0,277.5,PG Russell Westbrook SG Jeremy Lamb SF Marcus Smart PF Derrick Favors C Pau Gasol F Kenneth Faried G Deron Williams UTIL Myles Turner,,,
145,638650275,marek5050,0,277.5,PG Kyle Lowry SG Marcus Smart SF Paul George PF Nikola Mirotic C Karl-Anthony Towns F Gordon Hayward G Emmanuel Mudiay UTIL Jusuf Nurkic,,,
147,638473156,eomenihu,0,276.75,PG Isaiah Thomas SG DeMar DeRozan SF Danilo Gallinari PF Kristaps Porzingis C Jusuf Nurkic F Gorgui Dieng G Tony Parker UTIL Rudy Gobert,,,
148,638396845,gotjackdup,0,276.25,PG Russell Westbrook SG Jeremy Lamb SF Danilo Gallinari PF Taj Gibson C Jusuf Nurkic F Thabo Sefolosha G Isaiah Thomas UTIL George Hill,,,
149,638224765,JIMBIMN1,0,275.75,PG Russell Westbrook SG Zach LaVine SF Jerami Grant PF Karl-Anthony Towns C Dewayne Dedmon F Carmelo Anthony G Jonathon Simmons UTIL Kent Bazemore,,,
150,638312330,tsfrederick333,0,275.5,PG Jeff Teague SG DeMar DeRozan SF Andrew Wiggins PF Taj Gibson C Jusuf Nurkic F Jeremy Lamb G Isaiah Thomas UTIL Jrue Holiday,,,
150,638432600,DeflateThis,0,275.5,PG Isaiah Thomas SG Jeremy Lamb SF Carmelo Anthony PF Amir Johnson C Pau Gasol F Paul George G Kyle Lowry UTIL Jusuf Nurkic,,,
152,638332972,dgrd1001,0,274.75,PG Derrick Rose SG Marcus Smart SF Jae Crowder PF Paul Millsap C Jusuf Nurkic F Paul George G Victor Oladipo UTIL Isaiah Thomas,,,
153,638622569,APKiller,0,274.5,PG Isaiah Thomas SG Jeremy Lamb SF Kawhi Leonard PF Kristaps Porzingis C Jusuf Nurkic F Paul George G Marcus Smart UTIL Pau Gasol,,,
154,638204258,Arambling1,0,274.25,PG Tony Parker SG Jimmy Butler SF Tim Hardaway Jr. PF Kristaps Porzingis C Myles Turner F Andrew Wiggins G Jeff Teague UTIL Doug McDermott,,,
155,638429892,Scorelando,0,272.5,PG Kemba Walker SG Buddy Hield SF Jimmy Butler PF Kristaps Porzingis C Robin Lopez F Gorgui Dieng G Kyle Lowry UTIL DeMarre Carroll,,,
156,638262952,mrsmoothness,0,272.25,PG Isaiah Thomas SG Zach LaVine SF Wilson Chandler PF Harrison Barnes C Steven Adams F Danilo Gallinari G Derrick Rose UTIL Pau Gasol,,,
157,638702883,brendanmcnicholas,0,271.75,PG Dennis Schroder SG Buddy Hield SF Will Barton PF Gorgui Dieng C Steven Adams F Jimmy Butler G Victor Oladipo UTIL Kemba Walker,,,
157,638746347,Darkwarriors75,0,271.75,PG Russell Westbrook SG Victor Oladipo SF Jeremy Lamb PF Marvin Williams C Amir Johnson F Danilo Gallinari G Dwyane Wade UTIL Dennis Schroder,,,
159,638609574,sheathguru1,0,270.75,PG Russell Westbrook SG Álex Abrines SF Solomon Hill PF Paul Millsap C Roy Hibbert F Anthony Davis G Aaron Brooks UTIL Kristaps Porzingis,,,
160,638241143,KingDingdaBing,0,270,PG Jeff Teague SG Jeremy Lamb SF Jimmy Butler PF LaMarcus Aldridge C Enes Kanter F Danilo Gallinari G Buddy Hield UTIL Myles Turner,,,
160,638699376,walleparker09,0,270,PG Jeff Teague SG Jeremy Lamb SF Nikola Mirotic PF Frank Kaminsky C Myles Turner F Amir Johnson G Russell Westbrook UTIL Steven Adams,,,
162,638239507,scottyschwef,0,268.5,PG Isaiah Thomas SG Buddy Hield SF Jeremy Lamb PF Anthony Davis C Jusuf Nurkic F Kristaps Porzingis G Kemba Walker UTIL Amir Johnson,,,
163,638650496,NicholasFFF,0,267.75,PG Russell Westbrook SG Thabo Sefolosha SF Jeremy Lamb PF LaMarcus Aldridge C Myles Turner F Darrell Arthur G Jeff Teague UTIL Jusuf Nurkic,,,
164,638433382,dbrantley,0,267.5,PG Tony Parker SG Victor Oladipo SF Danilo Gallinari PF Kristaps Porzingis C Myles Turner F Anthony Davis G Marcus Smart UTIL Jusuf Nurkic,,,
165,638635481,Jdns,0,267.25,PG Isaiah Thomas SG Dwyane Wade SF Jae Crowder PF Harrison Barnes C Jusuf Nurkic F Kristaps Porzingis G Deron Williams UTIL Rudy Gobert,,,
166,638792945,btmaresca,0,266.5,PG Isaiah Thomas SG Jeremy Lamb SF Kawhi Leonard PF Kristaps Porzingis C Jusuf Nurkic F Paul Millsap G Kemba Walker UTIL Lucas Nogueira,,,
167,638692669,dusty1997,48,265.25,PG Russell Westbrook SG Jimmy Butler SF Jae Crowder PF Terrence Jones C Boban Marjanovic F Trey Lyles G Isaiah Thomas UTIL Andrew Bogut,,,
168,638430180,JiveTurkey81,0,264.5,PG Isaiah Thomas SG Gary Harris SF Jeremy Lamb PF Harrison Barnes C Al Horford F Marcus Smart G Jeff Teague UTIL Paul Millsap,,,
169,638961710,terlina,0,264,PG Russell Westbrook SG Rodney Hood SF Terrence Ross PF Anthony Davis C Terrence Jones F Amir Johnson G Jeremy Lamb UTIL Thaddeus Young,,,
170,638348374,smokindavis,0,263,PG Isaiah Thomas SG Marcus Smart SF Kawhi Leonard PF Kristaps Porzingis C Pau Gasol F Harrison Barnes G Deron Williams UTIL Jusuf Nurkic,,,
171,638156381,sweetjunks,0,262.75,PG Jeff Teague SG Jeremy Lamb SF Carmelo Anthony PF Kristaps Porzingis C Myles Turner F Kawhi Leonard G Marcus Smart UTIL Jusuf Nurkic,,,
172,638733621,rileyk30,0,261.5,PG Isaiah Thomas SG Victor Oladipo SF Kawhi Leonard PF Kristaps Porzingis C Al Horford F Marcus Smart G Tony Parker UTIL Jusuf Nurkic,,,
173,638533334,jbone19800,0,260.25,PG Isaiah Thomas SG Marco Belinelli SF Jeremy Lamb PF Anthony Davis C Jusuf Nurkic F Paul George G Emmanuel Mudiay UTIL Al Horford,,,
174,638343874,bruce54,0,259.5,PG Dennis Schroder SG Zach LaVine SF Danilo Gallinari PF Kristaps Porzingis C Pau Gasol F Andrew Wiggins G Dwyane Wade UTIL LaMarcus Aldridge,,,
175,638143343,183288,48,255,PG Jeff Teague SG Tim Hardaway Jr. SF Wilson Chandler PF Anthony Davis C Steven Adams F C.J. Miles G C.J. McCollum UTIL Enes Kanter,,,
176,638769598,jmarsh20,0,254.5,PG Kemba Walker SG Glenn Robinson III SF Andre Roberson PF Amir Johnson C Dirk Nowitzki F Paul George G Russell Westbrook UTIL Will Barton,,,
177,638563096,nyg_jwb,0,253.5,PG Isaiah Thomas SG DeMar DeRozan SF Jimmy Butler PF Taj Gibson C Jusuf Nurkic F Thabo Sefolosha G Jrue Holiday UTIL Gary Harris,,,
177,638564221,maddog6185,0,253.5,PG Dennis Schroder SG Dwyane Wade SF Jeremy Lamb PF Karl-Anthony Towns C Dwight Howard F Andrew Wiggins G Derrick Rose UTIL Pau Gasol,,,
179,638271384,thissux17,0,253.25,PG Jrue Holiday SG Jimmy Butler SF Jeremy Lamb PF Kristaps Porzingis C Myles Turner F LaMarcus Aldridge G Tony Parker UTIL Manu Ginobili,,,
180,638414759,asmith10012006,0,253,PG Michael Carter-Williams SG Victor Oladipo SF Will Barton PF Kristaps Porzingis C LaMarcus Aldridge F Andrew Wiggins G Dennis Schroder UTIL Dwight Howard,,,
181,638463358,ericmint,0,251.5,PG Derrick Rose SG Marcus Smart SF Carmelo Anthony PF Kyle O'Quinn C Anthony Davis F Trey Lyles G Jrue Holiday UTIL Jeff Teague,,,
182,638340983,dr_jpop,0,251,PG Kemba Walker SG Jeremy Lamb SF Danilo Gallinari PF LaMarcus Aldridge C Myles Turner F Kristaps Porzingis G Jeff Teague UTIL Jusuf Nurkic,,,
183,638263752,bigjoe7413,0,250.75,PG Jrue Holiday SG Victor Oladipo SF Jeremy Lamb PF LaMarcus Aldridge C Jusuf Nurkic F Kawhi Leonard G George Hill UTIL Myles Turner,,,
184,638354883,ajb3247,0,250,PG Derrick Rose SG Jeremy Lamb SF Danilo Gallinari PF Anthony Davis C Al Horford F Kawhi Leonard G Michael Carter-Williams UTIL Jusuf Nurkic,,,
185,638718633,TolledoSteveo,48,249.75,PG Russell Westbrook SG DeMar DeRozan SF Danilo Gallinari PF Amir Johnson C Dirk Nowitzki F Jae Crowder G Kentavious Caldwell-Pope UTIL Jeremy Lamb,,,
185,638738962,Uncle_Drew2,0,249.75,PG Jeff Teague SG Marcus Smart SF Kawhi Leonard PF Anthony Davis C Pau Gasol F C.J. Miles G Shelvin Mack UTIL Jonas Valanciunas,,,
187,638945809,miwright77478,0,248.5,PG Derrick Rose SG Dwyane Wade SF Jae Crowder PF Derrick Favors C Al Horford F Kristaps Porzingis G Kemba Walker UTIL Thaddeus Young,,,
188,638234139,tabronks,0,247.75,PG Isaiah Thomas SG Wesley Matthews SF Jae Crowder PF LaMarcus Aldridge C Steven Adams F Andrew Wiggins G Tim Hardaway Jr. UTIL Kawhi Leonard,,,
189,638452951,ruxbin,0,247,PG Ricky Rubio SG Jeremy Lamb SF Carmelo Anthony PF Kristaps Porzingis C Pau Gasol F Kawhi Leonard G Marcus Smart UTIL Paul George,,,
189,638771427,Jschneir,0,247,PG Ricky Rubio SG Jeremy Lamb SF Kawhi Leonard PF Kristaps Porzingis C Pau Gasol F Paul George G Marcus Smart UTIL Carmelo Anthony,,,
191,638836112,radthad,0,246,PG Russell Westbrook SG Avery Bradley SF Jeremy Lamb PF Frank Kaminsky C Karl-Anthony Towns F Marcus Smart G Courtney Lee UTIL Pau Gasol,,,
192,638636686,El_Lupo81,0,245.75,PG Russell Westbrook SG Avery Bradley SF Jeremy Lamb PF Gorgui Dieng C Rudy Gobert F Amir Johnson G Jrue Holiday UTIL Cory Joseph,,,
193,638187660,kjdiamond909,0,241.75,PG Michael Carter-Williams SG Jeremy Lamb SF Kawhi Leonard PF Kristaps Porzingis C Myles Turner F Jimmy Butler G Buddy Hield UTIL Wesley Matthews,,,
194,638243111,mommaboy,0,241.5,PG Isaiah Thomas SG Jimmy Butler SF Kawhi Leonard PF Dirk Nowitzki C Al Horford F Terrence Jones G Seth Curry UTIL Tim Hardaway Jr.,,,
195,638296975,RyanFina,0,240.25,PG Jrue Holiday SG Marcus Smart SF Harrison Barnes PF Taj Gibson C Myles Turner F LaMarcus Aldridge G Dennis Schroder UTIL Derrick Rose,,,
196,638302905,enochcaron,0,239.5,PG Isaiah Thomas SG Victor Oladipo SF Jeremy Lamb PF LaMarcus Aldridge C Dwight Howard F Terrence Jones G Kemba Walker UTIL Buddy Hield,,,
197,638457746,bettsj711,0,238.5,PG Kyle Lowry SG Jeremy Lamb SF Paul George PF LaMarcus Aldridge C Myles Turner F Amir Johnson G Victor Oladipo UTIL Gary Harris,,,
198,638114752,njones8,48,238,PG Reggie Jackson SG Danny Green SF Jimmy Butler PF LaMarcus Aldridge C Myles Turner F Jeremy Lamb G Derrick Rose UTIL Andrew Wiggins,,,
199,638252106,Matthew83,0,237.75,PG Deron Williams SG Zach LaVine SF Andrew Wiggins PF Harrison Barnes C Dwight Howard F Wilson Chandler G Avery Bradley UTIL Al Horford,,,
200,638173252,Dkomo,0,237,PG Rajon Rondo SG Dwyane Wade SF Jae Crowder PF Anthony Davis C Karl-Anthony Towns F C.J. Miles G Emmanuel Mudiay UTIL Zach LaVine,,,
201,638651120,Yathink,0,236.25,PG Kemba Walker SG Jeremy Lamb SF Danilo Gallinari PF LaMarcus Aldridge C Myles Turner F Kawhi Leonard G Victor Oladipo UTIL Jusuf Nurkic,,,
202,638625981,Smoher,48,229.5,PG Dennis Schroder SG Zach LaVine SF Gordon Hayward PF Harrison Barnes C Steven Adams F Jae Crowder G Kentavious Caldwell-Pope UTIL Dwight Howard,,,
203,638785411,Gorichan,0,225.25,PG Jrue Holiday SG Victor Oladipo SF Kawhi Leonard PF Thaddeus Young C LaMarcus Aldridge F Gorgui Dieng G Gary Harris UTIL Steven Adams,,,
204,638481343,GetMoney1976,0,222.75,PG Jeff Teague SG Buddy Hield SF Carmelo Anthony PF Kristaps Porzingis C Myles Turner F LaMarcus Aldridge G Tony Parker UTIL Jeremy Lamb,,,
205,638269305,4thquarter2,0,222.5,PG Jeff Teague SG Buddy Hield SF Gordon Hayward PF Paul George C Enes Kanter F Paul Millsap G Devin Harris UTIL Al Horford,,,
206,638700224,ScottLarner,48,221,PG Dennis Schroder SG Zach LaVine SF Andrew Wiggins PF Kristaps Porzingis C Gorgui Dieng F Danilo Gallinari G Kentavious Caldwell-Pope UTIL Kawhi Leonard,,,
207,638676069,Weed22,48,220.25,PG Michael Carter-Williams SG Courtney Lee SF Jimmy Butler PF Taj Gibson C Rudy Gobert F Paul George G Reggie Jackson UTIL Enes Kanter,,,
208,638305345,meangene0473,0,219.5,PG Deron Williams SG Victor Oladipo SF Kawhi Leonard PF Paul George C Myles Turner F C.J. Miles G J.J. Barea UTIL Al Horford,,,
209,638659789,pikeeleven,0,215.75,PG Jrue Holiday SG Victor Oladipo SF Kawhi Leonard PF Kenneth Faried C Rudy Gobert F LaMarcus Aldridge G Buddy Hield UTIL Joakim Noah,,,
210,638773278,prslol,0,214,PG Tony Parker SG Buddy Hield SF Danilo Gallinari PF Amir Johnson C Myles Turner F Carmelo Anthony G Isaiah Thomas UTIL Jeff Teague,,,
211,638825603,MKLars,48,213.75,PG Kemba Walker SG Zach LaVine SF Gordon Hayward PF Wilson Chandler C Al Horford F Evan Turner G Deron Williams UTIL Andrew Wiggins,,,
212,638388167,bpritchard,0,209.5,PG Deron Williams SG Victor Oladipo SF Andrew Wiggins PF Paul Millsap C Joakim Noah F Terrence Ross G Kemba Walker UTIL Al Horford,,,
213,638868622,billythekid9,48,209,PG Isaiah Thomas SG Victor Oladipo SF DeMarre Carroll PF LaMarcus Aldridge C Jonas Valanciunas F Kent Bazemore G Reggie Jackson UTIL Myles Turner,,,
214,638342033,cowboys228808,0,207.75,PG Kemba Walker SG Buddy Hield SF Jae Crowder PF Anthony Davis C Myles Turner F Taj Gibson G Emmanuel Mudiay UTIL Jonas Valanciunas,,,
215,638739354,senatorEGW,48,206,PG Reggie Jackson SG Terrence Ross SF Thabo Sefolosha PF Kristaps Porzingis C Jusuf Nurkic F Paul Millsap G Isaiah Thomas UTIL Kawhi Leonard,,,
216,638589870,dkcheese915,96,204.25,PG Russell Westbrook SG Evan Turner SF Carmelo Anthony PF LaMarcus Aldridge C Pau Gasol F Kyle O'Quinn G Ricky Rubio UTIL Boban Marjanovic,,,
217,638823914,Paul_Tucker,144,202,PG Isaiah Thomas SG Jeremy Lamb SF Marcus Morris PF Amir Johnson C Andre Drummond F Jon Leuer G Russell Westbrook UTIL Lucas Nogueira,,,
218,638412637,Bal83,48,201.5,PG Isaiah Thomas SG Kentavious Caldwell-Pope SF Jeremy Lamb PF Dante Cunningham C Al Horford F Carmelo Anthony G DeMar DeRozan UTIL Avery Bradley,,,
219,638723762,dahknee,48,201,PG Michael Carter-Williams SG Jeremy Lamb SF Danilo Gallinari PF Kristaps Porzingis C Myles Turner F LaMarcus Aldridge G Victor Oladipo UTIL Andre Drummond,,,
220,638898941,erickdabeast,0,200.75,PG Derrick Rose SG Jeremy Lamb SF Kawhi Leonard PF Paul George C Myles Turner F Harrison Barnes G Shelvin Mack UTIL Pau Gasol,,,
221,638458422,eddie2123,48,198.25,PG Michael Carter-Williams SG Wesley Matthews SF Paul George PF Tobias Harris C Jonas Valanciunas F Danilo Gallinari G Buddy Hield UTIL Anthony Davis,,,
222,638982224,georger2,48,196.5,PG Dennis Schroder SG Dwyane Wade SF Jeremy Lamb PF Karl-Anthony Towns C Al Horford F Andrew Wiggins G Avery Bradley UTIL Mason Plumlee,,,
223,638346165,colts-john,96,187.75,PG Isaiah Thomas SG Victor Oladipo SF Carmelo Anthony PF LaMarcus Aldridge C Andre Drummond F Maurice Harkless G Buddy Hield UTIL Andre Roberson,,,
224,638950512,jpm700,96,187,PG Ricky Rubio SG Marcus Smart SF Carmelo Anthony PF Paul George C Andre Drummond F Al-Farouq Aminu G Dennis Schroder UTIL Derrick Rose,,,
225,638485659,BillyS777,48,186.75,PG Dennis Schroder SG Avery Bradley SF Danilo Gallinari PF Tobias Harris C LaMarcus Aldridge F Gordon Hayward G Jeff Teague UTIL Jusuf Nurkic,,,
226,638657718,moklovin,96,184.5,PG Isaiah Thomas SG Avery Bradley SF Dante Cunningham PF Darrell Arthur C Lucas Nogueira F Jon Leuer G Russell Westbrook UTIL Andre Drummond,,,
227,638443248,yankeesrule0330,0,184,PG Ricky Rubio SG Avery Bradley SF Kawhi Leonard PF Paul George C Al Horford F Andrew Wiggins G Emmanuel Mudiay UTIL Jonas Valanciunas,,,
228,638450521,oldmackdonald,96,181.75,PG Damian Lillard SG DeMar DeRozan SF Maurice Harkless PF Harrison Barnes C Steven Adams F Kawhi Leonard G Jeremy Lamb UTIL Shelvin Mack,,,
229,638060862,epab2350,96,156.75,PG Damian Lillard SG Jeremy Lamb SF Kawhi Leonard PF Frank Kaminsky C Pau Gasol F Harrison Barnes G Reggie Jackson UTIL Steven Adams,,,
