"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Nikola Pekovic",3000,"Min@Phi 07:00PM ET",0,"Min"
"PG","Bryn Forbes",3000,"Tor@SA 08:30PM ET",1.462,"SA"
"PG","Fred VanVleet",3000,"Tor@SA 08:30PM ET",4.406,"Tor"
"PG","Delon Wright",3000,"Tor@SA 08:30PM ET",0,"Tor"
"PG","Dejounte Murray",3000,"Tor@SA 08:30PM ET",4.453,"SA"
"SF/PF","Davis Bertans",3000,"Tor@SA 08:30PM ET",5.981,"SA"
"SF","Bruno Caboclo",3000,"Tor@SA 08:30PM ET",3.450,"Tor"
"C","Jared Sullinger",3000,"Tor@SA 08:30PM ET",0,"Tor"
"C","Jakob Poeltl",3000,"Tor@SA 08:30PM ET",7.875,"Tor"
"PG/SG","Leandro Barbosa",3000,"Mia@Pho 09:00PM ET",10.963,"Pho"
"PG","Tyler Ulis",3000,"Mia@Pho 09:00PM ET",7.523,"Pho"
"SG","Rodney McGruder",3000,"Mia@Pho 09:00PM ET",14.323,"Mia"
"SG","John Jenkins",3000,"Mia@Pho 09:00PM ET",2.563,"Pho"
"SF","Derrick Williams",3000,"Mia@Pho 09:00PM ET",12.539,"Mia"
"SF","Derrick Jones Jr.",3000,"Mia@Pho 09:00PM ET",1.500,"Pho"
"PF","Chris Bosh",3000,"Mia@Pho 09:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Pho 09:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Pho 09:00PM ET",8.361,"Mia"
"C","Udonis Haslem",3000,"Mia@Pho 09:00PM ET",3.650,"Mia"
"C","Alan Williams",3000,"Mia@Pho 09:00PM ET",9.768,"Pho"
"PG","Jose Calderon",3000,"Mem@LAL 10:30PM ET",10.983,"LAL"
"PG","Marcelo Huertas",3000,"Mem@LAL 10:30PM ET",9.679,"LAL"
"PG","Wade Baldwin IV",3000,"Mem@LAL 10:30PM ET",9.545,"Mem"
"SG","Troy Williams",3000,"Mem@LAL 10:30PM ET",10.720,"Mem"
"SF","Metta World Peace",3000,"Mem@LAL 10:30PM ET",3.135,"LAL"
"PF/C","Jarell Martin",3000,"Mem@LAL 10:30PM ET",10.786,"Mem"
"PF","Brandan Wright",3000,"Mem@LAL 10:30PM ET",0,"Mem"
"PF","Deyonta Davis",3000,"Mem@LAL 10:30PM ET",5.881,"Mem"
"C","Tarik Black",3000,"Mem@LAL 10:30PM ET",14.520,"LAL"
"C","Ivica Zubac",3000,"Mem@LAL 10:30PM ET",4.036,"LAL"
